"Time","pod:productcatalogservice-w4-5d9b8d854-pqcrx_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-hrmgv_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-cj8ts_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-nqf8p_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-zt7gs_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-hf9wh_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-95grb_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fzln5_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-n52zd_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-pqqts_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hk2ld_service:frontend_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-rvkf2_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-g2w82_service:currencyservice_node:worker--3","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-9mvwc_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-r92qg_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-x4p4b_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mcncn_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-ww4m2_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-hfpmd_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-wz2wt_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-pwhds_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-twqgz_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-p2242_service:productcatalogservice_node:worker--3","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-9jncc_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-rdfqw_service:currencyservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-lbvz8_service:frontend_node:worker--3","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-wfccj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-9swtc_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-xkxsm_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-86fhw_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-6rtbl_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-s9hq9_service:recommendationservice_node:worker--2.novalocal"
1636547282.335,0.16498241590810264,0.4080797437749276,0.48440231985788423,0.1105594505524011,0.6304285746110718,0.38740953039124226,0.1502905265309367,0.057817856581760585,0.5350582417974612,0.04331619553698138,0.1870459148496646,0.12873648505910326,0.537759534051604,0.1476535235698846,0.04204753857635958,0.0035444850477764763,0.4100897123358882,0.12635542484809714,0.5796116459586239,0.041506461531439345,0.18631463510378382,0.05225932396219275,0.02730821894038082,0.11258621682908643,0.5782651435211311,0.1372856951954273,0.020271524551433297,0.04233062017531856,0.5555873514505212,0.48337917812078957,0.15049858192790355,0.10691058248492226,0.16582937614250665,0.13597326106064495,0.034928148822228805,0.4876910102334536,0.535179341560475,0.1704712491140629,0.4908152342866666,0.5907577097420526,0.4208514860637135,0.11196651019294523,0.048864587057749806,0.047748334219457934
1636547297.362,0.16498241590810264,0.4080797437749276,0.48440231985788423,0.1105594505524011,0.6304285746110718,0.38740953039124226,0.1502905265309367,0.057817856581760585,0.5350582417974612,0.04331619553698138,0.1870459148496646,0.12873648505910326,0.537759534051604,0.1476535235698846,0.04204753857635958,0.0035444850477764763,0.4100897123358882,0.12635542484809714,0.5796116459586239,0.041506461531439345,0.18631463510378382,0.05225932396219275,0.02730821894038082,0.11258621682908643,0.5782651435211311,0.1372856951954273,0.020271524551433297,0.04233062017531856,0.5555873514505212,0.48337917812078957,0.15049858192790355,0.10691058248492226,0.16582937614250665,0.13597326106064495,0.034928148822228805,0.4876910102334536,0.535179341560475,0.1704712491140629,0.4908152342866666,0.5907577097420526,0.4208514860637135,0.11196651019294523,0.048864587057749806,0.047748334219457934
1636547312.384,0.15322109288383529,0.4567914986728323,0.5333960267061458,0.12250039941846758,0.6910279684893955,0.4591563475214706,0.16835562921709926,0.054743108939536156,0.6009312647510626,0.04431021760846925,0.19866287813715294,0.14075123790257593,0.605734002979184,0.16220312869505019,0.043798476409284845,0.003445113786228612,0.46231787754438514,0.13654767759980244,0.6478809023082079,0.04261831400064808,0.1866385093023823,0.0540296039403283,0.029023238549975724,0.12173521773624321,0.6449841193947511,0.14572007662790576,0.02133032271902551,0.0440202813002908,0.6231170535044941,0.5351045286116882,0.16708837236894897,0.12330596279972397,0.17204850411363298,0.14555536358262597,0.03792413124816945,0.5411034776171706,0.6099785191812394,0.19403035790868303,0.5713703567321017,0.6460576712553616,0.4622713085028347,0.12077720856578789,0.049965254289303145,0.0500058448536089
1636547327.408,0.15322109288383529,0.4567914986728323,0.5333960267061458,0.12250039941846758,0.6910279684893955,0.4591563475214706,0.16835562921709926,0.054743108939536156,0.6009312647510626,0.04431021760846925,0.19866287813715294,0.14075123790257593,0.605734002979184,0.16220312869505019,0.043798476409284845,0.003445113786228612,0.46231787754438514,0.13654767759980244,0.6478809023082079,0.04261831400064808,0.1866385093023823,0.0540296039403283,0.029023238549975724,0.12173521773624321,0.6449841193947511,0.14572007662790576,0.02133032271902551,0.0440202813002908,0.6231170535044941,0.5351045286116882,0.16708837236894897,0.12330596279972397,0.17204850411363298,0.14555536358262597,0.03792413124816945,0.5411034776171706,0.6099785191812394,0.19403035790868303,0.5713703567321017,0.6460576712553616,0.4622713085028347,0.12077720856578789,0.049965254289303145,0.0500058448536089
1636547342.639,0.15740370469344406,0.45468134985588493,0.5342611038722029,0.11786089150735099,0.7132161178408913,0.4643659232374555,0.1674616723882427,0.054875491677828195,0.6098875404345938,0.04443907436494171,0.1988959753909315,0.13593375692836668,0.6186567671755118,0.16314980695502945,0.04373657568544377,0.0034355845737001275,0.45399279125801467,0.13658887133988268,0.6580923093409379,0.041036178415234756,0.19556738528630144,0.05225253412220945,0.029126548349768938,0.12138520763129551,0.6543680480133928,0.14630708706067658,0.021443530560750466,0.045349919226198854,0.6312145656296636,0.5358697513031618,0.16741370886614176,0.12508580975547126,0.17206026498827665,0.145724929620583,0.03803960145420487,0.589617575840258,0.6234189858894694,0.20062634893747133,0.5962379246714222,0.6688896950966905,0.4622299267985715,0.12078137793981789,0.050206584794780275,0.050379253606242104
1636547357.659,0.15740370469344406,0.45468134985588493,0.5342611038722029,0.11786089150735099,0.7132161178408913,0.4643659232374555,0.1674616723882427,0.054875491677828195,0.6098875404345938,0.04443907436494171,0.1988959753909315,0.13593375692836668,0.6186567671755118,0.16314980695502945,0.04373657568544377,0.0034355845737001275,0.45399279125801467,0.13658887133988268,0.6580923093409379,0.041036178415234756,0.19556738528630144,0.05225253412220945,0.029126548349768938,0.12138520763129551,0.6543680480133928,0.14630708706067658,0.021443530560750466,0.045349919226198854,0.6312145656296636,0.5358697513031618,0.16741370886614176,0.12508580975547126,0.17206026498827665,0.145724929620583,0.03803960145420487,0.589617575840258,0.6234189858894694,0.20062634893747133,0.5962379246714222,0.6688896950966905,0.4622299267985715,0.12078137793981789,0.050206584794780275,0.050379253606242104
1636547372.674,0.16947738486132907,0.454567348669506,0.5346528633555845,0.12419264282778453,0.6528968198442713,0.4652305655401769,0.15704060163521671,0.05671668750066303,0.6112001523000006,0.044273219802407636,0.1984036945064049,0.1413347478783044,0.6183367796939048,0.16386902208591378,0.04385652556580434,0.0034827592016768525,0.4675332793658825,0.13699234355723028,0.6573091578749425,0.0441373401525507,0.20441132514307203,0.057076963489374244,0.03008567245922119,0.12184014678205096,0.654320437733841,0.14588160216149965,0.021469364887240702,0.04568151244324886,0.6307610425175463,0.5359835331779805,0.16798480443066627,0.12595667995148432,0.1715045090645245,0.14621499616850558,0.03830524114661878,0.5383544470402797,0.6121639290517236,0.20056067616987538,0.5395290964487616,0.6514683466972897,0.4633498701181661,0.12140504539996794,0.05025471193126667,0.05016553320918028
1636547387.688,0.16947738486132907,0.454567348669506,0.5346528633555845,0.12419264282778453,0.6528968198442713,0.4652305655401769,0.15704060163521671,0.05671668750066303,0.6112001523000006,0.044273219802407636,0.1984036945064049,0.1413347478783044,0.6183367796939048,0.16386902208591378,0.04385652556580434,0.0034827592016768525,0.4675332793658825,0.13699234355723028,0.6573091578749425,0.0441373401525507,0.20441132514307203,0.057076963489374244,0.03008567245922119,0.12184014678205096,0.654320437733841,0.14588160216149965,0.021469364887240702,0.04568151244324886,0.6307610425175463,0.5359835331779805,0.16798480443066627,0.12595667995148432,0.1715045090645245,0.14621499616850558,0.03830524114661878,0.5383544470402797,0.6121639290517236,0.20056067616987538,0.5395290964487616,0.6514683466972897,0.4633498701181661,0.12140504539996794,0.05025471193126667,0.05016553320918028
1636547402.709,0.16953307067020684,0.45358854972782825,0.5341090437012772,0.12374955296503995,0.6956314350802428,0.46448697466277256,0.16412783563346495,0.05695250935919957,0.6108862460252588,0.04430492342666206,0.19762609932415462,0.13628415713713565,0.617987624915813,0.16346494432865194,0.04388966004796107,0.003458456086685279,0.4488244474319224,0.13638898192058663,0.6577889221661639,0.04453272609207884,0.19961735045508844,0.05467439063941308,0.030724535424535827,0.12181293911560614,0.6546042993970681,0.146035360667867,0.021308018360952842,0.045586263718606156,0.6309238739583951,0.5353706706803567,0.16343531844941878,0.1256547229947021,0.1710370822372655,0.14554760962362664,0.0372825638071015,0.5311891396090817,0.6101410356064098,0.18748777538627795,0.5563566613571973,0.7146202053492068,0.46260382299011593,0.1211671387984646,0.05058866877323337,0.049778074667686655
1636547417.732,0.16953307067020684,0.45358854972782825,0.5341090437012772,0.12374955296503995,0.6956314350802428,0.46448697466277256,0.16412783563346495,0.05695250935919957,0.6108862460252588,0.04430492342666206,0.19762609932415462,0.13628415713713565,0.617987624915813,0.16346494432865194,0.04388966004796107,0.003458456086685279,0.4488244474319224,0.13638898192058663,0.6577889221661639,0.04453272609207884,0.19961735045508844,0.05467439063941308,0.030724535424535827,0.12181293911560614,0.6546042993970681,0.146035360667867,0.021308018360952842,0.045586263718606156,0.6309238739583951,0.5353706706803567,0.16343531844941878,0.1256547229947021,0.1710370822372655,0.14554760962362664,0.0372825638071015,0.5311891396090817,0.6101410356064098,0.18748777538627795,0.5563566613571973,0.7146202053492068,0.46260382299011593,0.1211671387984646,0.05058866877323337,0.049778074667686655
