"Time","pod:frontend-w2-599b6846df-rqvpj_service:frontend_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-q8qkh_service:frontend_node:worker--4","pod:frontend-w1-6646bc856b-zjg9z_service:frontend_node:worker--1.novalocal","pod:redis-cart-w4-6d65c886c7-76mj8_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-q999g_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-fz2xb_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-4lhnt_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-rgkg9_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-b6mgx_service:cartservice_node:worker--4","pod:currencyservice-w4-656689488c-cks7b_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-tv8hk_service:productcatalogservice_node:worker--4","pod:adservice-w2-5c67ddfffc-ckg7g_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-2w624_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-tgwg4_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-bhtwq_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-w15k7_service:currencyservice_node:worker--4","pod:redis-cart-w2-7c75d55f4d-9wrwv_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-cqf99_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-lhmjx_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-rdlvr_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-gclns_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-s6c8c_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-mcpkp_service:frontend_node:worker--4","pod:frontend-w1-6646bc856b-p7xn9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-7njww_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-5bbcb977f8-ldsw3_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-nnjwj_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-zxm2k_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-fz8kp_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-8vtxp_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-k4xqx_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-rmx2q_service:frontend_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-xxdhm_service:adservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-2hpwj_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-qzq2q_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-p8q6z_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-c2v8d_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-grksz_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-bdqml_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-r7kc9_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-p2h9z_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-j8jfb_service:productcatalogservice_node:worker--1.novalocal"
1638378834.271,0.4444556945007321,0.45654480602670067,0.5160347681942834,0.004917239563917355,0.5670078073580775,0.24399637010672098,0.4573379681794553,0.06720471552093726,0.24654949702781898,0.481335591913854,0.06498607943221639,0.2614401816557843,0.4839089781071948,0.5252158134112319,0.06986204168482221,0.49223982503785235,0.052737660305365835,0.5171434640152075,0.008932026820622276,0.5899311304265876,0.47654923454685777,0.009537663040506012,0.4512664237618589,0.5589238306675064,0.010928846353054121,0.009044259330584743,0.06589137693250505,0.009772426646718931,0.5592046052881496,0.010656589199802056,0.009503849261201822,0.4712059758916173,0.25354574879694586,0.009569204418950933,0.09108617926954318,0.01053838671166434,0.06302187984283342,0.06495689796979168,0.4811249195780156,0.468803447825035,0.009066821706785418,0.09087866685752014
1638378849.313,0.4444556945007321,0.45654480602670067,0.5160347681942834,0.004917239563917355,0.5670078073580775,0.24399637010672098,0.4573379681794553,0.06720471552093726,0.24654949702781898,0.481335591913854,0.06498607943221639,0.2614401816557843,0.4839089781071948,0.5252158134112319,0.06986204168482221,0.49223982503785235,0.052737660305365835,0.5171434640152075,0.008932026820622276,0.5899311304265876,0.47654923454685777,0.009537663040506012,0.4512664237618589,0.5589238306675064,0.010928846353054121,0.009044259330584743,0.06589137693250505,0.009772426646718931,0.5592046052881496,0.010656589199802056,0.009503849261201822,0.4712059758916173,0.25354574879694586,0.009569204418950933,0.09108617926954318,0.01053838671166434,0.06302187984283342,0.06495689796979168,0.4811249195780156,0.468803447825035,0.009066821706785418,0.09087866685752014
1638378864.34,0.4902284266198543,0.5009475124929659,0.5605579195954703,0.004993599614738864,0.6561448361885087,0.2636424101318259,0.5028373533086901,0.06923386478433843,0.26982617055059777,0.5256138390737797,0.06873413539226972,0.26403926303779673,0.520746083720922,0.5667081000926026,0.07114130404052929,0.5089348774749933,0.055617010825964625,0.5574047418773728,0.008645227162559029,0.6294582924698366,0.5159788730919114,0.009390823235844177,0.49653021759828697,0.6103743396038281,0.010049586244228255,0.008965712519117605,0.061224023044949616,0.009178024467168082,0.5569594662851477,0.010536635558998784,0.009081438980526981,0.515781159029967,0.2795991577883332,0.009173304186214357,0.09649042612797566,0.010716199979017883,0.067138872516385,0.0669708782799264,0.5262668066974815,0.5131132185981299,0.008846810842154273,0.0892044413878432
1638378879.369,0.4902284266198543,0.5009475124929659,0.5605579195954703,0.004993599614738864,0.6561448361885087,0.2636424101318259,0.5028373533086901,0.06923386478433843,0.26982617055059777,0.5256138390737797,0.06873413539226972,0.26403926303779673,0.520746083720922,0.5667081000926026,0.07114130404052929,0.5089348774749933,0.055617010825964625,0.5574047418773728,0.008645227162559029,0.6294582924698366,0.5159788730919114,0.009390823235844177,0.49653021759828697,0.6103743396038281,0.010049586244228255,0.008965712519117605,0.061224023044949616,0.009178024467168082,0.5569594662851477,0.010536635558998784,0.009081438980526981,0.515781159029967,0.2795991577883332,0.009173304186214357,0.09649042612797566,0.010716199979017883,0.067138872516385,0.0669708782799264,0.5262668066974815,0.5131132185981299,0.008846810842154273,0.0892044413878432
1638378894.396,0.49344232813440025,0.48839803509861357,0.5625836402341622,0.005217690098588423,0.6878324716250496,0.26519096335413234,0.5051397994536998,0.0695822685665575,0.26986553326467433,0.5074493797809057,0.06705299649983808,0.24577013047816643,0.522354286932667,0.5667971741573423,0.07090486170165976,0.5279559191432959,0.05573155169885337,0.5572770640413367,0.008648074425339814,0.6763845027425592,0.5179321212158865,0.009309081817919992,0.49706357294737813,0.6116587539770522,0.01048231747921983,0.009011156839112095,0.06864954879570496,0.009006831499668121,0.5514420102838645,0.010990784471051764,0.009315271516351207,0.5159718934911898,0.2602215140424511,0.009071368043582956,0.096447876865908,0.011098778238158547,0.0672857312764344,0.0673163309856323,0.5262680639118811,0.5125411750458446,0.008866886861887167,0.0868057213010642
1638378909.441,0.49344232813440025,0.48839803509861357,0.5625836402341622,0.005217690098588423,0.6878324716250496,0.26519096335413234,0.5051397994536998,0.0695822685665575,0.26986553326467433,0.5074493797809057,0.06705299649983808,0.24577013047816643,0.522354286932667,0.5667971741573423,0.07090486170165976,0.5279559191432959,0.05573155169885337,0.5572770640413367,0.008648074425339814,0.6763845027425592,0.5179321212158865,0.009309081817919992,0.49706357294737813,0.6116587539770522,0.01048231747921983,0.009011156839112095,0.06864954879570496,0.009006831499668121,0.5514420102838645,0.010990784471051764,0.009315271516351207,0.5159718934911898,0.2602215140424511,0.009071368043582956,0.096447876865908,0.011098778238158547,0.0672857312764344,0.0673163309856323,0.5262680639118811,0.5125411750458446,0.008866886861887167,0.0868057213010642
1638378924.455,0.49404331935900003,0.5025547200389441,0.5974056355156878,0.0050932788730658745,0.6506206066087473,0.2673691468452368,0.5054298610094956,0.0697901009652289,0.26992338251195785,0.5250349727646281,0.06865044838206442,0.2331764988425727,0.5232557178396314,0.5671340551724031,0.07082435644807698,0.5289120641920935,0.05610331121342598,0.5581779974060517,0.008623290185151126,0.6440398320920122,0.519010410231276,0.009333106837884906,0.48715940876069613,0.5891019830094159,0.01053879345460835,0.00892081467715578,0.06917741510481763,0.00915877891028615,0.5779314735183034,0.011181849217069705,0.009237818280803098,0.5155097172568139,0.24477412828204198,0.009052276122751059,0.08586218025765593,0.01116913803972818,0.06708868100525524,0.06746964686714679,0.5267991718182286,0.5124832052162172,0.008901479822036089,0.08644457217672243
1638378939.507,0.49404331935900003,0.5025547200389441,0.5974056355156878,0.0050932788730658745,0.6506206066087473,0.2673691468452368,0.5054298610094956,0.0697901009652289,0.26992338251195785,0.5250349727646281,0.06865044838206442,0.2331764988425727,0.5232557178396314,0.5671340551724031,0.07082435644807698,0.5289120641920935,0.05610331121342598,0.5581779974060517,0.008623290185151126,0.6440398320920122,0.519010410231276,0.009333106837884906,0.48715940876069613,0.5891019830094159,0.01053879345460835,0.00892081467715578,0.06917741510481763,0.00915877891028615,0.5779314735183034,0.011181849217069705,0.009237818280803098,0.5155097172568139,0.24477412828204198,0.009052276122751059,0.08586218025765593,0.01116913803972818,0.06708868100525524,0.06746964686714679,0.5267991718182286,0.5124832052162172,0.008901479822036089,0.08644457217672243
1638378954.53,0.4938797749868902,0.5032372546386341,0.5621854139850055,0.005326461131304703,0.6164381394048296,0.2669352232655448,0.5056311774069734,0.06997693153585471,0.2693587650781648,0.4983676086804001,0.06871775170753144,0.23165115331181116,0.5221923268714185,0.5668734858601009,0.07077586463219994,0.5156241535159178,0.05598921066526695,0.5588060902415912,0.008738286107276307,0.6706271140754829,0.5193809519199212,0.009333552453036874,0.4991894535260448,0.6008282260219645,0.011078136325755522,0.008859140747628691,0.06955761705627075,0.009115965651953432,0.576405607597681,0.010154025784498977,0.009330701779374865,0.5153652575612808,0.23757696171840806,0.009226190661756891,0.095031235445704,0.010460046013904108,0.06683074329698463,0.06761872178794806,0.5269667181201951,0.5135915873960789,0.008849895846800022,0.09015937797187912
1638378969.563,0.4938797749868902,0.5032372546386341,0.5621854139850055,0.005326461131304703,0.6164381394048296,0.2669352232655448,0.5056311774069734,0.06997693153585471,0.2693587650781648,0.4983676086804001,0.06871775170753144,0.23165115331181116,0.5221923268714185,0.5668734858601009,0.07077586463219994,0.5156241535159178,0.05598921066526695,0.5588060902415912,0.008738286107276307,0.6706271140754829,0.5193809519199212,0.009333552453036874,0.4991894535260448,0.6008282260219645,0.011078136325755522,0.008859140747628691,0.06955761705627075,0.009115965651953432,0.576405607597681,0.010154025784498977,0.009330701779374865,0.5153652575612808,0.23757696171840806,0.009226190661756891,0.095031235445704,0.010460046013904108,0.06683074329698463,0.06761872178794806,0.5269667181201951,0.5135915873960789,0.008849895846800022,0.09015937797187912
1638378984.585,0.4953879579782139,0.4951024509247244,0.573698533641091,0.0053341227203512805,0.6047200059175546,0.2660572278763148,0.5067896046394395,0.0700577418140903,0.27043952355014517,0.5137191206327499,0.06885858670166406,0.2316029169511365,0.5228840331518112,0.5645851983896911,0.07067102965253683,0.530643273625938,0.05595452492436079,0.5580456043386351,0.008648499671587333,0.6528068196069599,0.5197875117443715,0.009296307718953806,0.5009281415686684,0.5698042392650555,0.010425389458464253,0.008826160206369865,0.06794766504816194,0.008908537002798292,0.5329072780732322,0.010839093034102628,0.00926693605675317,0.5155955054396761,0.2266370905932905,0.009195804194476789,0.08220806113081953,0.011037596876077787,0.06673466822858473,0.06752906196693059,0.5270671831717719,0.5127379396742351,0.008756733016341896,0.08564289674759938
1638378999.651,0.4953879579782139,0.4951024509247244,0.573698533641091,0.0053341227203512805,0.6047200059175546,0.2660572278763148,0.5067896046394395,0.0700577418140903,0.27043952355014517,0.5137191206327499,0.06885858670166406,0.2316029169511365,0.5228840331518112,0.5645851983896911,0.07067102965253683,0.530643273625938,0.05595452492436079,0.5580456043386351,0.008648499671587333,0.6528068196069599,0.5197875117443715,0.009296307718953806,0.5009281415686684,0.5698042392650555,0.010425389458464253,0.008826160206369865,0.06794766504816194,0.008908537002798292,0.5329072780732322,0.010839093034102628,0.00926693605675317,0.5155955054396761,0.2266370905932905,0.009195804194476789,0.08220806113081953,0.011037596876077787,0.06673466822858473,0.06752906196693059,0.5270671831717719,0.5127379396742351,0.008756733016341896,0.08564289674759938
1638379014.679,0.4940234903123662,0.496287719779124,0.5755399677802465,0.005263481154647584,0.6203157820325537,0.2652810105747126,0.5054308268053658,0.06963868291843729,0.270631683250177,0.528418490328799,0.06700741580916858,0.23032443273708333,0.5230046029096022,0.5614642277645523,0.07033578518055067,0.5310554100183741,0.055775710320428135,0.5572652112572113,0.008615991294823301,0.6598481239755347,0.5183589959149342,0.009303352013782745,0.5017476515381187,0.5989972391201974,0.01110273966878232,0.008727663163014352,0.06924718799900664,0.009294922426880344,0.5607280330188117,0.010425025018040025,0.009265994110082214,0.5134735555152857,0.23493925566980162,0.009191011224648278,0.08688956543814283,0.010598379800210722,0.06694575109106157,0.06752155522546048,0.5254639420964937,0.5117674142895356,0.00870323107141615,0.08683589572325917
1638379029.693,0.4940234903123662,0.496287719779124,0.5755399677802465,0.005263481154647584,0.6203157820325537,0.2652810105747126,0.5054308268053658,0.06963868291843729,0.270631683250177,0.528418490328799,0.06700741580916858,0.23032443273708333,0.5230046029096022,0.5614642277645523,0.07033578518055067,0.5310554100183741,0.055775710320428135,0.5572652112572113,0.008615991294823301,0.6598481239755347,0.5183589959149342,0.009303352013782745,0.5017476515381187,0.5989972391201974,0.01110273966878232,0.008727663163014352,0.06924718799900664,0.009294922426880344,0.5607280330188117,0.010425025018040025,0.009265994110082214,0.5134735555152857,0.23493925566980162,0.009191011224648278,0.08688956543814283,0.010598379800210722,0.06694575109106157,0.06752155522546048,0.5254639420964937,0.5117674142895356,0.00870323107141615,0.08683589572325917
1638379044.714,0.49439729336232985,0.4814564322929532,0.5617379488580125,0.005272397600782095,0.6820451078283927,0.26650683352388593,0.5061674003181325,0.0696105183252316,0.27141449055112987,0.528246589009464,0.06754478825597855,0.2298872770951906,0.5233793736103743,0.5629726153760715,0.07007664736788667,0.5113440553551071,0.056081680629285674,0.5594909777828599,0.008658006550083457,0.6642084077220912,0.5188345979718277,0.009214324583046022,0.4939226067031016,0.5500810168789823,0.010779788999493138,0.008758519184087023,0.06903520817665136,0.009321730582147802,0.5752544963983981,0.010575935732246822,0.00927757511464809,0.5151690298344531,0.2352299609458334,0.008750245825095185,0.08873323565146585,0.010396582912195588,0.06730503870464286,0.06747076028207136,0.5263382012382128,0.5128184348105327,0.008671849522350521,0.08631515839708397
1638379059.745,0.49439729336232985,0.4814564322929532,0.5617379488580125,0.005272397600782095,0.6820451078283927,0.26650683352388593,0.5061674003181325,0.0696105183252316,0.27141449055112987,0.528246589009464,0.06754478825597855,0.2298872770951906,0.5233793736103743,0.5629726153760715,0.07007664736788667,0.5113440553551071,0.056081680629285674,0.5594909777828599,0.008658006550083457,0.6642084077220912,0.5188345979718277,0.009214324583046022,0.4939226067031016,0.5500810168789823,0.010779788999493138,0.008758519184087023,0.06903520817665136,0.009321730582147802,0.5752544963983981,0.010575935732246822,0.00927757511464809,0.5151690298344531,0.2352299609458334,0.008750245825095185,0.08873323565146585,0.010396582912195588,0.06730503870464286,0.06747076028207136,0.5263382012382128,0.5128184348105327,0.008671849522350521,0.08631515839708397
1638379074.78,0.49484680934352226,0.5054023373810236,0.5900585371270026,0.005003843484062662,0.6421521096701406,0.2660389652638082,0.5067837502612142,0.06999395472486618,0.25922543145089766,0.5288918249101052,0.06856419307317195,0.2301101095787749,0.5236492847229115,0.5635809092889967,0.06971736389179234,0.5325424640421148,0.05609769049326151,0.5579099795988581,0.00861324098255108,0.6669424150845615,0.5184659617510655,0.009167454822322008,0.5029016733821123,0.5603114091477233,0.010280866388288613,0.008883531230664713,0.06575612144348625,0.008902048638916747,0.555999138418243,0.010786200221976943,0.009245858442546797,0.5152219995099694,0.2252645885169684,0.009278869912762555,0.09125328659129575,0.010274918977613639,0.06752781465239344,0.06745848613263572,0.5265598556539365,0.5133052910103209,0.008636246043314434,0.09286142696079101
1638379089.838,0.49484680934352226,0.5054023373810236,0.5900585371270026,0.005003843484062662,0.6421521096701406,0.2660389652638082,0.5067837502612142,0.06999395472486618,0.25922543145089766,0.5288918249101052,0.06856419307317195,0.2301101095787749,0.5236492847229115,0.5635809092889967,0.06971736389179234,0.5325424640421148,0.05609769049326151,0.5579099795988581,0.00861324098255108,0.6669424150845615,0.5184659617510655,0.009167454822322008,0.5029016733821123,0.5603114091477233,0.010280866388288613,0.008883531230664713,0.06575612144348625,0.008902048638916747,0.555999138418243,0.010786200221976943,0.009245858442546797,0.5152219995099694,0.2252645885169684,0.009278869912762555,0.09125328659129575,0.010274918977613639,0.06752781465239344,0.06745848613263572,0.5265598556539365,0.5133052910103209,0.008636246043314434,0.09286142696079101
1638379104.853,0.49385227495769835,0.5063969964553342,0.5502981426931552,0.005030251057241472,0.6820350828917123,0.2653305280552388,0.5060727765308387,0.07027459832577831,0.2726420013746096,0.5301661391489416,0.06768731882807996,0.22923878520037833,0.5241914241901137,0.5638339319527192,0.06909748750140163,0.5347460808628255,0.05560005907959911,0.5580566345836615,0.008632820104656408,0.6836143311583398,0.5181285622910492,0.009110818539383983,0.5037676976966247,0.5974728493840784,0.01098581821456113,0.008980004678411105,0.06896540941914622,0.009313665154977018,0.5929505866791094,0.010599902126798594,0.009107127661094843,0.5151385665919108,0.2256797048861815,0.009072966192881962,0.09436971992013084,0.010300049885798624,0.06736401399375475,0.06723630488340498,0.5270041118083497,0.5135632283262564,0.008599878742625357,0.08584112337631826
1638379119.952,0.49385227495769835,0.5063969964553342,0.5502981426931552,0.005030251057241472,0.6820350828917123,0.2653305280552388,0.5060727765308387,0.07027459832577831,0.2726420013746096,0.5301661391489416,0.06768731882807996,0.22923878520037833,0.5241914241901137,0.5638339319527192,0.06909748750140163,0.5347460808628255,0.05560005907959911,0.5580566345836615,0.008632820104656408,0.6836143311583398,0.5181285622910492,0.009110818539383983,0.5037676976966247,0.5974728493840784,0.01098581821456113,0.008980004678411105,0.06896540941914622,0.009313665154977018,0.5929505866791094,0.010599902126798594,0.009107127661094843,0.5151385665919108,0.2256797048861815,0.009072966192881962,0.09436971992013084,0.010300049885798624,0.06736401399375475,0.06723630488340498,0.5270041118083497,0.5135632283262564,0.008599878742625357,0.08584112337631826
1638379134.969,0.49332639986976656,0.5074465304048044,0.5911161066341204,0.005000919053572744,0.679928997592026,0.26346641242860425,0.505156965258553,0.07018579346967208,0.2732353319925482,0.5104522455662656,0.06921789794217206,0.2281663354144667,0.5239304517811441,0.5641299241699633,0.06868480990021206,0.497668009445965,0.055468859076724726,0.5591898463249039,0.00860145179047905,0.6619626006178339,0.51691274957737,0.00903587893452508,0.5036983742227745,0.56237740194031,0.010673446530635778,0.008896984731333747,0.06495878207922284,0.009241419196386947,0.5923308593424125,0.011018424031445963,0.009042255947324059,0.5155749126757145,0.23410333269427905,0.0087049181501475,0.0894755110406698,0.010330090643045992,0.0668602135831299,0.06723185735916042,0.5273076318366561,0.5128561631349908,0.008665281147924258,0.08918648103950078
