"Time","pod:currencyservice-w2-6f8d8654c5-4vhvv_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-s997r_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w4-649d8c7669-s66ng_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-7m59p_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fmgwh_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-zmt7q_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hxvcr_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-j9mtp_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-k89ht_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zgrpf_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-7znm4_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-6kpf8_service:frontend_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-b5mbc_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-n8dr9_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-wsk69_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-mp48q_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-lcwwh_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-r7rl7_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-mc9xd_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-vvcvc_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-7fx8x_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-dt2mk_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-cnxbg_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6hwpz_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-9h5s4_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-l6k45_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-vlhbp_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-cmtdv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-tdmkx_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zvqtz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vdhj6_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-4jhfg_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-4g69g_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-wklm7_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-ctknj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-w7mmd_service:frontend_node:worker--4.novalocal"
1636900558.973,0.5475503857662605,0.010128273095028542,0.26085523259280374,0.2524633019053468,0.5888841816421109,0.08403699473151306,0.009440653434396885,0.4524917712224581,0.009995464009834906,0.5398938693423884,0.08233919169230208,0.01037260542877668,0.06628696041465304,0.4781551284361297,0.05425067742854193,0.25949588334209567,0.4819463073659773,0.07536049807927722,0.0750737442875456,0.06418844655563201,0.008579639847284678,0.010349363721672776,0.490986167536974,0.06545840277643931,0.4922084362869613,0.009910845404613343,0.46649982850266775,0.009610655908916188,0.22186448298288425,0.42326146854424607,0.5286781291030067,0.5072290411390025,0.4533101630537314,0.010078371525761399,0.003837371984686899,0.4983271890221562,0.010243442337113343,0.45726244861937254,0.445046558273822,0.06510458613885345,0.6136609510328214,0.5221613100761437
1636900573.998,0.5475503857662605,0.010128273095028542,0.26085523259280374,0.2524633019053468,0.5888841816421109,0.08403699473151306,0.009440653434396885,0.4524917712224581,0.009995464009834906,0.5398938693423884,0.08233919169230208,0.01037260542877668,0.06628696041465304,0.4781551284361297,0.05425067742854193,0.25949588334209567,0.4819463073659773,0.07536049807927722,0.0750737442875456,0.06418844655563201,0.008579639847284678,0.010349363721672776,0.490986167536974,0.06545840277643931,0.4922084362869613,0.009910845404613343,0.46649982850266775,0.009610655908916188,0.22186448298288425,0.42326146854424607,0.5286781291030067,0.5072290411390025,0.4533101630537314,0.010078371525761399,0.003837371984686899,0.4983271890221562,0.010243442337113343,0.45726244861937254,0.445046558273822,0.06510458613885345,0.6136609510328214,0.5221613100761437
1636900589.023,0.5967969716407988,0.009650735279821205,0.2833789269051224,0.27674359614642696,0.6766547008984256,0.08643251106731079,0.010778000514438496,0.5026258651619662,0.009554522438044178,0.5891161759383913,0.08138296248404184,0.010660343746248803,0.07148506952911773,0.527921958270528,0.058453036803913554,0.28228793192246104,0.5394396078298428,0.07865353579751397,0.0773976450258562,0.07080467825639186,0.009031082264244178,0.00982345664725689,0.5408741874039222,0.07102723238336388,0.542703504004397,0.009677141596737469,0.5239527302171831,0.009322544641253604,0.23905588576107384,0.48205029113956277,0.5978462935328651,0.5839466944228949,0.50413433316325,0.009495266137125646,0.00379536404230318,0.5505597027900455,0.009925105005832144,0.506241335082679,0.4848275257331164,0.07148529342147761,0.6255957357441494,0.5841766459559546
1636900604.047,0.5967969716407988,0.009650735279821205,0.2833789269051224,0.27674359614642696,0.6766547008984256,0.08643251106731079,0.010778000514438496,0.5026258651619662,0.009554522438044178,0.5891161759383913,0.08138296248404184,0.010660343746248803,0.07148506952911773,0.527921958270528,0.058453036803913554,0.28228793192246104,0.5394396078298428,0.07865353579751397,0.0773976450258562,0.07080467825639186,0.009031082264244178,0.00982345664725689,0.5408741874039222,0.07102723238336388,0.542703504004397,0.009677141596737469,0.5239527302171831,0.009322544641253604,0.23905588576107384,0.48205029113956277,0.5978462935328651,0.5839466944228949,0.50413433316325,0.009495266137125646,0.00379536404230318,0.5505597027900455,0.009925105005832144,0.506241335082679,0.4848275257331164,0.07148529342147761,0.6255957357441494,0.5841766459559546
1636900619.163,0.5966158323500665,0.00974995040217743,0.23482946051361758,0.2765092657306303,0.6477830056290916,0.08885297532940276,0.010139291109592186,0.504229696887562,0.009673525362483767,0.5883486028448993,0.08895307868495064,0.011118517064246183,0.07072158090157712,0.5301930564988054,0.05764486894629079,0.280870742075173,0.537685163357073,0.07849958371165067,0.07728546274756928,0.07046254357156521,0.009115775327200194,0.01112562793600098,0.5398692060099697,0.07090129355046414,0.5446191746235092,0.009722780303239226,0.5242545152045563,0.00931178227479826,0.23668237496116284,0.47943220952240984,0.5690819106044808,0.6006483339690529,0.5045148217526678,0.009398425750949112,0.003740610206418183,0.5520975415391866,0.009840560075834462,0.5180574553945037,0.49847462978479756,0.07077289714700602,0.6085180231631225,0.5865348304127423
1636900634.193,0.5966158323500665,0.00974995040217743,0.23482946051361758,0.2765092657306303,0.6477830056290916,0.08885297532940276,0.010139291109592186,0.504229696887562,0.009673525362483767,0.5883486028448993,0.08895307868495064,0.011118517064246183,0.07072158090157712,0.5301930564988054,0.05764486894629079,0.280870742075173,0.537685163357073,0.07849958371165067,0.07728546274756928,0.07046254357156521,0.009115775327200194,0.01112562793600098,0.5398692060099697,0.07090129355046414,0.5446191746235092,0.009722780303239226,0.5242545152045563,0.00931178227479826,0.23668237496116284,0.47943220952240984,0.5690819106044808,0.6006483339690529,0.5045148217526678,0.009398425750949112,0.003740610206418183,0.5520975415391866,0.009840560075834462,0.5180574553945037,0.49847462978479756,0.07077289714700602,0.6085180231631225,0.5865348304127423
1636900649.21,0.5955154787279826,0.009695636136143373,0.2294881264099568,0.2774396054166842,0.6427101901008223,0.08847943710586023,0.010071477411377074,0.5026367225144706,0.009563516674580212,0.5872534804360493,0.08404474715424967,0.010960515054603272,0.07055165131649685,0.5300171723164696,0.059187142962937166,0.28001843846159075,0.5353849943142627,0.07773123131444921,0.07679695664102792,0.07048040027379282,0.009106173815135808,0.010552905798144415,0.5379432610564,0.07085858927326365,0.5431148733855996,0.009602670479885365,0.5068568463347661,0.009324569420597995,0.235610897948061,0.48982324911127456,0.5994128341874086,0.6013653945103795,0.502928078527829,0.009236353970174868,0.003613548435042471,0.5513955092208651,0.009941800639658577,0.5202374513651316,0.5003687760213111,0.07061641039351224,0.6407221126179075,0.5509405918123929
1636900664.23,0.5955154787279826,0.009695636136143373,0.2294881264099568,0.2774396054166842,0.6427101901008223,0.08847943710586023,0.010071477411377074,0.5026367225144706,0.009563516674580212,0.5872534804360493,0.08404474715424967,0.010960515054603272,0.07055165131649685,0.5300171723164696,0.059187142962937166,0.28001843846159075,0.5353849943142627,0.07773123131444921,0.07679695664102792,0.07048040027379282,0.009106173815135808,0.010552905798144415,0.5379432610564,0.07085858927326365,0.5431148733855996,0.009602670479885365,0.5068568463347661,0.009324569420597995,0.235610897948061,0.48982324911127456,0.5994128341874086,0.6013653945103795,0.502928078527829,0.009236353970174868,0.003613548435042471,0.5513955092208651,0.009941800639658577,0.5202374513651316,0.5003687760213111,0.07061641039351224,0.6407221126179075,0.5509405918123929
1636900679.242,0.594059592871544,0.009936605738927207,0.23606151229634265,0.27769322391686,0.6045919762173824,0.08723179296516481,0.009663716200827196,0.5012607347561442,0.00959210762172929,0.5867500214743625,0.0855734505577251,0.01126473351153574,0.07057726665617875,0.5286420713398134,0.059281801717918,0.27795742641306176,0.5338365767547719,0.07757596021934018,0.07664027465549407,0.07066462167456138,0.00923876230900828,0.010459885108271547,0.5373818024194573,0.07103709479985587,0.5414738767452922,0.009550195406716498,0.5263019297355591,0.009359801282452559,0.23522945158475922,0.490094738196368,0.5669763832437079,0.6018518709298984,0.5018900704738614,0.009477094072716826,0.0036171013059174235,0.5501148299756011,0.009800937571166816,0.5195522794425869,0.5005480106294575,0.07056143878722966,0.6203220365370098,0.5661016981178496
1636900694.255,0.594059592871544,0.009936605738927207,0.23606151229634265,0.27769322391686,0.6045919762173824,0.08723179296516481,0.009663716200827196,0.5012607347561442,0.00959210762172929,0.5867500214743625,0.0855734505577251,0.01126473351153574,0.07057726665617875,0.5286420713398134,0.059281801717918,0.27795742641306176,0.5338365767547719,0.07757596021934018,0.07664027465549407,0.07066462167456138,0.00923876230900828,0.010459885108271547,0.5373818024194573,0.07103709479985587,0.5414738767452922,0.009550195406716498,0.5263019297355591,0.009359801282452559,0.23522945158475922,0.490094738196368,0.5669763832437079,0.6018518709298984,0.5018900704738614,0.009477094072716826,0.0036171013059174235,0.5501148299756011,0.009800937571166816,0.5195522794425869,0.5005480106294575,0.07056143878722966,0.6203220365370098,0.5661016981178496
