"Time","pod:frontend-w3-599b6846df-264qb_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-bsc62_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-pcm9h_service:frontend_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-zvk9m_service:frontend_node:worker--1","pod:frontend-w2-6646bc856b-cn6kr_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-7rjsl_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-9vvcw_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-8597bb459d-98mzc_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-ln8db_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-tpxtp_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-bnt8z_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w4-59ff89795c-q9szg_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-dgrlc_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-gswpz_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-qbld8_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-slwmq_service:frontend_node:worker--1","pod:productcatalogservice-w4-66565874fb-zs4bc_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-rwxsl_service:frontend_node:worker--1","pod:currencyservice-w3-cd78b8fd6-g82wr_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-nxg2v_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-gg6n9_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-678xb_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-qtjf8_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-2qkzw_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-dffh8_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-rp8c5_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-6gkkk_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-t8mb2_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-ng67r_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-zhvgd_service:currencyservice_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-5r624_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-wz224_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-vkxdk_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-wkvq8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-fhv4x_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w4-66565874fb-pgkqz_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-hq47x_service:currencyservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-lm8qq_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-mb8dr_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-t997g_service:productcatalogservice_node:worker--2.novalocal"
1641841492.562,0.40940700588784645,0.4168840896438046,0.41755664091383515,0.32908333447986904,0.5922135066786065,0.36156801894890095,0.0819846512330213,0.06804993398595958,0.186167284344177,0.09105536424457114,0.04940040746446553,0.2858542290200237,0.08277888742986936,0.3434711940432373,0.4220403432216213,0.41968356607994944,0.18508081645497548,0.41369172789172753,0.36231790213307236,0.07429128964833515,0.1855354678682215,0.3524972630185864,0.08206985038511899,0.20681597381574915,0.08394042103541889,0.36244754219237146,0.4210986218493241,0.07918713289570303,0.003857168656524685,0.3671769968041704,0.151089486181951,0.3282396688154412,0.47673079477669805,0.5693847695885523,0.144886980361428,0.18489920521850006,0.3579029555433807,0.28942697304622517,0.49900241241985543,0.21657035984451542
1641841507.596,0.4678948991372082,0.47022772079428343,0.4720735489162551,0.3727659321063088,0.6313803060047728,0.40366753925520205,0.09173681397273793,0.07926577678130689,0.21815088457889664,0.10293645194300866,0.052805528428583104,0.3167094594453837,0.0908385913219672,0.407149273926637,0.47989378862373,0.4569235966885666,0.20464227949434644,0.4741299494869863,0.41003812345070667,0.08236269255096706,0.20796554385779553,0.3934671869452567,0.10343866944551904,0.22728888938895836,0.10733957194997135,0.4046234881498256,0.4745263122333248,0.08777321957912877,0.0038066135318435687,0.40984837459271506,0.17198081189425304,0.3638278983927301,0.5340295447444766,0.6405459816602257,0.1686099497307632,0.20792333080815295,0.4047467430092736,0.3211997346921805,0.6025717429708924,0.2200158058588157
1641841522.642,0.4678948991372082,0.47022772079428343,0.4720735489162551,0.3727659321063088,0.6313803060047728,0.40366753925520205,0.09173681397273793,0.07926577678130689,0.21815088457889664,0.10293645194300866,0.052805528428583104,0.3167094594453837,0.0908385913219672,0.407149273926637,0.47989378862373,0.4569235966885666,0.20464227949434644,0.4741299494869863,0.41003812345070667,0.08236269255096706,0.20796554385779553,0.3934671869452567,0.10343866944551904,0.22728888938895836,0.10733957194997135,0.4046234881498256,0.4745263122333248,0.08777321957912877,0.0038066135318435687,0.40984837459271506,0.17198081189425304,0.3638278983927301,0.5340295447444766,0.6405459816602257,0.1686099497307632,0.20792333080815295,0.4047467430092736,0.3211997346921805,0.6025717429708924,0.2200158058588157
1641841537.66,0.5098443962622785,0.5113779333994234,0.5139481293378984,0.40341542612554365,0.7004781758212733,0.43743584250318057,0.09255807545397131,0.07616303566868637,0.24937892422242347,0.10682746405122143,0.05445205212240046,0.3363353749493703,0.09152134330022425,0.44073241293717524,0.5244452839933452,0.524879275984005,0.21447891573972894,0.4837099516177274,0.43701826448666375,0.08417294537869571,0.21618180593679268,0.4141573753415031,0.10702261932508017,0.23248102516839658,0.10486055596129612,0.4344121939240234,0.5173506395361744,0.08894010571368838,0.003739236535610024,0.44218712606944643,0.1798094404908322,0.3731569511501045,0.5737835568195753,0.6994268547924998,0.1752717217328046,0.21588189316807502,0.4396712615202689,0.33761808751016514,0.6144002207896814,0.2449450041049323
1641841552.675,0.5098443962622785,0.5113779333994234,0.5139481293378984,0.40341542612554365,0.7004781758212733,0.43743584250318057,0.09255807545397131,0.07616303566868637,0.24937892422242347,0.10682746405122143,0.05445205212240046,0.3363353749493703,0.09152134330022425,0.44073241293717524,0.5244452839933452,0.524879275984005,0.21447891573972894,0.4837099516177274,0.43701826448666375,0.08417294537869571,0.21618180593679268,0.4141573753415031,0.10702261932508017,0.23248102516839658,0.10486055596129612,0.4344121939240234,0.5173506395361744,0.08894010571368838,0.003739236535610024,0.44218712606944643,0.1798094404908322,0.3731569511501045,0.5737835568195753,0.6994268547924998,0.1752717217328046,0.21588189316807502,0.4396712615202689,0.33761808751016514,0.6144002207896814,0.2449450041049323
1641841567.705,0.5108375321689171,0.5115623745374085,0.5136108236355212,0.3966427793221274,0.7467957918434873,0.438179675449762,0.09115262980428901,0.07694686554863969,0.25027333566818905,0.0975679840090134,0.05257181736577271,0.33630827910506467,0.09176486512210646,0.4412190992214903,0.5147993834309623,0.5266040903823437,0.21455546883765486,0.5222455616844383,0.43612684845175015,0.08385162474785589,0.2155139936380337,0.39562244095347704,0.09844597804348879,0.25560014130321007,0.10521446435267273,0.4338823266413271,0.518047879350374,0.08838777894637126,0.0036987490403176696,0.4425380047982016,0.18060516810150745,0.34846353929004664,0.5733219706666985,0.7012760655038395,0.17510463618202568,0.21586514106889731,0.4393767297055782,0.34972134502297403,0.603332204080203,0.2515194087729389
1641841582.787,0.5110095687522808,0.5118636869144721,0.5141807792778439,0.3962610532094053,0.7054137272113998,0.4377980411172895,0.0914854192571578,0.0798118801391321,0.22734147420946693,0.10025649987258205,0.05364901025507271,0.33814317548672906,0.09253860001420561,0.42327380333536346,0.5253900244627789,0.5255154574069525,0.21519454845847408,0.5225570565176567,0.43492606840311226,0.08339873686860938,0.21679607530544354,0.3850754045514925,0.09973892528876524,0.2558278136443841,0.10479196716973248,0.43403717631256655,0.5180347025586576,0.08857049450966503,0.0037101014236075136,0.4426323086034776,0.18114757887758406,0.3417651190980454,0.5754092320954407,0.7031608833328952,0.17461733143359254,0.21653695767660575,0.3971275448430557,0.3587595743420945,0.611409320959227,0.2363485537289638
1641841597.815,0.5110095687522808,0.5118636869144721,0.5141807792778439,0.3962610532094053,0.7054137272113998,0.4377980411172895,0.0914854192571578,0.0798118801391321,0.22734147420946693,0.10025649987258205,0.05364901025507271,0.33814317548672906,0.09253860001420561,0.42327380333536346,0.5253900244627789,0.5255154574069525,0.21519454845847408,0.5225570565176567,0.43492606840311226,0.08339873686860938,0.21679607530544354,0.3850754045514925,0.09973892528876524,0.2558278136443841,0.10479196716973248,0.43403717631256655,0.5180347025586576,0.08857049450966503,0.0037101014236075136,0.4426323086034776,0.18114757887758406,0.3417651190980454,0.5754092320954407,0.7031608833328952,0.17461733143359254,0.21653695767660575,0.3971275448430557,0.3587595743420945,0.611409320959227,0.2363485537289638
1641841612.844,0.5125566564949626,0.514428570436574,0.5141445931339038,0.40353374695523087,0.7316345709288757,0.4382504649092392,0.09191369058038802,0.08038569381225602,0.25122781205844924,0.10812512680623285,0.051180350906573274,0.3391002932625254,0.0926666879814021,0.4418265499562445,0.52597332155499,0.5146155634659343,0.21461386816285244,0.52305567763269,0.4347182182942699,0.08385064090540513,0.21598062100992757,0.3656680486519908,0.09908574708783152,0.2569259870564327,0.10711604173704975,0.43594775330953117,0.5186500542404292,0.08896435117055877,0.0037144590556006077,0.44208979198715115,0.18153030591200872,0.33775253313158177,0.5743619272573443,0.7032518901487407,0.15567312092360078,0.21697267301721088,0.44018462598311037,0.3532612584508676,0.612348493566207,0.23462337796757016
1641841627.882,0.5125566564949626,0.514428570436574,0.5141445931339038,0.40353374695523087,0.7316345709288757,0.4382504649092392,0.09191369058038802,0.08038569381225602,0.25122781205844924,0.10812512680623285,0.051180350906573274,0.3391002932625254,0.0926666879814021,0.4418265499562445,0.52597332155499,0.5146155634659343,0.21461386816285244,0.52305567763269,0.4347182182942699,0.08385064090540513,0.21598062100992757,0.3656680486519908,0.09908574708783152,0.2569259870564327,0.10711604173704975,0.43594775330953117,0.5186500542404292,0.08896435117055877,0.0037144590556006077,0.44208979198715115,0.18153030591200872,0.33775253313158177,0.5743619272573443,0.7032518901487407,0.15567312092360078,0.21697267301721088,0.44018462598311037,0.3532612584508676,0.612348493566207,0.23462337796757016
