"Time","pod:currencyservice-w1-6f8d8654c5-7p8d4_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-gxj6b_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-fknls_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-49wr6_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-hz5jh_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-xzgfl_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-47pvm_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-rrb5l_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-srv8m_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-vk4t7_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-gqnts_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w1-59ff89795c-jt2vd_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-2pvv5_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-76cgl_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-6xc5h_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-qqh59_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-t2lxx_service:frontend_node:worker--2","pod:frontend-w2-8ddd87c7b-ts9km_service:frontend_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-bxgpz_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-5tvdb_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-f7rzp_service:frontend_node:worker--4.novalocal","pod:frontend-w4-599b6846df-kk6xh_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-674bn_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-9f97cf96-sj72k_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-f77xn_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-wh7pv_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-p7sz8_service:currencyservice_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-l8vtj_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-jx548_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-84485f8b85-68j6k_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-5f7ld_service:currencyservice_node:worker--2","pod:frontend-w4-599b6846df-bg66t_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-dx5vp_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-fq96s_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-5k6xs_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-68wtb_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-8thmm_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-f6f9h_service:productcatalogservice_node:worker--2"
1642079505.566,0.190768384577508,0.07080784306910384,0.15489813073619252,0.2131706438256457,0.21092646008777202,0.28024414559524224,0.08297875625017995,0.16069589672574602,0.21990954799046958,0.14217065251282263,0.21734984220953682,0.31597195755264335,0.15946178383385362,0.06776298473138116,0.26468341902724585,0.16209606748828198,0.20586863868753494,0.2071137625900677,0.18712401903432357,0.15815129713437437,0.21969342096037758,0.21838569403868235,0.06531381265683066,0.3147937940179702,0.07047015542724186,0.12902470264088395,0.22463069444946998,0.23681492613254446,0.15903362927311093,0.03614307525883914,0.1490054856851385,0.2211313430561908,0.15626226063590865,0.06632349604070155,0.29244712067237427,0.2767975174337525,0.15067904234016977,0.13520671522532726
1642079520.721,0.21307414181755785,0.07395071523211239,0.1665480224930715,0.23184280802850749,0.2511722319405511,0.30508138791577033,0.09184438628396319,0.17669797213293964,0.24635199967081883,0.15832315559808324,0.2359803510282657,0.3472339494276664,0.17582659234975054,0.07363284359482605,0.308135326455179,0.17785069599180478,0.23507220828123515,0.2256722427096284,0.2166152238056176,0.1811235083939869,0.24621460024373354,0.24800620873102158,0.07196405149820267,0.33942448254086033,0.07539013524140269,0.14482928370697798,0.2519208788995452,0.26413239313434467,0.17445022562850918,0.04035799319665109,0.1693358006198995,0.2498905516323176,0.17477697531881903,0.06696286065369675,0.3125932790563052,0.2965871580497831,0.16835535646524058,0.14546185889903623
1642079535.763,0.21307414181755785,0.07395071523211239,0.1665480224930715,0.23184280802850749,0.2511722319405511,0.30508138791577033,0.09184438628396319,0.17669797213293964,0.24635199967081883,0.15832315559808324,0.2359803510282657,0.3472339494276664,0.17582659234975054,0.07363284359482605,0.308135326455179,0.17785069599180478,0.23507220828123515,0.2256722427096284,0.2166152238056176,0.1811235083939869,0.24621460024373354,0.24800620873102158,0.07196405149820267,0.33942448254086033,0.07539013524140269,0.14482928370697798,0.2519208788995452,0.26413239313434467,0.17445022562850918,0.04035799319665109,0.1693358006198995,0.2498905516323176,0.17477697531881903,0.06696286065369675,0.3125932790563052,0.2965871580497831,0.16835535646524058,0.14546185889903623
1642079550.843,0.21226869457139158,0.07539200396670873,0.17214931106010717,0.24125497547619343,0.24882419799581273,0.3335487409125487,0.09531292312741652,0.18116566801348472,0.25949880121928415,0.16231600771927007,0.25096790964059335,0.3595599047656356,0.17775085071207247,0.07512014554664766,0.31969326394390707,0.18292465034746264,0.2327330428381446,0.2462994747384485,0.2129913963554562,0.1828915903415624,0.2571118097155801,0.2573973235535412,0.07232868711964087,0.3313267635949029,0.0754600746507831,0.1508157142712548,0.24099439103735498,0.27454805689277706,0.17708974825940924,0.04132913767978234,0.17373360609684335,0.2587288535582024,0.17696184824763736,0.0667174553437847,0.343302527895469,0.31872182753580935,0.17988826543203837,0.1581646365900751
1642079565.879,0.21226869457139158,0.07539200396670873,0.17214931106010717,0.24125497547619343,0.24882419799581273,0.3335487409125487,0.09531292312741652,0.18116566801348472,0.25949880121928415,0.16231600771927007,0.25096790964059335,0.3595599047656356,0.17775085071207247,0.07512014554664766,0.31969326394390707,0.18292465034746264,0.2327330428381446,0.2462994747384485,0.2129913963554562,0.1828915903415624,0.2571118097155801,0.2573973235535412,0.07232868711964087,0.3313267635949029,0.0754600746507831,0.1508157142712548,0.24099439103735498,0.27454805689277706,0.17708974825940924,0.04132913767978234,0.17373360609684335,0.2587288535582024,0.17696184824763736,0.0667174553437847,0.343302527895469,0.31872182753580935,0.17988826543203837,0.1581646365900751
1642079581.01,0.21217631007747048,0.07531247581233863,0.17135720828509335,0.2526638891871334,0.24572864498413893,0.33432172152572764,0.09630990396056152,0.18085184589376618,0.25900752723402337,0.16215587237622145,0.24974695705558428,0.36044418657654875,0.1769872205378034,0.0748277009968806,0.31360855468489346,0.18155722996681528,0.23732619648388276,0.24696139567517617,0.21065837385758812,0.18156075725606968,0.25699316358562696,0.2569535017472107,0.07233523536521487,0.31429994188196975,0.076287587077747,0.144718442163149,0.2325016228131866,0.2746388420693216,0.17725269912260427,0.04116998240555948,0.179853683324236,0.258790959705914,0.1776903603654074,0.0696531497129486,0.34439089963085007,0.32324617635293695,0.1801203701708547,0.15899447997100105
1642079596.058,0.21217631007747048,0.07531247581233863,0.17135720828509335,0.2526638891871334,0.24572864498413893,0.33432172152572764,0.09630990396056152,0.18085184589376618,0.25900752723402337,0.16215587237622145,0.24974695705558428,0.36044418657654875,0.1769872205378034,0.0748277009968806,0.31360855468489346,0.18155722996681528,0.23732619648388276,0.24696139567517617,0.21065837385758812,0.18156075725606968,0.25699316358562696,0.2569535017472107,0.07233523536521487,0.31429994188196975,0.076287587077747,0.144718442163149,0.2325016228131866,0.2746388420693216,0.17725269912260427,0.04116998240555948,0.179853683324236,0.258790959705914,0.1776903603654074,0.0696531497129486,0.34439089963085007,0.32324617635293695,0.1801203701708547,0.15899447997100105
1642079611.297,0.21085753745700814,0.07501630857362226,0.1775636937521158,0.2525433007492439,0.25788589045095117,0.3235682068582729,0.09516190839394006,0.18063948793731566,0.2587454940954279,0.16247671193903154,0.2506840899099694,0.35961538156934314,0.17714351501559342,0.07371895499479858,0.29577300250125,0.181222209702364,0.24710981045134178,0.2415637835928498,0.20873607975516528,0.1805715788468619,0.25763344224299367,0.25630283260423026,0.07215344389156543,0.30019862940356906,0.07602196077746756,0.14217621801202732,0.2591605853382525,0.2734853794852027,0.17666882364714673,0.04144996764284804,0.17993272126242504,0.25789688486811585,0.1773618456430106,0.06563871091621658,0.3262088733608181,0.3098920626181388,0.1793549903626228,0.1590731327925066
1642079626.364,0.21085753745700814,0.07501630857362226,0.1775636937521158,0.2525433007492439,0.25788589045095117,0.3235682068582729,0.09516190839394006,0.18063948793731566,0.2587454940954279,0.16247671193903154,0.2506840899099694,0.35961538156934314,0.17714351501559342,0.07371895499479858,0.29577300250125,0.181222209702364,0.24710981045134178,0.2415637835928498,0.20873607975516528,0.1805715788468619,0.25763344224299367,0.25630283260423026,0.07215344389156543,0.30019862940356906,0.07602196077746756,0.14217621801202732,0.2591605853382525,0.2734853794852027,0.17666882364714673,0.04144996764284804,0.17993272126242504,0.25789688486811585,0.1773618456430106,0.06563871091621658,0.3262088733608181,0.3098920626181388,0.1793549903626228,0.1590731327925066
1642079641.407,0.2098308111272228,0.07496332137050557,0.1733450070749808,0.2525862471679563,0.2574435437593553,0.2987202907003651,0.0910888318740168,0.18052481011917032,0.2572479523055402,0.16228890590456646,0.2496320669907357,0.35956091321041805,0.1761454377709517,0.0733716669914925,0.3142697726113909,0.18031498955191205,0.2465293485895529,0.2367950434088772,0.2086724698293055,0.18103126820851917,0.25748877162631273,0.2562494130278728,0.07186625214503498,0.2969594001011677,0.07593956490164228,0.1508477267900497,0.24783634796710752,0.27321313239675965,0.1763300568835005,0.041373212507779124,0.17913027624224104,0.25733619098903016,0.17693177720007425,0.06997428151452725,0.3328996772022306,0.34172501488225693,0.16881069460230985,0.15892413070145456
1642079656.425,0.2098308111272228,0.07496332137050557,0.1733450070749808,0.2525862471679563,0.2574435437593553,0.2987202907003651,0.0910888318740168,0.18052481011917032,0.2572479523055402,0.16228890590456646,0.2496320669907357,0.35956091321041805,0.1761454377709517,0.0733716669914925,0.3142697726113909,0.18031498955191205,0.2465293485895529,0.2367950434088772,0.2086724698293055,0.18103126820851917,0.25748877162631273,0.2562494130278728,0.07186625214503498,0.2969594001011677,0.07593956490164228,0.1508477267900497,0.24783634796710752,0.27321313239675965,0.1763300568835005,0.041373212507779124,0.17913027624224104,0.25733619098903016,0.17693177720007425,0.06997428151452725,0.3328996772022306,0.34172501488225693,0.16881069460230985,0.15892413070145456
1642079671.448,0.2103143023388006,0.07504500523516855,0.17817466439534246,0.2528795352062525,0.22977812493060987,0.3197707243112212,0.09132880742615931,0.18237366946410022,0.26021873748451496,0.16395406692497996,0.2418954621575315,0.3627520135212684,0.1770158318604803,0.07387692347248889,0.31291992441454514,0.18190772094746005,0.2359476128087129,0.24101429947125205,0.21985509365287784,0.18239315265858325,0.2597738480096658,0.25905302623357485,0.07219738598548382,0.2980781322177983,0.07672570287179784,0.14408262702469607,0.25668358315038486,0.27428896970044647,0.1775745365221853,0.041642139290599914,0.17411373224129434,0.25941217397076743,0.1781137005035464,0.07056839352677383,0.34450929670258723,0.3255974072573742,0.17848405431487244,0.15931613077897766
1642079686.467,0.2103143023388006,0.07504500523516855,0.17817466439534246,0.2528795352062525,0.22977812493060987,0.3197707243112212,0.09132880742615931,0.18237366946410022,0.26021873748451496,0.16395406692497996,0.2418954621575315,0.3627520135212684,0.1770158318604803,0.07387692347248889,0.31291992441454514,0.18190772094746005,0.2359476128087129,0.24101429947125205,0.21985509365287784,0.18239315265858325,0.2597738480096658,0.25905302623357485,0.07219738598548382,0.2980781322177983,0.07672570287179784,0.14408262702469607,0.25668358315038486,0.27428896970044647,0.1775745365221853,0.041642139290599914,0.17411373224129434,0.25941217397076743,0.1781137005035464,0.07056839352677383,0.34450929670258723,0.3255974072573742,0.17848405431487244,0.15931613077897766
1642079701.5,0.21056390285123958,0.07504935672002533,0.17130723830796013,0.2540374377461584,0.24492101500139268,0.33728265799659013,0.0921210883490862,0.18235488302915165,0.2619114193604815,0.1642618352955792,0.2604493339001207,0.3645932629630382,0.17653203434119122,0.07479526494624411,0.32336029960653473,0.18195737683331037,0.24875288906253987,0.23870405959325408,0.21972556119879852,0.18186807129537347,0.2602917821091164,0.259613272317063,0.07169400494361458,0.29624687488507995,0.07601056326171701,0.15170857375205724,0.2508327728489301,0.27493038113663004,0.17832481244646287,0.041684644852310965,0.17192098560093977,0.26002289964019415,0.1777807419360236,0.07101654350355878,0.3375072248348574,0.33754227886492405,0.1792588586636772,0.16066685595612873
1642079716.551,0.21056390285123958,0.07504935672002533,0.17130723830796013,0.2540374377461584,0.24492101500139268,0.33728265799659013,0.0921210883490862,0.18235488302915165,0.2619114193604815,0.1642618352955792,0.2604493339001207,0.3645932629630382,0.17653203434119122,0.07479526494624411,0.32336029960653473,0.18195737683331037,0.24875288906253987,0.23870405959325408,0.21972556119879852,0.18186807129537347,0.2602917821091164,0.259613272317063,0.07169400494361458,0.29624687488507995,0.07601056326171701,0.15170857375205724,0.2508327728489301,0.27493038113663004,0.17832481244646287,0.041684644852310965,0.17192098560093977,0.26002289964019415,0.1777807419360236,0.07101654350355878,0.3375072248348574,0.33754227886492405,0.1792588586636772,0.16066685595612873
