"Time","pod:currencyservice-w3-cd78b8fd6-8fd29_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-q5brf_service:currencyservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-2rvxd_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-7hkj8_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-dj5nx_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-kkfcj_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-xf2zh_service:frontend_node:worker--1","pod:productcatalogservice-w3-56c4dd84bf-bfcrz_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-n8wnl_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-sd6dg_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-c5t8f_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-wz62v_service:frontend_node:worker--1","pod:currencyservice-w2-649d8c7669-x62z7_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-hbztv_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-hxxnj_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-hkmm6_service:recommendationservice_node:worker--1","pod:adservice-w2-76766bdfb6-5wzhr_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-6d5d8bb6bc-5hmmr_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-zgbmh_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-h4j7d_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-g4z2l_service:currencyservice_node:worker--1","pod:adservice-w4-9f97cf96-nzmsz_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-tf7s9_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-7fj4x_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-8kfjt_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-fbgwg_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-lzrfm_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-mbwnt_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-qbcgp_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-n98xm_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-25nx6_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-bkdjv_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-dfcp8_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-86fcq_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-p8d58_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-xc84k_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-7c75d55f4d-z6s8j_service:redis-cart_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-6bhqk_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-777d8d5dcb-p8fx6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-9gg9c_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-skpdn_service:frontend_node:worker--1","pod:recommendationservice-w3-5c774597c5-5s68v_service:recommendationservice_node:worker--3.novalocal"
1641934400.351,0.5691074101657854,0.4248199907874417,0.06467112030847626,0.19886667096940847,0.010662330645331643,0.010649155894866482,0.37662319481976064,0.05256794041933675,0.05156079234103283,0.05170973827041152,0.42723368620626023,0.39412184717566057,0.7296441658455847,0.6603528091864443,0.18290107573753578,0.009770096794360028,0.26545723710091385,0.2276692999503107,0.06036673688795047,0.028774245493200085,0.40705122565275187,0.23487714947973945,0.010370787649577221,0.026865316183266034,0.01074463668901097,0.6350350745215204,0.04754077075630238,0.06265213358437868,0.010612135868363723,0.6074350615938374,0.2083170135525152,0.05795120094904667,0.0580910521032858,0.40665998937822023,0.011041485799650667,0.011206210019082955,0.02210278920024053,0.010943382903897328,0.6634517544786065,0.05934622663275742,0.40988842275958004,0.011279801077232693
1641934415.379,0.6378907585673368,0.4779811455278429,0.07002679304488686,0.2149144714091758,0.010521638229008848,0.010352414927213078,0.4574951358083808,0.057025458683050104,0.05782506396514357,0.05636531590322233,0.48467644485569,0.4614870663513813,0.7744647311370834,0.7647282255584681,0.20186809483915397,0.009031137039527888,0.28922689659939793,0.27070990492506164,0.06778814709287558,0.03191621377239986,0.4886414810421508,0.25551772926892347,0.010143117827489776,0.030166491103262163,0.010419327798676992,0.7225075893944817,0.0481802866329587,0.06600382281958678,0.011639624134226745,0.6856612218747017,0.23302858925679465,0.06490067909404887,0.0654122957584596,0.47262060478865336,0.010519791676528424,0.011718014819347335,0.024152891367075158,0.010246652394817854,0.7548199441807548,0.06558122725666495,0.4695824915244706,0.01085066840771271
1641934430.41,0.6378907585673368,0.4779811455278429,0.07002679304488686,0.2149144714091758,0.010521638229008848,0.010352414927213078,0.4574951358083808,0.057025458683050104,0.05782506396514357,0.05636531590322233,0.48467644485569,0.4614870663513813,0.7744647311370834,0.7647282255584681,0.20186809483915397,0.009031137039527888,0.28922689659939793,0.27070990492506164,0.06778814709287558,0.03191621377239986,0.4886414810421508,0.25551772926892347,0.010143117827489776,0.030166491103262163,0.010419327798676992,0.7225075893944817,0.0481802866329587,0.06600382281958678,0.011639624134226745,0.6856612218747017,0.23302858925679465,0.06490067909404887,0.0654122957584596,0.47262060478865336,0.010519791676528424,0.011718014819347335,0.024152891367075158,0.010246652394817854,0.7548199441807548,0.06558122725666495,0.4695824915244706,0.01085066840771271
1641934445.442,0.6896672562001371,0.5162512925533854,0.0737407615486639,0.21518327367713075,0.010305112265710577,0.010408776914461204,0.5045467615125784,0.05998905819718559,0.059918303846715905,0.059002025779366106,0.5075427753477049,0.5089443997728806,0.8302488601487626,0.8847334272793471,0.2169728386412324,0.0082624372197115,0.28857150913591934,0.2801055540725438,0.0683032140806945,0.031490978940902165,0.5093664180270944,0.2461000259721716,0.010066013533210228,0.03082491827640465,0.01019550603462735,0.7798937839082158,0.05255768509153835,0.07534897477019717,0.01115962208911003,0.7461642444539043,0.24480286084477665,0.06602866102538793,0.06582056038688545,0.5102695535872251,0.010649427223664229,0.011790310845607015,0.025520285040467532,0.010226432845518487,0.8255724264256963,0.06676405296317842,0.5054340502149963,0.010546786496454795
1641934460.5,0.6896672562001371,0.5162512925533854,0.0737407615486639,0.21518327367713075,0.010305112265710577,0.010408776914461204,0.5045467615125784,0.05998905819718559,0.059918303846715905,0.059002025779366106,0.5075427753477049,0.5089443997728806,0.8302488601487626,0.8847334272793471,0.2169728386412324,0.0082624372197115,0.28857150913591934,0.2801055540725438,0.0683032140806945,0.031490978940902165,0.5093664180270944,0.2461000259721716,0.010066013533210228,0.03082491827640465,0.01019550603462735,0.7798937839082158,0.05255768509153835,0.07534897477019717,0.01115962208911003,0.7461642444539043,0.24480286084477665,0.06602866102538793,0.06582056038688545,0.5102695535872251,0.010649427223664229,0.011790310845607015,0.025520285040467532,0.010226432845518487,0.8255724264256963,0.06676405296317842,0.5054340502149963,0.010546786496454795
1641934475.532,0.691963288158799,0.5168688811883964,0.07162949284329122,0.19101304866674174,0.01036869930192218,0.01041313157191834,0.5051132514928645,0.06015418177769338,0.0604351717508287,0.05936034199395805,0.503362620803647,0.5070867723062101,0.8628875969196483,0.846528755249847,0.2177536928060047,0.00868972426082121,0.2593474084078716,0.25829134721403524,0.07004518973391069,0.0334328963455003,0.5091979105657973,0.23158460492477856,0.010082034203630547,0.03093535601365246,0.010234185405537725,0.7795408789596588,0.05263570758009101,0.0725451467293663,0.011505918292641384,0.7471385658962701,0.24415311209455998,0.06591128146433056,0.06575575987203522,0.5028278725368716,0.010201627411601428,0.01160777221179496,0.025558049151514523,0.010219072064475889,0.8254897693839738,0.06615335612106436,0.5056259006245505,0.010533934909943253
1641934490.558,0.691963288158799,0.5168688811883964,0.07162949284329122,0.19101304866674174,0.01036869930192218,0.01041313157191834,0.5051132514928645,0.06015418177769338,0.0604351717508287,0.05936034199395805,0.503362620803647,0.5070867723062101,0.8628875969196483,0.846528755249847,0.2177536928060047,0.00868972426082121,0.2593474084078716,0.25829134721403524,0.07004518973391069,0.0334328963455003,0.5091979105657973,0.23158460492477856,0.010082034203630547,0.03093535601365246,0.010234185405537725,0.7795408789596588,0.05263570758009101,0.0725451467293663,0.011505918292641384,0.7471385658962701,0.24415311209455998,0.06591128146433056,0.06575575987203522,0.5028278725368716,0.010201627411601428,0.01160777221179496,0.025558049151514523,0.010219072064475889,0.8254897693839738,0.06615335612106436,0.5056259006245505,0.010533934909943253
1641934505.592,0.6922111363019914,0.5167351422973623,0.07504937147851387,0.18345463912924212,0.010333545393803645,0.010304270716177512,0.5052023547214233,0.060413556488301615,0.06047500501506991,0.05925760998265876,0.5216375778228706,0.5076543143102326,0.8407014214048514,0.815621407953425,0.21801676768089212,0.00877257482502897,0.24257939396709916,0.2581058844718437,0.06937732782998289,0.03340010303193661,0.5212872420812993,0.22209501397163062,0.01002437158467469,0.031052634955380957,0.010325374753175721,0.7812255649491968,0.05288283398319131,0.07552384019037407,0.010825070516054207,0.7466661000980599,0.24349630350457097,0.06616729447496944,0.06530038615624104,0.4532234481702009,0.010348920808745108,0.01083989414496568,0.0255337849720384,0.010251152372590196,0.8269427360004058,0.06574539320454208,0.5042649489712688,0.01050312290886645
1641934520.623,0.6922111363019914,0.5167351422973623,0.07504937147851387,0.18345463912924212,0.010333545393803645,0.010304270716177512,0.5052023547214233,0.060413556488301615,0.06047500501506991,0.05925760998265876,0.5216375778228706,0.5076543143102326,0.8407014214048514,0.815621407953425,0.21801676768089212,0.00877257482502897,0.24257939396709916,0.2581058844718437,0.06937732782998289,0.03340010303193661,0.5212872420812993,0.22209501397163062,0.01002437158467469,0.031052634955380957,0.010325374753175721,0.7812255649491968,0.05288283398319131,0.07552384019037407,0.010825070516054207,0.7466661000980599,0.24349630350457097,0.06616729447496944,0.06530038615624104,0.4532234481702009,0.010348920808745108,0.01083989414496568,0.0255337849720384,0.010251152372590196,0.8269427360004058,0.06574539320454208,0.5042649489712688,0.01050312290886645
1641934535.664,0.692434874244475,0.5162907573900286,0.07461358962997361,0.18068736302242974,0.01036524262537675,0.010354894670904969,0.506242242352933,0.06047125536504684,0.060485887752008784,0.05962975595437868,0.5027621408843649,0.4989721883709065,0.8183662561759738,0.8183721467869802,0.21775613587979792,0.008741329882399668,0.24788605297818161,0.2656193660986226,0.07457660600140673,0.033272746878876346,0.5216094297034499,0.21860412756546294,0.010165611564399333,0.030922920171120957,0.010417900215123396,0.7800906444090819,0.05041056078867112,0.07048978121719755,0.010946340229947206,0.7455940645446731,0.24297181907333834,0.06650643656178835,0.0650994149723477,0.5109293066907056,0.01069716428018589,0.011274223555844495,0.025578294269057708,0.010256739332390815,0.8265846703995063,0.06566388808886381,0.4978403526657868,0.010667727159640891
