"Time","pod:frontend-w4-6646bc856b-sxb4f_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-qcdvz_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-dtn54_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-pbfj9_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vqbx7_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv772_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-sfz8v_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-c5z7m_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-jmkkp_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-pfnbn_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-sz9wr_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-2q29l_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-s9kgj_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9jpv4_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-dd2hr_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-tr5g6_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-68f8c_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-g4xw4_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-8dwbx_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-nqrhz_service:redis-cart_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-2r59d_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-lqkhk_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-n45dn_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-zcr4w_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pk8nf_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-z24kg_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-zjvlt_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-rmbrr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-fdvg7_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-4dl9f_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-762l9_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-pkfvb_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-dp9wn_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-s2kqq_service:currencyservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-4d97n_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-qpkvl_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-hvggs_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-wjt7q_service:frontend_node:worker--3","pod:adservice-w4-76766bdfb6-x2257_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-ldkdn_service:currencyservice_node:worker--4.novalocal"
1639486236.57,0.5709007116691667,0.08435175150642979,0.011395260221222548,0.37837669557564657,0.37964257785101924,0.3381319939797022,0.32844215465591675,0.058238187474322425,0.07824952796557516,0.066522491522024,0.4222871845638552,0.42655193402759406,0.3733543776815883,0.009548629149568761,0.5951077352296933,0.5594735567395166,0.3733305862333841,0.00942352335052228,0.34884886661978676,0.003849280118665076,0.3872180026116839,0.011015163318913666,0.42625510150378965,0.42619758727821133,0.0597466201986439,0.010706526141132872,0.01051884033168533,0.08009309552640123,0.010873771120185756,0.0822803539435652,0.0790445295445575,0.011521147400188315,0.4227707239647871,0.43040496632681824,0.07924558017218035,0.3852143323515844,0.37884792923530963,0.3806452488569392,0.3647222905987909,0.6410153138375536
1639486251.602,0.5709007116691667,0.08435175150642979,0.011395260221222548,0.37837669557564657,0.37964257785101924,0.3381319939797022,0.32844215465591675,0.058238187474322425,0.07824952796557516,0.066522491522024,0.4222871845638552,0.42655193402759406,0.3733543776815883,0.009548629149568761,0.5951077352296933,0.5594735567395166,0.3733305862333841,0.00942352335052228,0.34884886661978676,0.003849280118665076,0.3872180026116839,0.011015163318913666,0.42625510150378965,0.42619758727821133,0.0597466201986439,0.010706526141132872,0.01051884033168533,0.08009309552640123,0.010873771120185756,0.0822803539435652,0.0790445295445575,0.011521147400188315,0.4227707239647871,0.43040496632681824,0.07924558017218035,0.3852143323515844,0.37884792923530963,0.3806452488569392,0.3647222905987909,0.6410153138375536
1639486266.633,0.6426540906112499,0.08882072129455965,0.010698748655438305,0.42491999195680685,0.4257563274327879,0.3593238135349419,0.3610709985263556,0.06273021067431848,0.08438783626935577,0.07123714856188026,0.45914969845202175,0.47315121621289347,0.4190331990163258,0.008845838670612135,0.6654013050496099,0.6271763466034208,0.4264490904754827,0.00886736069817778,0.34838766014580813,0.0040203586129865096,0.4339629291153207,0.011020402444616807,0.48092257292168816,0.48031285435505916,0.06610546840699635,0.010331937474710291,0.010430161956146744,0.08419137793200933,0.01048691499981302,0.08200920242600804,0.08649742723433469,0.010828639422028824,0.4725711598187138,0.47535129902528545,0.08507572250520679,0.43260540290972715,0.4254645016397868,0.4269800284523255,0.36941792699098136,0.6920627119264584
1639486281.655,0.6426540906112499,0.08882072129455965,0.010698748655438305,0.42491999195680685,0.4257563274327879,0.3593238135349419,0.3610709985263556,0.06273021067431848,0.08438783626935577,0.07123714856188026,0.45914969845202175,0.47315121621289347,0.4190331990163258,0.008845838670612135,0.6654013050496099,0.6271763466034208,0.4264490904754827,0.00886736069817778,0.34838766014580813,0.0040203586129865096,0.4339629291153207,0.011020402444616807,0.48092257292168816,0.48031285435505916,0.06610546840699635,0.010331937474710291,0.010430161956146744,0.08419137793200933,0.01048691499981302,0.08200920242600804,0.08649742723433469,0.010828639422028824,0.4725711598187138,0.47535129902528545,0.08507572250520679,0.43260540290972715,0.4254645016397868,0.4269800284523255,0.36941792699098136,0.6920627119264584
1639486296.687,0.7027704776624268,0.09492600699672663,0.01057053228449066,0.43455411735910027,0.43376818847758014,0.3393015424181727,0.36452178421686054,0.0642134921099563,0.08451632361758651,0.07147270378317505,0.48123813213446165,0.4806793459528904,0.42943092230128743,0.008782859648575933,0.6775840749876488,0.6482186158900087,0.43662989561108767,0.008764437627721094,0.35742858906948827,0.0038451381137971532,0.4457692535940153,0.010550026932695251,0.4837449596778259,0.4845556599284567,0.0658468825834329,0.01043544822870568,0.010342155382008722,0.08394022862357042,0.010448412051615097,0.08464971718818516,0.09457570823832732,0.010462810798076542,0.4849050262392963,0.4849493627515797,0.08553739637321442,0.4430405563504861,0.4354798412376481,0.43828228892774035,0.39376494274024443,0.7024639218135058
1639486311.722,0.7027704776624268,0.09492600699672663,0.01057053228449066,0.43455411735910027,0.43376818847758014,0.3393015424181727,0.36452178421686054,0.0642134921099563,0.08451632361758651,0.07147270378317505,0.48123813213446165,0.4806793459528904,0.42943092230128743,0.008782859648575933,0.6775840749876488,0.6482186158900087,0.43662989561108767,0.008764437627721094,0.35742858906948827,0.0038451381137971532,0.4457692535940153,0.010550026932695251,0.4837449596778259,0.4845556599284567,0.0658468825834329,0.01043544822870568,0.010342155382008722,0.08394022862357042,0.010448412051615097,0.08464971718818516,0.09457570823832732,0.010462810798076542,0.4849050262392963,0.4849493627515797,0.08553739637321442,0.4430405563504861,0.4354798412376481,0.43828228892774035,0.39376494274024443,0.7024639218135058
1639486326.752,0.7200654839161971,0.09502759437191279,0.01009118698877928,0.43526715867465,0.4344448989699959,0.32778565002741167,0.3655831472145331,0.06632286811899238,0.08420935115432607,0.07138381571675548,0.48104162963509894,0.4810443369925671,0.4295200141253751,0.008843482248899234,0.6812391810467869,0.6508215192261886,0.4158675897302077,0.008750005555441333,0.33808671563625003,0.004087897393633692,0.44680134401862803,0.010405614874787222,0.483387309495966,0.4841459572933037,0.06576808988845811,0.010347322694341889,0.010358644836685072,0.08352706105275104,0.010468447950059093,0.08467712110957454,0.09155992565718804,0.010181380260960096,0.4849951899789796,0.48332176029842266,0.08537121051058688,0.44367589103219596,0.4361586327399606,0.41939970713230745,0.36550448611711384,0.6726492204722851
1639486341.78,0.7200654839161971,0.09502759437191279,0.01009118698877928,0.43526715867465,0.4344448989699959,0.32778565002741167,0.3655831472145331,0.06632286811899238,0.08420935115432607,0.07138381571675548,0.48104162963509894,0.4810443369925671,0.4295200141253751,0.008843482248899234,0.6812391810467869,0.6508215192261886,0.4158675897302077,0.008750005555441333,0.33808671563625003,0.004087897393633692,0.44680134401862803,0.010405614874787222,0.483387309495966,0.4841459572933037,0.06576808988845811,0.010347322694341889,0.010358644836685072,0.08352706105275104,0.010468447950059093,0.08467712110957454,0.09155992565718804,0.010181380260960096,0.4849951899789796,0.48332176029842266,0.08537121051058688,0.44367589103219596,0.4361586327399606,0.41939970713230745,0.36550448611711384,0.6726492204722851
1639486356.81,0.68901930022849,0.0945405617089208,0.011007986571059428,0.43649903282002256,0.43471189067821503,0.31343323764803804,0.3664362678973161,0.06598557163449006,0.08389234733329788,0.0715416342719864,0.4649105587878479,0.48051050784141525,0.4290971194680009,0.008763457386638291,0.6799331869429084,0.6513266861062506,0.4363779851316515,0.008711768788773748,0.38207891241243463,0.004152371819913897,0.44583348688717905,0.01057048000915676,0.4838046197612443,0.48319075528584254,0.0658591238963469,0.010430880918740882,0.01039317545621363,0.08343765297340923,0.010484694227848923,0.08814398604489489,0.089014299612949,0.010850705072600653,0.48338412658398555,0.48278322921692773,0.08489837003217708,0.44369474905182726,0.43578609285738135,0.4383778164721494,0.36457737582435085,0.7272507918350858
1639486371.847,0.68901930022849,0.0945405617089208,0.011007986571059428,0.43649903282002256,0.43471189067821503,0.31343323764803804,0.3664362678973161,0.06598557163449006,0.08389234733329788,0.0715416342719864,0.4649105587878479,0.48051050784141525,0.4290971194680009,0.008763457386638291,0.6799331869429084,0.6513266861062506,0.4363779851316515,0.008711768788773748,0.38207891241243463,0.004152371819913897,0.44583348688717905,0.01057048000915676,0.4838046197612443,0.48319075528584254,0.0658591238963469,0.010430880918740882,0.01039317545621363,0.08343765297340923,0.010484694227848923,0.08814398604489489,0.089014299612949,0.010850705072600653,0.48338412658398555,0.48278322921692773,0.08489837003217708,0.44369474905182726,0.43578609285738135,0.4383778164721494,0.36457737582435085,0.7272507918350858
