"Time","pod:currencyservice-w3-656689488c-2tqcb_service:currencyservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-k8zzs_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-mclbb_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-kzkbz_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-986w9_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-tjlwh_service:currencyservice_node:worker--3","pod:adservice-w4-76766bdfb6-gglrt_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-6d5d8bb6bc-dmwzb_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-4mn54_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-c258l_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-44v92_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-65g4n_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-w294d_service:adservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-lh4gt_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-kjxtl_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-kg7ct_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-rg266_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-5pckz_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-hgv2b_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-64fmw_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lbm5f_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-tzzsd_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-xl7sq_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-sqrjv_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-kdrqt_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-p8r9l_service:frontend_node:worker--3","pod:currencyservice-w1-cd78b8fd6-kwcs5_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-4bdt9_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-n5t86_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-v6fpj_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-mqmkf_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-rs6sw_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-44djf_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-bbtw7_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-dzck4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-f6lmx_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-bq59q_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-6jbcd_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-w2st6_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-nrzzk_service:frontend_node:worker--3"
1639484929.055,0.4040378199058341,0.07554542958583313,0.36909512926173393,0.5755521417439251,0.07546670720853614,0.4041842169536897,0.34418926667088423,0.32337898032419266,0.07757572218388159,0.36056721307739414,0.011975888244589722,0.3652627429963976,0.31622901228216155,0.3596463493369453,0.05759596276816822,0.00925243510319588,0.5730731666699262,0.3974793972309607,0.35854662261462494,0.056622502534025884,0.009686159382247208,0.4049091726761575,0.5417654078898468,0.0040789418943225665,0.4030399286121925,0.3661007007239462,0.403492115164903,0.010838486132603548,0.010659149624377806,0.011091095433305794,0.07736663544636757,0.0737096280762436,0.009888964876569817,0.06885599584517506,0.3126573159894375,0.5853607116452767,0.010495065330824544,0.07759280699879241,0.36011019656068505,0.36183534434985604
1639484944.087,0.44662678786304405,0.08290470268672197,0.41547599301955257,0.6491699856786586,0.08416744823124311,0.4592298615644303,0.37608883539227356,0.34275757301498416,0.09186498023477464,0.40526292789078927,0.011851852116927205,0.41152665114904013,0.3481424704633359,0.39558836406037023,0.06509621931257953,0.009379711770710963,0.6260184695157429,0.4525442025333062,0.4041665013760772,0.06404611139970766,0.009210919395918019,0.4603618211714497,0.610093326544511,0.003920214984453198,0.4564841771958688,0.40927189164286837,0.44971472063909235,0.010553052536026983,0.010413459406164081,0.010710935541891524,0.08271240449803614,0.08416366666935886,0.010955369101156845,0.07323508656173734,0.34295167389702985,0.7012610919383401,0.01024041317456386,0.08559799189938852,0.40658511498557315,0.4082288537981037
1639484959.12,0.44662678786304405,0.08290470268672197,0.41547599301955257,0.6491699856786586,0.08416744823124311,0.4592298615644303,0.37608883539227356,0.34275757301498416,0.09186498023477464,0.40526292789078927,0.011851852116927205,0.41152665114904013,0.3481424704633359,0.39558836406037023,0.06509621931257953,0.009379711770710963,0.6260184695157429,0.4525442025333062,0.4041665013760772,0.06404611139970766,0.009210919395918019,0.4603618211714497,0.610093326544511,0.003920214984453198,0.4564841771958688,0.40927189164286837,0.44971472063909235,0.010553052536026983,0.010413459406164081,0.010710935541891524,0.08271240449803614,0.08416366666935886,0.010955369101156845,0.07323508656173734,0.34295167389702985,0.7012610919383401,0.01024041317456386,0.08559799189938852,0.40658511498557315,0.4082288537981037
1639484974.158,0.48158671509152357,0.08362459180546541,0.44411793653578424,0.6890467821858837,0.08515913252679154,0.47051359630903866,0.37383469373080164,0.37036380404447955,0.08596368721779592,0.4343386112228476,0.011083819742800923,0.4408337280698394,0.33941208687150337,0.43416983129080405,0.06654820715086701,0.008830593225706071,0.6455472291999369,0.48000866414518545,0.43308050175817553,0.06550351002665081,0.00894140404240548,0.48262037247909034,0.655588362612169,0.0039001408817068116,0.47114257768328427,0.439088656122988,0.47609721735928345,0.010657730986823736,0.01030294555043061,0.010554381770116925,0.08561461836597754,0.09151986318443932,0.010393108997177556,0.07427993637704997,0.3610280904840826,0.7270273455464535,0.010194419217449829,0.08580869039625233,0.4338438186765635,0.43520486711875195
1639484989.178,0.48158671509152357,0.08362459180546541,0.44411793653578424,0.6890467821858837,0.08515913252679154,0.47051359630903866,0.37383469373080164,0.37036380404447955,0.08596368721779592,0.4343386112228476,0.011083819742800923,0.4408337280698394,0.33941208687150337,0.43416983129080405,0.06654820715086701,0.008830593225706071,0.6455472291999369,0.48000866414518545,0.43308050175817553,0.06550351002665081,0.00894140404240548,0.48262037247909034,0.655588362612169,0.0039001408817068116,0.47114257768328427,0.439088656122988,0.47609721735928345,0.010657730986823736,0.01030294555043061,0.010554381770116925,0.08561461836597754,0.09151986318443932,0.010393108997177556,0.07427993637704997,0.3610280904840826,0.7270273455464535,0.010194419217449829,0.08580869039625233,0.4338438186765635,0.43520486711875195
1639485004.205,0.48107943855027124,0.0827780338624663,0.44393588549220375,0.6882035499847017,0.08533650502360929,0.4842427415694701,0.37231623377662704,0.3867000067556871,0.08935169647695632,0.43463786059144016,0.011192254133382547,0.4412327251793893,0.3183773456211181,0.434378195827354,0.0647423684653512,0.00889949123085675,0.664917361585827,0.4808693099284391,0.4339095252313254,0.065760534611661,0.00878910491541995,0.4823318018810329,0.6563257664123101,0.003898008012963452,0.48725678274729645,0.44775686120357605,0.4754159086268565,0.010563865562130369,0.010248374929587772,0.010559657428454921,0.08881202997198506,0.09094718439564248,0.010385257760831965,0.07947875923877565,0.3627685068657944,0.7145221375271524,0.010506335316948634,0.08463153022194984,0.4338611648820966,0.4138749165930441
1639485019.235,0.48107943855027124,0.0827780338624663,0.44393588549220375,0.6882035499847017,0.08533650502360929,0.4842427415694701,0.37231623377662704,0.3867000067556871,0.08935169647695632,0.43463786059144016,0.011192254133382547,0.4412327251793893,0.3183773456211181,0.434378195827354,0.0647423684653512,0.00889949123085675,0.664917361585827,0.4808693099284391,0.4339095252313254,0.065760534611661,0.00878910491541995,0.4823318018810329,0.6563257664123101,0.003898008012963452,0.48725678274729645,0.44775686120357605,0.4754159086268565,0.010563865562130369,0.010248374929587772,0.010559657428454921,0.08881202997198506,0.09094718439564248,0.010385257760831965,0.07947875923877565,0.3627685068657944,0.7145221375271524,0.010506335316948634,0.08463153022194984,0.4338611648820966,0.4138749165930441
1639485034.265,0.4820134741396755,0.08281788441225614,0.4437670126119714,0.689206407191389,0.08510318805078097,0.48493494666302694,0.34599148268010316,0.3887195340138734,0.0952231751308178,0.43456602906253866,0.011892350212134743,0.44126193502075123,0.3091586210950139,0.43492487635922733,0.0665692603173248,0.008458051318170767,0.6634288122910852,0.48059190243499295,0.4345517351355962,0.0655533151968109,0.008727663122701915,0.4815633797556282,0.6554222038742594,0.0039454418094332505,0.4744126573925552,0.4479199093456485,0.475119752532379,0.010509964051446666,0.010330474316981714,0.010570528896980291,0.09415658427143823,0.08987006801052999,0.01007155305546734,0.08123568693442748,0.3627728069598328,0.7726384797830295,0.01030343937175486,0.08503519492094211,0.4339453197768487,0.4366409092497651
1639485049.285,0.4820134741396755,0.08281788441225614,0.4437670126119714,0.689206407191389,0.08510318805078097,0.48493494666302694,0.34599148268010316,0.3887195340138734,0.0952231751308178,0.43456602906253866,0.011892350212134743,0.44126193502075123,0.3091586210950139,0.43492487635922733,0.0665692603173248,0.008458051318170767,0.6634288122910852,0.48059190243499295,0.4345517351355962,0.0655533151968109,0.008727663122701915,0.4815633797556282,0.6554222038742594,0.0039454418094332505,0.4744126573925552,0.4479199093456485,0.475119752532379,0.010509964051446666,0.010330474316981714,0.010570528896980291,0.09415658427143823,0.08987006801052999,0.01007155305546734,0.08123568693442748,0.3627728069598328,0.7726384797830295,0.01030343937175486,0.08503519492094211,0.4339453197768487,0.4366409092497651
1639485064.317,0.48331735463089986,0.08248533432207496,0.44473883747852855,0.688596631864549,0.08464184405642708,0.4860802226572324,0.35768033789805304,0.38655660335297026,0.08732295282978285,0.4354899194197329,0.011245365894575702,0.4417854878513712,0.30692599524791253,0.43529412017132457,0.06648201942235302,0.009006460298596346,0.664469173127029,0.48129766593494516,0.4344640751394613,0.06526913154190535,0.00867028536777922,0.4820501096684383,0.6558737941055632,0.0039045438641882183,0.486735175837828,0.44897040304609115,0.47625596680057647,0.010632184545799398,0.010284219596087722,0.010489147589146583,0.09439382872271339,0.08672626571356801,0.010348908559478062,0.0737685215765075,0.36291677504274195,0.7420811000435059,0.01110733546485394,0.08443474602475104,0.43546714447808954,0.43704683455869964
1639485079.346,0.48331735463089986,0.08248533432207496,0.44473883747852855,0.688596631864549,0.08464184405642708,0.4860802226572324,0.35768033789805304,0.38655660335297026,0.08732295282978285,0.4354899194197329,0.011245365894575702,0.4417854878513712,0.30692599524791253,0.43529412017132457,0.06648201942235302,0.009006460298596346,0.664469173127029,0.48129766593494516,0.4344640751394613,0.06526913154190535,0.00867028536777922,0.4820501096684383,0.6558737941055632,0.0039045438641882183,0.486735175837828,0.44897040304609115,0.47625596680057647,0.010632184545799398,0.010284219596087722,0.010489147589146583,0.09439382872271339,0.08672626571356801,0.010348908559478062,0.0737685215765075,0.36291677504274195,0.7420811000435059,0.01110733546485394,0.08443474602475104,0.43546714447808954,0.43704683455869964
1639485094.381,0.4847712364143354,0.08257605733672521,0.4454739462604139,0.6867352698766678,0.08478135520051469,0.4700916203076828,0.33744936141397164,0.37259001320503016,0.08940619230637029,0.43524109417848095,0.011314898296565505,0.4421505495271419,0.30522944338127106,0.4363004223137058,0.06484437406954643,0.00808562983841521,0.6907267431503161,0.4810116941874951,0.43458556870039383,0.0652305583039737,0.008775026797315559,0.4819402698571579,0.6543885596176582,0.003897211183050751,0.4879453616650036,0.44960556177421096,0.4763460450222567,0.010477105627492279,0.010227315685763768,0.010287798098649194,0.0917596023248932,0.08738095241963459,0.010368627596688213,0.07726058386991387,0.3632234759129166,0.7441030771358857,0.011021483996487362,0.08412438259586429,0.43653995683469426,0.43774552008911344
1639485109.416,0.4847712364143354,0.08257605733672521,0.4454739462604139,0.6867352698766678,0.08478135520051469,0.4700916203076828,0.33744936141397164,0.37259001320503016,0.08940619230637029,0.43524109417848095,0.011314898296565505,0.4421505495271419,0.30522944338127106,0.4363004223137058,0.06484437406954643,0.00808562983841521,0.6907267431503161,0.4810116941874951,0.43458556870039383,0.0652305583039737,0.008775026797315559,0.4819402698571579,0.6543885596176582,0.003897211183050751,0.4879453616650036,0.44960556177421096,0.4763460450222567,0.010477105627492279,0.010227315685763768,0.010287798098649194,0.0917596023248932,0.08738095241963459,0.010368627596688213,0.07726058386991387,0.3632234759129166,0.7441030771358857,0.011021483996487362,0.08412438259586429,0.43653995683469426,0.43774552008911344
1639485124.459,0.48351956864098944,0.08279839118940217,0.4457769896875772,0.6833612357884875,0.08424124254627535,0.48620978386240843,0.3450145342343891,0.3593300749377554,0.08724160046964703,0.43575372349996566,0.01124366375514309,0.44245124499039107,0.30369225536073396,0.43474519783420196,0.06573709106229664,0.008840886187128114,0.6243848699288144,0.4822633813377035,0.43512173328408565,0.06510332655297996,0.008731253730358367,0.4823107629173997,0.6532330834439355,0.0038922406037599283,0.4696835405015811,0.44797643436829276,0.47713332135422015,0.010419494767228742,0.01028807672081662,0.010361439732799535,0.09007510691691539,0.0902889569401866,0.011076187824439383,0.07784406250661638,0.3617144063358032,0.7300434182264852,0.010531549655436092,0.08367658000652499,0.4347254968065823,0.43606955274051246
1639485139.483,0.48351956864098944,0.08279839118940217,0.4457769896875772,0.6833612357884875,0.08424124254627535,0.48620978386240843,0.3450145342343891,0.3593300749377554,0.08724160046964703,0.43575372349996566,0.01124366375514309,0.44245124499039107,0.30369225536073396,0.43474519783420196,0.06573709106229664,0.008840886187128114,0.6243848699288144,0.4822633813377035,0.43512173328408565,0.06510332655297996,0.008731253730358367,0.4823107629173997,0.6532330834439355,0.0038922406037599283,0.4696835405015811,0.44797643436829276,0.47713332135422015,0.010419494767228742,0.01028807672081662,0.010361439732799535,0.09007510691691539,0.0902889569401866,0.011076187824439383,0.07784406250661638,0.3617144063358032,0.7300434182264852,0.010531549655436092,0.08367658000652499,0.4347254968065823,0.43606955274051246
1639485154.497,0.46544987716895775,0.08309136982851738,0.4452789829624142,0.684210533369032,0.08448043180856489,0.48634237066282754,0.3432296258619712,0.3869383221761006,0.09074480635471854,0.4361638492819664,0.011215486525731198,0.4424675377586604,0.30244381589173097,0.4058887319537743,0.06532358020495493,0.008757917687488735,0.673321953539849,0.4825641475760124,0.4350644239456917,0.06537193404150125,0.00884403961205848,0.4819349659992588,0.6548236004517083,0.003964996958298912,0.48684592277155186,0.4478659502008845,0.47666417900702984,0.010563991986144975,0.010286939702470924,0.010324590281274727,0.08939403510675728,0.08817065829880301,0.01113248995270508,0.07747322452455216,0.36162782124589565,0.7513411172776114,0.010451937452669561,0.08299973440167954,0.4352015211546255,0.4110990053018291
1639485169.527,0.46544987716895775,0.08309136982851738,0.4452789829624142,0.684210533369032,0.08448043180856489,0.48634237066282754,0.3432296258619712,0.3869383221761006,0.09074480635471854,0.4361638492819664,0.011215486525731198,0.4424675377586604,0.30244381589173097,0.4058887319537743,0.06532358020495493,0.008757917687488735,0.673321953539849,0.4825641475760124,0.4350644239456917,0.06537193404150125,0.00884403961205848,0.4819349659992588,0.6548236004517083,0.003964996958298912,0.48684592277155186,0.4478659502008845,0.47666417900702984,0.010563991986144975,0.010286939702470924,0.010324590281274727,0.08939403510675728,0.08817065829880301,0.01113248995270508,0.07747322452455216,0.36162782124589565,0.7513411172776114,0.010451937452669561,0.08299973440167954,0.4352015211546255,0.4110990053018291
1639485184.564,0.4843279268498735,0.08350386112234373,0.44484773625118246,0.685174206190703,0.08410761850415119,0.4861344504116903,0.351811600057686,0.3739269606329965,0.08665581305404323,0.4366189030895622,0.010731838555026324,0.44262397387985514,0.30281399816276955,0.4157387865917683,0.06538688729098623,0.00863582711018914,0.6900878219613107,0.481741968115327,0.4355123210710702,0.06586238661044332,0.00895645302628417,0.48208337373485344,0.654991838477363,0.003933605368635631,0.4863690435806268,0.44808969838492746,0.47657298630318756,0.010608473108866359,0.010469161289093084,0.010445865670206684,0.0903178976234314,0.089341788463141,0.010010875791955847,0.08128008135160567,0.36173457135933007,0.7418684420175159,0.010868504765131713,0.0825650219329498,0.4276463809566817,0.4362981866008844
1639485199.588,0.4843279268498735,0.08350386112234373,0.44484773625118246,0.685174206190703,0.08410761850415119,0.4861344504116903,0.351811600057686,0.3739269606329965,0.08665581305404323,0.4366189030895622,0.010731838555026324,0.44262397387985514,0.30281399816276955,0.4157387865917683,0.06538688729098623,0.00863582711018914,0.6900878219613107,0.481741968115327,0.4355123210710702,0.06586238661044332,0.00895645302628417,0.48208337373485344,0.654991838477363,0.003933605368635631,0.4863690435806268,0.44808969838492746,0.47657298630318756,0.010608473108866359,0.010469161289093084,0.010445865670206684,0.0903178976234314,0.089341788463141,0.010010875791955847,0.08128008135160567,0.36173457135933007,0.7418684420175159,0.010868504765131713,0.0825650219329498,0.4276463809566817,0.4362981866008844
1639485214.626,0.4854565453706665,0.08281906902225435,0.4446416565411163,0.6839362164388865,0.08387942499919739,0.4869317310980863,0.330906607034323,0.367741599890126,0.09471449793797239,0.43724790344033415,0.011319912956052152,0.44263960683009107,0.3023957081682913,0.42712969663788003,0.06514617711387115,0.0088323969446267,0.704844246562904,0.48203196363403134,0.435512207483433,0.06585142340995265,0.008903566869207024,0.48158357842539945,0.6550262344491523,0.003924951145383256,0.4868053211119663,0.449014789506915,0.47712158906739877,0.010487721898843984,0.010403764682914669,0.010329939372935863,0.0902117675363951,0.0877874508944689,0.010573383440842635,0.08134136537472914,0.3621148193532211,0.7690322524496807,0.010865725585191697,0.08225102583696739,0.42872123280424024,0.43649470912789357
1639485229.657,0.4854565453706665,0.08281906902225435,0.4446416565411163,0.6839362164388865,0.08387942499919739,0.4869317310980863,0.330906607034323,0.367741599890126,0.09471449793797239,0.43724790344033415,0.011319912956052152,0.44263960683009107,0.3023957081682913,0.42712969663788003,0.06514617711387115,0.0088323969446267,0.704844246562904,0.48203196363403134,0.435512207483433,0.06585142340995265,0.008903566869207024,0.48158357842539945,0.6550262344491523,0.003924951145383256,0.4868053211119663,0.449014789506915,0.47712158906739877,0.010487721898843984,0.010403764682914669,0.010329939372935863,0.0902117675363951,0.0877874508944689,0.010573383440842635,0.08134136537472914,0.3621148193532211,0.7690322524496807,0.010865725585191697,0.08225102583696739,0.42872123280424024,0.43649470912789357
