"Time","pod:cartservice-w2-86744bdcbd-wnf72_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-cf6xt_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-xznxx_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-jdgdw_service:cartservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-lbrsj_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-dqhqc_service:recommendationservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-glkm5_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-v59wx_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-ffqx6_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-kzlk2_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-w58pt_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-85s9m_service:recommendationservice_node:worker--4","pod:frontend-w1-6646bc856b-4t6nm_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-hfj7j_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-ncf5c_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-pnnqp_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-6n6v5_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-khn56_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-69p6v_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-g4h77_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-s462m_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-htgwd_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-xlwcc_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-nrnk4_service:frontend_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-99qnc_service:adservice_node:worker--4","pod:currencyservice-w4-656689488c-mngsl_service:currencyservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-4smll_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-lll4x_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-28g24_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-9gntk_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-rjrjq_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-fph8h_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-cqs2f_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-79s57_service:currencyservice_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-t74sb_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-dw689_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-kszhj_service:adservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-g9s2w_service:frontend_node:worker--2.novalocal","pod:frontend-w1-6646bc856b-zb4hx_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-hfplt_service:currencyservice_node:worker--2.novalocal"
1639500703.031,0.24693805551510523,0.06476848322406666,0.3920518517924273,0.22333847243926475,0.060010689572675496,0.010739418110238,0.06439931004778596,0.011212010170443074,0.3862870643947648,0.40355543320159964,0.05878003364299654,0.010999192112736752,0.3569010013621528,0.40469966070282176,0.06536098502216517,0.010794621887693886,0.004227900597361169,0.06140384911351031,0.0104782324558066,0.4587363034139872,0.3794230479075019,0.06496200003556338,0.4293949696249228,0.3993914189826159,0.2428992380729048,0.4492014038427425,0.049888986232775843,0.4557719161019139,0.010740650618098212,0.42718139904287356,0.06127070173168589,0.009919640604804407,0.009637462293616013,0.4294130591378822,0.435539643632108,0.42865294360770845,0.26091207119419585,0.4414121678219579,0.3797979086520833,0.4634510894155773
1639500718.192,0.28247850581746575,0.07023108363958312,0.43748822011764615,0.25556834361535297,0.06407133887790686,0.01021321547984883,0.06992093859244906,0.010892318735888081,0.43322054739444305,0.45085337952646226,0.06694966416678219,0.010562813822660746,0.40225211837999997,0.4719414660750408,0.07241910482156144,0.010444378443930603,0.004094399311308904,0.0659838214583225,0.009589976892922101,0.48447803697479164,0.43106883675491053,0.07835060731654306,0.4791237400475069,0.44737467299399303,0.26460891859824714,0.49871015338288177,0.05135127599021624,0.4835384145895833,0.010588993704554687,0.47905529509877454,0.06784717174960507,0.00923809764270977,0.009845815419255723,0.4818266730390056,0.49367954425946786,0.48179605367645834,0.2804219972517392,0.4939467168485042,0.4635730066455904,0.5202926773650829
1639500733.24,0.28247850581746575,0.07023108363958312,0.43748822011764615,0.25556834361535297,0.06407133887790686,0.01021321547984883,0.06992093859244906,0.010892318735888081,0.43322054739444305,0.45085337952646226,0.06694966416678219,0.010562813822660746,0.40225211837999997,0.4719414660750408,0.07241910482156144,0.010444378443930603,0.004094399311308904,0.0659838214583225,0.009589976892922101,0.48447803697479164,0.43106883675491053,0.07835060731654306,0.4791237400475069,0.44737467299399303,0.26460891859824714,0.49871015338288177,0.05135127599021624,0.4835384145895833,0.010588993704554687,0.47905529509877454,0.06784717174960507,0.00923809764270977,0.009845815419255723,0.4818266730390056,0.49367954425946786,0.48179605367645834,0.2804219972517392,0.4939467168485042,0.4635730066455904,0.5202926773650829
1639500748.259,0.2848472635694217,0.07211757368113672,0.45550238592057574,0.26549648480484206,0.06921537975332265,0.010194567664148007,0.07136768874606225,0.010753235614604652,0.4531234083258933,0.4726693473712436,0.06445635171235461,0.010362323338444179,0.4275009206405647,0.46442908055839827,0.07331129122264701,0.010560279497356218,0.0040671897503164875,0.06857211266247021,0.010136345770922721,0.5289710789925943,0.41608414569054963,0.07888695749023794,0.4908526152135423,0.46871877742230006,0.2621835110011293,0.49584548250304916,0.05530851622021246,0.5479946095537845,0.010328846482515492,0.49244642545598055,0.06748679107431181,0.009235424193975796,0.009864852482530424,0.49428604340457516,0.5305133692193413,0.5265035356202796,0.2707892600973292,0.5127283883536731,0.4464306862904599,0.5413208353319146
1639500763.275,0.2848472635694217,0.07211757368113672,0.45550238592057574,0.26549648480484206,0.06921537975332265,0.010194567664148007,0.07136768874606225,0.010753235614604652,0.4531234083258933,0.4726693473712436,0.06445635171235461,0.010362323338444179,0.4275009206405647,0.46442908055839827,0.07331129122264701,0.010560279497356218,0.0040671897503164875,0.06857211266247021,0.010136345770922721,0.5289710789925943,0.41608414569054963,0.07888695749023794,0.4908526152135423,0.46871877742230006,0.2621835110011293,0.49584548250304916,0.05530851622021246,0.5479946095537845,0.010328846482515492,0.49244642545598055,0.06748679107431181,0.009235424193975796,0.009864852482530424,0.49428604340457516,0.5305133692193413,0.5265035356202796,0.2707892600973292,0.5127283883536731,0.4464306862904599,0.5413208353319146
1639500778.299,0.28441408692125625,0.07175219506172296,0.45314034977943446,0.26723270425107387,0.07004724529470775,0.0103161341266045,0.07149989782402112,0.010900838495721444,0.4551312230984564,0.47083913905111635,0.06931976086982836,0.010475195209449756,0.4351750875849758,0.49681976306200276,0.07375080410214271,0.010413905953105613,0.004093235638197827,0.06880407707272389,0.01020989207186324,0.5427523297892066,0.46625937039647786,0.07178780810020136,0.4893907179450887,0.4689937145879599,0.2422525521773953,0.5225887692013739,0.0551801459227119,0.5450217054447659,0.010387079037291785,0.49231036255990424,0.06718494161527826,0.00927841631897479,0.010004838331085656,0.4924834613508352,0.5293995687959561,0.49662818102253703,0.24854752652538523,0.5099525212988572,0.49141713947982724,0.543157661950279
1639500793.315,0.28441408692125625,0.07175219506172296,0.45314034977943446,0.26723270425107387,0.07004724529470775,0.0103161341266045,0.07149989782402112,0.010900838495721444,0.4551312230984564,0.47083913905111635,0.06931976086982836,0.010475195209449756,0.4351750875849758,0.49681976306200276,0.07375080410214271,0.010413905953105613,0.004093235638197827,0.06880407707272389,0.01020989207186324,0.5427523297892066,0.46625937039647786,0.07178780810020136,0.4893907179450887,0.4689937145879599,0.2422525521773953,0.5225887692013739,0.0551801459227119,0.5450217054447659,0.010387079037291785,0.49231036255990424,0.06718494161527826,0.00927841631897479,0.010004838331085656,0.4924834613508352,0.5293995687959561,0.49662818102253703,0.24854752652538523,0.5099525212988572,0.49141713947982724,0.543157661950279
1639500808.332,0.2842214744236113,0.07147023904716318,0.45151214608492485,0.26670491404144214,0.06715916347951623,0.010194328921688058,0.07164940972110004,0.01090016945805103,0.4529500257881954,0.4705782867772369,0.06620020569787109,0.010316797378981241,0.46527053270244034,0.4702730549990173,0.07330483956662959,0.010385613855153738,0.004156482430137352,0.0685596108695615,0.01014177572238305,0.5049424566584984,0.47421590904086786,0.06985356494763953,0.4892398530585282,0.4670468123096478,0.2344775260730208,0.5201659577597263,0.055263966508864296,0.49486631192683445,0.010482849476928822,0.49178506329365657,0.06708375324454632,0.009394905920747477,0.010084838810065805,0.4922977288207845,0.5300402608167913,0.505362849095456,0.24118736412009106,0.5088686932507966,0.46302553740206803,0.5401408496316441
1639500823.354,0.2842214744236113,0.07147023904716318,0.45151214608492485,0.26670491404144214,0.06715916347951623,0.010194328921688058,0.07164940972110004,0.01090016945805103,0.4529500257881954,0.4705782867772369,0.06620020569787109,0.010316797378981241,0.46527053270244034,0.4702730549990173,0.07330483956662959,0.010385613855153738,0.004156482430137352,0.0685596108695615,0.01014177572238305,0.5049424566584984,0.47421590904086786,0.06985356494763953,0.4892398530585282,0.4670468123096478,0.2344775260730208,0.5201659577597263,0.055263966508864296,0.49486631192683445,0.010482849476928822,0.49178506329365657,0.06708375324454632,0.009394905920747477,0.010084838810065805,0.4922977288207845,0.5300402608167913,0.505362849095456,0.24118736412009106,0.5088686932507966,0.46302553740206803,0.5401408496316441
1639500838.37,0.28423940788469076,0.07196959339383194,0.45155496869346545,0.26495508755985225,0.069759610229728,0.010282800986396503,0.07176309509576945,0.010996218591098745,0.4506175094021133,0.4716181987017796,0.06856987344905245,0.010515515651422246,0.4667154796201443,0.500363812284673,0.07310094112012243,0.010408791198906111,0.004120323131478906,0.06803436921815939,0.01018074554637814,0.5304858934718242,0.4707767060587984,0.07757268046670965,0.48898327071608205,0.46757565644819543,0.21480451943787832,0.5007306613788187,0.05396316393182442,0.511590586537526,0.010437104597117337,0.49217589333573986,0.06738593933350526,0.009402765041973175,0.01013827059311338,0.49203645669831775,0.5313611075395313,0.5186113793869108,0.23928841970337106,0.5070751232117733,0.4551503407920089,0.5401313937400813
1639500853.389,0.28423940788469076,0.07196959339383194,0.45155496869346545,0.26495508755985225,0.069759610229728,0.010282800986396503,0.07176309509576945,0.010996218591098745,0.4506175094021133,0.4716181987017796,0.06856987344905245,0.010515515651422246,0.4667154796201443,0.500363812284673,0.07310094112012243,0.010408791198906111,0.004120323131478906,0.06803436921815939,0.01018074554637814,0.5304858934718242,0.4707767060587984,0.07757268046670965,0.48898327071608205,0.46757565644819543,0.21480451943787832,0.5007306613788187,0.05396316393182442,0.511590586537526,0.010437104597117337,0.49217589333573986,0.06738593933350526,0.009402765041973175,0.01013827059311338,0.49203645669831775,0.5313611075395313,0.5186113793869108,0.23928841970337106,0.5070751232117733,0.4551503407920089,0.5401313937400813
1639500868.416,0.2835260633028784,0.07194864273192189,0.45232217180720535,0.2648631185168778,0.06942095948424376,0.0102862519768461,0.0714007875537605,0.010909496421062889,0.44980619673883876,0.4715613862236212,0.06891782559137757,0.010480744764693205,0.46465129792625137,0.4798127193776234,0.07279273981417048,0.010390559044215132,0.004121027340296117,0.068535669562655,0.00960610341842005,0.5446787108396685,0.4637335864747117,0.07969346794104577,0.4885222094233401,0.46696185081231445,0.22433242390680672,0.5026359587974616,0.05379935856240504,0.49777988271501994,0.010398620647468767,0.4912974640316488,0.06744004360265841,0.00938690807461898,0.010780252606703,0.4921736015966439,0.5324280214076982,0.49127948277759437,0.23759627032061598,0.5060192749456511,0.46063979874414185,0.5397635085465657
1639500883.47,0.2835260633028784,0.07194864273192189,0.45232217180720535,0.2648631185168778,0.06942095948424376,0.0102862519768461,0.0714007875537605,0.010909496421062889,0.44980619673883876,0.4715613862236212,0.06891782559137757,0.010480744764693205,0.46465129792625137,0.4798127193776234,0.07279273981417048,0.010390559044215132,0.004121027340296117,0.068535669562655,0.00960610341842005,0.5446787108396685,0.4637335864747117,0.07969346794104577,0.4885222094233401,0.46696185081231445,0.22433242390680672,0.5026359587974616,0.05379935856240504,0.49777988271501994,0.010398620647468767,0.4912974640316488,0.06744004360265841,0.00938690807461898,0.010780252606703,0.4921736015966439,0.5324280214076982,0.49127948277759437,0.23759627032061598,0.5060192749456511,0.46063979874414185,0.5397635085465657
1639500898.732,0.2819980673210831,0.071953952002502,0.4521153055861888,0.26393332278332426,0.06767078928633782,0.010289567477777931,0.0715858844130837,0.010878551778774384,0.44951999588311675,0.4718864768290827,0.06842051112893176,0.009903518175063833,0.4344183843751737,0.4752178258641325,0.07261197572417037,0.010324254943646353,0.0041070256754183005,0.06878629623980724,0.010090140060712509,0.5297965985004874,0.4361613500547211,0.07840363729786236,0.48953460928490844,0.46690439639383907,0.23111179090616168,0.5191791514022456,0.05340821711393784,0.5276935450145132,0.010324758858180495,0.49195679201032005,0.06742996229510827,0.009415479496461699,0.010369833657944071,0.49095663599384365,0.5317397178567373,0.4980417132325666,0.23619373854390857,0.5058617550116915,0.461207309314134,0.5386415191152097
1639500913.757,0.2819980673210831,0.071953952002502,0.4521153055861888,0.26393332278332426,0.06767078928633782,0.010289567477777931,0.0715858844130837,0.010878551778774384,0.44951999588311675,0.4718864768290827,0.06842051112893176,0.009903518175063833,0.4344183843751737,0.4752178258641325,0.07261197572417037,0.010324254943646353,0.0041070256754183005,0.06878629623980724,0.010090140060712509,0.5297965985004874,0.4361613500547211,0.07840363729786236,0.48953460928490844,0.46690439639383907,0.23111179090616168,0.5191791514022456,0.05340821711393784,0.5276935450145132,0.010324758858180495,0.49195679201032005,0.06742996229510827,0.009415479496461699,0.010369833657944071,0.49095663599384365,0.5317397178567373,0.4980417132325666,0.23619373854390857,0.5058617550116915,0.461207309314134,0.5386415191152097
1639500928.772,0.2818004443202898,0.07185893748378272,0.4508615735825372,0.26369944547812385,0.06324832728280656,0.009584152561379773,0.07151439880790635,0.010799936783811453,0.44552831542098925,0.4726584890475948,0.0684186170838552,0.010497432734953452,0.42197891789057085,0.4981082372817093,0.07255151175724243,0.010375305560000988,0.0041498831931982665,0.06882356557722624,0.010238971805276484,0.4857196835581763,0.4463282350894243,0.07722320791181311,0.4875362644871045,0.46695243989960594,0.22999159978223588,0.5192182583358723,0.05128398036634265,0.4886876783256067,0.010375052198389325,0.4904031273777507,0.06699704819699309,0.009388667011512739,0.010994212169023234,0.4899870289041564,0.5086543062845625,0.49453391324067253,0.23593183869863865,0.501118555448146,0.44832579147786034,0.5350708374748833
1639500943.787,0.2818004443202898,0.07185893748378272,0.4508615735825372,0.26369944547812385,0.06324832728280656,0.009584152561379773,0.07151439880790635,0.010799936783811453,0.44552831542098925,0.4726584890475948,0.0684186170838552,0.010497432734953452,0.42197891789057085,0.4981082372817093,0.07255151175724243,0.010375305560000988,0.0041498831931982665,0.06882356557722624,0.010238971805276484,0.4857196835581763,0.4463282350894243,0.07722320791181311,0.4875362644871045,0.46695243989960594,0.22999159978223588,0.5192182583358723,0.05128398036634265,0.4886876783256067,0.010375052198389325,0.4904031273777507,0.06699704819699309,0.009388667011512739,0.010994212169023234,0.4899870289041564,0.5086543062845625,0.49453391324067253,0.23593183869863865,0.501118555448146,0.44832579147786034,0.5350708374748833
1639500958.806,0.28538945106933955,0.07251891441753087,0.45146596253114996,0.2648672305062019,0.0685605446937827,0.010336083027310523,0.0716680951495752,0.010778924557364808,0.44515488593322383,0.47111183828009995,0.06634683516041748,0.01062399296916035,0.42860889196286756,0.49891767438202494,0.07282443783705489,0.010306546109831338,0.004116041112706548,0.06635733739411469,0.010299318148877908,0.5269892421355283,0.4723455151873069,0.07999632668495735,0.486484561568195,0.46531372033935636,0.22345235284128395,0.4999283229702347,0.054994947996171065,0.5016778471769969,0.010338545431737019,0.4895375321878472,0.06649563989764773,0.009276183802454988,0.010180529349507136,0.48977695820560907,0.5243174022721123,0.5393201605356172,0.23634955687552608,0.5033897815760898,0.4354003448746364,0.5361305839168343
1639500973.821,0.28538945106933955,0.07251891441753087,0.45146596253114996,0.2648672305062019,0.0685605446937827,0.010336083027310523,0.0716680951495752,0.010778924557364808,0.44515488593322383,0.47111183828009995,0.06634683516041748,0.01062399296916035,0.42860889196286756,0.49891767438202494,0.07282443783705489,0.010306546109831338,0.004116041112706548,0.06635733739411469,0.010299318148877908,0.5269892421355283,0.4723455151873069,0.07999632668495735,0.486484561568195,0.46531372033935636,0.22345235284128395,0.4999283229702347,0.054994947996171065,0.5016778471769969,0.010338545431737019,0.4895375321878472,0.06649563989764773,0.009276183802454988,0.010180529349507136,0.48977695820560907,0.5243174022721123,0.5393201605356172,0.23634955687552608,0.5033897815760898,0.4354003448746364,0.5361305839168343
