"Time","pod:frontend-w1-777d8d5dcb-67ch5_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-g7l6p_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-lc2ph_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-7fdnr_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-brwq2_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-cql2c_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-kn7fc_service:adservice_node:worker--2","pod:frontend-w2-8ddd87c7b-7n45j_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-j7qgj_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-4j65p_service:redis-cart_node:worker--2","pod:frontend-w1-777d8d5dcb-45p25_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-z5p2k_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-q578h_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-8wkzr_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-xptgd_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-ps6ck_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-4djlw_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-gwgqj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-srm5m_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-lhqs9_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-9hbn4_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-bgsl2_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-lb4dr_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-2f9w7_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-xccq7_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-v6cvp_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-p88mt_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-dhlb6_service:currencyservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-2z84l_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-mbfgw_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-xqmb8_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-lkcvq_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-f8n9k_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-wllzx_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-bclf6_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-2gmr5_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-klb6v_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-2fm6k_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-nm6st_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-g4t6j_service:currencyservice_node:worker--3.novalocal"
1639562862.266,0.3884051189148042,0.06234584640100779,0.2533899871566165,0.01078903426149343,0.011043696854624708,0.4280785099767066,0.24730459287226653,0.4546898480272925,0.059936982084843105,0.029203552455082958,0.39157678947469504,0.3868642961477135,0.009542906686803968,0.4531446578501016,0.010687492396092355,0.44668903132332055,0.06490500627185637,0.47211978523078935,0.45056800316197737,0.4313801311276909,0.010709635910657114,0.010588300670629484,0.40238958654812157,0.010910145346774841,0.24899061168976877,0.0650377844568491,0.028012952892093084,0.431730935602764,0.41430470918297707,0.06566168579158789,0.3904521717209952,0.2364259539568741,0.059698950207889956,0.3696216777114583,0.06451141064731997,0.06155621913900067,0.4606652952735854,0.39249301558381194,0.01074213666545478,0.43866107965160384
1639562877.309,0.4347432852420021,0.06625584113001053,0.2794258926883442,0.01045754924450271,0.010480283097764564,0.48159097417918195,0.2744535490326294,0.501080801535404,0.06798491121989284,0.03228393441858241,0.4378367342406727,0.43288897870483756,0.008910247396685798,0.5065473618315581,0.010202560976200894,0.5296005010254743,0.07628848181597858,0.5218286374863519,0.5080743912252674,0.48122374226567993,0.010324109273808094,0.010249601810964095,0.44689067921040576,0.010241346299918972,0.2803530808259377,0.07143855956444105,0.030764560724910676,0.48218752395995246,0.4231354364600417,0.07208890065129885,0.4368433744445273,0.25704088927645796,0.06762493304059447,0.44974281660374066,0.07224463329374614,0.06898236400236528,0.494586194515625,0.41270129857242926,0.010368768197288358,0.5085377868534666
1639562892.324,0.4347432852420021,0.06625584113001053,0.2794258926883442,0.01045754924450271,0.010480283097764564,0.48159097417918195,0.2744535490326294,0.501080801535404,0.06798491121989284,0.03228393441858241,0.4378367342406727,0.43288897870483756,0.008910247396685798,0.5065473618315581,0.010202560976200894,0.5296005010254743,0.07628848181597858,0.5218286374863519,0.5080743912252674,0.48122374226567993,0.010324109273808094,0.010249601810964095,0.44689067921040576,0.010241346299918972,0.2803530808259377,0.07143855956444105,0.030764560724910676,0.48218752395995246,0.4231354364600417,0.07208890065129885,0.4368433744445273,0.25704088927645796,0.06762493304059447,0.44974281660374066,0.07224463329374614,0.06898236400236528,0.494586194515625,0.41270129857242926,0.010368768197288358,0.5085377868534666
1639562907.365,0.4541284474586239,0.06597503665349608,0.26572373456997017,0.010235055602730669,0.010324030528389552,0.4909790239652949,0.25972167846012284,0.5340448620934887,0.06941507501434707,0.03170124793412653,0.4548460427572143,0.4508189079979541,0.008930497022020497,0.5288376177157323,0.009869185958321265,0.5451667298212295,0.07826350653407008,0.545967611456237,0.5315209093788262,0.4948450886414632,0.009661337201857474,0.009916885022723643,0.4756769726459542,0.00985578101380827,0.28181719216238205,0.07205096968988031,0.03195927539349539,0.4950646132186216,0.4659993001713396,0.07262361590928207,0.4558299545936581,0.253111964161494,0.06656543491913398,0.47179570900516427,0.0730551750371828,0.0704452995154107,0.5202656383046091,0.4514733837630147,0.010231047600187228,0.5307506072962163
1639562922.38,0.4541284474586239,0.06597503665349608,0.26572373456997017,0.010235055602730669,0.010324030528389552,0.4909790239652949,0.25972167846012284,0.5340448620934887,0.06941507501434707,0.03170124793412653,0.4548460427572143,0.4508189079979541,0.008930497022020497,0.5288376177157323,0.009869185958321265,0.5451667298212295,0.07826350653407008,0.545967611456237,0.5315209093788262,0.4948450886414632,0.009661337201857474,0.009916885022723643,0.4756769726459542,0.00985578101380827,0.28181719216238205,0.07205096968988031,0.03195927539349539,0.4950646132186216,0.4659993001713396,0.07262361590928207,0.4558299545936581,0.253111964161494,0.06656543491913398,0.47179570900516427,0.0730551750371828,0.0704452995154107,0.5202656383046091,0.4514733837630147,0.010231047600187228,0.5307506072962163
1639562937.398,0.4558856241851117,0.06596135903019211,0.24799691600928378,0.010244260456881461,0.010243271306543261,0.49197805004406603,0.24460503896826558,0.5173751148489194,0.0692808287246935,0.03140016678985676,0.4565359083273221,0.4513203461177032,0.008861515592674764,0.5023225430456024,0.009473882128129834,0.5297231232248671,0.08208165172999289,0.545139737432131,0.5324286651276463,0.496146876111499,0.009361064814485311,0.00970833038780071,0.449435257476737,0.009667797184879746,0.2820218920319545,0.07188135077126728,0.03177553382018594,0.4965836081327012,0.46483503350801336,0.07308474423157663,0.45665474227107367,0.2691341125620614,0.0619023267226244,0.43247483901494166,0.07328894330346625,0.07040352248258924,0.520191138745633,0.4336444895600527,0.010180656656648768,0.5155570364513101
1639562952.43,0.4558856241851117,0.06596135903019211,0.24799691600928378,0.010244260456881461,0.010243271306543261,0.49197805004406603,0.24460503896826558,0.5173751148489194,0.0692808287246935,0.03140016678985676,0.4565359083273221,0.4513203461177032,0.008861515592674764,0.5023225430456024,0.009473882128129834,0.5297231232248671,0.08208165172999289,0.545139737432131,0.5324286651276463,0.496146876111499,0.009361064814485311,0.00970833038780071,0.449435257476737,0.009667797184879746,0.2820218920319545,0.07188135077126728,0.03177553382018594,0.4965836081327012,0.46483503350801336,0.07308474423157663,0.45665474227107367,0.2691341125620614,0.0619023267226244,0.43247483901494166,0.07328894330346625,0.07040352248258924,0.520191138745633,0.4336444895600527,0.010180656656648768,0.5155570364513101
1639562967.459,0.4572605370642116,0.06633999786733834,0.24123812534009076,0.010246434637282384,0.010324047791709623,0.4934964540493044,0.23579553793775274,0.551238183634053,0.06929936291021702,0.03298873828497916,0.45793113149502784,0.452003589776114,0.008905510827913776,0.528959730338364,0.010022270786967654,0.5444345434123607,0.07512321322840718,0.5426200824443599,0.5308982557208926,0.497799471442241,0.009914980162104254,0.009847012632841053,0.45021526052401484,0.010258487934157026,0.2804433730060828,0.07141876039189807,0.03182393204590457,0.4964564310817466,0.46507225451398326,0.07282940480357578,0.45749142757266265,0.2685930031316871,0.06904753821357093,0.4502828630928919,0.07302082142587692,0.06851446935532468,0.5067135175373348,0.4216715181615158,0.010235161330163434,0.5039063713316846
1639562982.483,0.4572605370642116,0.06633999786733834,0.24123812534009076,0.010246434637282384,0.010324047791709623,0.4934964540493044,0.23579553793775274,0.551238183634053,0.06929936291021702,0.03298873828497916,0.45793113149502784,0.452003589776114,0.008905510827913776,0.528959730338364,0.010022270786967654,0.5444345434123607,0.07512321322840718,0.5426200824443599,0.5308982557208926,0.497799471442241,0.009914980162104254,0.009847012632841053,0.45021526052401484,0.010258487934157026,0.2804433730060828,0.07141876039189807,0.03182393204590457,0.4964564310817466,0.46507225451398326,0.07282940480357578,0.45749142757266265,0.2685930031316871,0.06904753821357093,0.4502828630928919,0.07302082142587692,0.06851446935532468,0.5067135175373348,0.4216715181615158,0.010235161330163434,0.5039063713316846
1639562997.654,0.45649131701012713,0.06593650979240448,0.24126088565488898,0.010309456596287226,0.01037767734844411,0.4939349343877246,0.22926434274834073,0.5483898251674395,0.0670211837108522,0.03131872849985426,0.4566166958307488,0.4515951156173451,0.00897327983160836,0.5289137160635371,0.009987142381455783,0.5451471300123432,0.08022558650929865,0.5476034623350218,0.5331056486942115,0.4972398989299398,0.010004247043793747,0.009096566904870327,0.4566364988388402,0.010488418429525727,0.28018324493334656,0.07210709704916961,0.03209770683437435,0.4959496194615075,0.46989314118727404,0.07315635150161952,0.4571632811817361,0.25851230995429786,0.0681761382913319,0.4821869798764819,0.07304384427239864,0.06549845705853527,0.5041543317565216,0.4530602727741305,0.010215358522139032,0.5049228099842942
1639563012.691,0.45649131701012713,0.06593650979240448,0.24126088565488898,0.010309456596287226,0.01037767734844411,0.4939349343877246,0.22926434274834073,0.5483898251674395,0.0670211837108522,0.03131872849985426,0.4566166958307488,0.4515951156173451,0.00897327983160836,0.5289137160635371,0.009987142381455783,0.5451471300123432,0.08022558650929865,0.5476034623350218,0.5331056486942115,0.4972398989299398,0.010004247043793747,0.009096566904870327,0.4566364988388402,0.010488418429525727,0.28018324493334656,0.07210709704916961,0.03209770683437435,0.4959496194615075,0.46989314118727404,0.07315635150161952,0.4571632811817361,0.25851230995429786,0.0681761382913319,0.4821869798764819,0.07304384427239864,0.06549845705853527,0.5041543317565216,0.4530602727741305,0.010215358522139032,0.5049228099842942
1639563027.712,0.45633235324858923,0.06614450668533811,0.24160444738768502,0.010257384522157895,0.010242000599853463,0.4930139626639293,0.2335992010169014,0.5476326665595417,0.06944633978543172,0.032615282811442006,0.4568911482694623,0.45107565952646195,0.008886074596360056,0.5153073904219551,0.009791377759079723,0.5212537873470882,0.07261184764027108,0.548188559379324,0.5343280789034978,0.4965514315897135,0.009957284741444613,0.009755304106099233,0.46293937607949465,0.009665664967680832,0.28100952271323687,0.07211825134070296,0.032463034696324944,0.49561338864254195,0.4941311990388301,0.07328736106243548,0.45609650575675104,0.2699984665222177,0.06844909873005064,0.46096802458238395,0.07326528124164088,0.06458234818337566,0.5425374777198531,0.457248744684921,0.010210911707416457,0.5344024399505949
1639563042.726,0.45633235324858923,0.06614450668533811,0.24160444738768502,0.010257384522157895,0.010242000599853463,0.4930139626639293,0.2335992010169014,0.5476326665595417,0.06944633978543172,0.032615282811442006,0.4568911482694623,0.45107565952646195,0.008886074596360056,0.5153073904219551,0.009791377759079723,0.5212537873470882,0.07261184764027108,0.548188559379324,0.5343280789034978,0.4965514315897135,0.009957284741444613,0.009755304106099233,0.46293937607949465,0.009665664967680832,0.28100952271323687,0.07211825134070296,0.032463034696324944,0.49561338864254195,0.4941311990388301,0.07328736106243548,0.45609650575675104,0.2699984665222177,0.06844909873005064,0.46096802458238395,0.07326528124164088,0.06458234818337566,0.5425374777198531,0.457248744684921,0.010210911707416457,0.5344024399505949
1639563057.749,0.45521886829474595,0.06615515193513459,0.2423805207374256,0.01031113362840679,0.010399895082389825,0.49260316502618534,0.22199431780116152,0.547440626193163,0.06978070233610566,0.03245054793568148,0.4583754173208145,0.4520214237746754,0.009010329386277032,0.5292021021212712,0.009829622845178422,0.5248778003839231,0.0798731335419235,0.5493225562213707,0.5356975279411802,0.496547157533777,0.009854033797171528,0.009563922843688986,0.4608531632874985,0.009180661268749443,0.2810867204631795,0.07212112084395002,0.032667035067461436,0.4954731132548397,0.4968369715068584,0.07310151074177972,0.4568096178951937,0.2715354946903078,0.06300444967223515,0.44619914603747646,0.07342195380254762,0.06932350722613302,0.5431640936048547,0.4555605969466281,0.010294804722425048,0.5209085140872449
1639563072.77,0.45521886829474595,0.06615515193513459,0.2423805207374256,0.01031113362840679,0.010399895082389825,0.49260316502618534,0.22199431780116152,0.547440626193163,0.06978070233610566,0.03245054793568148,0.4583754173208145,0.4520214237746754,0.009010329386277032,0.5292021021212712,0.009829622845178422,0.5248778003839231,0.0798731335419235,0.5493225562213707,0.5356975279411802,0.496547157533777,0.009854033797171528,0.009563922843688986,0.4608531632874985,0.009180661268749443,0.2810867204631795,0.07212112084395002,0.032667035067461436,0.4954731132548397,0.4968369715068584,0.07310151074177972,0.4568096178951937,0.2715354946903078,0.06300444967223515,0.44619914603747646,0.07342195380254762,0.06932350722613302,0.5431640936048547,0.4555605969466281,0.010294804722425048,0.5209085140872449
1639563087.788,0.45603917463659505,0.06654666177555868,0.24197424245295182,0.01033851654141216,0.010403938161837708,0.4927526423058413,0.2225433647385342,0.5462790016061112,0.069518576863006,0.032503777296933475,0.45820045484001237,0.4520257105370167,0.009082554986196607,0.5123819817894177,0.009192754094484612,0.5446193319237117,0.07702064247323383,0.5501789383435044,0.5360524170173349,0.4966225216477772,0.010018806880973013,0.009629610093328841,0.4820903864756403,0.010234914690002813,0.28175653813255946,0.07233008809830677,0.03260242690594547,0.4961584502011642,0.48035667711700303,0.07304428529471235,0.4572098514899606,0.2597973799385458,0.06848434381083339,0.47538267412163,0.07356407151817022,0.06907597687053285,0.5461146196118094,0.41323124190032934,0.010364153768227514,0.5128690864014716
1639563102.804,0.45603917463659505,0.06654666177555868,0.24197424245295182,0.01033851654141216,0.010403938161837708,0.4927526423058413,0.2225433647385342,0.5462790016061112,0.069518576863006,0.032503777296933475,0.45820045484001237,0.4520257105370167,0.009082554986196607,0.5123819817894177,0.009192754094484612,0.5446193319237117,0.07702064247323383,0.5501789383435044,0.5360524170173349,0.4966225216477772,0.010018806880973013,0.009629610093328841,0.4820903864756403,0.010234914690002813,0.28175653813255946,0.07233008809830677,0.03260242690594547,0.4961584502011642,0.48035667711700303,0.07304428529471235,0.4572098514899606,0.2597973799385458,0.06848434381083339,0.47538267412163,0.07356407151817022,0.06907597687053285,0.5461146196118094,0.41323124190032934,0.010364153768227514,0.5128690864014716
1639563117.823,0.45591847263354196,0.06679588217590204,0.2431358468159701,0.010398897687364897,0.010468193161555034,0.4933635008169053,0.2301975642391944,0.5447564440054745,0.0694981451906615,0.03238882597738546,0.45845449018033885,0.45241356604889327,0.009123119592184883,0.526391034389812,0.009784625796070987,0.5258759048654369,0.07742903090131774,0.5545768278422454,0.5411878395118085,0.497988648040828,0.010041818896272522,0.009235755351689382,0.4507269734509206,0.009642576087798942,0.2832074658745549,0.07305451668798785,0.032658678548351555,0.499775229476837,0.47036960941567274,0.07397334790955823,0.45739421472713393,0.257311814428286,0.0656955741331335,0.47564624503572556,0.07355559100881653,0.0667451088910228,0.49513290558410955,0.4569098988308457,0.010447591402569237,0.5063858220588081
1639563132.856,0.45591847263354196,0.06679588217590204,0.2431358468159701,0.010398897687364897,0.010468193161555034,0.4933635008169053,0.2301975642391944,0.5447564440054745,0.0694981451906615,0.03238882597738546,0.45845449018033885,0.45241356604889327,0.009123119592184883,0.526391034389812,0.009784625796070987,0.5258759048654369,0.07742903090131774,0.5545768278422454,0.5411878395118085,0.497988648040828,0.010041818896272522,0.009235755351689382,0.4507269734509206,0.009642576087798942,0.2832074658745549,0.07305451668798785,0.032658678548351555,0.499775229476837,0.47036960941567274,0.07397334790955823,0.45739421472713393,0.257311814428286,0.0656955741331335,0.47564624503572556,0.07355559100881653,0.0667451088910228,0.49513290558410955,0.4569098988308457,0.010447591402569237,0.5063858220588081
1639563147.889,0.45691477411972614,0.06749493755265541,0.24261394140874465,0.010295930434868806,0.010409055731488499,0.4943007640891254,0.22203241092570597,0.5098880381998577,0.06915690648120261,0.03243167342630544,0.4594772749675239,0.4532793223612597,0.009150657042154887,0.5127126782151852,0.009328325323939925,0.5108139209755511,0.07550874875162045,0.554289055470708,0.5421463500961952,0.4977329460334664,0.010071855229330542,0.009202480004364962,0.424127821385915,0.010495084337702321,0.2851996247682695,0.07288994633366722,0.03255568034332426,0.49939828577723966,0.4686907218287661,0.07390227322159669,0.4575238272760135,0.2658213445387668,0.06906996415533183,0.47430240280530217,0.07321375774585125,0.06825532558723026,0.521544763035525,0.44486680512008725,0.01030302070262101,0.4873646627503303
1639563162.909,0.45691477411972614,0.06749493755265541,0.24261394140874465,0.010295930434868806,0.010409055731488499,0.4943007640891254,0.22203241092570597,0.5098880381998577,0.06915690648120261,0.03243167342630544,0.4594772749675239,0.4532793223612597,0.009150657042154887,0.5127126782151852,0.009328325323939925,0.5108139209755511,0.07550874875162045,0.554289055470708,0.5421463500961952,0.4977329460334664,0.010071855229330542,0.009202480004364962,0.424127821385915,0.010495084337702321,0.2851996247682695,0.07288994633366722,0.03255568034332426,0.49939828577723966,0.4686907218287661,0.07390227322159669,0.4575238272760135,0.2658213445387668,0.06906996415533183,0.47430240280530217,0.07321375774585125,0.06825532558723026,0.521544763035525,0.44486680512008725,0.01030302070262101,0.4873646627503303
1639563178.162,0.45666449146098465,0.06762098403582817,0.24260143200134304,0.010304966165669406,0.010529304715560215,0.49500056330201214,0.2239047724130736,0.5448358203742679,0.06783265607940012,0.03250998787778116,0.45996299154656517,0.45286302907770665,0.009257368316224437,0.5288919741302157,0.009722223997665431,0.5089496982600334,0.07417848949702509,0.5523498070741317,0.541507996686219,0.4966101215991965,0.00996689226048569,0.009672858175918253,0.45670617128619034,0.009588932093994888,0.28566652087715655,0.07255006075483597,0.03237049144638744,0.49921734284441743,0.46345910803367957,0.07348378982193698,0.45673022300159133,0.25562123338312953,0.06914829096489701,0.4541306130012432,0.0727258798529791,0.06866944312962608,0.5170973479349713,0.474945941161645,0.010294157422072854,0.4816029698337829
1639563193.183,0.45666449146098465,0.06762098403582817,0.24260143200134304,0.010304966165669406,0.010529304715560215,0.49500056330201214,0.2239047724130736,0.5448358203742679,0.06783265607940012,0.03250998787778116,0.45996299154656517,0.45286302907770665,0.009257368316224437,0.5288919741302157,0.009722223997665431,0.5089496982600334,0.07417848949702509,0.5523498070741317,0.541507996686219,0.4966101215991965,0.00996689226048569,0.009672858175918253,0.45670617128619034,0.009588932093994888,0.28566652087715655,0.07255006075483597,0.03237049144638744,0.49921734284441743,0.46345910803367957,0.07348378982193698,0.45673022300159133,0.25562123338312953,0.06914829096489701,0.4541306130012432,0.0727258798529791,0.06866944312962608,0.5170973479349713,0.474945941161645,0.010294157422072854,0.4816029698337829
1639563208.202,0.4553015196475919,0.06707755502174419,0.2418955581773628,0.010296640147823123,0.010574004885721106,0.4927893085554235,0.22899862374386137,0.5418188525771929,0.06945899959386488,0.030677985689007918,0.4580369246335777,0.45054702567814897,0.009267691914528716,0.5064091908744744,0.00976096118036426,0.529610537753691,0.0813340090256434,0.5507307222427873,0.5404807088234707,0.49467053244769016,0.009436143398684989,0.009165438474215349,0.4705604139354911,0.009888848169862782,0.28637962714134957,0.0723417872765281,0.03234843462319569,0.4968985863670571,0.47149370808007685,0.07286334427248907,0.45554125562589726,0.2661273939637052,0.06495263388513048,0.4793510497760867,0.07257380782423399,0.06838825201553798,0.5189702270004756,0.46675839516975776,0.010289066125822508,0.5043924885114581
