"Time","pod:frontend-w1-599b6846df-t8vf7_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-4wm4g_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-wbl89_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-k48wq_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-ncxzs_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-tq6c9_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-8f8tj_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-hvl9k_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-ns925_service:productcatalogservice_node:worker--3","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-l24rc_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-rrmjz_service:currencyservice_node:worker--3","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-nmv9l_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-gkqzm_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-q98fm_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-k7qww_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2mssz_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-qhtmp_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-tlr79_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-plcsm_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-9jk2q_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-g6jfx_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4cqgh_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-9r4b8_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-c6zgl_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-r89r6_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fkj4c_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-j4ctt_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-rnj76_service:recommendationservice_node:worker--3","pod:frontend-w2-777d8d5dcb-pr9zr_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-smfcg_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-mqnkc_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-psx5x_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal"
1636551181.285,0.5426837531631827,0.33594240801556063,0.24779061423615728,0.13865492261848444,0.5320239449753419,0.3384697235067623,0.3635521071977738,0.30457877955897883,0.33999520063830907,0.0039060035817723975,0.22368411234773272,0.18744133337956048,0.2936575982148168,0.3031920624967487,0.1378065438609477,0.15973987244792764,0.5402305078205973,0.11642201767478524,0.16194725418927292,0.5534261169905298,0.26283056423766377,0.15555795469355585,0.031005015338896352,0.24933376911966088,0.18672907278847076,0.03529103869089044,0.2489191187503933,0.2992763386929427,0.1640616983163678,0.5374753287851907,0.22009518970715763,0.11506831732896136,0.19324291262230725,0.5784468395247827,0.2298994180039716,0.21990086881278384,0.11910519631710303,0.1331583828159542,0.11940919656983716,0.5490472574212671,0.5542225574624307,0.13365559015671558,0.1441306141955399,0.005159406901802314
1636551196.3,0.5426837531631827,0.33594240801556063,0.24779061423615728,0.13865492261848444,0.5320239449753419,0.3384697235067623,0.3635521071977738,0.30457877955897883,0.33999520063830907,0.0039060035817723975,0.22368411234773272,0.18744133337956048,0.2936575982148168,0.3031920624967487,0.1378065438609477,0.15973987244792764,0.5402305078205973,0.11642201767478524,0.16194725418927292,0.5534261169905298,0.26283056423766377,0.15555795469355585,0.031005015338896352,0.24933376911966088,0.18672907278847076,0.03529103869089044,0.2489191187503933,0.2992763386929427,0.1640616983163678,0.5374753287851907,0.22009518970715763,0.11506831732896136,0.19324291262230725,0.5784468395247827,0.2298994180039716,0.21990086881278384,0.11910519631710303,0.1331583828159542,0.11940919656983716,0.5490472574212671,0.5542225574624307,0.13365559015671558,0.1441306141955399,0.005159406901802314
1636551211.343,0.6067179428654901,0.3668724278789629,0.27187532560312627,0.14766873241223757,0.5828242725005165,0.4000965690807098,0.40311406309401737,0.32571028690778203,0.36930595798920013,0.0038325747230825886,0.24829678876613875,0.19722567714128197,0.32729410522547764,0.3209726069125024,0.14714032011571368,0.17692983835409548,0.6046072813736535,0.12438290577938096,0.16999829736999883,0.6474186352883425,0.2796527766706358,0.1589842869402074,0.0339449664951757,0.27247880966424104,0.18648307384385657,0.04020832967559286,0.2926977164954392,0.32652279246568217,0.18434320924878228,0.5915161549451671,0.2453063729353296,0.1315215232835512,0.19629135316063778,0.6472054626912314,0.24895865576906523,0.2480615900777838,0.12566906272605444,0.14159050384880584,0.13045997045110289,0.6125559986798177,0.6173376478833312,0.14153713183902622,0.1658247954843632,0.004989872646911426
1636551226.365,0.6067179428654901,0.3668724278789629,0.27187532560312627,0.14766873241223757,0.5828242725005165,0.4000965690807098,0.40311406309401737,0.32571028690778203,0.36930595798920013,0.0038325747230825886,0.24829678876613875,0.19722567714128197,0.32729410522547764,0.3209726069125024,0.14714032011571368,0.17692983835409548,0.6046072813736535,0.12438290577938096,0.16999829736999883,0.6474186352883425,0.2796527766706358,0.1589842869402074,0.0339449664951757,0.27247880966424104,0.18648307384385657,0.04020832967559286,0.2926977164954392,0.32652279246568217,0.18434320924878228,0.5915161549451671,0.2453063729353296,0.1315215232835512,0.19629135316063778,0.6472054626912314,0.24895865576906523,0.2480615900777838,0.12566906272605444,0.14159050384880584,0.13045997045110289,0.6125559986798177,0.6173376478833312,0.14153713183902622,0.1658247954843632,0.004989872646911426
1636551241.538,0.6108580251110467,0.3671048033460157,0.2715775133086263,0.15173941874064945,0.6149455110625869,0.39948459730712216,0.41242151551531814,0.32716390256918004,0.36818054220870017,0.0038375914983288196,0.2525234573050998,0.19597828749290436,0.32949543510998497,0.3291090830255825,0.14627737568020244,0.17694318077788274,0.6098301369639304,0.12460578444402068,0.16897043079451166,0.6518153485066811,0.2845827875791563,0.16831325975578737,0.03407136506507792,0.27273117525564594,0.19373548542271693,0.040255287722158764,0.2730103387030642,0.3254518381429039,0.17866824186841673,0.577549118913476,0.24837177517691306,0.13143356878510928,0.20377486948020135,0.6686315921189585,0.24907139212423368,0.24898217043560866,0.12562696838524015,0.14132722193224834,0.1286975709751655,0.6189620577339848,0.6245068331392641,0.14186359708806928,0.17178509335284495,0.004707628201055382
1636551256.552,0.6108580251110467,0.3671048033460157,0.2715775133086263,0.15173941874064945,0.6149455110625869,0.39948459730712216,0.41242151551531814,0.32716390256918004,0.36818054220870017,0.0038375914983288196,0.2525234573050998,0.19597828749290436,0.32949543510998497,0.3291090830255825,0.14627737568020244,0.17694318077788274,0.6098301369639304,0.12460578444402068,0.16897043079451166,0.6518153485066811,0.2845827875791563,0.16831325975578737,0.03407136506507792,0.27273117525564594,0.19373548542271693,0.040255287722158764,0.2730103387030642,0.3254518381429039,0.17866824186841673,0.577549118913476,0.24837177517691306,0.13143356878510928,0.20377486948020135,0.6686315921189585,0.24907139212423368,0.24898217043560866,0.12562696838524015,0.14132722193224834,0.1286975709751655,0.6189620577339848,0.6245068331392641,0.14186359708806928,0.17178509335284495,0.004707628201055382
1636551271.905,0.6112829030125372,0.3675001138812529,0.2720555588229534,0.14434992452896184,0.6140756859947909,0.38006170820528684,0.4008744362457052,0.3253625091943526,0.36817102117676226,0.0038523034062096276,0.24650721692298355,0.19530682689094137,0.3201749726829025,0.3280917215797249,0.14652381429055897,0.17603695821126997,0.6104876485750341,0.12350778305150006,0.16862997778792582,0.6043901693781011,0.2872339942525588,0.16902283972930549,0.03361510197085016,0.27383637784528486,0.18274285703412413,0.039915914314556544,0.27952594974844797,0.3246709032528403,0.1823206630652467,0.6043251517471316,0.2484443153650266,0.13041706999587588,0.20088364718689056,0.6693691348694653,0.24894806268934871,0.24847333064166896,0.12535947875925993,0.14095450414098146,0.1337536628636465,0.6190720775627984,0.624714829992528,0.14170363386235768,0.17225945248564956,0.004693527797694478
1636551287.212,0.6112829030125372,0.3675001138812529,0.2720555588229534,0.14434992452896184,0.6140756859947909,0.38006170820528684,0.4008744362457052,0.3253625091943526,0.36817102117676226,0.0038523034062096276,0.24650721692298355,0.19530682689094137,0.3201749726829025,0.3280917215797249,0.14652381429055897,0.17603695821126997,0.6104876485750341,0.12350778305150006,0.16862997778792582,0.6043901693781011,0.2872339942525588,0.16902283972930549,0.03361510197085016,0.27383637784528486,0.18274285703412413,0.039915914314556544,0.27952594974844797,0.3246709032528403,0.1823206630652467,0.6043251517471316,0.2484443153650266,0.13041706999587588,0.20088364718689056,0.6693691348694653,0.24894806268934871,0.24847333064166896,0.12535947875925993,0.14095450414098146,0.1337536628636465,0.6190720775627984,0.624714829992528,0.14170363386235768,0.17225945248564956,0.004693527797694478
1636551302.233,0.6107265303699605,0.36762663764027903,0.2716513731562745,0.15224150810710407,0.5780652874276316,0.3744175548868144,0.3798740525998786,0.3256902495801639,0.3678059939383508,0.003953147761089361,0.2517164623282889,0.1938139946710097,0.3287945269016589,0.3285633843472537,0.14596951233215316,0.17571744480196405,0.6097179437953784,0.12291837702653677,0.16887214753192856,0.6214983693937272,0.3005502202461845,0.16363029826818065,0.033633002792084796,0.2740765989888522,0.2012993024638164,0.03966669386617594,0.2783364025596132,0.32423645597658535,0.18346575078020794,0.6038960557952447,0.24858974562936062,0.1304582857898013,0.20297548869771986,0.6686440650606454,0.24854906978531416,0.24733764095340072,0.12461148465930758,0.14057322600241237,0.13416018741218966,0.6184033285325093,0.6244116659138921,0.14162014816718876,0.1655033682297575,0.004962905712606791
1636551317.252,0.6107265303699605,0.36762663764027903,0.2716513731562745,0.15224150810710407,0.5780652874276316,0.3744175548868144,0.3798740525998786,0.3256902495801639,0.3678059939383508,0.003953147761089361,0.2517164623282889,0.1938139946710097,0.3287945269016589,0.3285633843472537,0.14596951233215316,0.17571744480196405,0.6097179437953784,0.12291837702653677,0.16887214753192856,0.6214983693937272,0.3005502202461845,0.16363029826818065,0.033633002792084796,0.2740765989888522,0.2012993024638164,0.03966669386617594,0.2783364025596132,0.32423645597658535,0.18346575078020794,0.6038960557952447,0.24858974562936062,0.1304582857898013,0.20297548869771986,0.6686440650606454,0.24854906978531416,0.24733764095340072,0.12461148465930758,0.14057322600241237,0.13416018741218966,0.6184033285325093,0.6244116659138921,0.14162014816718876,0.1655033682297575,0.004962905712606791
