"Time","pod:currencyservice-w1-649d8c7669-ntkxn_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w4-86744bdcbd-5fjpz_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w3-84485f8b85-74sxf_service:redis-cart_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-tllw1_service:frontend_node:worker--2","pod:recommendationservice-w2-8597bb459d-kmqs5_service:recommendationservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-qxvjn_service:productcatalogservice_node:worker--2","pod:frontend-w1-6646bc856b-p9kz7_service:frontend_node:worker--1.novalocal","pod:redis-cart-w4-7c75d55f4d-s7g46_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-77qp2_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-g666d_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-6bbcv_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-x4xqm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-vl22z_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-5tbxt_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-csm6c_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-ccxqg_service:adservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-j9c67_service:redis-cart_node:worker--2","pod:recommendationservice-w3-5bbcb977f8-zd4bk_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-2kprw_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-qjs2b_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-bljhk_service:frontend_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-snkw7_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-frnmr_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-nxwtg_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w3-59ff89795c-7stht_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-ndczw_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-v22mr_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-clrlj_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-x8445_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-sg7sh_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-cdvlw_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-cvphx_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-lrf2m_service:cartservice_node:worker--2","pod:frontend-w3-777d8d5dcb-n5c9c_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-9s5wg_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-wvrfm_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-7hg9v_service:recommendationservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-cssln_service:productcatalogservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-5x28t_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-9nhz2_service:adservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-bkwb7_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-zrls4_service:currencyservice_node:worker--2"
1641978016.739,0.2921253229564583,0.11890449546484386,0.019904655452332963,0.38130970133975095,0.043577978024643305,0.09037081899384103,0.39690444852953416,0.01691279241254314,0.11166097819217853,0.11460685513477165,0.052876840947353065,0.39268714151921114,0.11871594691344511,0.047155399746456904,0.05059525045316991,0.1499290333084673,0.01904164987875023,0.05243082436687081,0.29699977502545716,0.3029715640229464,0.37293872522250004,0.159154157868689,0.24952499667549077,0.09926110560611201,0.13834793131226053,0.09243951319496736,0.04553507067052687,0.4005726666801779,0.057307571737963976,0.10043297954085981,0.045645384241996406,0.11517284842460576,0.11277512943303758,0.4402571791275202,0.4076701666084823,0.09763704709344573,0.04437574259158489,0.09052352003085337,0.04497721675442071,0.18546674840520894,0.2992427308866578,0.2392543583566546
1641978031.977,0.34549545578732377,0.13602693542568467,0.02099719676334877,0.44415037858686346,0.04970086946449613,0.10283284485745622,0.45176144600501744,0.019165981114973016,0.12718670796461032,0.12675759067344156,0.056989089875684754,0.44506814026652236,0.13534772419405158,0.05130261612440762,0.05701642211439435,0.15564100564351135,0.020372158262102195,0.05486850944024789,0.3404392906354937,0.330780655774749,0.45446133875738526,0.17315942704299062,0.28892339284189916,0.11167948988971427,0.15393030222247767,0.10367991449979418,0.05027878517959532,0.42669005110593294,0.05696354724985797,0.1102183935705417,0.04962269141711913,0.12569561290281644,0.12963008551167754,0.49632319659024793,0.462734078916858,0.11107265443062275,0.04843872136803331,0.10124846953845543,0.050405315901158196,0.19748924211733138,0.3326481797046603,0.274311872925339
1641978047.026,0.34549545578732377,0.13602693542568467,0.02099719676334877,0.44415037858686346,0.04970086946449613,0.10283284485745622,0.45176144600501744,0.019165981114973016,0.12718670796461032,0.12675759067344156,0.056989089875684754,0.44506814026652236,0.13534772419405158,0.05130261612440762,0.05701642211439435,0.15564100564351135,0.020372158262102195,0.05486850944024789,0.3404392906354937,0.330780655774749,0.45446133875738526,0.17315942704299062,0.28892339284189916,0.11167948988971427,0.15393030222247767,0.10367991449979418,0.05027878517959532,0.42669005110593294,0.05696354724985797,0.1102183935705417,0.04962269141711913,0.12569561290281644,0.12963008551167754,0.49632319659024793,0.462734078916858,0.11107265443062275,0.04843872136803331,0.10124846953845543,0.050405315901158196,0.19748924211733138,0.3326481797046603,0.274311872925339
1641978062.498,0.3513623693252267,0.13824114074606192,0.021712891353168062,0.4373787036151831,0.05139064525195741,0.10956565716700706,0.48750552015723103,0.019422975638726376,0.12749030595809718,0.12814606087666963,0.055869535096934125,0.4400356685652868,0.13184859945547406,0.052559859253869565,0.05652558222803972,0.15019668905104477,0.02007384809372117,0.05584189747790759,0.34262418567947894,0.332556620055529,0.46997729720193626,0.1550623634856847,0.29788824944379366,0.11473812408216923,0.15666055048986655,0.10859061487320601,0.049761195392311615,0.4492160100886021,0.05909096542139752,0.11340228049792667,0.05016682236269911,0.12646240259128638,0.13419463675057858,0.5272831008953957,0.4916708239368405,0.11396554479745113,0.04978867908876641,0.10009524054350452,0.050453458684455194,0.17620929427184273,0.342532512853841,0.27311726117227453
1641978077.6,0.3513623693252267,0.13824114074606192,0.021712891353168062,0.4373787036151831,0.05139064525195741,0.10956565716700706,0.48750552015723103,0.019422975638726376,0.12749030595809718,0.12814606087666963,0.055869535096934125,0.4400356685652868,0.13184859945547406,0.052559859253869565,0.05652558222803972,0.15019668905104477,0.02007384809372117,0.05584189747790759,0.34262418567947894,0.332556620055529,0.46997729720193626,0.1550623634856847,0.29788824944379366,0.11473812408216923,0.15666055048986655,0.10859061487320601,0.049761195392311615,0.4492160100886021,0.05909096542139752,0.11340228049792667,0.05016682236269911,0.12646240259128638,0.13419463675057858,0.5272831008953957,0.4916708239368405,0.11396554479745113,0.04978867908876641,0.10009524054350452,0.050453458684455194,0.17620929427184273,0.342532512853841,0.27311726117227453
1641978092.62,0.345863860741908,0.13821095886992146,0.021722837799512153,0.4782115347832717,0.05228420238819931,0.1101237620296622,0.4739459285132769,0.019502540810257638,0.12862253186139985,0.12898352098778326,0.056961988828822294,0.47811730063200275,0.12297964213448336,0.05264412562436513,0.0564593569565226,0.1424640874408219,0.02058551581911674,0.05702015198032559,0.34435697310653524,0.3483942330937132,0.4782009563439764,0.14565843121448083,0.29787765434498314,0.11472542545424202,0.1581881341771751,0.10865083517454416,0.05131647485427721,0.46349862641212364,0.057441817956718474,0.11399892609584177,0.05025245079334592,0.12750096689391605,0.13417664394278658,0.5300467960178706,0.4935952823689532,0.11377774031275159,0.04532525776741245,0.109085621326875,0.05091675291468165,0.1676068839534064,0.3444377203018928,0.2694015994356689
1641978107.637,0.345863860741908,0.13821095886992146,0.021722837799512153,0.4782115347832717,0.05228420238819931,0.1101237620296622,0.4739459285132769,0.019502540810257638,0.12862253186139985,0.12898352098778326,0.056961988828822294,0.47811730063200275,0.12297964213448336,0.05264412562436513,0.0564593569565226,0.1424640874408219,0.02058551581911674,0.05702015198032559,0.34435697310653524,0.3483942330937132,0.4782009563439764,0.14565843121448083,0.29787765434498314,0.11472542545424202,0.1581881341771751,0.10865083517454416,0.05131647485427721,0.46349862641212364,0.057441817956718474,0.11399892609584177,0.05025245079334592,0.12750096689391605,0.13417664394278658,0.5300467960178706,0.4935952823689532,0.11377774031275159,0.04532525776741245,0.109085621326875,0.05091675291468165,0.1676068839534064,0.3444377203018928,0.2694015994356689
1641978122.654,0.3624296022578397,0.1380962115299922,0.021925445783485657,0.4816520441665457,0.05247219696440869,0.10627217211317923,0.4437842555815743,0.019696983426561197,0.1286596452149789,0.12888219704583065,0.0560946752326236,0.45688478772524654,0.12279718607556891,0.052698477515031934,0.05623088613006007,0.13723847301799813,0.020587941971941887,0.05717408237180906,0.33037774022150423,0.3362856242294185,0.439103608548663,0.1414544389831751,0.29738598128357885,0.11502577934934123,0.16019543579153495,0.10965783984847441,0.05131989089066348,0.45177224912422126,0.0617251456893152,0.11362190329729377,0.05064115944149682,0.12778349953241824,0.13437900665896943,0.5326312391417262,0.4943210899963474,0.11298686346609357,0.04996140418444428,0.11018437364737413,0.05082428002560846,0.16018956741973872,0.3451164602473029,0.278194867618494
1641978137.665,0.3624296022578397,0.1380962115299922,0.021925445783485657,0.4816520441665457,0.05247219696440869,0.10627217211317923,0.4437842555815743,0.019696983426561197,0.1286596452149789,0.12888219704583065,0.0560946752326236,0.45688478772524654,0.12279718607556891,0.052698477515031934,0.05623088613006007,0.13723847301799813,0.020587941971941887,0.05717408237180906,0.33037774022150423,0.3362856242294185,0.439103608548663,0.1414544389831751,0.29738598128357885,0.11502577934934123,0.16019543579153495,0.10965783984847441,0.05131989089066348,0.45177224912422126,0.0617251456893152,0.11362190329729377,0.05064115944149682,0.12778349953241824,0.13437900665896943,0.5326312391417262,0.4943210899963474,0.11298686346609357,0.04996140418444428,0.11018437364737413,0.05082428002560846,0.16018956741973872,0.3451164602473029,0.278194867618494
1641978152.682,0.3632382029351794,0.1387070294520128,0.021908506171251767,0.48559828402360616,0.053092756396503404,0.10879717070192135,0.4735219380026923,0.019671804939698573,0.12898868387694562,0.1295855941373911,0.05626683271916536,0.46447953908287226,0.12520565393092498,0.05240611102463764,0.057386372085972956,0.12532961669021075,0.020662812808244266,0.057530373956490605,0.31864856351455423,0.32598495751979983,0.44315646359837413,0.13427678756306521,0.2980299485171767,0.11526917119479316,0.16066348194708063,0.11054318566813989,0.0509226135872205,0.45775068105032435,0.06105547910775465,0.11455874723735314,0.05100374029516595,0.12775545841748284,0.13562593720891425,0.5343293160318441,0.49605390206886635,0.11352040664645874,0.04972269651954528,0.11104859455412792,0.05116184626790995,0.1519122089838258,0.3468321063915593,0.28971146620404287
