"Time","pod:frontend-w4-599b6846df-h8485_service:frontend_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-mbxgp_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-qbdcv_service:adservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-bhp6p_service:redis-cart_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-kk2rk_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-649d8c7669-jngpf_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-pvzf4_service:cartservice_node:worker--2","pod:currencyservice-w2-656689488c-7nrrp_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-54hm8_service:recommendationservice_node:worker--2","pod:recommendationservice-w1-6855bd669b-m62m6_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-87brm_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-wzm6n_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-pmkjn_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-bw68f_service:adservice_node:worker--2","pod:frontend-w1-6646bc856b-lbjjk_service:frontend_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-d8rxf_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-9clx4_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-lrfs4_service:productcatalogservice_node:worker--2","pod:currencyservice-w1-649d8c7669-2f6sm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-pcfdv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-wlbsw_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-qwgqz_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-lbpjt_service:frontend_node:worker--2","pod:redis-cart-w2-6d65c886c7-sbwp7_service:redis-cart_node:worker--2","pod:cartservice-w4-86744bdcbd-w6f69_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-z62h6_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w1-5d9b8d854-6xmpv_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-cd78b8fd6-nmgd4_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-7f5l6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-brjr7_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-g5267_service:recommendationservice_node:worker--2","pod:productcatalogservice-w3-66565874fb-sprhh_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-q5thz_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-jp7hx_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-s6b28_service:recommendationservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-c4xc5_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-2hdfz_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w3-59ff89795c-44xmr_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-8p4tz_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-9w36h_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-5pww4_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-m4blt_service:frontend_node:worker--1.novalocal"
1641976703.51,0.44986791196784454,0.004038633546922867,0.19473748525911516,0.03690098033738674,0.16574415113185617,0.3148145220444155,0.13252450650859757,0.2765092900358935,0.048861938728292094,0.059699876211105465,0.10928976830377546,0.3255111546357093,0.056872288465818086,0.16004913367582274,0.43198577691747947,0.476805132005539,0.05665959310254426,0.1064871723296783,0.3335685368146867,0.41832371008753033,0.051541344786327964,0.1236643753674936,0.4458285129130791,0.020430103434374826,0.13196468806701978,0.10635758658687396,0.12457531258763027,0.27887282648629613,0.10831573799214132,0.0510017886494257,0.05092666233616605,0.12533208268041127,0.0550461447823129,0.10348914189933164,0.050854844366798754,0.10840328597898924,0.05107825679994449,0.15999312871083948,0.1257069068925486,0.3444295802454934,0.4151307069579083,0.41152134241874994
1641976718.55,0.44986791196784454,0.004038633546922867,0.19473748525911516,0.03690098033738674,0.16574415113185617,0.3148145220444155,0.13252450650859757,0.2765092900358935,0.048861938728292094,0.059699876211105465,0.10928976830377546,0.3255111546357093,0.056872288465818086,0.16004913367582274,0.43198577691747947,0.476805132005539,0.05665959310254426,0.1064871723296783,0.3335685368146867,0.41832371008753033,0.051541344786327964,0.1236643753674936,0.4458285129130791,0.020430103434374826,0.13196468806701978,0.10635758658687396,0.12457531258763027,0.27887282648629613,0.10831573799214132,0.0510017886494257,0.05092666233616605,0.12533208268041127,0.0550461447823129,0.10348914189933164,0.050854844366798754,0.10840328597898924,0.05107825679994449,0.15999312871083948,0.1257069068925486,0.3444295802454934,0.4151307069579083,0.41152134241874994
1641976733.562,0.49177027607830404,0.004022553385465412,0.17947013248719687,0.03770856256059843,0.15478688225618967,0.34990749182537606,0.13764867215217336,0.2990301529718608,0.0518019739298332,0.057469809274833084,0.11431684598477779,0.3425278165267951,0.05714403610825234,0.15674104790199728,0.4647735128022308,0.5221519510163491,0.056925443220135444,0.10874080495661782,0.3495054779951071,0.4757297027247542,0.05268268683800023,0.12946851216138178,0.488553725868488,0.021871969722844862,0.1398839623463884,0.11235249809894518,0.13699606184982863,0.2974287596402929,0.11334172246809456,0.05232413492218681,0.051919625227315025,0.1292688979327014,0.05633396470421334,0.10822910545706618,0.05125616940972559,0.11340801798624851,0.05231019066029516,0.163037610682831,0.12832349419669306,0.3253943801118774,0.4470845865427147,0.4773515437634057
1641976748.586,0.49177027607830404,0.004022553385465412,0.17947013248719687,0.03770856256059843,0.15478688225618967,0.34990749182537606,0.13764867215217336,0.2990301529718608,0.0518019739298332,0.057469809274833084,0.11431684598477779,0.3425278165267951,0.05714403610825234,0.15674104790199728,0.4647735128022308,0.5221519510163491,0.056925443220135444,0.10874080495661782,0.3495054779951071,0.4757297027247542,0.05268268683800023,0.12946851216138178,0.488553725868488,0.021871969722844862,0.1398839623463884,0.11235249809894518,0.13699606184982863,0.2974287596402929,0.11334172246809456,0.05232413492218681,0.051919625227315025,0.1292688979327014,0.05633396470421334,0.10822910545706618,0.05125616940972559,0.11340801798624851,0.05231019066029516,0.163037610682831,0.12832349419669306,0.3253943801118774,0.4470845865427147,0.4773515437634057
1641976763.671,0.49454695660278414,0.0040643443940700606,0.16937817356779,0.03764633506081522,0.14819301487693998,0.3411989012302,0.13852119958413428,0.2963145331385274,0.0516314986709514,0.06070591176570218,0.11546636070382364,0.3401448699552311,0.05712730486354512,0.14166844368522313,0.4740703548917322,0.5225342083447017,0.05653897849719147,0.11221471896023984,0.34834639929511546,0.4626923507140268,0.05344151217229924,0.1296170235017857,0.4881177999556783,0.02103129056123284,0.13995494087074445,0.11147043642424712,0.12523859564540618,0.29911001330006554,0.11489914132818863,0.05209750072322962,0.051093274371811506,0.12877920138336613,0.05623533547143683,0.11100628056379963,0.05281818835445992,0.11444124607610347,0.0526831264330894,0.16257527065553862,0.12880312763771884,0.36253055352733926,0.4607088052939968,0.46313953506635885
1641976778.703,0.49454695660278414,0.0040643443940700606,0.16937817356779,0.03764633506081522,0.14819301487693998,0.3411989012302,0.13852119958413428,0.2963145331385274,0.0516314986709514,0.06070591176570218,0.11546636070382364,0.3401448699552311,0.05712730486354512,0.14166844368522313,0.4740703548917322,0.5225342083447017,0.05653897849719147,0.11221471896023984,0.34834639929511546,0.4626923507140268,0.05344151217229924,0.1296170235017857,0.4881177999556783,0.02103129056123284,0.13995494087074445,0.11147043642424712,0.12523859564540618,0.29911001330006554,0.11489914132818863,0.05209750072322962,0.051093274371811506,0.12877920138336613,0.05623533547143683,0.11100628056379963,0.05281818835445992,0.11444124607610347,0.0526831264330894,0.16257527065553862,0.12880312763771884,0.36253055352733926,0.4607088052939968,0.46313953506635885
1641976793.72,0.49832132834245635,0.004021518625556726,0.16331938789128686,0.037785760340584444,0.14053834829243586,0.350712976072742,0.1347519152858556,0.2948229954626818,0.05002535449354746,0.05745304375468936,0.11623231587706159,0.3421275390698299,0.05759604036662662,0.13624539210203257,0.4379072783543081,0.5255715530685294,0.05666712882672331,0.11193597973127575,0.3458830346300987,0.45823661373780766,0.05362926055977224,0.12998058850797536,0.48594738385038505,0.021261917597833052,0.1417714735160479,0.11068861531324753,0.12695559280780128,0.3013563145448082,0.11559092390243157,0.052944518345235725,0.048284920669078885,0.12917632665050516,0.05680858871007047,0.11056840729167144,0.04935864349288549,0.11507691181903332,0.052842742088436784,0.16274699630615,0.12972969467251885,0.36188783469903196,0.4391213732311979,0.4576617783885922
1641976808.733,0.49832132834245635,0.004021518625556726,0.16331938789128686,0.037785760340584444,0.14053834829243586,0.350712976072742,0.1347519152858556,0.2948229954626818,0.05002535449354746,0.05745304375468936,0.11623231587706159,0.3421275390698299,0.05759604036662662,0.13624539210203257,0.4379072783543081,0.5255715530685294,0.05666712882672331,0.11193597973127575,0.3458830346300987,0.45823661373780766,0.05362926055977224,0.12998058850797536,0.48594738385038505,0.021261917597833052,0.1417714735160479,0.11068861531324753,0.12695559280780128,0.3013563145448082,0.11559092390243157,0.052944518345235725,0.048284920669078885,0.12917632665050516,0.05680858871007047,0.11056840729167144,0.04935864349288549,0.11507691181903332,0.052842742088436784,0.16274699630615,0.12972969467251885,0.36188783469903196,0.4391213732311979,0.4576617783885922
1641976823.748,0.4973010341791411,0.004017620710159417,0.15561546628256373,0.037357665321746225,0.1332357518355673,0.33947229017469627,0.13614694719365228,0.29422474152132433,0.051760323645895126,0.057839752103003156,0.11639237294423484,0.34312220962770407,0.05733627212956183,0.12833478958782304,0.46498591216377766,0.526293501522864,0.05705077115424248,0.10932724851325143,0.3324764213514638,0.4792990990199626,0.05435522515992626,0.1314068198070491,0.4699483318650901,0.02198950803543241,0.1430570582611023,0.11062516773869435,0.12846080799152887,0.3012537520582559,0.11560591518678236,0.05301200436179365,0.04990814259001705,0.12973550781367157,0.056428563401927964,0.11084487371244911,0.05146873117585553,0.11511203248803938,0.05274403435302971,0.1640729745226665,0.13039221459791878,0.3471155541284705,0.43955107846784836,0.45407611198292785
1641976838.788,0.4973010341791411,0.004017620710159417,0.15561546628256373,0.037357665321746225,0.1332357518355673,0.33947229017469627,0.13614694719365228,0.29422474152132433,0.051760323645895126,0.057839752103003156,0.11639237294423484,0.34312220962770407,0.05733627212956183,0.12833478958782304,0.46498591216377766,0.526293501522864,0.05705077115424248,0.10932724851325143,0.3324764213514638,0.4792990990199626,0.05435522515992626,0.1314068198070491,0.4699483318650901,0.02198950803543241,0.1430570582611023,0.11062516773869435,0.12846080799152887,0.3012537520582559,0.11560591518678236,0.05301200436179365,0.04990814259001705,0.12973550781367157,0.056428563401927964,0.11084487371244911,0.05146873117585553,0.11511203248803938,0.05274403435302971,0.1640729745226665,0.13039221459791878,0.3471155541284705,0.43955107846784836,0.45407611198292785
