"Time","pod:productcatalogservice-w2-66565874fb-dxlfw_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-5kfjt_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-f745s_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-8dqqv_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-shvmw_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-zdj9t_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-kw2cz_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-8qqtk_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-wqhdn_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-5xvwn_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-rdbjn_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-rzmmn_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-mc54d_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-2pmpl_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-x6q2s_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-fs865_service:recommendationservice_node:worker--3","pod:cartservice-w3-856bd974f7-5t2j6_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-mc95m_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-s4hws_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-w7cfj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-g62x9_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-hqtwd_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-xnthg_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-sq4cl_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w4-76766bdfb6-vtn54_service:adservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-zzpwb_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6xqkj_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-99vxs_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-5zlw8_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-g9fhn_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-8zr2k_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-lzwh4_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-4dgrl_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-pp2kb_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-84ftq_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-vt7qw_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-f4dsp_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tj7jn_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-qkpdn_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-6df8x_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-2gznp_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-8459j_service:adservice_node:worker--3"
1641897477.314,0.11915728517114235,0.1350236494943096,0.14114201541761023,0.0981998800191381,0.04544861210469163,0.05607022682719591,0.2512891485426779,0.36621191424479044,0.15410805134512318,0.053726887155007626,0.054786220423926904,0.24875855351432408,0.3770972114261806,0.4713554108044414,0.05536208748050836,0.047225326978352605,0.12300887176704633,0.0956835537166848,0.019569178927337217,0.3313984351602946,0.36323982366257423,0.4349277667853253,0.16154658823229887,0.05758355667985442,0.20461813588389732,0.021571722181652358,0.24988482732426015,0.36113887423437163,0.12130556739151452,0.12017352609842472,0.05003188059186284,0.04589978649735085,0.10041332740331355,0.5220363218632963,0.26403370899279677,0.12563838630183383,0.06407793672597104,0.09431866175405804,0.19023001208109874,0.3142889926656794,0.020107924985166566,0.1548410859340561
1641897492.338,0.11915728517114235,0.1350236494943096,0.14114201541761023,0.0981998800191381,0.04544861210469163,0.05607022682719591,0.2512891485426779,0.36621191424479044,0.15410805134512318,0.053726887155007626,0.054786220423926904,0.24875855351432408,0.3770972114261806,0.4713554108044414,0.05536208748050836,0.047225326978352605,0.12300887176704633,0.0956835537166848,0.019569178927337217,0.3313984351602946,0.36323982366257423,0.4349277667853253,0.16154658823229887,0.05758355667985442,0.20461813588389732,0.021571722181652358,0.24988482732426015,0.36113887423437163,0.12130556739151452,0.12017352609842472,0.05003188059186284,0.04589978649735085,0.10041332740331355,0.5220363218632963,0.26403370899279677,0.12563838630183383,0.06407793672597104,0.09431866175405804,0.19023001208109874,0.3142889926656794,0.020107924985166566,0.1548410859340561
1641897507.362,0.12451969934629312,0.13545971354170688,0.14651903521188334,0.10979117309315205,0.049258484404636496,0.05899683855045543,0.2688374171919603,0.40615733756818595,0.15785220974110992,0.055608307208146655,0.054839722992968784,0.26993226274908855,0.4161737503049271,0.5206407923085367,0.055996748257881826,0.05069331663368519,0.14034183089093638,0.10551889417623989,0.02082640393956861,0.38774229898969026,0.3992333959769802,0.47969683116935746,0.17639324058157563,0.06156450525515911,0.21825132947962572,0.021790769669081344,0.2657909090857786,0.4022588466651004,0.12575660286580204,0.1252236170585136,0.04923653980578527,0.048178344514359796,0.10922163399233098,0.5331556209136206,0.2865276383812918,0.13080514776213775,0.06269686359509274,0.10012401836886745,0.18020267146894825,0.3385360698309003,0.020783049671665613,0.15497401072534545
1641897522.394,0.12451969934629312,0.13545971354170688,0.14651903521188334,0.10979117309315205,0.049258484404636496,0.05899683855045543,0.2688374171919603,0.40615733756818595,0.15785220974110992,0.055608307208146655,0.054839722992968784,0.26993226274908855,0.4161737503049271,0.5206407923085367,0.055996748257881826,0.05069331663368519,0.14034183089093638,0.10551889417623989,0.02082640393956861,0.38774229898969026,0.3992333959769802,0.47969683116935746,0.17639324058157563,0.06156450525515911,0.21825132947962572,0.021790769669081344,0.2657909090857786,0.4022588466651004,0.12575660286580204,0.1252236170585136,0.04923653980578527,0.048178344514359796,0.10922163399233098,0.5331556209136206,0.2865276383812918,0.13080514776213775,0.06269686359509274,0.10012401836886745,0.18020267146894825,0.3385360698309003,0.020783049671665613,0.15497401072534545
1641897537.419,0.1249670933597311,0.14203524982800741,0.14621735992943435,0.11004432768741865,0.04678092913087015,0.05579917303127928,0.2663360168922722,0.40714603642072805,0.15768807558661724,0.056398508044366025,0.05506737794274669,0.2674255997425922,0.4161661809004893,0.5260725422075533,0.055743402277314495,0.05042972969482602,0.13999564665558692,0.10848351448065417,0.020830062749207207,0.3861633613335268,0.40053970906275516,0.44173738937506524,0.17015744306815883,0.06078120761645992,0.1790854460388853,0.02065947051734059,0.2650609352251329,0.4024960696477915,0.12665338474472004,0.12593492641149454,0.050557913125171786,0.04794303009460722,0.10911754439096019,0.5219148025788028,0.29463900929863535,0.13393872344573934,0.06135386141572376,0.09964840268702024,0.16705870573859635,0.3390056101710711,0.0207160833248085,0.1289037642873369
1641897552.454,0.1249670933597311,0.14203524982800741,0.14621735992943435,0.11004432768741865,0.04678092913087015,0.05579917303127928,0.2663360168922722,0.40714603642072805,0.15768807558661724,0.056398508044366025,0.05506737794274669,0.2674255997425922,0.4161661809004893,0.5260725422075533,0.055743402277314495,0.05042972969482602,0.13999564665558692,0.10848351448065417,0.020830062749207207,0.3861633613335268,0.40053970906275516,0.44173738937506524,0.17015744306815883,0.06078120761645992,0.1790854460388853,0.02065947051734059,0.2650609352251329,0.4024960696477915,0.12665338474472004,0.12593492641149454,0.050557913125171786,0.04794303009460722,0.10911754439096019,0.5219148025788028,0.29463900929863535,0.13393872344573934,0.06135386141572376,0.09964840268702024,0.16705870573859635,0.3390056101710711,0.0207160833248085,0.1289037642873369
1641897567.474,0.12527588410747886,0.14543531848261002,0.13953369109715044,0.11044222514486585,0.049444496298434795,0.06024877041462695,0.26594268989673864,0.4078866646491882,0.1582234644663812,0.05659700238318481,0.05577542093100394,0.2676274479619022,0.41751878486031524,0.5260948959676615,0.055196960963942956,0.050694845130683036,0.1401297304414631,0.10893102044915805,0.02008384315405836,0.3703769679432046,0.40166306262953166,0.4841114820329942,0.17624647344477595,0.06023937749668437,0.18226097772735939,0.02317156551541967,0.2654545045673771,0.40441813438135954,0.12632190777166918,0.1257960922496103,0.050674101898777704,0.048339770371417026,0.10950598057178876,0.5555999744872779,0.29477718678327236,0.13443160676777088,0.05823362533910138,0.1005775508607053,0.15964146630415338,0.33783816135682426,0.020814987186839207,0.12739732404189275
1641897582.511,0.12527588410747886,0.14543531848261002,0.13953369109715044,0.11044222514486585,0.049444496298434795,0.06024877041462695,0.26594268989673864,0.4078866646491882,0.1582234644663812,0.05659700238318481,0.05577542093100394,0.2676274479619022,0.41751878486031524,0.5260948959676615,0.055196960963942956,0.050694845130683036,0.1401297304414631,0.10893102044915805,0.02008384315405836,0.3703769679432046,0.40166306262953166,0.4841114820329942,0.17624647344477595,0.06023937749668437,0.18226097772735939,0.02317156551541967,0.2654545045673771,0.40441813438135954,0.12632190777166918,0.1257960922496103,0.050674101898777704,0.048339770371417026,0.10950598057178876,0.5555999744872779,0.29477718678327236,0.13443160676777088,0.05823362533910138,0.1005775508607053,0.15964146630415338,0.33783816135682426,0.020814987186839207,0.12739732404189275
1641897597.688,0.12579404062603358,0.1364847908731317,0.1413023341302452,0.11009801593507457,0.04604331061633904,0.060948412526099886,0.265098060592246,0.40730362923512387,0.15885850507236807,0.05614224787084384,0.055852069767893524,0.26724470730988503,0.41665778967210854,0.5279296821818921,0.0540445802976265,0.05048692664355144,0.13437573484345716,0.10908273905649574,0.020688341104969928,0.384030655870198,0.4010519121976012,0.48501347476563517,0.17718050666955806,0.0605239335447388,0.1630878470771882,0.023589079002843082,0.26528274007581176,0.4035656371699814,0.12583818190594695,0.1264097553710667,0.04963909951605444,0.048717773634637,0.10982763446612026,0.5468795515989862,0.2853453809122384,0.14328839928271989,0.05793511661196531,0.10075351367398422,0.1507509912567924,0.3382162634388928,0.02083607300496294,0.12403542934360469
1641897612.723,0.12579404062603358,0.1364847908731317,0.1413023341302452,0.11009801593507457,0.04604331061633904,0.060948412526099886,0.265098060592246,0.40730362923512387,0.15885850507236807,0.05614224787084384,0.055852069767893524,0.26724470730988503,0.41665778967210854,0.5279296821818921,0.0540445802976265,0.05048692664355144,0.13437573484345716,0.10908273905649574,0.020688341104969928,0.384030655870198,0.4010519121976012,0.48501347476563517,0.17718050666955806,0.0605239335447388,0.1630878470771882,0.023589079002843082,0.26528274007581176,0.4035656371699814,0.12583818190594695,0.1264097553710667,0.04963909951605444,0.048717773634637,0.10982763446612026,0.5468795515989862,0.2853453809122384,0.14328839928271989,0.05793511661196531,0.10075351367398422,0.1507509912567924,0.3382162634388928,0.02083607300496294,0.12403542934360469
