"Time","pod:recommendationservice-w3-8597bb459d-wv25n_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-4zmd5_service:redis-cart_node:worker--3","pod:adservice-w4-76766bdfb6-994ck_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-b55gx_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-ljsgn_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-m5h9m_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-2jk6m_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-fc6rj_service:productcatalogservice_node:worker--3","pod:adservice-w3-754d7d8cd4-dt7jk_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-z54nm_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-hgkp8_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-bnrvw_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-fsnpg_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-ldwb9_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-smc6t_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-n6k8t_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-wntsx_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-8jkkp_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jnf9v_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-bjtrg_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-l7244_service:recommendationservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-lpbk8_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-kfwm5_service:frontend_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-4xvk7_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-t4cmg_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-gnv4h_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-zqzhb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-tdsq9_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-9k6cv_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-gxqmq_service:productcatalogservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-lm56x_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-4b5gc_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-lf8qf_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-nzhgb_service:cartservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-45vcp_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-gffkp_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-7crkz_service:cartservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-l9lt5_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-564xr_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-dmwk5_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-xqvvp_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-r4xlj_service:productcatalogservice_node:worker--4.novalocal"
1641998207.613,0.03560208523352526,0.02122193122884893,0.26884498494281583,0.7074182605570158,0.42643495872856507,0.4317318789338901,0.003978979765176386,0.09364896713870466,0.20414715534304023,0.03449723357246977,0.043955293096843845,0.036062523120105286,0.10632471298599716,0.10594271674411328,0.10975717038164369,0.12297523629947657,0.04417554432811271,0.38654313828014203,0.08567972711663727,0.03914289422110375,0.03403658467161279,0.08733232811935523,0.449785922056444,0.24821971653351776,0.03897964617226492,0.12357768977098238,0.6010550270813065,0.7686253070286494,0.03872573620592111,0.08945391984531292,0.4249964989882369,0.42943076174839273,0.4299465095921159,0.20755496256393738,0.787138425305064,0.04354373584523613,0.1671137020918536,0.04084010058749457,0.5014782459908631,0.6272150691059974,0.21996942896910587,0.12448834721171317
1641998223.254,0.037317959610502764,0.021726351758074133,0.3081896958115594,0.7332629686956793,0.48224622272179346,0.4834154205550546,0.0037974978137863416,0.10305212032250331,0.22122271493037632,0.038582444264725575,0.04381572365890925,0.03911448313226348,0.12043213445562077,0.11772706359030718,0.12135613383012595,0.13691763429558532,0.046423997744642606,0.4341875425647249,0.09759243786391095,0.04248074841411188,0.03674921237460145,0.09778489490601794,0.5110835723725318,0.2686786166128918,0.04205472509078376,0.14197010240293484,0.6734199085965022,0.8617060175050596,0.04269933314329956,0.10072987842189066,0.4771686183171845,0.4784006155167181,0.48540510464614495,0.23595930250866548,0.9678544538499761,0.045716320304909464,0.19393410131362954,0.050303282564014805,0.5501236551460273,0.7239547320580721,0.2631606838724976,0.1305753930876561
1641998238.296,0.037317959610502764,0.021726351758074133,0.3081896958115594,0.7332629686956793,0.48224622272179346,0.4834154205550546,0.0037974978137863416,0.10305212032250331,0.22122271493037632,0.038582444264725575,0.04381572365890925,0.03911448313226348,0.12043213445562077,0.11772706359030718,0.12135613383012595,0.13691763429558532,0.046423997744642606,0.4341875425647249,0.09759243786391095,0.04248074841411188,0.03674921237460145,0.09778489490601794,0.5110835723725318,0.2686786166128918,0.04205472509078376,0.14197010240293484,0.6734199085965022,0.8617060175050596,0.04269933314329956,0.10072987842189066,0.4771686183171845,0.4784006155167181,0.48540510464614495,0.23595930250866548,0.9678544538499761,0.045716320304909464,0.19393410131362954,0.050303282564014805,0.5501236551460273,0.7239547320580721,0.2631606838724976,0.1305753930876561
1641998253.347,0.035295381461547704,0.023756673573736158,0.2781629978098924,0.8119805565367564,0.5043817593432618,0.5105582392168054,0.003801777257428255,0.10472679645387492,0.22234766510953158,0.03915891804438129,0.04411458921644978,0.03941735978196612,0.11966718353816341,0.12085099461918669,0.1209062366072757,0.138302301678871,0.047978436227712466,0.462579030752548,0.10088579339849638,0.041728531027193344,0.0386889573472686,0.10205173426770314,0.5523464551745669,0.2520679579483156,0.041004002769728404,0.13779227611652395,0.7111842200600134,0.928395156186796,0.04191320625509991,0.10192303899284393,0.5047181534854497,0.5097068953100141,0.5206867157366801,0.24133375070518484,1.0295168339881646,0.0462214038421279,0.187003359431633,0.0482268000577077,0.6011306696554755,0.7705198723882061,0.27014397882406926,0.1410926693357017
1641998268.429,0.035295381461547704,0.023756673573736158,0.2781629978098924,0.8119805565367564,0.5043817593432618,0.5105582392168054,0.003801777257428255,0.10472679645387492,0.22234766510953158,0.03915891804438129,0.04411458921644978,0.03941735978196612,0.11966718353816341,0.12085099461918669,0.1209062366072757,0.138302301678871,0.047978436227712466,0.462579030752548,0.10088579339849638,0.041728531027193344,0.0386889573472686,0.10205173426770314,0.5523464551745669,0.2520679579483156,0.041004002769728404,0.13779227611652395,0.7111842200600134,0.928395156186796,0.04191320625509991,0.10192303899284393,0.5047181534854497,0.5097068953100141,0.5206867157366801,0.24133375070518484,1.0295168339881646,0.0462214038421279,0.187003359431633,0.0482268000577077,0.6011306696554755,0.7705198723882061,0.27014397882406926,0.1410926693357017
1641998283.457,0.03690972482356726,0.02365888382490025,0.24569739975262617,0.8462791309450836,0.5053922720898185,0.5102622677692009,0.0038065257974795276,0.10506168431506019,0.19274393042073729,0.03906031587994464,0.044992819232645156,0.03893571507052403,0.11961634920298082,0.12097809938339374,0.12007509887581663,0.13995781236583876,0.04589120210268749,0.46171857127518523,0.10076039232822001,0.041318161764637,0.03717320930030896,0.10422916726054118,0.5516547347617007,0.23235538945596915,0.0407719215460984,0.14471930896257823,0.7133470572719729,0.9274731684950299,0.0419676288018877,0.1049048689786346,0.5050547229547738,0.506324555037007,0.5229444143473958,0.2427840623059656,1.0335414337044542,0.04539052134143782,0.18232216323016892,0.04737506558125295,0.6012826855112193,0.7565192515578548,0.26996184954762376,0.13351189507293715
1641998298.48,0.03690972482356726,0.02365888382490025,0.24569739975262617,0.8462791309450836,0.5053922720898185,0.5102622677692009,0.0038065257974795276,0.10506168431506019,0.19274393042073729,0.03906031587994464,0.044992819232645156,0.03893571507052403,0.11961634920298082,0.12097809938339374,0.12007509887581663,0.13995781236583876,0.04589120210268749,0.46171857127518523,0.10076039232822001,0.041318161764637,0.03717320930030896,0.10422916726054118,0.5516547347617007,0.23235538945596915,0.0407719215460984,0.14471930896257823,0.7133470572719729,0.9274731684950299,0.0419676288018877,0.1049048689786346,0.5050547229547738,0.506324555037007,0.5229444143473958,0.2427840623059656,1.0335414337044542,0.04539052134143782,0.18232216323016892,0.04737506558125295,0.6012826855112193,0.7565192515578548,0.26996184954762376,0.13351189507293715
1641998313.596,0.036831917671431284,0.02368251543515669,0.2710977678469751,0.772470068311594,0.5048021101505299,0.5100840180248148,0.0038657146605701733,0.098431359229647,0.18651766749231014,0.039105674092002274,0.044959740536060354,0.039228410670107856,0.12011064971389565,0.12072608492207015,0.12068233707152064,0.13771455624921183,0.04789819264098563,0.45885048562389114,0.10057371088286346,0.04086359498211922,0.037627781117158934,0.09848627538856926,0.5513096173313004,0.22160325135094908,0.04039403710906468,0.1364225843524186,0.715879125412162,0.9298355029007233,0.042467283012849265,0.10457643550666765,0.5051129478960312,0.5098781787201989,0.5275473431819777,0.2435476662502237,1.0267037975286148,0.04724853572144963,0.1943366117415235,0.04817027123462137,0.6019633885715067,0.7712649803422646,0.26812248016737594,0.13085365277514877
1641998328.614,0.036831917671431284,0.02368251543515669,0.2710977678469751,0.772470068311594,0.5048021101505299,0.5100840180248148,0.0038657146605701733,0.098431359229647,0.18651766749231014,0.039105674092002274,0.044959740536060354,0.039228410670107856,0.12011064971389565,0.12072608492207015,0.12068233707152064,0.13771455624921183,0.04789819264098563,0.45885048562389114,0.10057371088286346,0.04086359498211922,0.037627781117158934,0.09848627538856926,0.5513096173313004,0.22160325135094908,0.04039403710906468,0.1364225843524186,0.715879125412162,0.9298355029007233,0.042467283012849265,0.10457643550666765,0.5051129478960312,0.5098781787201989,0.5275473431819777,0.2435476662502237,1.0267037975286148,0.04724853572144963,0.1943366117415235,0.04817027123462137,0.6019633885715067,0.7712649803422646,0.26812248016737594,0.13085365277514877
1641998343.693,0.03659150576860282,0.023723143793721632,0.2616974200548189,0.7865792654363968,0.5039380884868668,0.5099349241545348,0.0038416589527155327,0.09919750259220346,0.18507896347054958,0.038446378916132715,0.0471608739657076,0.0391166115625065,0.1201060985068296,0.1204025668741174,0.12052294872591512,0.13454449758641812,0.04555027266076633,0.4561240388568654,0.10092539215267939,0.041443652781644566,0.03739140334163724,0.10421926791022795,0.5523548329155874,0.2192317318028271,0.040207465194807876,0.1411501508787824,0.7141641926747473,0.932151985625812,0.042597075392809665,0.10473115111927912,0.504794272495058,0.5128520308447654,0.5285812028745337,0.24400323157743975,1.0450482826258218,0.046254893729439056,0.1951358349528095,0.05167316231246118,0.6016412913544984,0.7724422942751765,0.2574979696292333,0.13474948203664774
