"Time","pod:productcatalogservice-w3-56c4dd84bf-2j6kb_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-fbn2k_service:redis-cart_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-nqkhc_service:adservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-pvknd_service:frontend_node:worker--1","pod:adservice-w2-76766bdfb6-q2jjl_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-fbng4_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-l9trw_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-wwxkp_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-2vptp_service:frontend_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-q4gt7_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-rf6v2_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-9tgvk_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-pnxw5_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-mq8xr_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-d262x_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-4h96h_service:cartservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-cw752_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w2-649d8c7669-2qkzs_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-bvbc4_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-7jfzn_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-nxzg5_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-4k7pl_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-4q8fr_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-6d5d8bb6bc-lfhc5_service:cartservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-2kg7q_service:frontend_node:worker--4.novalocal","pod:frontend-w2-6646bc856b-q6dfc_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-ljxfn_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-knhp2_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-fxgrh_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-cm6tg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-r96vm_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-xrxl8_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-xsw8s_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-4qjn4_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-vw4dq_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-bszg6_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-vsn58_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-hfvrf_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-67jct_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-x8b7r_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-zlzjq_service:frontend_node:worker--1","pod:redis-cart-w2-5fdf77f88c-qmx9l_service:redis-cart_node:worker--2.novalocal"
1642031241.57,0.09771338510528563,0.004150418307477842,0.24353113833837015,0.4265516702580137,0.27061889197051336,0.042012216655873076,0.04580341331801425,0.09749877910900853,0.7198215336050466,0.053437246813283074,0.414802789241814,0.4188911405311086,0.42279260998871826,0.1321896062672295,0.045970774318444416,0.17936150473964607,0.037819459058531534,0.6930905136203487,0.1187457984775747,0.22257503700391956,0.10728592164551018,0.039530608928019975,0.03963032489354154,0.21351080632953678,0.7518035896152522,0.7507850065102083,0.5218722324565939,0.09676102453811541,0.2086206793484547,0.10580930706294503,0.10976868859850553,0.03961460122345726,0.08266828250186752,0.03350692889785416,0.11072621699798169,0.03732859858795375,0.03739128311576894,0.6029102919431669,0.39653685090443846,0.42296854511690474,0.39322570338380797,0.004255474330125446
1642031256.587,0.10761113303054298,0.003976795580601916,0.26792137386283954,0.4853580881013615,0.3229948091155563,0.04564811204281023,0.04649408777777492,0.11038574033926651,0.8221835383087884,0.05813489117493887,0.46705694002840226,0.47689705568268026,0.4696243748866872,0.14125878572961267,0.04789970916930582,0.2043524414350321,0.04073818308626788,0.7663536926778037,0.14850087334463263,0.2469172429310108,0.11921866645872316,0.042759467327940115,0.04191694707853366,0.26396576897651236,0.8450745404996101,0.9192674984276266,0.5932817916352466,0.10949964384721925,0.2344520100195897,0.12122598637691882,0.12108820059650276,0.04263571512623821,0.09306444537645855,0.03615900334308891,0.14510031564085582,0.04137807377381732,0.04018542858381844,0.6769327735239066,0.4721611286525031,0.48036024989715115,0.44506389275873637,0.003909616046846605
1642031271.629,0.10761113303054298,0.003976795580601916,0.26792137386283954,0.4853580881013615,0.3229948091155563,0.04564811204281023,0.04649408777777492,0.11038574033926651,0.8221835383087884,0.05813489117493887,0.46705694002840226,0.47689705568268026,0.4696243748866872,0.14125878572961267,0.04789970916930582,0.2043524414350321,0.04073818308626788,0.7663536926778037,0.14850087334463263,0.2469172429310108,0.11921866645872316,0.042759467327940115,0.04191694707853366,0.26396576897651236,0.8450745404996101,0.9192674984276266,0.5932817916352466,0.10949964384721925,0.2344520100195897,0.12122598637691882,0.12108820059650276,0.04263571512623821,0.09306444537645855,0.03615900334308891,0.14510031564085582,0.04137807377381732,0.04018542858381844,0.6769327735239066,0.4721611286525031,0.48036024989715115,0.44506389275873637,0.003909616046846605
1642031286.668,0.11373764484705681,0.003920241178985555,0.2551616062004692,0.5193195205750345,0.286751262764882,0.04803742837026345,0.046269884345046544,0.11407888811321056,0.8975586053581869,0.061232417259874466,0.5079996518056578,0.5196035843369305,0.5197275923685084,0.14968864979581753,0.04827303155931728,0.21565422308730456,0.041063925169742235,0.8635402670347385,0.14520081056957024,0.2448456329158356,0.12367793654564213,0.04172130583021874,0.04210413942738219,0.2527846482903804,0.9241765780940067,0.9420151313507772,0.6398284016162226,0.11388778909642079,0.24187130601412177,0.12279310636236447,0.123778481469493,0.04203526933106398,0.09872117835045743,0.0370420065059043,0.14530383370734476,0.04122438022433191,0.04074000790596319,0.730115783793677,0.500384680940326,0.5171899040485344,0.477116423940171,0.0037691071611966856
1642031301.692,0.11373764484705681,0.003920241178985555,0.2551616062004692,0.5193195205750345,0.286751262764882,0.04803742837026345,0.046269884345046544,0.11407888811321056,0.8975586053581869,0.061232417259874466,0.5079996518056578,0.5196035843369305,0.5197275923685084,0.14968864979581753,0.04827303155931728,0.21565422308730456,0.041063925169742235,0.8635402670347385,0.14520081056957024,0.2448456329158356,0.12367793654564213,0.04172130583021874,0.04210413942738219,0.2527846482903804,0.9241765780940067,0.9420151313507772,0.6398284016162226,0.11388778909642079,0.24187130601412177,0.12279310636236447,0.123778481469493,0.04203526933106398,0.09872117835045743,0.0370420065059043,0.14530383370734476,0.04122438022433191,0.04074000790596319,0.730115783793677,0.500384680940326,0.5171899040485344,0.477116423940171,0.0037691071611966856
1642031316.723,0.11395565808264618,0.003911224888924589,0.24424930967315853,0.5048433801561044,0.27521995562591006,0.04561835737656644,0.0461267290866364,0.11418619600152,0.8995796193403405,0.061643564424563646,0.5076077915180827,0.5200019946515133,0.5224322805303695,0.1400556674049623,0.04747346706789093,0.21697694362539985,0.04143600885332231,0.8473932901525483,0.14875600008721784,0.2214799847349047,0.1240086310570992,0.04105624280558069,0.042148727879285086,0.2579718887238903,0.9270007004456913,0.9745300143345952,0.641912924345952,0.11437711467448067,0.2442328589466527,0.12255509262031761,0.1248179659222475,0.04170967606513886,0.09864319553601567,0.035309223940685114,0.13822557126381085,0.04058997413802493,0.04109305193784081,0.733960156647034,0.4639282330106047,0.518073676284947,0.4300091777870024,0.003792240366145134
1642031331.753,0.11395565808264618,0.003911224888924589,0.24424930967315853,0.5048433801561044,0.27521995562591006,0.04561835737656644,0.0461267290866364,0.11418619600152,0.8995796193403405,0.061643564424563646,0.5076077915180827,0.5200019946515133,0.5224322805303695,0.1400556674049623,0.04747346706789093,0.21697694362539985,0.04143600885332231,0.8473932901525483,0.14875600008721784,0.2214799847349047,0.1240086310570992,0.04105624280558069,0.042148727879285086,0.2579718887238903,0.9270007004456913,0.9745300143345952,0.641912924345952,0.11437711467448067,0.2442328589466527,0.12255509262031761,0.1248179659222475,0.04170967606513886,0.09864319553601567,0.035309223940685114,0.13822557126381085,0.04058997413802493,0.04109305193784081,0.733960156647034,0.4639282330106047,0.518073676284947,0.4300091777870024,0.003792240366145134
1642031346.786,0.1142759221274181,0.0039760094050752225,0.2331477545531268,0.5285293632841038,0.28522178745381743,0.045782723650556925,0.0502640922206424,0.11410634030849254,0.9029382472685166,0.061807421084249685,0.4888947459874685,0.5253461416736275,0.5074345618795232,0.1472252050130398,0.04488582797960433,0.21881444985582674,0.04121688031645106,0.8373709234331359,0.14783686375374308,0.20398412127797833,0.1239944748075074,0.04105517971251481,0.04139746220290989,0.28095535018322915,0.9283167350586189,0.9652372261394572,0.6439932199555872,0.11470340755941058,0.2438351081195762,0.12278133915238182,0.12448946797747668,0.04174172388118333,0.09880837008254043,0.036846566425488954,0.1367631320532325,0.04103070821557722,0.04149430391218364,0.7351954640119556,0.49203902023308954,0.5059942156602087,0.45371047971767764,0.0037420322714369738
1642031361.815,0.1142759221274181,0.0039760094050752225,0.2331477545531268,0.5285293632841038,0.28522178745381743,0.045782723650556925,0.0502640922206424,0.11410634030849254,0.9029382472685166,0.061807421084249685,0.4888947459874685,0.5253461416736275,0.5074345618795232,0.1472252050130398,0.04488582797960433,0.21881444985582674,0.04121688031645106,0.8373709234331359,0.14783686375374308,0.20398412127797833,0.1239944748075074,0.04105517971251481,0.04139746220290989,0.28095535018322915,0.9283167350586189,0.9652372261394572,0.6439932199555872,0.11470340755941058,0.2438351081195762,0.12278133915238182,0.12448946797747668,0.04174172388118333,0.09880837008254043,0.036846566425488954,0.1367631320532325,0.04103070821557722,0.04149430391218364,0.7351954640119556,0.49203902023308954,0.5059942156602087,0.45371047971767764,0.0037420322714369738
1642031376.852,0.11418636942911287,0.003936962429599367,0.22817566429509795,0.5291801778514144,0.25299576843541827,0.04887194850219445,0.0485013730097386,0.11330902916297902,0.9043083966573509,0.06183819749930744,0.5055841739111091,0.5265581412610536,0.4916005173834045,0.1466724450981958,0.045005655918274004,0.21985907405426192,0.04090402302259849,0.8337873944455265,0.1342026311665081,0.19984972372041238,0.12389307792072285,0.04119265560359827,0.04112781166681773,0.27005569401219576,0.9282887811432127,1.016760928016933,0.6441611851182893,0.11472690355182985,0.24412705571793497,0.12276667228605176,0.12418492153909819,0.04147972843844138,0.09816010965369013,0.03549537038966257,0.14007420727889835,0.041250752792344,0.04130496112970069,0.7345334702064948,0.5137266139442067,0.5190096471791192,0.4745437436618313,0.0037351113523843545
1642031391.885,0.11418636942911287,0.003936962429599367,0.22817566429509795,0.5291801778514144,0.25299576843541827,0.04887194850219445,0.0485013730097386,0.11330902916297902,0.9043083966573509,0.06183819749930744,0.5055841739111091,0.5265581412610536,0.4916005173834045,0.1466724450981958,0.045005655918274004,0.21985907405426192,0.04090402302259849,0.8337873944455265,0.1342026311665081,0.19984972372041238,0.12389307792072285,0.04119265560359827,0.04112781166681773,0.27005569401219576,0.9282887811432127,1.016760928016933,0.6441611851182893,0.11472690355182985,0.24412705571793497,0.12276667228605176,0.12418492153909819,0.04147972843844138,0.09816010965369013,0.03549537038966257,0.14007420727889835,0.041250752792344,0.04130496112970069,0.7345334702064948,0.5137266139442067,0.5190096471791192,0.4745437436618313,0.0037351113523843545
1642031406.92,0.11347130607999473,0.003923953710067433,0.22751157259776428,0.5321309662539627,0.25023469944696874,0.04695794322814686,0.045678981043237706,0.11325125417474066,0.9049129311958177,0.06228431559154464,0.5061047295224128,0.5261621151406619,0.5113038858316787,0.14037654570599342,0.04204058459995726,0.21949540556703834,0.04109003883666758,0.816267696576034,0.13680543209119778,0.19650644819763777,0.12407549314850733,0.04106656007611184,0.0410075936441905,0.28111759437200523,0.9289259348132354,1.0027948497431858,0.6429463936786624,0.11384455845033667,0.24583607748544184,0.1233438181584745,0.12472720722513994,0.041854938792255936,0.09813907570239733,0.036867939774083966,0.13961371151798335,0.040742097333118024,0.04153207540130069,0.7361341282728207,0.5140859356846875,0.5199835183212986,0.47624781011053297,0.00397654628917959
1642031421.947,0.11347130607999473,0.003923953710067433,0.22751157259776428,0.5321309662539627,0.25023469944696874,0.04695794322814686,0.045678981043237706,0.11325125417474066,0.9049129311958177,0.06228431559154464,0.5061047295224128,0.5261621151406619,0.5113038858316787,0.14037654570599342,0.04204058459995726,0.21949540556703834,0.04109003883666758,0.816267696576034,0.13680543209119778,0.19650644819763777,0.12407549314850733,0.04106656007611184,0.0410075936441905,0.28111759437200523,0.9289259348132354,1.0027948497431858,0.6429463936786624,0.11384455845033667,0.24583607748544184,0.1233438181584745,0.12472720722513994,0.041854938792255936,0.09813907570239733,0.036867939774083966,0.13961371151798335,0.040742097333118024,0.04153207540130069,0.7361341282728207,0.5140859356846875,0.5199835183212986,0.47624781011053297,0.00397654628917959
1642031437.002,0.11360009203978184,0.0039198326709627244,0.22741669683930507,0.5332630211391461,0.23888415443932093,0.04742617840082028,0.04612325075947033,0.1124722008374727,0.9054648650181572,0.062407942596971924,0.5061529910989929,0.5039041017893771,0.49854287138991227,0.14475000047897335,0.04250561867425795,0.2193893538397004,0.04051088342970225,0.7920073738240466,0.1385464641573803,0.1959974276594074,0.12466907220565347,0.04063486997859815,0.04140847761696753,0.26239001949207597,0.9288729028420384,1.0401727122339313,0.6431301778450706,0.11326388555878242,0.24762479941972015,0.1235928857657087,0.12481533615660087,0.041761555425683244,0.0980778845845093,0.036828497611541604,0.1365615128399314,0.0409069219166025,0.04124450996472946,0.7375877572430871,0.514021823165588,0.5210336652282306,0.4423109283042249,0.00378521674942
1642031452.021,0.11360009203978184,0.0039198326709627244,0.22741669683930507,0.5332630211391461,0.23888415443932093,0.04742617840082028,0.04612325075947033,0.1124722008374727,0.9054648650181572,0.062407942596971924,0.5061529910989929,0.5039041017893771,0.49854287138991227,0.14475000047897335,0.04250561867425795,0.2193893538397004,0.04051088342970225,0.7920073738240466,0.1385464641573803,0.1959974276594074,0.12466907220565347,0.04063486997859815,0.04140847761696753,0.26239001949207597,0.9288729028420384,1.0401727122339313,0.6431301778450706,0.11326388555878242,0.24762479941972015,0.1235928857657087,0.12481533615660087,0.041761555425683244,0.0980778845845093,0.036828497611541604,0.1365615128399314,0.0409069219166025,0.04124450996472946,0.7375877572430871,0.514021823165588,0.5210336652282306,0.4423109283042249,0.00378521674942
