"Time","pod:productcatalogservice-w2-66565874fb-jz2rl_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-nptbw_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6nrq8_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-qszdt_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-tzjx7_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-g7bcl_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-vmcf4_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-2tjbc_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-vj8w9_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-qf7rn_service:frontend_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-7zjsk_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-hdpvm_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-2j6ds_service:frontend_node:worker--3","pod:currencyservice-w2-6f8d8654c5-hfc5j_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-d2pcc_service:productcatalogservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-k6p5p_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-6brrn_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-5dqw6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-8nzp8_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xsc5j_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-k9kjq_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-f7vtn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-xzfvc_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-zcbzm_service:recommendationservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-x8pr8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-qmlcl_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-zbjzm_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-dl4fv_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-lmf2x_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-gtxzd_service:productcatalogservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4h2tv_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-s2257_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3"
1636034185.045,0.09386505669937606,0.5435518592704518,0.009366369571951454,0.18991547323786973,0.5308485008345869,0.6788040318133037,0.07769249690673001,0.07801819872951574,0.6883206279505059,0.6004755022311395,0.6772151141616434,0.004500701866636024,0.17112941071406443,0.5349393714983646,0.5343948290189637,0.6987779092533846,0.6183805790354815,0.07773027778158428,0.00980945964019449,0.661686872074951,0.57475502195375,0.10797759245718186,0.14855523311613716,0.009505053556695462,0.19403733545466745,0.7279309525280828,0.10600717065557017,0.009351843168276459,0.21277071734000047,0.1660909957985877,0.00934508703563202,0.09202553693338153,0.009729622230020296,0.004929965289025346,0.028050383919230735,0.6183237003419113,0.009488404144401686,0.010435358913007021,0.07993210624688732,0.18491567752059684,0.6970490933033213,0.6572062756875952,0.038841380888652056,0.1457077576804018
1636034200.078,0.09386505669937606,0.5435518592704518,0.009366369571951454,0.18991547323786973,0.5308485008345869,0.6788040318133037,0.07769249690673001,0.07801819872951574,0.6883206279505059,0.6004755022311395,0.6772151141616434,0.004500701866636024,0.17112941071406443,0.5349393714983646,0.5343948290189637,0.6987779092533846,0.6183805790354815,0.07773027778158428,0.00980945964019449,0.661686872074951,0.57475502195375,0.10797759245718186,0.14855523311613716,0.009505053556695462,0.19403733545466745,0.7279309525280828,0.10600717065557017,0.009351843168276459,0.21277071734000047,0.1660909957985877,0.00934508703563202,0.09202553693338153,0.009729622230020296,0.004929965289025346,0.028050383919230735,0.6183237003419113,0.009488404144401686,0.010435358913007021,0.07993210624688732,0.18491567752059684,0.6970490933033213,0.6572062756875952,0.038841380888652056,0.1457077576804018
1636034215.101,0.09548477812224401,0.5968608446291201,0.009060179367000942,0.2053133235755905,0.5807729095860883,0.7537130812676955,0.08192610490690676,0.08307095668364511,0.7644831891200388,0.681782320776547,0.7676574544860613,0.0041978336292544036,0.18391469097289473,0.5848674333548234,0.5877707900648509,0.7226044127608312,0.6716235032844102,0.08334499125911443,0.009450764411241387,0.7163942198066741,0.6770258872074371,0.10860658561786565,0.15967185560103003,0.009164796183419612,0.20053213409289528,0.8025463028750814,0.11261463617036654,0.008930761820754304,0.21615096191117622,0.18932682817651075,0.008497405873902174,0.09455743023041913,0.009315850290887454,0.0046790854163625975,0.030156736742325885,0.6713121978587917,0.01066124511186927,0.010389199036707349,0.08134294877594775,0.21669654145006267,0.7720064483928899,0.7266905029278277,0.039986748889866384,0.15744528953285447
1636034230.127,0.09548477812224401,0.5968608446291201,0.009060179367000942,0.2053133235755905,0.5807729095860883,0.7537130812676955,0.08192610490690676,0.08307095668364511,0.7644831891200388,0.681782320776547,0.7676574544860613,0.0041978336292544036,0.18391469097289473,0.5848674333548234,0.5877707900648509,0.7226044127608312,0.6716235032844102,0.08334499125911443,0.009450764411241387,0.7163942198066741,0.6770258872074371,0.10860658561786565,0.15967185560103003,0.009164796183419612,0.20053213409289528,0.8025463028750814,0.11261463617036654,0.008930761820754304,0.21615096191117622,0.18932682817651075,0.008497405873902174,0.09455743023041913,0.009315850290887454,0.0046790854163625975,0.030156736742325885,0.6713121978587917,0.01066124511186927,0.010389199036707349,0.08134294877594775,0.21669654145006267,0.7720064483928899,0.7266905029278277,0.039986748889866384,0.15744528953285447
1636034245.15,0.09527456051960748,0.5758082884084809,0.008836002925165246,0.2049796788063139,0.5776921635398928,0.7528754545816587,0.08197163273466783,0.08304802228570209,0.7000644734325574,0.6721803222698788,0.7666255198807876,0.004071736566448371,0.18325942973687373,0.5822397468409651,0.5877727927897065,0.7737500012820026,0.6718608419626336,0.08512057713178914,0.009540961454709278,0.7000001086120554,0.6650629486053146,0.11245468821587258,0.15901951063482234,0.009138622893101397,0.19983402024602137,0.8028047277299495,0.10757079879613923,0.008861543547575528,0.2161142658411617,0.18831018487730178,0.008962133306642162,0.09415224382430916,0.009429555592267103,0.004659569228003782,0.030128379535273083,0.6706655682400725,0.01048498972191043,0.009882837146769914,0.0859796704917892,0.1917740340792883,0.7707408725776171,0.7236632818976336,0.03986853779567449,0.16607763906306683
1636034260.221,0.09527456051960748,0.5758082884084809,0.008836002925165246,0.2049796788063139,0.5776921635398928,0.7528754545816587,0.08197163273466783,0.08304802228570209,0.7000644734325574,0.6721803222698788,0.7666255198807876,0.004071736566448371,0.18325942973687373,0.5822397468409651,0.5877727927897065,0.7737500012820026,0.6718608419626336,0.08512057713178914,0.009540961454709278,0.7000001086120554,0.6650629486053146,0.11245468821587258,0.15901951063482234,0.009138622893101397,0.19983402024602137,0.8028047277299495,0.10757079879613923,0.008861543547575528,0.2161142658411617,0.18831018487730178,0.008962133306642162,0.09415224382430916,0.009429555592267103,0.004659569228003782,0.030128379535273083,0.6706655682400725,0.01048498972191043,0.009882837146769914,0.0859796704917892,0.1917740340792883,0.7707408725776171,0.7236632818976336,0.03986853779567449,0.16607763906306683
1636034275.236,0.0951729539280633,0.5974853408827313,0.008585582748705377,0.2026347004197624,0.5791705757813724,0.7558364007279371,0.08243496017410144,0.08314511384686266,0.7058951584156186,0.6897161533517094,0.7664371219354924,0.004208436728131532,0.18282327451497074,0.5828435581242939,0.5674868376951929,0.7752889796583513,0.6716938465419771,0.08525724270143284,0.009546370735521725,0.7292938460439615,0.6751714334235349,0.10333500988031177,0.15971971198078994,0.009022306554642867,0.1989624649526392,0.8004290271376037,0.11297806023436689,0.008907380706704342,0.21592554524790347,0.1890433351574563,0.008928479460261736,0.09425378987361158,0.009394756485645962,0.004466223067602124,0.03006293944368118,0.6705718887303885,0.0098604484669248,0.009898158198836847,0.08446547173161059,0.2118577367283272,0.770962465288275,0.7237708095620783,0.039902046724315306,0.16593907124352492
1636034290.256,0.0951729539280633,0.5974853408827313,0.008585582748705377,0.2026347004197624,0.5791705757813724,0.7558364007279371,0.08243496017410144,0.08314511384686266,0.7058951584156186,0.6897161533517094,0.7664371219354924,0.004208436728131532,0.18282327451497074,0.5828435581242939,0.5674868376951929,0.7752889796583513,0.6716938465419771,0.08525724270143284,0.009546370735521725,0.7292938460439615,0.6751714334235349,0.10333500988031177,0.15971971198078994,0.009022306554642867,0.1989624649526392,0.8004290271376037,0.11297806023436689,0.008907380706704342,0.21592554524790347,0.1890433351574563,0.008928479460261736,0.09425378987361158,0.009394756485645962,0.004466223067602124,0.03006293944368118,0.6705718887303885,0.0098604484669248,0.009898158198836847,0.08446547173161059,0.2118577367283272,0.770962465288275,0.7237708095620783,0.039902046724315306,0.16593907124352492
1636034305.28,0.09450440838828192,0.5990716278288013,0.009073356710511408,0.19852518426244398,0.5783391502074817,0.7568644777378846,0.08246294730049103,0.08299909782494216,0.7118375744510634,0.6993463919546179,0.7673474610874335,0.004415930026494516,0.18134096358861887,0.5813904932713968,0.5904713188611307,0.7300309385100406,0.6718182202877288,0.0853400617835328,0.009617870673300643,0.7216375545892431,0.607863466038706,0.10597998678196027,0.15972235162907736,0.009029122473732422,0.19871233642271124,0.8009529395487585,0.11310388524018339,0.008770104332936625,0.21597620504089907,0.1854586887117743,0.008979628245409738,0.09426727448197272,0.009401545664652749,0.004589640963035676,0.0300767447031969,0.6718176385149104,0.010055850052923539,0.009720047985706656,0.08706954422033744,0.21615046362324028,0.7703433905458508,0.7232581863673248,0.039738021443586936,0.15719111370677594
1636034320.302,0.09450440838828192,0.5990716278288013,0.009073356710511408,0.19852518426244398,0.5783391502074817,0.7568644777378846,0.08246294730049103,0.08299909782494216,0.7118375744510634,0.6993463919546179,0.7673474610874335,0.004415930026494516,0.18134096358861887,0.5813904932713968,0.5904713188611307,0.7300309385100406,0.6718182202877288,0.0853400617835328,0.009617870673300643,0.7216375545892431,0.607863466038706,0.10597998678196027,0.15972235162907736,0.009029122473732422,0.19871233642271124,0.8009529395487585,0.11310388524018339,0.008770104332936625,0.21597620504089907,0.1854586887117743,0.008979628245409738,0.09426727448197272,0.009401545664652749,0.004589640963035676,0.0300767447031969,0.6718176385149104,0.010055850052923539,0.009720047985706656,0.08706954422033744,0.21615046362324028,0.7703433905458508,0.7232581863673248,0.039738021443586936,0.15719111370677594
