"Time","pod:productcatalogservice-w3-56c4dd84bf-wjzgx_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-tk7kt_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-c8kjc_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-mzm2g_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-8hfnh_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-hz59p_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-x927d_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-25fjm_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-hf2sz_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-rqh6w_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-fnwjb_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-q4fgn_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-tz6mw_service:currencyservice_node:worker--1","pod:productcatalogservice-w1-8649bb655b-6d2vx_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-h4l8n_service:recommendationservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-frrmw_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-rjxvw_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-8ddd87c7b-kq9rb_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-x8f9d_service:frontend_node:worker--1","pod:recommendationservice-w2-6855bd669b-9v9qb_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-xzjsm_service:frontend_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-46fv2_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-gx6nn_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-w6bvf_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-h5x6j_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-wjs2z_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-sw8fc_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-qhmhm_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-w5nwq_service:redis-cart_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-qkrst_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-mw67n_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-pq27w_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-84485f8b85-xdm2b_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-5c67ddfffc-bgv8w_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5tbp4_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-zfs4g_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-t9hhd_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w3-5c774597c5-v9q9s_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-8zhl9_service:currencyservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-bpfg7_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-6646bc856b-m2rtg_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-5fdf77f88c-pqfwr_service:redis-cart_node:worker--2.novalocal"
1642036503.25,0.10861646779496295,0.6087743775573303,0.30584865270890693,0.6918711326583795,0.1878360111957303,0.531700421735586,0.7638770272999265,0.05181333623663257,0.05085970355116769,0.05166840266911852,0.12182671723772451,0.4223172231345309,0.4325303642210437,0.09774507786943233,0.04077922745446419,0.1443861992352942,0.04727559244927777,0.4329322205745672,0.48767177451501087,0.05628901632536748,0.8575072330358792,0.44146137902315935,0.4356172736763569,0.15076329408920758,0.05734980304480057,0.13791572022699433,0.05550527318245722,0.04747622360339256,0.03471732455607513,0.2148929619303092,0.12683053104203526,0.12224409814438848,0.024514413386556036,0.22328199533278292,0.11020411185454103,0.10856768999557966,0.2518204878491478,0.04660596467194683,0.43135293101796607,0.22181548822562502,0.7790912870534029,0.003899085196336789
1642036518.271,0.10861646779496295,0.6087743775573303,0.30584865270890693,0.6918711326583795,0.1878360111957303,0.531700421735586,0.7638770272999265,0.05181333623663257,0.05085970355116769,0.05166840266911852,0.12182671723772451,0.4223172231345309,0.4325303642210437,0.09774507786943233,0.04077922745446419,0.1443861992352942,0.04727559244927777,0.4329322205745672,0.48767177451501087,0.05628901632536748,0.8575072330358792,0.44146137902315935,0.4356172736763569,0.15076329408920758,0.05734980304480057,0.13791572022699433,0.05550527318245722,0.04747622360339256,0.03471732455607513,0.2148929619303092,0.12683053104203526,0.12224409814438848,0.024514413386556036,0.22328199533278292,0.11020411185454103,0.10856768999557966,0.2518204878491478,0.04660596467194683,0.43135293101796607,0.22181548822562502,0.7790912870534029,0.003899085196336789
1642036533.299,0.1206546222056453,0.6764257356060263,0.30296343549057225,0.788037474398213,0.20538978896300814,0.5957163823177767,0.8543057091671168,0.05334720539854223,0.051879320291973216,0.05254591269785356,0.13221013427877173,0.4906070931218759,0.48791007737666536,0.10724064890593404,0.046360143431017825,0.15610812546326885,0.049389405526596875,0.4919655322170889,0.5485968085496302,0.05748489266404477,0.9572279051753801,0.49885108989642596,0.47008386200768654,0.15963411971030528,0.06062102148313903,0.15435335181414508,0.05932714061981963,0.049264015371134035,0.03765234955023235,0.2318516046083981,0.13375889437792537,0.13136440649834905,0.0261404698102409,0.23248910234636555,0.1204752419277077,0.11964954725988264,0.2617059378946416,0.04923254024908694,0.47082072305439,0.24866194144598588,0.9210998697502211,0.004024419905837227
1642036548.337,0.1206546222056453,0.6764257356060263,0.30296343549057225,0.788037474398213,0.20538978896300814,0.5957163823177767,0.8543057091671168,0.05334720539854223,0.051879320291973216,0.05254591269785356,0.13221013427877173,0.4906070931218759,0.48791007737666536,0.10724064890593404,0.046360143431017825,0.15610812546326885,0.049389405526596875,0.4919655322170889,0.5485968085496302,0.05748489266404477,0.9572279051753801,0.49885108989642596,0.47008386200768654,0.15963411971030528,0.06062102148313903,0.15435335181414508,0.05932714061981963,0.049264015371134035,0.03765234955023235,0.2318516046083981,0.13375889437792537,0.13136440649834905,0.0261404698102409,0.23248910234636555,0.1204752419277077,0.11964954725988264,0.2617059378946416,0.04923254024908694,0.47082072305439,0.24866194144598588,0.9210998697502211,0.004024419905837227
1642036563.375,0.12020514825005867,0.6776985889553075,0.288186049036282,0.798044885005905,0.2050790218623667,0.596154433819313,0.8712549071689937,0.05259997017689885,0.05181332764928723,0.05169906853615197,0.1313599040833575,0.4964050062533721,0.4997896510963447,0.10017610752459861,0.045816686606190246,0.15004095546416651,0.04981120909470952,0.49828596187603824,0.5568168934335171,0.05943347210855956,0.9786184060969967,0.5124292179775913,0.5062699389284985,0.14000979312959178,0.061908189825408425,0.15995023795138386,0.057751418308702215,0.049476941640039296,0.038135212769087504,0.2325572372046012,0.13342908266968095,0.13128994413937695,0.0260079439310856,0.21274942930205124,0.12081610338218549,0.1194462049017169,0.24016530853223633,0.0484324265199122,0.49239080487121056,0.2729820128455942,0.9429266001487251,0.0037733529992749464
1642036578.403,0.12020514825005867,0.6776985889553075,0.288186049036282,0.798044885005905,0.2050790218623667,0.596154433819313,0.8712549071689937,0.05259997017689885,0.05181332764928723,0.05169906853615197,0.1313599040833575,0.4964050062533721,0.4997896510963447,0.10017610752459861,0.045816686606190246,0.15004095546416651,0.04981120909470952,0.49828596187603824,0.5568168934335171,0.05943347210855956,0.9786184060969967,0.5124292179775913,0.5062699389284985,0.14000979312959178,0.061908189825408425,0.15995023795138386,0.057751418308702215,0.049476941640039296,0.038135212769087504,0.2325572372046012,0.13342908266968095,0.13128994413937695,0.0260079439310856,0.21274942930205124,0.12081610338218549,0.1194462049017169,0.24016530853223633,0.0484324265199122,0.49239080487121056,0.2729820128455942,0.9429266001487251,0.0037733529992749464
1642036593.425,0.12030850743933491,0.6784591754245374,0.27506952560636033,0.8314192914671715,0.20567842086540505,0.5992964597841504,0.8750722947679255,0.05230311472321354,0.05238288841218342,0.05135216029104368,0.13136661859302357,0.4549403777048461,0.4997534906875365,0.10700181124871014,0.04622785695405636,0.1537249050084493,0.0500549971690884,0.5016199194733901,0.5536975392746653,0.061455348257325515,0.9788612157198189,0.5125834451170858,0.507426588040424,0.151251144892887,0.06173941117234674,0.14555030174367486,0.05722307139400244,0.04974356983341727,0.03857763481380432,0.23337098263020284,0.13293713409354457,0.13124297610377877,0.025903247781883017,0.20541663593930132,0.12158614457477294,0.12084060395597973,0.22348173830338028,0.04843286109557324,0.4644447214093339,0.23184565316625,1.0029668862625414,0.003831894435598358
1642036608.462,0.12030850743933491,0.6784591754245374,0.27506952560636033,0.8314192914671715,0.20567842086540505,0.5992964597841504,0.8750722947679255,0.05230311472321354,0.05238288841218342,0.05135216029104368,0.13136661859302357,0.4549403777048461,0.4997534906875365,0.10700181124871014,0.04622785695405636,0.1537249050084493,0.0500549971690884,0.5016199194733901,0.5536975392746653,0.061455348257325515,0.9788612157198189,0.5125834451170858,0.507426588040424,0.151251144892887,0.06173941117234674,0.14555030174367486,0.05722307139400244,0.04974356983341727,0.03857763481380432,0.23337098263020284,0.13293713409354457,0.13124297610377877,0.025903247781883017,0.20541663593930132,0.12158614457477294,0.12084060395597973,0.22348173830338028,0.04843286109557324,0.4644447214093339,0.23184565316625,1.0029668862625414,0.003831894435598358
1642036623.489,0.12032187298136197,0.6794893126753263,0.2431007888726046,0.8108467089990243,0.20710637615387875,0.5995429352571303,0.8755225809428457,0.05154237510821287,0.05203602760396615,0.051090803976888796,0.13162852125088248,0.476687550525022,0.49912525053082957,0.10656623975872959,0.045096934619901885,0.16028670155858707,0.050537591794536985,0.49991928252344103,0.553405469912261,0.05591973642718607,0.97887904436554,0.5101717712065768,0.5108726080733444,0.14916128158489608,0.061667578004696647,0.1484884178009013,0.05518369387479086,0.049621190928222064,0.03874798858775993,0.23261296305834958,0.132807864726999,0.1312052055444652,0.026190443467505008,0.1944545807621092,0.12151633754299201,0.12072225939369782,0.21981034265818727,0.04805651510824879,0.4915728800884909,0.25104919712968526,0.9860781719286629,0.003947400988175115
1642036638.524,0.12032187298136197,0.6794893126753263,0.2431007888726046,0.8108467089990243,0.20710637615387875,0.5995429352571303,0.8755225809428457,0.05154237510821287,0.05203602760396615,0.051090803976888796,0.13162852125088248,0.476687550525022,0.49912525053082957,0.10656623975872959,0.045096934619901885,0.16028670155858707,0.050537591794536985,0.49991928252344103,0.553405469912261,0.05591973642718607,0.97887904436554,0.5101717712065768,0.5108726080733444,0.14916128158489608,0.061667578004696647,0.1484884178009013,0.05518369387479086,0.049621190928222064,0.03874798858775993,0.23261296305834958,0.132807864726999,0.1312052055444652,0.026190443467505008,0.1944545807621092,0.12151633754299201,0.12072225939369782,0.21981034265818727,0.04805651510824879,0.4915728800884909,0.25104919712968526,0.9860781719286629,0.003947400988175115
