"Time","pod:productcatalogservice-w3-66565874fb-8sqtr_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-sx4p4_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-wlhsp_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-gbbmd_service:frontend_node:worker--2","pod:frontend-w4-599b6846df-wt4hk_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-p7wp5_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-ctpz9_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-f6g26_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-pr8bf_service:redis-cart_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-cx6nr_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-v7gw3_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-86744bdcbd-rlbqg_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-d7pcv_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-fp6gs_service:recommendationservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-jkpnd_service:recommendationservice_node:worker--2","pod:currencyservice-w1-649d8c7669-7w79x_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w3-59ff89795c-wg997_service:cartservice_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-6qht8_service:cartservice_node:worker--2","pod:currencyservice-w1-649d8c7669-r7mx7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-r7qwn_service:frontend_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-8bsl9_service:adservice_node:worker--4.novalocal","pod:frontend-w3-777d8d5dcb-vlkht_service:frontend_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-kr2xr_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-xdqzq_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w1-5d9b8d854-z4xhl_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-6jbcv_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-bjxr6_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-vk7k4_service:adservice_node:worker--2","pod:currencyservice-w1-649d8c7669-fdc7b_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-dkxk5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-8mnjg_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-hfdhf_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-n744l_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-8zs95_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-mt7zz_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-dwdj5_service:recommendationservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-wmngg_service:redis-cart_node:worker--2","pod:currencyservice-w4-cd78b8fd6-5k8sw_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-wd6qh_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-d84w8_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-mhr4j_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-4x8wn_service:productcatalogservice_node:worker--2"
1642069179.113,0.11386974949202167,0.05010720595527192,0.051422910188603364,0.6133021989349153,0.6234593530234294,0.09822201923215976,0.04605081249108396,0.051133930248969846,0.036124095305384324,0.43725227474698586,0.3924820624453294,0.14767159189459927,0.0929868223993999,0.041579681168329746,0.04312711238661273,0.4263135766025593,0.17822148711325625,0.14365072494613446,0.4002418135822567,0.3939878468172373,0.18262299449924285,0.7373340106988255,0.3782724870048507,0.09235644941599794,0.11498124244904523,0.09847201528095681,0.048516052382775135,0.1722292352251243,0.43448111489065755,0.4147914268920886,0.045595367303926874,0.04535584633291994,0.004163121440169698,0.4478338027120088,0.10971306942141121,0.043260892869245476,0.019016687307243804,0.40264479139325215,0.09921079722188897,0.2148973547377766,0.1148358340702484,0.09244663326225136
1642069194.151,0.12206247791827331,0.05359175766215869,0.051409254915356445,0.6858216945145723,0.6960756555905063,0.11029614239373084,0.051065959909837574,0.05276843199354729,0.03834181345413917,0.48945525104124765,0.4438090489690166,0.1602308737296987,0.10466341170282212,0.042874315354772125,0.0472053005007672,0.4981106809530439,0.19001779893543225,0.1555737259666503,0.4628015635642232,0.446706038193957,0.19833337658525257,0.8307447878743464,0.4075246884461552,0.09953893780333604,0.1202375964297184,0.10937442991498407,0.051902637461275825,0.1849210154595993,0.48788655392029423,0.4724892141503837,0.04854658064250342,0.04785863947512928,0.0040347890704951934,0.498028096173627,0.12081995007258875,0.046847839627710976,0.020710473650727455,0.4506013803727561,0.11150852207448131,0.21529930641446338,0.1223320591924619,0.10309025918170056
1642069209.179,0.12206247791827331,0.05359175766215869,0.051409254915356445,0.6858216945145723,0.6960756555905063,0.11029614239373084,0.051065959909837574,0.05276843199354729,0.03834181345413917,0.48945525104124765,0.4438090489690166,0.1602308737296987,0.10466341170282212,0.042874315354772125,0.0472053005007672,0.4981106809530439,0.19001779893543225,0.1555737259666503,0.4628015635642232,0.446706038193957,0.19833337658525257,0.8307447878743464,0.4075246884461552,0.09953893780333604,0.1202375964297184,0.10937442991498407,0.051902637461275825,0.1849210154595993,0.48788655392029423,0.4724892141503837,0.04854658064250342,0.04785863947512928,0.0040347890704951934,0.498028096173627,0.12081995007258875,0.046847839627710976,0.020710473650727455,0.4506013803727561,0.11150852207448131,0.21529930641446338,0.1223320591924619,0.10309025918170056
1642069224.292,0.1220753574262477,0.052466396126150394,0.053820805696899614,0.713569669848069,0.7216562108903742,0.11218474541928561,0.04985258941749374,0.05276615719397512,0.038148096619911066,0.43808466114215816,0.4593196923471362,0.16147508438569827,0.10474249003582572,0.04546764618184618,0.04745845040354042,0.4912781017038791,0.19097108131375695,0.15744831214722196,0.46483596844028463,0.4703433713822702,0.17776607626040153,0.8583488206462797,0.4313618362893522,0.10131789411126407,0.13265554803235025,0.1117681465406424,0.05082957785760697,0.16722787814727538,0.4834075519616292,0.4794497158304921,0.04883071681405897,0.04771757212764463,0.004023541455050592,0.5026907502846578,0.1210562713379796,0.045623419721478244,0.020996199495718862,0.4537023616363092,0.11242459666282384,0.20474649347960075,0.12268223767022449,0.10665843408821819
1642069239.309,0.1220753574262477,0.052466396126150394,0.053820805696899614,0.713569669848069,0.7216562108903742,0.11218474541928561,0.04985258941749374,0.05276615719397512,0.038148096619911066,0.43808466114215816,0.4593196923471362,0.16147508438569827,0.10474249003582572,0.04546764618184618,0.04745845040354042,0.4912781017038791,0.19097108131375695,0.15744831214722196,0.46483596844028463,0.4703433713822702,0.17776607626040153,0.8583488206462797,0.4313618362893522,0.10131789411126407,0.13265554803235025,0.1117681465406424,0.05082957785760697,0.16722787814727538,0.4834075519616292,0.4794497158304921,0.04883071681405897,0.04771757212764463,0.004023541455050592,0.5026907502846578,0.1210562713379796,0.045623419721478244,0.020996199495718862,0.4537023616363092,0.11242459666282384,0.20474649347960075,0.12268223767022449,0.10665843408821819
1642069254.33,0.12207603431023682,0.05229055481129876,0.05221866623427135,0.7007224245456986,0.734196820850384,0.11201069379781789,0.049235513242856285,0.052999934554948294,0.037951996831289886,0.49369378740621944,0.47308248105099837,0.16107111510832764,0.10632499204534424,0.044125656095429046,0.04784548258285182,0.5078183226434344,0.19088018083400138,0.16153003141565309,0.4868871156939918,0.4634923893322448,0.16454888304015008,0.8633314593420176,0.4315521118415969,0.10696951304145214,0.1241787596286967,0.11151161613273224,0.050586110539611734,0.15877514801201803,0.4867585197080974,0.46704409463365226,0.048573473203506023,0.047769342992354066,0.004013398157612894,0.5022533299865254,0.12170489670243351,0.046675121971941694,0.020689534902844586,0.45234844314418177,0.11249708109629665,0.1879809790878884,0.12294861500099447,0.1060628127244849
1642069269.363,0.12207603431023682,0.05229055481129876,0.05221866623427135,0.7007224245456986,0.734196820850384,0.11201069379781789,0.049235513242856285,0.052999934554948294,0.037951996831289886,0.49369378740621944,0.47308248105099837,0.16107111510832764,0.10632499204534424,0.044125656095429046,0.04784548258285182,0.5078183226434344,0.19088018083400138,0.16153003141565309,0.4868871156939918,0.4634923893322448,0.16454888304015008,0.8633314593420176,0.4315521118415969,0.10696951304145214,0.1241787596286967,0.11151161613273224,0.050586110539611734,0.15877514801201803,0.4867585197080974,0.46704409463365226,0.048573473203506023,0.047769342992354066,0.004013398157612894,0.5022533299865254,0.12170489670243351,0.046675121971941694,0.020689534902844586,0.45234844314418177,0.11249708109629665,0.1879809790878884,0.12294861500099447,0.1060628127244849
1642069284.394,0.1210334861741955,0.0512844987034119,0.053621977470057494,0.7115877105446815,0.7323895057453682,0.11228877865672884,0.050030582742459646,0.052456417136351956,0.037859650247073315,0.45774571147062404,0.4850532493453658,0.16099732549068713,0.10680308909754022,0.045625033507983824,0.04829344469237979,0.48721885050948993,0.19065810013227386,0.16080915727582498,0.49482612337377807,0.43333593960724553,0.15703965535497716,0.8620445106446284,0.43158583142777274,0.10674178309770938,0.11581197240405706,0.11219942690016163,0.05038213972314161,0.14623551507901883,0.48213440558554743,0.49036187115142355,0.04848495473907337,0.04841745572491915,0.004073341348360665,0.4983647579348338,0.12085802762361592,0.04597992456268811,0.02141210563429803,0.4512568316104486,0.11274201130938424,0.17387238223974605,0.12140812802291079,0.10648219701898667
1642069299.436,0.1210334861741955,0.0512844987034119,0.053621977470057494,0.7115877105446815,0.7323895057453682,0.11228877865672884,0.050030582742459646,0.052456417136351956,0.037859650247073315,0.45774571147062404,0.4850532493453658,0.16099732549068713,0.10680308909754022,0.045625033507983824,0.04829344469237979,0.48721885050948993,0.19065810013227386,0.16080915727582498,0.49482612337377807,0.43333593960724553,0.15703965535497716,0.8620445106446284,0.43158583142777274,0.10674178309770938,0.11581197240405706,0.11219942690016163,0.05038213972314161,0.14623551507901883,0.48213440558554743,0.49036187115142355,0.04848495473907337,0.04841745572491915,0.004073341348360665,0.4983647579348338,0.12085802762361592,0.04597992456268811,0.02141210563429803,0.4512568316104486,0.11274201130938424,0.17387238223974605,0.12140812802291079,0.10648219701898667
1642069314.459,0.12059509859888756,0.051107878632060476,0.05422985479275298,0.6634814271466264,0.728940452269654,0.11219080350344204,0.05046371014216336,0.05202751067756846,0.037377094980893165,0.45580217214351354,0.46296757981978987,0.16050037355983315,0.10248562853927277,0.04595371470568164,0.04830761126596568,0.49276144211439754,0.1897665347938915,0.16120499083445733,0.48642544407502086,0.44283177655795775,0.15253892880171027,0.868123659131403,0.4283956473855396,0.10201753939576673,0.12793359357589462,0.11269931486267809,0.05055034624496477,0.14007483103068302,0.4734986761720863,0.44593719445619573,0.048406779079502874,0.04876701630697783,0.004033229550853369,0.4944181436070516,0.12049108692587358,0.0431721909393018,0.021411809172176388,0.45080218920152026,0.11305391988340469,0.17062974505934975,0.1209599544725502,0.10604299556389943
1642069329.484,0.12059509859888756,0.051107878632060476,0.05422985479275298,0.6634814271466264,0.728940452269654,0.11219080350344204,0.05046371014216336,0.05202751067756846,0.037377094980893165,0.45580217214351354,0.46296757981978987,0.16050037355983315,0.10248562853927277,0.04595371470568164,0.04830761126596568,0.49276144211439754,0.1897665347938915,0.16120499083445733,0.48642544407502086,0.44283177655795775,0.15253892880171027,0.868123659131403,0.4283956473855396,0.10201753939576673,0.12793359357589462,0.11269931486267809,0.05055034624496477,0.14007483103068302,0.4734986761720863,0.44593719445619573,0.048406779079502874,0.04876701630697783,0.004033229550853369,0.4944181436070516,0.12049108692587358,0.0431721909393018,0.021411809172176388,0.45080218920152026,0.11305391988340469,0.17062974505934975,0.1209599544725502,0.10604299556389943
1642069344.523,0.12053536545397392,0.05062759270613716,0.05449625263177964,0.7016669528194441,0.7228777725922254,0.11271560391180294,0.05071854953045298,0.05176479548918482,0.03771310071986328,0.4707976233423654,0.46051487719180795,0.16288198722664876,0.10231295123008388,0.046348572908858715,0.046907555633412965,0.5028356431998386,0.18835540026411013,0.15999294588166113,0.5069664034718282,0.43629124269494324,0.15163049514801472,0.8642778270252971,0.4270685332163029,0.10667078501556324,0.13411494341562163,0.11294233940829737,0.05021371636431893,0.13765631926482413,0.4769395604630975,0.44104465772759205,0.04902196870317713,0.048927016291191366,0.004047547461199584,0.4919201449521189,0.12059961441841746,0.047292108847384814,0.020130649278724967,0.4516567078887338,0.11345984750911141,0.16955176907883202,0.12093803892958199,0.10604039048049163
