"Time","pod:productcatalogservice-w1-56c4dd84bf-2xr7k_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-hpdnk_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-5lvhg_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-2wl4r_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-rs6zj_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-lgnnt_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-5xwzx_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-ld5ql_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-t8vn5_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-vjrfg_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-zhjq6_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-s9jq2_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-dhv66_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-bj7r2_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-52xl7_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dsvb6_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-9ngsw_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-m4nq2_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-gqjjl_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-w9qss_service:recommendationservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-jwt74_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-jlmks_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-htctt_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-6ggbb_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-tfxll_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-fglbh_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5msjp_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-xqblx_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-x2cvm_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-bzvng_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-872s8_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-vgr7g_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-vwcbg_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-mfrmv_service:productcatalogservice_node:worker--3"
1637886558.041,0.23797825374816473,0.21036011580992597,0.3402900105594146,0.2389041284646758,0.13018586202257118,0.024465976595776814,0.34176223621930985,0.3626999098263462,0.11639751172872981,0.41343280851095754,0.1593729372567803,0.3915362584598795,0.3854714184939417,0.3780265330581875,0.37448727367572215,0.383966262021596,0.25465802241421726,0.12573677158894553,0.1280852769099557,0.2236054857518628,0.02546881272165262,0.38688637444627494,0.11268349121820406,0.10965213266122478,0.3397110140528468,0.3638909353067423,0.24485808546903665,0.20483921273761274,0.420265173963369,0.2653754229992429,0.22407576542614388,0.34506993706426276,0.1380885032140575,0.23263843716758958,0.2168145653296153,0.3807402907279166,0.2378461686689058,0.37356504230559495,0.36497892884760513,0.22314209703738797
1637886573.064,0.2678115555742534,0.23605614369193012,0.4019141530611861,0.2686563215827209,0.14591455440288828,0.027760206426411593,0.3857713522527427,0.4177383224937411,0.13169127902868158,0.4340398204076492,0.18785510459513294,0.44346799565187567,0.43452942884107537,0.4248266651277341,0.4232714693755103,0.4138678987200194,0.2813397572482207,0.13923134456856084,0.14340004805008644,0.24967384432589806,0.027447646025705316,0.4102906254693576,0.1336989687809017,0.12800826994887354,0.38120635590624097,0.4100730536464121,0.2741500290716485,0.24447278661672728,0.4748893042970561,0.27322059850919594,0.2436908565632006,0.3860302956196945,0.1545118380480744,0.2534271315270412,0.24567809706151617,0.4267627497590811,0.26730555940873885,0.4200277741200699,0.4110008505822511,0.2537202399796392
1637886588.1,0.2678115555742534,0.23605614369193012,0.4019141530611861,0.2686563215827209,0.14591455440288828,0.027760206426411593,0.3857713522527427,0.4177383224937411,0.13169127902868158,0.4340398204076492,0.18785510459513294,0.44346799565187567,0.43452942884107537,0.4248266651277341,0.4232714693755103,0.4138678987200194,0.2813397572482207,0.13923134456856084,0.14340004805008644,0.24967384432589806,0.027447646025705316,0.4102906254693576,0.1336989687809017,0.12800826994887354,0.38120635590624097,0.4100730536464121,0.2741500290716485,0.24447278661672728,0.4748893042970561,0.27322059850919594,0.2436908565632006,0.3860302956196945,0.1545118380480744,0.2534271315270412,0.24567809706151617,0.4267627497590811,0.26730555940873885,0.4200277741200699,0.4110008505822511,0.2537202399796392
1637886603.131,0.2788273869367144,0.24603993684669975,0.41362508601528725,0.28065948764472093,0.14726229986590214,0.028161958134908436,0.40013664275888844,0.449388404296376,0.13442573145877845,0.46254797548613835,0.18671601092119278,0.47079165282934576,0.4634175638372071,0.45258553933943596,0.45527514053290596,0.4534860124277268,0.2925335108375223,0.14569797951469235,0.14668866680732973,0.2685199943641736,0.029733062325048708,0.4545002422038915,0.1390463728016358,0.131953865136976,0.39576776179078066,0.4368259125399968,0.28526382542067263,0.22920987298945275,0.5064274030050179,0.3016467263292467,0.2578499703827697,0.4006379258226507,0.15601954005898522,0.2819694666510404,0.2636391196582814,0.4925189806241604,0.2796500109447156,0.44936329163956373,0.43865949174978547,0.2729809531855012
1637886618.155,0.2788273869367144,0.24603993684669975,0.41362508601528725,0.28065948764472093,0.14726229986590214,0.028161958134908436,0.40013664275888844,0.449388404296376,0.13442573145877845,0.46254797548613835,0.18671601092119278,0.47079165282934576,0.4634175638372071,0.45258553933943596,0.45527514053290596,0.4534860124277268,0.2925335108375223,0.14569797951469235,0.14668866680732973,0.2685199943641736,0.029733062325048708,0.4545002422038915,0.1390463728016358,0.131953865136976,0.39576776179078066,0.4368259125399968,0.28526382542067263,0.22920987298945275,0.5064274030050179,0.3016467263292467,0.2578499703827697,0.4006379258226507,0.15601954005898522,0.2819694666510404,0.2636391196582814,0.4925189806241604,0.2796500109447156,0.44936329163956373,0.43865949174978547,0.2729809531855012
1637886633.183,0.27863488053327307,0.24731459975340359,0.43819572527504813,0.28075298487389766,0.14771058165220524,0.028126701626718226,0.4009439329313149,0.4379131386997904,0.13817123867865636,0.46130241639096015,0.18699129240384227,0.4707438171565579,0.46326873799320467,0.45322732306667557,0.4543965289065032,0.416655382553185,0.29267729821423766,0.1461177562005797,0.14718803577997658,0.2559952059636663,0.028938858248869485,0.4407364472281334,0.1397091576486002,0.13615526511357895,0.39565036130463477,0.4377713702711559,0.2850053589191916,0.23581550368771625,0.4553021658532772,0.2923123904554469,0.25785345280650596,0.40097089989241275,0.15829101578938465,0.28055922207812406,0.27056213732120993,0.46805904713860347,0.2797227880075378,0.44990742891258134,0.4396281517237458,0.25950855651516846
1637886648.217,0.27863488053327307,0.24731459975340359,0.43819572527504813,0.28075298487389766,0.14771058165220524,0.028126701626718226,0.4009439329313149,0.4379131386997904,0.13817123867865636,0.46130241639096015,0.18699129240384227,0.4707438171565579,0.46326873799320467,0.45322732306667557,0.4543965289065032,0.416655382553185,0.29267729821423766,0.1461177562005797,0.14718803577997658,0.2559952059636663,0.028938858248869485,0.4407364472281334,0.1397091576486002,0.13615526511357895,0.39565036130463477,0.4377713702711559,0.2850053589191916,0.23581550368771625,0.4553021658532772,0.2923123904554469,0.25785345280650596,0.40097089989241275,0.15829101578938465,0.28055922207812406,0.27056213732120993,0.46805904713860347,0.2797227880075378,0.44990742891258134,0.4396281517237458,0.25950855651516846
1637886663.261,0.2785880148727783,0.24636535897511186,0.40944011927565827,0.28069607164543475,0.14791439231213682,0.028158567842592137,0.40222442474996195,0.4487597444555421,0.13337383553684,0.4908805971537462,0.20144462545031225,0.4706042830890923,0.4630170854386586,0.4543035479399972,0.4543832307861602,0.455076866593653,0.29290550336253185,0.1469061587754124,0.14658317592385012,0.26955347586660144,0.029474638684517336,0.4537724010812786,0.12944708585908327,0.13250680803831624,0.3970662238613616,0.4383924806488208,0.28615939892528514,0.2370190792040806,0.4708212151632924,0.3121868215543835,0.25690046296832725,0.40186112163934906,0.15994384526104596,0.2689899887992327,0.27026354086769394,0.4591714748959739,0.2807905436443759,0.450427619162948,0.44075043264397495,0.2725185781127678
1637886678.286,0.2785880148727783,0.24636535897511186,0.40944011927565827,0.28069607164543475,0.14791439231213682,0.028158567842592137,0.40222442474996195,0.4487597444555421,0.13337383553684,0.4908805971537462,0.20144462545031225,0.4706042830890923,0.4630170854386586,0.4543035479399972,0.4543832307861602,0.455076866593653,0.29290550336253185,0.1469061587754124,0.14658317592385012,0.26955347586660144,0.029474638684517336,0.4537724010812786,0.12944708585908327,0.13250680803831624,0.3970662238613616,0.4383924806488208,0.28615939892528514,0.2370190792040806,0.4708212151632924,0.3121868215543835,0.25690046296832725,0.40186112163934906,0.15994384526104596,0.2689899887992327,0.27026354086769394,0.4591714748959739,0.2807905436443759,0.450427619162948,0.44075043264397495,0.2725185781127678
1637886693.323,0.2798808624886957,0.24673266321820086,0.40213192278083987,0.281410546998745,0.1481079469373459,0.027857286115062933,0.4031283095679635,0.40460027676441657,0.13786370364075007,0.5010074243653057,0.19372809693028742,0.4705661132134341,0.4634351637530857,0.45528008769764683,0.45358102115760224,0.4189104783980371,0.29145903318511246,0.14755083865515972,0.1469433675819137,0.26897881678927493,0.02951904401722763,0.43739739928540666,0.1393318246830252,0.13743429729047818,0.3979572459756991,0.43952487896686965,0.2874569103445186,0.23633717332345766,0.47487001055315536,0.28816439753342277,0.2569764137315243,0.4021752776003944,0.16055006208851458,0.27932979459464075,0.26999197766741917,0.4584522199059736,0.28117620323242654,0.45098273875101996,0.44153001797372166,0.2606102709563538
