"Time","pod:frontend-w4-6646bc856b-rm7b6_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-88l6x_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-4k6hj_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-w6nms_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-nd6xn_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-2g6n9_service:frontend_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-brrdw_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-f4wrn_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-sjsrs_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-trl7h_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-kzvrs_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-xtrpz_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-l9jhx_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-gt8q8_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-prvrs_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-rrq2k_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-x7l4f_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-j6qrt_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-fl8bj_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-t6l9s_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-lt9qv_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-j9kk9_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-w62bm_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-jqbtq_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-ktv74_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-272zv_service:frontend_node:worker--3","pod:frontend-w1-599b6846df-4c7bh_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-9w6qf_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-kbrwv_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-6ks76_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-7khpl_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-lrsh9_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-5kfsg_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-xfwgv_service:frontend_node:worker--2.novalocal"
1637908621.883,0.3724843806308791,0.12030191849388355,0.3997310449603996,0.4398996916409691,0.2230400681526818,0.2537803894946943,0.0469198893862484,0.4029573228542309,0.4090277472372917,0.2526373483371429,0.15820015833608572,0.38344528728375,0.40522845629506643,0.2287943275035419,0.11552051943857142,0.005466465386037603,0.42215985305179393,0.11355526999331753,0.38388035741709947,0.43070258042126525,0.23240660796908472,0.40150199204037984,0.39849400664590706,0.23130013542532635,0.23643594327859546,0.23457637221295963,0.11655990669397893,0.12602641324979705,0.44327963696032624,0.44627891475468506,0.22826006702285756,0.22438965265065894,0.4360103104834745,0.1191951896568847,0.40467899028089993,0.2543355507983508,0.11096027777932496,0.24717554751545662,0.27281858434205075,0.40416138905691934
1637908636.914,0.3724843806308791,0.12030191849388355,0.3997310449603996,0.4398996916409691,0.2230400681526818,0.2537803894946943,0.0469198893862484,0.4029573228542309,0.4090277472372917,0.2526373483371429,0.15820015833608572,0.38344528728375,0.40522845629506643,0.2287943275035419,0.11552051943857142,0.005466465386037603,0.42215985305179393,0.11355526999331753,0.38388035741709947,0.43070258042126525,0.23240660796908472,0.40150199204037984,0.39849400664590706,0.23130013542532635,0.23643594327859546,0.23457637221295963,0.11655990669397893,0.12602641324979705,0.44327963696032624,0.44627891475468506,0.22826006702285756,0.22438965265065894,0.4360103104834745,0.1191951896568847,0.40467899028089993,0.2543355507983508,0.11096027777932496,0.24717554751545662,0.27281858434205075,0.40416138905691934
1637908651.978,0.43203642726671176,0.13053802272037437,0.43869482477743493,0.46486140568823103,0.23716843711483487,0.27398083529800615,0.05259392678515399,0.44211480117018576,0.45028787089605954,0.23835474456,0.15389732731609235,0.43594736125770844,0.4512996865892456,0.2550899643539957,0.1201824838344345,0.005083344069515097,0.4912922590503942,0.12461522671383708,0.45010187296583337,0.48040054330839577,0.2572075422553689,0.44361491779157103,0.4438723467985727,0.24757941292967725,0.25801511948213673,0.2560172067779328,0.12960949284016127,0.1345703896482658,0.4969064607521244,0.49982781535677245,0.2498594693486012,0.24491793406513107,0.49838758584429776,0.1296609204181477,0.449853028986659,0.27284597589660564,0.12502162906981404,0.264664934448898,0.29519130431367296,0.44924470096400304
1637908666.999,0.43203642726671176,0.13053802272037437,0.43869482477743493,0.46486140568823103,0.23716843711483487,0.27398083529800615,0.05259392678515399,0.44211480117018576,0.45028787089605954,0.23835474456,0.15389732731609235,0.43594736125770844,0.4512996865892456,0.2550899643539957,0.1201824838344345,0.005083344069515097,0.4912922590503942,0.12461522671383708,0.45010187296583337,0.48040054330839577,0.2572075422553689,0.44361491779157103,0.4438723467985727,0.24757941292967725,0.25801511948213673,0.2560172067779328,0.12960949284016127,0.1345703896482658,0.4969064607521244,0.49982781535677245,0.2498594693486012,0.24491793406513107,0.49838758584429776,0.1296609204181477,0.449853028986659,0.27284597589660564,0.12502162906981404,0.264664934448898,0.29519130431367296,0.44924470096400304
1637908682.016,0.455792820448639,0.1300970081966202,0.43893928003945853,0.4827246576753653,0.2504346849314076,0.2905451609262943,0.05289739406507222,0.44079792228434445,0.4747989319060517,0.276342103248225,0.1625627279866355,0.4462186246286165,0.454897935563497,0.2456997065485717,0.12139058779187391,0.005364540663436458,0.49764891359098107,0.1239100136106823,0.43132114368719493,0.4860385101749898,0.25724252781589646,0.4436192886374997,0.44827756067629326,0.25377954814294296,0.2581575802156617,0.25702233490844545,0.12971844099215832,0.13490111085892365,0.49003905762635147,0.5047860458724156,0.24998482918832482,0.250681769148083,0.45738935863946484,0.12885576225551354,0.452492394519978,0.28775777790305546,0.1244738211733255,0.26673072060252817,0.2944912053954377,0.45174275647284773
1637908697.06,0.455792820448639,0.1300970081966202,0.43893928003945853,0.4827246576753653,0.2504346849314076,0.2905451609262943,0.05289739406507222,0.44079792228434445,0.4747989319060517,0.276342103248225,0.1625627279866355,0.4462186246286165,0.454897935563497,0.2456997065485717,0.12139058779187391,0.005364540663436458,0.49764891359098107,0.1239100136106823,0.43132114368719493,0.4860385101749898,0.25724252781589646,0.4436192886374997,0.44827756067629326,0.25377954814294296,0.2581575802156617,0.25702233490844545,0.12971844099215832,0.13490111085892365,0.49003905762635147,0.5047860458724156,0.24998482918832482,0.250681769148083,0.45738935863946484,0.12885576225551354,0.452492394519978,0.28775777790305546,0.1244738211733255,0.26673072060252817,0.2944912053954377,0.45174275647284773
1637908712.098,0.4048709260041489,0.13025243442137147,0.4391757377401359,0.49424713639960594,0.2505213571181701,0.2964259560254215,0.05287366618969576,0.4413679126620627,0.46984649547697566,0.265340541180577,0.15623681943038292,0.41908493546269726,0.45415028401956975,0.25496821865860003,0.1250149437458129,0.0053908089750600964,0.4977530226224225,0.12362571546204348,0.4426658791429787,0.48609617656846565,0.25788017450418743,0.44360595257598123,0.44788148204179334,0.2529201644172985,0.2584314301801112,0.25703765023552627,0.13064461178093176,0.13624339942188068,0.47287566341109455,0.5073489474221893,0.2509190070205926,0.246152917710522,0.4647154077756763,0.12895012140802117,0.45216125308580923,0.28755115178390067,0.12466872136619042,0.2662103313598967,0.29569249303728357,0.4519197983016081
1637908727.111,0.4048709260041489,0.13025243442137147,0.4391757377401359,0.49424713639960594,0.2505213571181701,0.2964259560254215,0.05287366618969576,0.4413679126620627,0.46984649547697566,0.265340541180577,0.15623681943038292,0.41908493546269726,0.45415028401956975,0.25496821865860003,0.1250149437458129,0.0053908089750600964,0.4977530226224225,0.12362571546204348,0.4426658791429787,0.48609617656846565,0.25788017450418743,0.44360595257598123,0.44788148204179334,0.2529201644172985,0.2584314301801112,0.25703765023552627,0.13064461178093176,0.13624339942188068,0.47287566341109455,0.5073489474221893,0.2509190070205926,0.246152917710522,0.4647154077756763,0.12895012140802117,0.45216125308580923,0.28755115178390067,0.12466872136619042,0.2662103313598967,0.29569249303728357,0.4519197983016081
1637908742.595,0.4394452627376476,0.1309656977430213,0.4390704917334758,0.4578008062476471,0.23638146288388143,0.2972425883610337,0.052755235029171815,0.44084420682848113,0.4696544485387318,0.28077716068683356,0.15011242579430437,0.4372196045813246,0.45331572807747084,0.254790863921711,0.12488477803956774,0.005380422130560777,0.49798922029377657,0.12381160056500493,0.4422687862659461,0.4844352466093107,0.2584421177947823,0.44237500151328324,0.44880172228471055,0.253430553764738,0.2588272624183967,0.25727640090421094,0.1307776669453352,0.13508112203664827,0.49441961724564343,0.5053435444064261,0.2503393745569976,0.24644898367302503,0.4615511980314594,0.12973362138792732,0.4515468335842549,0.28752536274240476,0.12007020077466489,0.2658680804666142,0.2952176172492225,0.45166821440672117
1637908757.61,0.4394452627376476,0.1309656977430213,0.4390704917334758,0.4578008062476471,0.23638146288388143,0.2972425883610337,0.052755235029171815,0.44084420682848113,0.4696544485387318,0.28077716068683356,0.15011242579430437,0.4372196045813246,0.45331572807747084,0.254790863921711,0.12488477803956774,0.005380422130560777,0.49798922029377657,0.12381160056500493,0.4422687862659461,0.4844352466093107,0.2584421177947823,0.44237500151328324,0.44880172228471055,0.253430553764738,0.2588272624183967,0.25727640090421094,0.1307776669453352,0.13508112203664827,0.49441961724564343,0.5053435444064261,0.2503393745569976,0.24644898367302503,0.4615511980314594,0.12973362138792732,0.4515468335842549,0.28752536274240476,0.12007020077466489,0.2658680804666142,0.2952176172492225,0.45166821440672117
