"Time","pod:currencyservice-w4-649d8c7669-bj4b5_service:currencyservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xnlcd_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xz8zn_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-chhn5_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-zzl8j_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-zl8sm_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-2mfx4_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-zdc7r_service:frontend_node:worker--3","pod:recommendationservice-w1-5c774597c5-5mq6n_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-8ckpr_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-wxkrv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ktrq2_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-5945j_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-78gmt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-npdv7_service:frontend_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:productcatalogservice-w2-66565874fb-tqjd4_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-5l7lk_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-ckwcs_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-cxrxg_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-sbpcw_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-tvg6x_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-b972b_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-gkxq6_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-ktkhv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-cxdcs_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-zh8nd_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zcvdh_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-hl9h6_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-cjwlk_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-8vl75_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-jztw9_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-w5qh8_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-r6gd8_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-hpmck_service:recommendationservice_node:worker--1.novalocal"
1637906025.076,0.38536636644169564,0.20795992350016984,0.20434789960507516,0.027007288794375018,0.2106957849670349,0.10431293521164085,0.2255515823751121,0.3787640967434005,0.3675637373426991,0.398115179964577,0.11589615243143266,0.10243654251532175,0.4014103094836744,0.22022847648249366,0.11767398757522879,0.2222667842356772,0.37912576999215764,0.2363915069206375,0.22337879753857232,0.23287892393456977,0.3752732412044476,0.38686151305541394,0.20736108179679252,0.38356987421408334,0.4027818832123615,0.2506701598750072,0.37399167007737544,0.2563081496338219,0.3783068080016098,0.13278346173246872,0.3935535687741449,0.14364329749139704,0.02675345764892626,0.38059698844249523,0.39886152198411545,0.10688163381266462,0.3914693467510416,0.4220629856345868,0.22294205024758112,0.11833667098385899
1637906040.334,0.4641438626138005,0.23538113201340138,0.2333676356048781,0.02838410769340527,0.2365139530747324,0.11526688723399173,0.26258871759978664,0.4238148091291352,0.4137545815729551,0.4417185471797568,0.13151832846636516,0.115723226893059,0.45001044108160704,0.24900517112636006,0.1318270383967545,0.2517487839389049,0.4255185366819657,0.24623011330067746,0.24853453224788594,0.2506407248311151,0.4214215874138014,0.43393449746272655,0.23225422130912743,0.42188856447326084,0.4401310309979174,0.26514694850317094,0.426412283469548,0.3028520786896474,0.42472364480375885,0.1433568921455357,0.41638852600268594,0.15959020945846614,0.0267919692035444,0.42552543360555517,0.45057727874596654,0.11687051238843255,0.44986569867333337,0.47340418337369505,0.24602114004408543,0.13027200032743813
1637906055.382,0.4641438626138005,0.23538113201340138,0.2333676356048781,0.02838410769340527,0.2365139530747324,0.11526688723399173,0.26258871759978664,0.4238148091291352,0.4137545815729551,0.4417185471797568,0.13151832846636516,0.115723226893059,0.45001044108160704,0.24900517112636006,0.1318270383967545,0.2517487839389049,0.4255185366819657,0.24623011330067746,0.24853453224788594,0.2506407248311151,0.4214215874138014,0.43393449746272655,0.23225422130912743,0.42188856447326084,0.4401310309979174,0.26514694850317094,0.426412283469548,0.3028520786896474,0.42472364480375885,0.1433568921455357,0.41638852600268594,0.15959020945846614,0.0267919692035444,0.42552543360555517,0.45057727874596654,0.11687051238843255,0.44986569867333337,0.47340418337369505,0.24602114004408543,0.13027200032743813
1637906070.422,0.4642152112854304,0.22522750730118768,0.24080617756217143,0.029849746479860217,0.24548918921533436,0.12148976494074082,0.2593034236626418,0.43632211213372374,0.4345056153685754,0.4263878766559019,0.13310499390544206,0.1223191053418084,0.47952767008599206,0.25865258031866073,0.13356093285043252,0.259479837221475,0.44858643085161615,0.2601777389897129,0.25712564120458786,0.2664871647053193,0.4341550174769836,0.45731948434896136,0.2456767536462042,0.47888505156742667,0.4652155324456013,0.2952235295064732,0.4664842915371637,0.31009019492964696,0.4474821595486144,0.14283817616121725,0.47260907640822536,0.15409373212218352,0.025143045378334977,0.43836827088750374,0.4764077777632103,0.1227133574926518,0.5017066729973462,0.4966532865204996,0.25977303311476924,0.13313920368271037
1637906085.458,0.4642152112854304,0.22522750730118768,0.24080617756217143,0.029849746479860217,0.24548918921533436,0.12148976494074082,0.2593034236626418,0.43632211213372374,0.4345056153685754,0.4263878766559019,0.13310499390544206,0.1223191053418084,0.47952767008599206,0.25865258031866073,0.13356093285043252,0.259479837221475,0.44858643085161615,0.2601777389897129,0.25712564120458786,0.2664871647053193,0.4341550174769836,0.45731948434896136,0.2456767536462042,0.47888505156742667,0.4652155324456013,0.2952235295064732,0.4664842915371637,0.31009019492964696,0.4474821595486144,0.14283817616121725,0.47260907640822536,0.15409373212218352,0.025143045378334977,0.43836827088750374,0.4764077777632103,0.1227133574926518,0.5017066729973462,0.4966532865204996,0.25977303311476924,0.13313920368271037
1637906100.526,0.4374135407207932,0.24822574719871499,0.248608837771435,0.03215469658418153,0.2467084108491968,0.12198509707475924,0.256842956657356,0.4360234951083154,0.43547685332697267,0.47867191622943805,0.13274052516583057,0.12290478739014885,0.47993389742157944,0.25876380903207913,0.13262730912280773,0.2585205473253083,0.44949556218587244,0.2591869422925595,0.2570086686792934,0.26586700374358413,0.43411938392797833,0.4582654412485208,0.24088399030025953,0.47966623863113333,0.45040178620700355,0.28816252222472527,0.46382957128655233,0.3098416578462245,0.44656800474370256,0.14214754744761487,0.4400601615364913,0.1606490083607939,0.022158791027362006,0.4391118037719085,0.4768052549308416,0.1236910132844456,0.46237417077311127,0.49616341440679546,0.2600290887622988,0.13302873518955569
1637906115.627,0.4374135407207932,0.24822574719871499,0.248608837771435,0.03215469658418153,0.2467084108491968,0.12198509707475924,0.256842956657356,0.4360234951083154,0.43547685332697267,0.47867191622943805,0.13274052516583057,0.12290478739014885,0.47993389742157944,0.25876380903207913,0.13262730912280773,0.2585205473253083,0.44949556218587244,0.2591869422925595,0.2570086686792934,0.26586700374358413,0.43411938392797833,0.4582654412485208,0.24088399030025953,0.47966623863113333,0.45040178620700355,0.28816252222472527,0.46382957128655233,0.3098416578462245,0.44656800474370256,0.14214754744761487,0.4400601615364913,0.1606490083607939,0.022158791027362006,0.4391118037719085,0.4768052549308416,0.1236910132844456,0.46237417077311127,0.49616341440679546,0.2600290887622988,0.13302873518955569
1637906130.679,0.46177370098007486,0.24712669971536788,0.24811189189414481,0.03654837486844268,0.24567404379391064,0.12173473961960957,0.2613109727961196,0.4361225934307586,0.4365294959162303,0.479922002654404,0.13209052210232788,0.11784465072118133,0.4821920294046339,0.25837639206114804,0.1326157230094994,0.2585234140629736,0.44872802186718286,0.2597823973635547,0.25676176393773137,0.2659922154959754,0.4347309959381984,0.4577243489650973,0.24644338865400706,0.468401416845849,0.4447325274560163,0.28583842319711694,0.4301438513747459,0.30996308624617425,0.44568359826225357,0.1416410809448418,0.42885974461017184,0.16394475833688815,0.019631118969456164,0.43909176211074874,0.47702446789842734,0.12012616114800126,0.4648557992709421,0.49579641758689125,0.25918275262940577,0.13163791383084403
1637906145.698,0.46177370098007486,0.24712669971536788,0.24811189189414481,0.03654837486844268,0.24567404379391064,0.12173473961960957,0.2613109727961196,0.4361225934307586,0.4365294959162303,0.479922002654404,0.13209052210232788,0.11784465072118133,0.4821920294046339,0.25837639206114804,0.1326157230094994,0.2585234140629736,0.44872802186718286,0.2597823973635547,0.25676176393773137,0.2659922154959754,0.4347309959381984,0.4577243489650973,0.24644338865400706,0.468401416845849,0.4447325274560163,0.28583842319711694,0.4301438513747459,0.30996308624617425,0.44568359826225357,0.1416410809448418,0.42885974461017184,0.16394475833688815,0.019631118969456164,0.43909176211074874,0.47702446789842734,0.12012616114800126,0.4648557992709421,0.49579641758689125,0.25918275262940577,0.13163791383084403
1637906160.765,0.4649877186880654,0.2484204838578889,0.2496125581214403,0.039106990477232643,0.24594145534388623,0.12277890945979796,0.27482173426152623,0.4372983321956584,0.437618201601,0.46249313559679167,0.1321638018846704,0.12295283837450317,0.4839091265214466,0.2593801840220761,0.13324706679118664,0.25921281264255064,0.4481063088234447,0.2435921730106493,0.2560191459461916,0.2663619468385835,0.4352041355407148,0.45761933644223163,0.2469469864532987,0.4696577624515159,0.4708284828072111,0.2813565289675226,0.45770542170817136,0.31168632781947664,0.4462350202239964,0.14038786669032582,0.4720752877379037,0.1637149282683858,0.016193983211630236,0.4416430395070381,0.478220622201013,0.12309445294967665,0.47284887301961936,0.49654711016356073,0.26002037724804433,0.13087789744217762
1637906175.8,0.4649877186880654,0.2484204838578889,0.2496125581214403,0.039106990477232643,0.24594145534388623,0.12277890945979796,0.27482173426152623,0.4372983321956584,0.437618201601,0.46249313559679167,0.1321638018846704,0.12295283837450317,0.4839091265214466,0.2593801840220761,0.13324706679118664,0.25921281264255064,0.4481063088234447,0.2435921730106493,0.2560191459461916,0.2663619468385835,0.4352041355407148,0.45761933644223163,0.2469469864532987,0.4696577624515159,0.4708284828072111,0.2813565289675226,0.45770542170817136,0.31168632781947664,0.4462350202239964,0.14038786669032582,0.4720752877379037,0.1637149282683858,0.016193983211630236,0.4416430395070381,0.478220622201013,0.12309445294967665,0.47284887301961936,0.49654711016356073,0.26002037724804433,0.13087789744217762
1637906190.888,0.46829298779295303,0.24913396568089446,0.2452870324866081,0.042165402172086766,0.2422632703562818,0.12442345823736345,0.2670683743329742,0.4378020832425221,0.43740388046363105,0.4876676516259053,0.13264411942529872,0.12315944083374647,0.48568392528459414,0.2590205525183227,0.13311706047557337,0.25907059526725307,0.4497509477792505,0.2628200529132023,0.255301942082267,0.2644997756129255,0.435579193414435,0.45657019618609607,0.24816347012015394,0.473059149898275,0.4619353040880436,0.2735496798881958,0.4574120401956538,0.3112613007106128,0.4447949282014636,0.1392492866155806,0.4322756971143226,0.1662191700132878,0.013363421555310591,0.44170961414377685,0.478323731991573,0.12297943055796548,0.4960583220244172,0.49475971527762774,0.25922190710384097,0.130595541824309
