"Time","pod:currencyservice-w1-cd78b8fd6-8tpvf_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-7sqfm_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4mjbs_service:productcatalogservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-v65hf_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-bknqs_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-ts79k_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-zwbrn_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-7x6jw_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-dhqtd_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-5pgcz_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-q5p52_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-84dmk_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-vltbr_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-lq6wn_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lh4g7_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-wgq58_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-x8spl_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-td4z4_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-4tgwn_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-6cn94_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-jddr9_service:currencyservice_node:worker--3","pod:frontend-w1-599b6846df-krgxq_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-2qmx8_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-brl7w_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-j7hw7_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-lmxbt_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-pwwvw_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-cbcn8_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-lbt2r_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-s52qh_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-gbrzs_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-dlnt5_service:productcatalogservice_node:worker--4.novalocal"
1636043294.874,0.19656746735233502,0.13575902519977542,0.09322032715130113,0.10504190414908723,0.10154726970714069,0.11672068932577981,0.003947042780715472,0.06474425317325819,0.3346542035109006,0.05224966271205754,0.25836385484462254,0.2009101683979515,0.11670527899016955,0.0828493316143202,0.18683636425256547,0.3791706669329689,0.06347020583923448,0.06732940153544201,0.08479102305312702,0.09819287445919606,0.1162775518796835,0.05401683257239631,0.3881319079061359,0.1383576913623568,0.3404086059558956,0.23608588110558215,0.3856309600968124,0.18867935433576,0.3441177686323603,0.05303419746375479,0.23637568839692458,0.029365450957909562,0.14098555051941655,0.05422931897657973,0.10239446567546538,0.24282884589106093,0.3289346709947476,0.01597243659628289,0.12045488633324078,0.3901182942715087,0.06440660679251234,0.017510707129735587,0.1104320856298937,0.1420233554749311
1636043309.959,0.22065612802143839,0.15333939570907965,0.10634372890979488,0.12504206476873547,0.11374607426521371,0.13068394048222465,0.0038318862171180896,0.07046004537241754,0.3756479976252751,0.057405580577467995,0.3002839346226388,0.2258660387212874,0.13034735883402496,0.08948604810451677,0.21160912797816833,0.4438144797566666,0.07257262833026754,0.0683298082991706,0.09017069744814186,0.10851975858790586,0.12862157030905305,0.057280869577920474,0.4341692228191849,0.15528456796330253,0.3821177593752305,0.268148726073785,0.4324505652820775,0.21366114816027415,0.381330465120702,0.053683738877050316,0.27124474515968094,0.03338645711365113,0.16252823790688403,0.05938806985607266,0.11201058458620092,0.2695728655138836,0.3756014914443411,0.01692237202898246,0.1387418090462009,0.4736139604555842,0.07009425973043956,0.019048774466576417,0.1255364257584331,0.15849597597603554
1636043324.996,0.22065612802143839,0.15333939570907965,0.10634372890979488,0.12504206476873547,0.11374607426521371,0.13068394048222465,0.0038318862171180896,0.07046004537241754,0.3756479976252751,0.057405580577467995,0.3002839346226388,0.2258660387212874,0.13034735883402496,0.08948604810451677,0.21160912797816833,0.4438144797566666,0.07257262833026754,0.0683298082991706,0.09017069744814186,0.10851975858790586,0.12862157030905305,0.057280869577920474,0.4341692228191849,0.15528456796330253,0.3821177593752305,0.268148726073785,0.4324505652820775,0.21366114816027415,0.381330465120702,0.053683738877050316,0.27124474515968094,0.03338645711365113,0.16252823790688403,0.05938806985607266,0.11201058458620092,0.2695728655138836,0.3756014914443411,0.01692237202898246,0.1387418090462009,0.4736139604555842,0.07009425973043956,0.019048774466576417,0.1255364257584331,0.15849597597603554
1636043340.039,0.2243959577233928,0.15403753729898795,0.10439061263262595,0.12940332605427246,0.10871310838596179,0.13049098675015228,0.0038176551906622717,0.07076254799494658,0.3962577707632073,0.05956903313536019,0.3006669569018148,0.22755239831981944,0.1297808633506924,0.09196473326299007,0.21828741354349246,0.4709298646083536,0.0706332813516705,0.07084618558548167,0.09141686441985482,0.11108235793347185,0.13030065552543663,0.05836223485872372,0.45633188371435984,0.15496715904980388,0.39996533382344135,0.26938575070619775,0.45542721108044765,0.22069286568203636,0.40242030045814003,0.05860326618434625,0.279759382260993,0.034001848530451934,0.15781902462407882,0.0590751780019181,0.11244208499255398,0.26996748014006944,0.39677020750030745,0.017466581900909727,0.14251569438902972,0.49794485126202487,0.0696514614137548,0.01912304859722229,0.1213519300820573,0.15453900043913366
1636043355.072,0.2243959577233928,0.15403753729898795,0.10439061263262595,0.12940332605427246,0.10871310838596179,0.13049098675015228,0.0038176551906622717,0.07076254799494658,0.3962577707632073,0.05956903313536019,0.3006669569018148,0.22755239831981944,0.1297808633506924,0.09196473326299007,0.21828741354349246,0.4709298646083536,0.0706332813516705,0.07084618558548167,0.09141686441985482,0.11108235793347185,0.13030065552543663,0.05836223485872372,0.45633188371435984,0.15496715904980388,0.39996533382344135,0.26938575070619775,0.45542721108044765,0.22069286568203636,0.40242030045814003,0.05860326618434625,0.279759382260993,0.034001848530451934,0.15781902462407882,0.0590751780019181,0.11244208499255398,0.26996748014006944,0.39677020750030745,0.017466581900909727,0.14251569438902972,0.49794485126202487,0.0696514614137548,0.01912304859722229,0.1213519300820573,0.15453900043913366
1636043370.134,0.22313677040531127,0.15420236010607805,0.1078093052204673,0.1207963832466217,0.11284556395596779,0.12975813423186777,0.0038515449291540577,0.07079882834243192,0.39792584805408515,0.05953836984970196,0.2986239698179742,0.22699356890266043,0.1300283644167103,0.09199927639079442,0.2039990468529631,0.49170152014016816,0.06676859501891896,0.06769506662347363,0.09140515447453917,0.11060628289889574,0.12995097173058753,0.05816903377394514,0.4572344900155194,0.15546760437029308,0.40035722410666497,0.269876975106878,0.456515741382036,0.21960820616133897,0.4029307316381485,0.05897883873195567,0.2790090619586956,0.03533729609492433,0.1566132405394096,0.058994140783581714,0.11260372101788614,0.2700847021712401,0.39743260378406553,0.01737901886732906,0.14275885712431546,0.45621055636579744,0.07015008951412807,0.01922144721483096,0.1305091537593326,0.1596305248090598
1636043385.158,0.22313677040531127,0.15420236010607805,0.1078093052204673,0.1207963832466217,0.11284556395596779,0.12975813423186777,0.0038515449291540577,0.07079882834243192,0.39792584805408515,0.05953836984970196,0.2986239698179742,0.22699356890266043,0.1300283644167103,0.09199927639079442,0.2039990468529631,0.49170152014016816,0.06676859501891896,0.06769506662347363,0.09140515447453917,0.11060628289889574,0.12995097173058753,0.05816903377394514,0.4572344900155194,0.15546760437029308,0.40035722410666497,0.269876975106878,0.456515741382036,0.21960820616133897,0.4029307316381485,0.05897883873195567,0.2790090619586956,0.03533729609492433,0.1566132405394096,0.058994140783581714,0.11260372101788614,0.2700847021712401,0.39743260378406553,0.01737901886732906,0.14275885712431546,0.45621055636579744,0.07015008951412807,0.01922144721483096,0.1305091537593326,0.1596305248090598
1636043400.235,0.22207880449784675,0.15439327127145908,0.10727659700747189,0.13037929259697859,0.11383502536337388,0.1293357801194836,0.003812175487828797,0.07027387937905442,0.3740517836983696,0.05939326452672137,0.2898160097331296,0.22714003751540213,0.12877473042220952,0.09197070823537346,0.21795883143163336,0.470208300093934,0.06571702173577251,0.0718415475343829,0.09147693205480405,0.10994537690066855,0.1296918938075914,0.05851465691200729,0.4565723892219661,0.15473277420541098,0.40016197785384594,0.2687601525160842,0.4559974363971395,0.210304931968058,0.40257062849781444,0.05626404788515742,0.27803652386867816,0.03694159031156306,0.15452848264055785,0.05862878499708222,0.11232436163852325,0.26870096075861555,0.39656006222634954,0.017343583176241305,0.1313185738397026,0.4856425862753103,0.06944537949064529,0.019278613084493954,0.13077897384462955,0.1609565178786508
1636043415.256,0.22207880449784675,0.15439327127145908,0.10727659700747189,0.13037929259697859,0.11383502536337388,0.1293357801194836,0.003812175487828797,0.07027387937905442,0.3740517836983696,0.05939326452672137,0.2898160097331296,0.22714003751540213,0.12877473042220952,0.09197070823537346,0.21795883143163336,0.470208300093934,0.06571702173577251,0.0718415475343829,0.09147693205480405,0.10994537690066855,0.1296918938075914,0.05851465691200729,0.4565723892219661,0.15473277420541098,0.40016197785384594,0.2687601525160842,0.4559974363971395,0.210304931968058,0.40257062849781444,0.05626404788515742,0.27803652386867816,0.03694159031156306,0.15452848264055785,0.05862878499708222,0.11232436163852325,0.26870096075861555,0.39656006222634954,0.017343583176241305,0.1313185738397026,0.4856425862753103,0.06944537949064529,0.019278613084493954,0.13077897384462955,0.1609565178786508
1636043430.304,0.22110469946654626,0.1546481179313932,0.10705835597753312,0.13075182900830132,0.10868805091192354,0.12870595033341475,0.0038177078346527367,0.06923627357926847,0.39610669275114085,0.058288010520651065,0.28723081017033103,0.2259091768094788,0.13033573863604775,0.0924765543150045,0.2177466862973134,0.4581448886515478,0.06912399298589234,0.07054641682748211,0.0916072500413496,0.10555108316937653,0.1292262656413566,0.05834600506799737,0.4544838958068498,0.15462331316673528,0.39892505673056117,0.26683684863697127,0.45412787768107143,0.21847239366390717,0.4009215704989628,0.05941877362897989,0.28177366690351957,0.03342319869235978,0.1719357624706906,0.058791549170618726,0.11171589600022845,0.2685123663948248,0.39622210460173546,0.016574599297240075,0.13866117638774722,0.4959174604593305,0.06924635457847006,0.019407385306180486,0.1308982327748653,0.16509472251502721
1636043445.342,0.22110469946654626,0.1546481179313932,0.10705835597753312,0.13075182900830132,0.10868805091192354,0.12870595033341475,0.0038177078346527367,0.06923627357926847,0.39610669275114085,0.058288010520651065,0.28723081017033103,0.2259091768094788,0.13033573863604775,0.0924765543150045,0.2177466862973134,0.4581448886515478,0.06912399298589234,0.07054641682748211,0.0916072500413496,0.10555108316937653,0.1292262656413566,0.05834600506799737,0.4544838958068498,0.15462331316673528,0.39892505673056117,0.26683684863697127,0.45412787768107143,0.21847239366390717,0.4009215704989628,0.05941877362897989,0.28177366690351957,0.03342319869235978,0.1719357624706906,0.058791549170618726,0.11171589600022845,0.2685123663948248,0.39622210460173546,0.016574599297240075,0.13866117638774722,0.4959174604593305,0.06924635457847006,0.019407385306180486,0.1308982327748653,0.16509472251502721
1636043460.397,0.22171213529138928,0.15384773282108,0.10890112401013215,0.13135153457446255,0.1075965475974774,0.12952230590478742,0.004166675681428696,0.0692172994758935,0.38435561773486443,0.0582636619131514,0.28743989230221245,0.22477673742643275,0.132756936362512,0.09298630022754983,0.21873236528881335,0.47703073686751446,0.07161364225257949,0.06570728695027647,0.09092774785891902,0.1113087362377181,0.12992585008235571,0.05844420174344717,0.4536157503952238,0.1540780996802641,0.3981763539644011,0.26631421060366645,0.45378313437258644,0.2203681585214798,0.4007296455835959,0.0577917959414883,0.2723566533408029,0.03336464407290391,0.17026037839616387,0.05862919972135652,0.11172641807178668,0.2682405033790095,0.38852946600294247,0.01758977884222783,0.13331100780050997,0.48239945603922185,0.0686617702882875,0.01950154146470573,0.13119127433204783,0.1627006594135334
1636043475.442,0.22171213529138928,0.15384773282108,0.10890112401013215,0.13135153457446255,0.1075965475974774,0.12952230590478742,0.004166675681428696,0.0692172994758935,0.38435561773486443,0.0582636619131514,0.28743989230221245,0.22477673742643275,0.132756936362512,0.09298630022754983,0.21873236528881335,0.47703073686751446,0.07161364225257949,0.06570728695027647,0.09092774785891902,0.1113087362377181,0.12992585008235571,0.05844420174344717,0.4536157503952238,0.1540780996802641,0.3981763539644011,0.26631421060366645,0.45378313437258644,0.2203681585214798,0.4007296455835959,0.0577917959414883,0.2723566533408029,0.03336464407290391,0.17026037839616387,0.05862919972135652,0.11172641807178668,0.2682405033790095,0.38852946600294247,0.01758977884222783,0.13331100780050997,0.48239945603922185,0.0686617702882875,0.01950154146470573,0.13119127433204783,0.1627006594135334
1636043490.508,0.22133645010520112,0.15489558238927936,0.11104726163532128,0.12845216950439228,0.11290926378609903,0.12945752681803213,0.005307318108214011,0.0685552389809192,0.3974716459057267,0.05936512329488701,0.2752532175183594,0.22496447891656324,0.13249817060882088,0.09305724040340249,0.21904666608977738,0.47313756883548513,0.06951071068260792,0.07194800585474817,0.09124598885671198,0.11108740520332133,0.13016554036626737,0.058604162744857996,0.45438087742043587,0.1546003109229376,0.398883323199019,0.26647252927981496,0.4558052110036027,0.2206335029716252,0.4006153940235525,0.060089022352325744,0.27805678710878867,0.032426642540617494,0.1627828026474284,0.05899017503277176,0.11188309778384661,0.2689265550503384,0.3798864769040457,0.017699399647587193,0.14715247049285402,0.4624150571358515,0.06868922953197364,0.01960430792930918,0.12245185493231113,0.16581151152549253
1636043505.544,0.22133645010520112,0.15489558238927936,0.11104726163532128,0.12845216950439228,0.11290926378609903,0.12945752681803213,0.005307318108214011,0.0685552389809192,0.3974716459057267,0.05936512329488701,0.2752532175183594,0.22496447891656324,0.13249817060882088,0.09305724040340249,0.21904666608977738,0.47313756883548513,0.06951071068260792,0.07194800585474817,0.09124598885671198,0.11108740520332133,0.13016554036626737,0.058604162744857996,0.45438087742043587,0.1546003109229376,0.398883323199019,0.26647252927981496,0.4558052110036027,0.2206335029716252,0.4006153940235525,0.060089022352325744,0.27805678710878867,0.032426642540617494,0.1627828026474284,0.05899017503277176,0.11188309778384661,0.2689265550503384,0.3798864769040457,0.017699399647587193,0.14715247049285402,0.4624150571358515,0.06868922953197364,0.01960430792930918,0.12245185493231113,0.16581151152549253
1636043520.606,0.22035636353599486,0.15477685793944046,0.10137592240581061,0.12691757870009754,0.10677930531820401,0.12903540330987776,0.006699346971487021,0.06864970484092732,0.3957995565426687,0.060375395231841475,0.27334398649732616,0.22396569437468733,0.13211170977387013,0.09000570146877765,0.21922733984078974,0.48672936389536925,0.0693430089602932,0.06810685390155714,0.0910217688467708,0.10935759384318253,0.12952386499036972,0.05809158616164113,0.4548315225342682,0.15429778471312733,0.39819570009950006,0.2668235942759986,0.455997184069447,0.21966501639346547,0.4003349422395838,0.05960731255528347,0.2936041066715835,0.030048442399619436,0.16240492959678726,0.05786860297230005,0.1123778946805215,0.26795089227655067,0.38870467839835066,0.017778339597178908,0.1377611585644199,0.4817825843194554,0.06921029759103794,0.01953514442739182,0.13137351506767297,0.15403115818123195
1636043535.641,0.22035636353599486,0.15477685793944046,0.10137592240581061,0.12691757870009754,0.10677930531820401,0.12903540330987776,0.006699346971487021,0.06864970484092732,0.3957995565426687,0.060375395231841475,0.27334398649732616,0.22396569437468733,0.13211170977387013,0.09000570146877765,0.21922733984078974,0.48672936389536925,0.0693430089602932,0.06810685390155714,0.0910217688467708,0.10935759384318253,0.12952386499036972,0.05809158616164113,0.4548315225342682,0.15429778471312733,0.39819570009950006,0.2668235942759986,0.455997184069447,0.21966501639346547,0.4003349422395838,0.05960731255528347,0.2936041066715835,0.030048442399619436,0.16240492959678726,0.05786860297230005,0.1123778946805215,0.26795089227655067,0.38870467839835066,0.017778339597178908,0.1377611585644199,0.4817825843194554,0.06921029759103794,0.01953514442739182,0.13137351506767297,0.15403115818123195
1636043550.724,0.21840162461404844,0.15479856865868583,0.11073736567099987,0.12345227719107182,0.1125170066145767,0.12902967770107762,0.007820574247785088,0.06836353006708508,0.3969536332412724,0.06060413924098654,0.283778795128348,0.22330187382843047,0.13191330166041504,0.09436042280396967,0.2202267716725086,0.4727770257137388,0.07201740794523712,0.07509518795069926,0.09019091675323443,0.10884198672818782,0.1291185577604721,0.05790711172015753,0.4547065176187274,0.1540432060653961,0.39699990581430405,0.26793815774562024,0.4574224206588753,0.2145096586923539,0.39932126037943483,0.057904168734676895,0.29201640723324107,0.029006753299689693,0.14854783247414433,0.0584517566473951,0.11264856406419482,0.26765098005868593,0.39810603996814964,0.017714586505828894,0.1475657194634345,0.47145852275919903,0.06890253806661305,0.019537059207317978,0.1318932395926801,0.16391073913116183
1636043565.743,0.21840162461404844,0.15479856865868583,0.11073736567099987,0.12345227719107182,0.1125170066145767,0.12902967770107762,0.007820574247785088,0.06836353006708508,0.3969536332412724,0.06060413924098654,0.283778795128348,0.22330187382843047,0.13191330166041504,0.09436042280396967,0.2202267716725086,0.4727770257137388,0.07201740794523712,0.07509518795069926,0.09019091675323443,0.10884198672818782,0.1291185577604721,0.05790711172015753,0.4547065176187274,0.1540432060653961,0.39699990581430405,0.26793815774562024,0.4574224206588753,0.2145096586923539,0.39932126037943483,0.057904168734676895,0.29201640723324107,0.029006753299689693,0.14854783247414433,0.0584517566473951,0.11264856406419482,0.26765098005868593,0.39810603996814964,0.017714586505828894,0.1475657194634345,0.47145852275919903,0.06890253806661305,0.019537059207317978,0.1318932395926801,0.16391073913116183
1636043580.835,0.2195242004822746,0.1556345150977943,0.10962538186549628,0.1306108501851145,0.1084822970813484,0.12979989063370115,0.009076243991797189,0.06780410614110376,0.38433988649048845,0.06008966093683915,0.29599711045229815,0.22408784142072313,0.131636116752389,0.0937876062170258,0.21306872500183419,0.5033624827698526,0.07470829925468593,0.07241205640127141,0.09000277126810768,0.10976190154978452,0.1292919546616646,0.05882690133971108,0.45463499307851823,0.1534237951602742,0.397443621392378,0.2675979921109016,0.45755671879351495,0.21978126942161086,0.4001800056855973,0.05959326074596484,0.2908031078485013,0.028423539596291937,0.17074825894177367,0.058788469004504046,0.11300427864018786,0.26716902602736,0.3971384398038221,0.01756957540367838,0.1407929297894242,0.44360703269900803,0.06867361341213091,0.01966256042457345,0.13175507092033362,0.16436967689876564
1636043595.873,0.2195242004822746,0.1556345150977943,0.10962538186549628,0.1306108501851145,0.1084822970813484,0.12979989063370115,0.009076243991797189,0.06780410614110376,0.38433988649048845,0.06008966093683915,0.29599711045229815,0.22408784142072313,0.131636116752389,0.0937876062170258,0.21306872500183419,0.5033624827698526,0.07470829925468593,0.07241205640127141,0.09000277126810768,0.10976190154978452,0.1292919546616646,0.05882690133971108,0.45463499307851823,0.1534237951602742,0.397443621392378,0.2675979921109016,0.45755671879351495,0.21978126942161086,0.4001800056855973,0.05959326074596484,0.2908031078485013,0.028423539596291937,0.17074825894177367,0.058788469004504046,0.11300427864018786,0.26716902602736,0.3971384398038221,0.01756957540367838,0.1407929297894242,0.44360703269900803,0.06867361341213091,0.01966256042457345,0.13175507092033362,0.16436967689876564
