"Time","pod:recommendationservice-w2-5bbcb977f8-nn98d_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jcqnj_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-4qfr7_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-kq4rd_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-96dqv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-p6lcw_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-jdpx2_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-sdgmb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-8lqc7_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-fkx69_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-tmz65_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-j8lrd_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-lljvd_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-cfx95_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-h6wwl_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-rnhks_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-wm98j_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-wkrqf_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-2zmv2_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-7bczj_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-lbn7w_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-plcnn_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-nlbkm_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-mtgf2_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-6dqm5_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-rbjfp_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-mqxhw_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-4rgpk_service:recommendationservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-d8tkp_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-5hfmb_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-pbm6x_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-pgf87_service:recommendationservice_node:worker--3","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-n9jtf_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-ld2kl_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-xqbn2_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-9s7bb_service:productcatalogservice_node:worker--4.novalocal"
1637854094.403,0.009742453712794684,0.25199511802790114,0.340967505080858,0.3102454913500166,0.3568622050816704,0.011385867467133753,0.5249219587138038,0.5280425104768169,0.32093813865735665,0.011139276270079403,0.010712746627918802,0.2664918892669542,0.5265777037542646,0.3083793349753272,0.31462745867249586,0.35174316776485426,0.35265292578381946,0.0657528737709494,0.2007593262808124,0.006372252571269217,0.3187904422850231,0.3064004078715922,0.36441502184637253,0.06742111731562322,0.011301647137157263,0.06106266691391537,0.4973998218811753,0.3235145142680655,0.06096032216951406,0.010919454357505059,0.06890369151798739,0.06323775243925348,0.06553197032449982,0.010690251000621358,0.22167846817028056,0.011886831204676776,0.05225066221119307,0.527265456178009,0.539846655978615,0.06634855769199702
1637854109.426,0.009334704805064174,0.28169737991352584,0.3512181657914583,0.3444471577091667,0.4015417395859331,0.011024487502225122,0.5882918720383474,0.5916653972707591,0.358785496002479,0.010964151010807364,0.010267396484113962,0.2959035308939283,0.5907473364521713,0.3448482441911114,0.35207408643859966,0.3944024733158122,0.40454122782684737,0.07448413904465168,0.22303039701130445,0.00647400903084126,0.3828180777413306,0.37852607610137606,0.4114056194456645,0.07652240031396527,0.01084004535751373,0.06848417401601667,0.5718343229943572,0.36278119447895046,0.0678486211768827,0.009680392024927039,0.07652111125147543,0.06969747395345784,0.06653416088981719,0.010546653143583131,0.2435740730513563,0.011621420102526378,0.058167195381189064,0.5972477885000513,0.6055487910173416,0.07734271937504295
1637854124.467,0.009334704805064174,0.28169737991352584,0.3512181657914583,0.3444471577091667,0.4015417395859331,0.011024487502225122,0.5882918720383474,0.5916653972707591,0.358785496002479,0.010964151010807364,0.010267396484113962,0.2959035308939283,0.5907473364521713,0.3448482441911114,0.35207408643859966,0.3944024733158122,0.40454122782684737,0.07448413904465168,0.22303039701130445,0.00647400903084126,0.3828180777413306,0.37852607610137606,0.4114056194456645,0.07652240031396527,0.01084004535751373,0.06848417401601667,0.5718343229943572,0.36278119447895046,0.0678486211768827,0.009680392024927039,0.07652111125147543,0.06969747395345784,0.06653416088981719,0.010546653143583131,0.2435740730513563,0.011621420102526378,0.058167195381189064,0.5972477885000513,0.6055487910173416,0.07734271937504295
1637854139.488,0.009338116361637665,0.29967526020800506,0.37698388460101745,0.38773322573616653,0.4262564948319885,0.010977621579896527,0.6132598727478349,0.6168931072058625,0.3761631019717942,0.010801878788841895,0.00945991126708814,0.30548114586485653,0.6152683006837893,0.36217283821493557,0.36974041003644104,0.4211939079053052,0.4324634514860629,0.07572276370918435,0.23913495508560087,0.006125775871681407,0.40886179755606905,0.37679035774986536,0.43374640078961346,0.07773524233562772,0.010655007577715708,0.07273067057456799,0.6334168995092206,0.37827154030721216,0.06796092186302474,0.010443135657927295,0.07869833720416886,0.06855000983501419,0.06886636403530755,0.01037380642238848,0.25372957330696116,0.011440446272460368,0.06065687330454156,0.6557554133086894,0.6132424460032716,0.07708363102151412
1637854154.52,0.009338116361637665,0.29967526020800506,0.37698388460101745,0.38773322573616653,0.4262564948319885,0.010977621579896527,0.6132598727478349,0.6168931072058625,0.3761631019717942,0.010801878788841895,0.00945991126708814,0.30548114586485653,0.6152683006837893,0.36217283821493557,0.36974041003644104,0.4211939079053052,0.4324634514860629,0.07572276370918435,0.23913495508560087,0.006125775871681407,0.40886179755606905,0.37679035774986536,0.43374640078961346,0.07773524233562772,0.010655007577715708,0.07273067057456799,0.6334168995092206,0.37827154030721216,0.06796092186302474,0.010443135657927295,0.07869833720416886,0.06855000983501419,0.06886636403530755,0.01037380642238848,0.25372957330696116,0.011440446272460368,0.06065687330454156,0.6557554133086894,0.6132424460032716,0.07708363102151412
1637854169.543,0.009366792706228786,0.29957712199191705,0.40232896421965036,0.3659114021570131,0.4264514350440468,0.01104469385476127,0.614255831876051,0.6193803904272014,0.3771894379805621,0.01058993341651513,0.009716778281669997,0.30706632114564925,0.6174252379957917,0.3623035035555443,0.3704065599631152,0.4221150009661208,0.4116150422192113,0.07577159994393051,0.24001031236987805,0.006478765464527574,0.4085769075903258,0.38227041151789337,0.4334649575181272,0.07763248961556381,0.010633241717716329,0.07275084881089215,0.56397870583875,0.3808172521991623,0.06820210558392226,0.01031449687668899,0.07831567650577465,0.06999998275828259,0.07181268405208774,0.009631779109177264,0.25357897218196845,0.011393103262506667,0.06064393096580517,0.6166823887423982,0.6374759124585945,0.07434045899897118
1637854184.574,0.009366792706228786,0.29957712199191705,0.40232896421965036,0.3659114021570131,0.4264514350440468,0.01104469385476127,0.614255831876051,0.6193803904272014,0.3771894379805621,0.01058993341651513,0.009716778281669997,0.30706632114564925,0.6174252379957917,0.3623035035555443,0.3704065599631152,0.4221150009661208,0.4116150422192113,0.07577159994393051,0.24001031236987805,0.006478765464527574,0.4085769075903258,0.38227041151789337,0.4334649575181272,0.07763248961556381,0.010633241717716329,0.07275084881089215,0.56397870583875,0.3808172521991623,0.06820210558392226,0.01031449687668899,0.07831567650577465,0.06999998275828259,0.07181268405208774,0.009631779109177264,0.25357897218196845,0.011393103262506667,0.06064393096580517,0.6166823887423982,0.6374759124585945,0.07434045899897118
1637854199.599,0.009397195261227308,0.30151096569485125,0.387009608247823,0.3509881661095048,0.42427726076507954,0.01075023231999241,0.6132266576860517,0.6195413281262285,0.3757126686834658,0.010706627484494302,0.010425138791587081,0.3039454639628037,0.6174612589387196,0.36174325553659525,0.36877236733030294,0.4257927831202747,0.4305415712665167,0.07580763438074026,0.24080076540169967,0.006279602729858044,0.4101034147362915,0.3771321947954702,0.4343318077563494,0.07714536539913984,0.010590959106749344,0.07305766759944383,0.6536650492608029,0.3805762101879826,0.06820024415196654,0.010283367089007999,0.07743171821177453,0.07109899648327032,0.07196325092246167,0.0104578826304183,0.25183514405359453,0.011355272647181839,0.060183227180151996,0.6572531795831624,0.6570635097054013,0.0742986018370545
1637854214.643,0.009397195261227308,0.30151096569485125,0.387009608247823,0.3509881661095048,0.42427726076507954,0.01075023231999241,0.6132266576860517,0.6195413281262285,0.3757126686834658,0.010706627484494302,0.010425138791587081,0.3039454639628037,0.6174612589387196,0.36174325553659525,0.36877236733030294,0.4257927831202747,0.4305415712665167,0.07580763438074026,0.24080076540169967,0.006279602729858044,0.4101034147362915,0.3771321947954702,0.4343318077563494,0.07714536539913984,0.010590959106749344,0.07305766759944383,0.6536650492608029,0.3805762101879826,0.06820024415196654,0.010283367089007999,0.07743171821177453,0.07109899648327032,0.07196325092246167,0.0104578826304183,0.25183514405359453,0.011355272647181839,0.060183227180151996,0.6572531795831624,0.6570635097054013,0.0742986018370545
1637854229.666,0.009541955761238065,0.2929126152053338,0.38382244899022205,0.3719503364357296,0.41894192835926414,0.011066064862507437,0.6113920222685123,0.6183524659671268,0.37638662872692275,0.010277583791404374,0.010192911188488312,0.3030417289546605,0.6170158180434715,0.3604184074514472,0.3689489269009183,0.42426208103596924,0.4314552696589059,0.0763077403097499,0.24138499691349846,0.006500026494988315,0.3800365694286553,0.37869836252827105,0.4324512274821326,0.07704950553099095,0.010932398497924392,0.0732036453593644,0.6535242709886384,0.3791958519130352,0.06777022376034682,0.010486128452967437,0.07768225021970304,0.07296851688933342,0.0650542980009448,0.010537066272168567,0.25174665606690866,0.011560267187748595,0.06002214922195058,0.6378335090503964,0.6578142513186893,0.07207902443193578
