"Time","pod:currencyservice-w3-656689488c-prghk_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-xj6j2_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-wjscx_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-b8b6s_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-qgxbx_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-sspt2_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-h8kvg_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-t7p89_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-gbbm6_service:currencyservice_node:worker--2.novalocal","pod:frontend-w1-599b6846df-rw948_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-scdlb_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-6ztl6_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-jmjtf_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-rngnb_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-kmfwm_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-k84bm_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-l9l9f_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-x9p2x_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-k6gkp_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-cnwwk_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-brkrz_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-fvfsj_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-p2g7w_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-5s6hj_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-25msd_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-4mn4x_service:frontend_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-8k4d5_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-h9wck_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-c6zv9_service:currencyservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-2b7k7_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-4jxxb_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7925c_service:recommendationservice_node:worker--4.novalocal"
1636028983.004,0.47378091735280825,0.5646272962190912,0.5909510847281251,0.47823016008059416,0.009607426362843808,0.0767026703329026,0.009991101505565467,0.010310652656208124,0.005356078611864773,0.5517207535113956,0.5680856805162664,0.60566144121932,0.4860653158589057,0.009861567739610642,0.010247926734718056,0.0658158689086974,0.16749622302078188,0.02329186045480323,0.08654551430594618,0.5717808936132345,0.06741630230663873,0.1453346605224458,0.008938900323665832,0.016890434158068977,0.5666660693845866,0.47932545371120305,0.009475620644289898,0.6048431132757968,0.0788495729579587,0.06247905162288128,0.15600926490562406,0.18011331932498875,0.1815416126537019,0.6386227815822605,0.5597543429352979,0.0663951252946497,0.5261785991329783,0.13116424002720767,0.030869386563521645,0.18718233053125843,0.5467014309302691,0.13479794459729658,0.09519951272545799,0.01125454836482
1636028998.039,0.5421552452617271,0.6390270350841765,0.6770450703023746,0.5373044696398837,0.009220162028604538,0.08442705976084429,0.00958821565448783,0.009898144678843538,0.004980899675586322,0.6169132221267757,0.641084453096936,0.678282288074813,0.5287348692067877,0.009483517201220239,0.010658684550817463,0.07364231831306862,0.1807487391678465,0.025221947954112884,0.09816641068385526,0.6407121271768625,0.07305212445628946,0.16798041683835985,0.009471711432428188,0.018023423998726685,0.6440649184234013,0.5387350877206072,0.009138951466234856,0.6801734384440798,0.08609058426018867,0.07136442971138723,0.17457366434171673,0.20470432236431088,0.2003609929704809,0.6624430700748355,0.642415294020428,0.07611605563700567,0.6245849390281251,0.14429330750873526,0.0338911367548037,0.20137200738550265,0.6124766510105988,0.1411593333989344,0.08926076307541894,0.010864707560347797
1636029013.06,0.5421552452617271,0.6390270350841765,0.6770450703023746,0.5373044696398837,0.009220162028604538,0.08442705976084429,0.00958821565448783,0.009898144678843538,0.004980899675586322,0.6169132221267757,0.641084453096936,0.678282288074813,0.5287348692067877,0.009483517201220239,0.010658684550817463,0.07364231831306862,0.1807487391678465,0.025221947954112884,0.09816641068385526,0.6407121271768625,0.07305212445628946,0.16798041683835985,0.009471711432428188,0.018023423998726685,0.6440649184234013,0.5387350877206072,0.009138951466234856,0.6801734384440798,0.08609058426018867,0.07136442971138723,0.17457366434171673,0.20470432236431088,0.2003609929704809,0.6624430700748355,0.642415294020428,0.07611605563700567,0.6245849390281251,0.14429330750873526,0.0338911367548037,0.20137200738550265,0.6124766510105988,0.1411593333989344,0.08926076307541894,0.010864707560347797
1636029028.086,0.5384043086373279,0.6748580491507936,0.7133492690468655,0.5566142698510521,0.008987229794268355,0.08510303063647487,0.00942966055362687,0.009701525865770704,0.004480612593154875,0.6381505280517328,0.676223942681186,0.7136104167440052,0.5623392889817835,0.009314549868089796,0.009832042797567678,0.07603074559921867,0.18253569752349333,0.024980891683177093,0.10115078003915143,0.6763689325532456,0.07683473474807119,0.17710331993218548,0.009272868377858328,0.0190536502119262,0.6741846459285401,0.5564188483814789,0.008962000619168282,0.7162258788393755,0.08598522846072235,0.07562855670087426,0.17633865672053167,0.19239520447314445,0.20033177394728063,0.7104379258586089,0.6649909699271401,0.07754240251776975,0.6956149153535367,0.1481706588086974,0.03442312122091065,0.20419085779579565,0.6339444436138326,0.1534765808735713,0.09452736890180417,0.010583923612388323
1636029043.112,0.5384043086373279,0.6748580491507936,0.7133492690468655,0.5566142698510521,0.008987229794268355,0.08510303063647487,0.00942966055362687,0.009701525865770704,0.004480612593154875,0.6381505280517328,0.676223942681186,0.7136104167440052,0.5623392889817835,0.009314549868089796,0.009832042797567678,0.07603074559921867,0.18253569752349333,0.024980891683177093,0.10115078003915143,0.6763689325532456,0.07683473474807119,0.17710331993218548,0.009272868377858328,0.0190536502119262,0.6741846459285401,0.5564188483814789,0.008962000619168282,0.7162258788393755,0.08598522846072235,0.07562855670087426,0.17633865672053167,0.19239520447314445,0.20033177394728063,0.7104379258586089,0.6649909699271401,0.07754240251776975,0.6956149153535367,0.1481706588086974,0.03442312122091065,0.20419085779579565,0.6339444436138326,0.1534765808735713,0.09452736890180417,0.010583923612388323
1636029058.215,0.5598496022622836,0.6638986583483463,0.7585492001987004,0.5562932497869088,0.008970855241164092,0.08524967157863349,0.009436220159842289,0.009637455430794048,0.004510108183713965,0.6386654699057092,0.6762086800853264,0.7131242019232436,0.5445725814667384,0.009150245898390055,0.010446269819337491,0.07575843154427875,0.1823196325465417,0.024960920209029413,0.10318677736658304,0.6765068941801538,0.0765549148660021,0.17608883499878022,0.009213367502627546,0.018947121300566933,0.6759384020844027,0.5553264044603554,0.0089771618805869,0.7180602404125054,0.08604351381580638,0.07534803749361979,0.17504857398214246,0.19259963735369984,0.2063691492528567,0.7142108624181494,0.6666874527553042,0.07727291588168184,0.6966380826166974,0.14775773957207464,0.03428647254601631,0.2043621434102887,0.6353923152478691,0.15319413709542656,0.09572004842582757,0.010882700475275002
1636029073.249,0.5598496022622836,0.6638986583483463,0.7585492001987004,0.5562932497869088,0.008970855241164092,0.08524967157863349,0.009436220159842289,0.009637455430794048,0.004510108183713965,0.6386654699057092,0.6762086800853264,0.7131242019232436,0.5445725814667384,0.009150245898390055,0.010446269819337491,0.07575843154427875,0.1823196325465417,0.024960920209029413,0.10318677736658304,0.6765068941801538,0.0765549148660021,0.17608883499878022,0.009213367502627546,0.018947121300566933,0.6759384020844027,0.5553264044603554,0.0089771618805869,0.7180602404125054,0.08604351381580638,0.07534803749361979,0.17504857398214246,0.19259963735369984,0.2063691492528567,0.7142108624181494,0.6666874527553042,0.07727291588168184,0.6966380826166974,0.14775773957207464,0.03428647254601631,0.2043621434102887,0.6353923152478691,0.15319413709542656,0.09572004842582757,0.010882700475275002
1636029088.265,0.5596214050725057,0.6459479469993668,0.7442913524343817,0.5554744449456839,0.00895822538931804,0.08595392109127101,0.009435220862820767,0.009610927029693688,0.004670696582380284,0.6392240506083928,0.6764514002691664,0.7145089833940337,0.5604071570504467,0.008657887512906515,0.010479130466419594,0.07575026772094785,0.1824218683364265,0.024874713799202197,0.09470101120648977,0.6765719811658664,0.07619233755742075,0.17484512021570053,0.009222879944033958,0.018032473008743062,0.6729104289129597,0.5555240794389726,0.008939425819840077,0.7192708060893565,0.08594222126092482,0.07529653746299107,0.17444649518285293,0.20584621340683062,0.20607872294005114,0.7066387796918612,0.678531893833737,0.07414561669603206,0.6702410706367615,0.14842657975369727,0.03404135630573692,0.20345338878811126,0.6365043962449112,0.1552246616603929,0.10016290663629791,0.01068620679632747
1636029103.284,0.5596214050725057,0.6459479469993668,0.7442913524343817,0.5554744449456839,0.00895822538931804,0.08595392109127101,0.009435220862820767,0.009610927029693688,0.004670696582380284,0.6392240506083928,0.6764514002691664,0.7145089833940337,0.5604071570504467,0.008657887512906515,0.010479130466419594,0.07575026772094785,0.1824218683364265,0.024874713799202197,0.09470101120648977,0.6765719811658664,0.07619233755742075,0.17484512021570053,0.009222879944033958,0.018032473008743062,0.6729104289129597,0.5555240794389726,0.008939425819840077,0.7192708060893565,0.08594222126092482,0.07529653746299107,0.17444649518285293,0.20584621340683062,0.20607872294005114,0.7066387796918612,0.678531893833737,0.07414561669603206,0.6702410706367615,0.14842657975369727,0.03404135630573692,0.20345338878811126,0.6365043962449112,0.1552246616603929,0.10016290663629791,0.01068620679632747
1636029118.304,0.5602748184377948,0.6758531146287711,0.706332456034805,0.5559967798431871,0.008938405855798687,0.08585962304977537,0.009463063295590893,0.009513880547073405,0.004466846524506423,0.6402729173343253,0.6765297891320844,0.7149074184443206,0.5615605123234048,0.009064805272639734,0.010138027104169616,0.0756595250988636,0.18330118691868616,0.025098728807751585,0.0965518518919555,0.6775500394074475,0.07666205325142213,0.1751705251671666,0.009372219302139382,0.018677738651053755,0.6736784461711314,0.5560432892044955,0.009004775021246237,0.720240068257959,0.08585938364419793,0.07516312297206221,0.1748711756734383,0.19973459857180817,0.20723102417855804,0.7250638865929269,0.6669459313998606,0.0771366750639701,0.6948082209260527,0.14819364556238487,0.034106977015641055,0.20452464403048903,0.6360968877878037,0.1544932891526759,0.10029786383586947,0.010518201259209197
