"Time","pod:productcatalogservice-w4-5d9b8d854-6cmh6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5ltdd_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-8v78w_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-7rtwc_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-qfk6j_service:currencyservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mbqhz_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-2d4h5_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-nhsg2_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-7srqb_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-8nhvc_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-gvf9v_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xj48f_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-nk4cq_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-kdc72_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-st9l6_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-q57p9_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-2v7g6_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7rgqg_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-9nkm2_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-s4ch5_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-jcjk5_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-6hlgp_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-ms2k5_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-gjpmp_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-t7kft_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9kvsk_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-rg6kh_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-8qlxb_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-lj6w2_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-4wtbj_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2t5tf_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:frontend-w2-777d8d5dcb-vv27p_service:frontend_node:worker--2.novalocal"
1636030284.762,0.08548572543390195,0.010568974293501803,0.5960272906371052,0.009727476985019624,0.025883077565709775,0.18733796015250187,0.6122114664332812,0.1675180389480998,0.07275162015290171,0.009410789186512364,0.6636092328419585,0.5799735408361749,0.08678569865662435,0.005027332995768241,0.06864161646567402,0.009677482847494805,0.025542306497279794,0.13775072012081524,0.5114273897574323,0.6087837624242222,0.07092351619251709,0.08580662185790916,0.6407860847928123,0.011050081031652644,0.19620563035724747,0.20185302210895426,0.5878425703523613,0.1364400553634743,0.5082577508625314,0.06943570193675509,0.009140758278049752,0.6180519187391204,0.009591214815546532,0.02193960521725604,0.0848849719465366,0.5104045114393482,0.6121936827671817,0.6308774571161602,0.5137684065391876,0.18006854408116177,0.593115829168602,0.010258604160214126,0.16195833539927568,0.6685778759731078
1636030299.789,0.08548572543390195,0.010568974293501803,0.5960272906371052,0.009727476985019624,0.025883077565709775,0.18733796015250187,0.6122114664332812,0.1675180389480998,0.07275162015290171,0.009410789186512364,0.6636092328419585,0.5799735408361749,0.08678569865662435,0.005027332995768241,0.06864161646567402,0.009677482847494805,0.025542306497279794,0.13775072012081524,0.5114273897574323,0.6087837624242222,0.07092351619251709,0.08580662185790916,0.6407860847928123,0.011050081031652644,0.19620563035724747,0.20185302210895426,0.5878425703523613,0.1364400553634743,0.5082577508625314,0.06943570193675509,0.009140758278049752,0.6180519187391204,0.009591214815546532,0.02193960521725604,0.0848849719465366,0.5104045114393482,0.6121936827671817,0.6308774571161602,0.5137684065391876,0.18006854408116177,0.593115829168602,0.010258604160214126,0.16195833539927568,0.6685778759731078
1636030314.811,0.09796306208102269,0.011008467867008417,0.6561132326673329,0.009575175148023727,0.026490997550146902,0.19837330563548133,0.6460072686248122,0.17943099317278705,0.07602617606498709,0.009178918564987128,0.7274365254402795,0.6747763320584268,0.09674560545528134,0.0048102245643242,0.07393812823240209,0.009264587383420763,0.02840525470264446,0.14607662747946965,0.5540591042887437,0.6712887901855981,0.07482694137399028,0.08791906514845325,0.7371778636632501,0.01068251927726083,0.19070130417518777,0.20650831633381594,0.6346330355251697,0.13850790241781635,0.5512749643781845,0.07384325132859262,0.009127215656613202,0.7108965672213119,0.009216425713986811,0.022682221401227595,0.08678299965525497,0.5542876800905245,0.6787127292830163,0.697262632137964,0.5571082821850759,0.1871968119179129,0.6389179842015192,0.009859905264052862,0.17748574110496895,0.7324279536126332
1636030329.836,0.09796306208102269,0.011008467867008417,0.6561132326673329,0.009575175148023727,0.026490997550146902,0.19837330563548133,0.6460072686248122,0.17943099317278705,0.07602617606498709,0.009178918564987128,0.7274365254402795,0.6747763320584268,0.09674560545528134,0.0048102245643242,0.07393812823240209,0.009264587383420763,0.02840525470264446,0.14607662747946965,0.5540591042887437,0.6712887901855981,0.07482694137399028,0.08791906514845325,0.7371778636632501,0.01068251927726083,0.19070130417518777,0.20650831633381594,0.6346330355251697,0.13850790241781635,0.5512749643781845,0.07384325132859262,0.009127215656613202,0.7108965672213119,0.009216425713986811,0.022682221401227595,0.08678299965525497,0.5542876800905245,0.6787127292830163,0.697262632137964,0.5571082821850759,0.1871968119179129,0.6389179842015192,0.009859905264052862,0.17748574110496895,0.7324279536126332
1636030344.86,0.09779085812253249,0.01035922520779296,0.6569078585537009,0.009605217519190967,0.026321910918111126,0.20036488670430724,0.6842961567046674,0.18019541721369883,0.07641757766423515,0.009110022296793112,0.7266580928262378,0.6752019895180676,0.09567676723582083,0.004486617951491787,0.07422628154397265,0.00922044724766054,0.02999873417958828,0.14476653186211583,0.5536306401366913,0.6692044566319375,0.07439945820447845,0.08812274210443055,0.7342177476790515,0.009638609172010992,0.20216881958702312,0.1949567836873435,0.6344918714732881,0.1412771265193506,0.5505454876795908,0.06950037862766034,0.009011703622255096,0.7002948614677618,0.009126921716830176,0.021619058584965857,0.08693391010036855,0.5532741383284343,0.6662514600990734,0.66999071873089,0.5573118544864049,0.186899315126957,0.6377252930461321,0.009885910151356384,0.17716017455888744,0.7318587895932758
1636030359.929,0.09779085812253249,0.01035922520779296,0.6569078585537009,0.009605217519190967,0.026321910918111126,0.20036488670430724,0.6842961567046674,0.18019541721369883,0.07641757766423515,0.009110022296793112,0.7266580928262378,0.6752019895180676,0.09567676723582083,0.004486617951491787,0.07422628154397265,0.00922044724766054,0.02999873417958828,0.14476653186211583,0.5536306401366913,0.6692044566319375,0.07439945820447845,0.08812274210443055,0.7342177476790515,0.009638609172010992,0.20216881958702312,0.1949567836873435,0.6344918714732881,0.1412771265193506,0.5505454876795908,0.06950037862766034,0.009011703622255096,0.7002948614677618,0.009126921716830176,0.021619058584965857,0.08693391010036855,0.5532741383284343,0.6662514600990734,0.66999071873089,0.5573118544864049,0.186899315126957,0.6377252930461321,0.009885910151356384,0.17716017455888744,0.7318587895932758
1636030374.947,0.10123586902010508,0.011042008004994792,0.6568004059006718,0.00952547805574169,0.025959663418689848,0.204594924553522,0.6773876900168452,0.1794484552681951,0.07585717806681852,0.009118757776506115,0.7281125557190331,0.6441708746763329,0.09217015208758624,0.004856881779955795,0.07398368637496389,0.009093143904349203,0.030908581539712966,0.14428775666396884,0.5538342515783299,0.6691439711529882,0.07429843627192392,0.08785152455765623,0.6802882569774196,0.009872473156343004,0.19418882198587945,0.20814764411335995,0.6345002830167243,0.13884149804347343,0.5497736296719296,0.07395608495708965,0.00907552039965323,0.6942991098853978,0.009051756409896503,0.02015574673872396,0.0864569530850879,0.5361952323209256,0.6773987501081158,0.6590085524600906,0.5569925241440147,0.18621274981614355,0.6366015445539781,0.009811024640376816,0.17606110550697712,0.7320113254015496
1636030389.974,0.10123586902010508,0.011042008004994792,0.6568004059006718,0.00952547805574169,0.025959663418689848,0.204594924553522,0.6773876900168452,0.1794484552681951,0.07585717806681852,0.009118757776506115,0.7281125557190331,0.6441708746763329,0.09217015208758624,0.004856881779955795,0.07398368637496389,0.009093143904349203,0.030908581539712966,0.14428775666396884,0.5538342515783299,0.6691439711529882,0.07429843627192392,0.08785152455765623,0.6802882569774196,0.009872473156343004,0.19418882198587945,0.20814764411335995,0.6345002830167243,0.13884149804347343,0.5497736296719296,0.07395608495708965,0.00907552039965323,0.6942991098853978,0.009051756409896503,0.02015574673872396,0.0864569530850879,0.5361952323209256,0.6773987501081158,0.6590085524600906,0.5569925241440147,0.18621274981614355,0.6366015445539781,0.009811024640376816,0.17606110550697712,0.7320113254015496
1636030405.007,0.10197854511214127,0.01117354398150176,0.6570568522642519,0.009614602664648256,0.025888013730897358,0.20146274213819526,0.7055230295074942,0.17671242557992228,0.07565402572645943,0.00921905812881851,0.7273801524065288,0.6737563999149991,0.09443473475010522,0.004484905557266217,0.07404726896325171,0.009100082412794214,0.0320298946652514,0.14407053657622226,0.5541202513775513,0.6693857706622478,0.07451244145627235,0.08758295519878861,0.6952220539598291,0.009748813543851669,0.185752973680687,0.20847242747541073,0.6345976333491706,0.14495458361320812,0.512459272617309,0.07024566075007363,0.00892231044975479,0.6790978257832259,0.009001889559107936,0.01991819586969574,0.08638191395437422,0.5523020851081717,0.6767524773195212,0.649888503638171,0.5570545000925784,0.18644152917600676,0.637320762940329,0.009832270728581406,0.16619993926144327,0.7305118205751624
1636030420.032,0.10197854511214127,0.01117354398150176,0.6570568522642519,0.009614602664648256,0.025888013730897358,0.20146274213819526,0.7055230295074942,0.17671242557992228,0.07565402572645943,0.00921905812881851,0.7273801524065288,0.6737563999149991,0.09443473475010522,0.004484905557266217,0.07404726896325171,0.009100082412794214,0.0320298946652514,0.14407053657622226,0.5541202513775513,0.6693857706622478,0.07451244145627235,0.08758295519878861,0.6952220539598291,0.009748813543851669,0.185752973680687,0.20847242747541073,0.6345976333491706,0.14495458361320812,0.512459272617309,0.07024566075007363,0.00892231044975479,0.6790978257832259,0.009001889559107936,0.01991819586969574,0.08638191395437422,0.5523020851081717,0.6767524773195212,0.649888503638171,0.5570545000925784,0.18644152917600676,0.637320762940329,0.009832270728581406,0.16619993926144327,0.7305118205751624
