"Time","pod:productcatalogservice-w1-56c4dd84bf-66m5g_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-bn7ml_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-g9z89_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-4krfm_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-vpmtr_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w1-599b6846df-scqbw_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-mrdjg_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-xbxgl_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xzdxs_service:productcatalogservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-dxmgb_service:frontend_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-lk25q_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-szrkp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w3-8597bb459d-9s89z_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-vxshf_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-h2km5_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-65zfp_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-75qwf_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:frontend-w4-6646bc856b-p8sns_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-st44h_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-5wwl9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-sxrq4_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-kj888_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-7cmt5_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-96srp_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-9d4ft_service:frontend_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-27jrd_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-vffv9_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-q9tt6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-qlwj7_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-ssqc9_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-4sm4w_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-rt9ht_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q7wkt_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3"
1636031585.059,0.06780132356476362,0.03950741709097751,0.4861404043909129,0.5863587772041483,0.06479920804307997,0.009536165546324079,0.01759660373241622,0.564018685366012,0.009756829546305124,0.4886503665996309,0.06998659384467033,0.17788866872746162,0.6188161115878161,0.004756937622740532,0.17482605261632453,0.5674035336280425,0.08887613806189906,0.009515451036553378,0.561404168730644,0.009756064965485879,0.018621282993223253,0.6310830270058672,0.07991454972650518,0.16556393416728593,0.5972413927349698,0.49396573645993275,0.5790417555878264,0.010370050858043257,0.0790783628993543,0.010290299712515834,0.49168468412956634,0.6324205870146007,0.190084520254848,0.5646327134189617,0.010006523212710446,0.13197027011322132,0.15458901167471742,0.5781249123289722,0.1810370514653536,0.5618238624804244,0.09534959606111995,0.01074705016409477,0.0671778768992223,0.1380862248341063
1636031600.088,0.06780132356476362,0.03950741709097751,0.4861404043909129,0.5863587772041483,0.06479920804307997,0.009536165546324079,0.01759660373241622,0.564018685366012,0.009756829546305124,0.4886503665996309,0.06998659384467033,0.17788866872746162,0.6188161115878161,0.004756937622740532,0.17482605261632453,0.5674035336280425,0.08887613806189906,0.009515451036553378,0.561404168730644,0.009756064965485879,0.018621282993223253,0.6310830270058672,0.07991454972650518,0.16556393416728593,0.5972413927349698,0.49396573645993275,0.5790417555878264,0.010370050858043257,0.0790783628993543,0.010290299712515834,0.49168468412956634,0.6324205870146007,0.190084520254848,0.5646327134189617,0.010006523212710446,0.13197027011322132,0.15458901167471742,0.5781249123289722,0.1810370514653536,0.5618238624804244,0.09534959606111995,0.01074705016409477,0.0671778768992223,0.1380862248341063
1636031615.11,0.07497117287163688,0.04337501037878597,0.5528620332298623,0.6193411348360416,0.07390724853507417,0.00925715664439786,0.01762844371128783,0.6387722478134583,0.009365353935436756,0.5461787344313385,0.07374782196710833,0.19106968304798755,0.7190997658466188,0.004527830310840927,0.18483174949172576,0.6308549653894844,0.09506911382176786,0.009021628408508446,0.6277972002014142,0.009399495399685206,0.020360008331958127,0.7046432149304889,0.08667646293119755,0.16810077316867872,0.676195038083019,0.5499877072077153,0.6508724849652976,0.010184153071350515,0.08595672065609772,0.01010841756820454,0.5534446327717033,0.707228128698006,0.20463376847068715,0.6272013396291045,0.009704441884307236,0.14313748289514686,0.1761900442538316,0.6391404228860966,0.21847814528473125,0.6593269172916274,0.0923729727730283,0.010305861751880911,0.0746669062417899,0.1429631924700118
1636031630.137,0.07497117287163688,0.04337501037878597,0.5528620332298623,0.6193411348360416,0.07390724853507417,0.00925715664439786,0.01762844371128783,0.6387722478134583,0.009365353935436756,0.5461787344313385,0.07374782196710833,0.19106968304798755,0.7190997658466188,0.004527830310840927,0.18483174949172576,0.6308549653894844,0.09506911382176786,0.009021628408508446,0.6277972002014142,0.009399495399685206,0.020360008331958127,0.7046432149304889,0.08667646293119755,0.16810077316867872,0.676195038083019,0.5499877072077153,0.6508724849652976,0.010184153071350515,0.08595672065609772,0.01010841756820454,0.5534446327717033,0.707228128698006,0.20463376847068715,0.6272013396291045,0.009704441884307236,0.14313748289514686,0.1761900442538316,0.6391404228860966,0.21847814528473125,0.6593269172916274,0.0923729727730283,0.010305861751880911,0.0746669062417899,0.1429631924700118
1636031645.172,0.07513858616808894,0.045037317828714216,0.5121625501111917,0.6437723893146703,0.07525871824755839,0.009135299858754805,0.015813231634344824,0.6526196314499964,0.009314174677879644,0.5430835255056334,0.07519878717845341,0.1946693716227677,0.7210297054881852,0.004714703415185706,0.1856690523194679,0.6391499911596126,0.09200811450423844,0.008960875086789779,0.6585141116079376,0.009338178339925271,0.020250878281672463,0.7235032626777024,0.08678288843711619,0.17943554582815835,0.7010455257229697,0.5541189434230896,0.6626904145261547,0.01062770644497158,0.08592383785152186,0.010002075683436215,0.5552961171739083,0.7272309068781011,0.2025055998739531,0.6358330688823913,0.009715251920906023,0.14391253514040264,0.17479156813386532,0.6692766540359797,0.21913806727322033,0.66745438642389,0.09784223192607405,0.011075990396735687,0.07449937006514668,0.15047121723762916
1636031660.196,0.07513858616808894,0.045037317828714216,0.5121625501111917,0.6437723893146703,0.07525871824755839,0.009135299858754805,0.015813231634344824,0.6526196314499964,0.009314174677879644,0.5430835255056334,0.07519878717845341,0.1946693716227677,0.7210297054881852,0.004714703415185706,0.1856690523194679,0.6391499911596126,0.09200811450423844,0.008960875086789779,0.6585141116079376,0.009338178339925271,0.020250878281672463,0.7235032626777024,0.08678288843711619,0.17943554582815835,0.7010455257229697,0.5541189434230896,0.6626904145261547,0.01062770644497158,0.08592383785152186,0.010002075683436215,0.5552961171739083,0.7272309068781011,0.2025055998739531,0.6358330688823913,0.009715251920906023,0.14391253514040264,0.17479156813386532,0.6692766540359797,0.21913806727322033,0.66745438642389,0.09784223192607405,0.011075990396735687,0.07449937006514668,0.15047121723762916
1636031675.221,0.07524281475296914,0.04677967381250908,0.5578827637754397,0.6655476613656582,0.07498494414330015,0.008452764831855104,0.013244531259608248,0.6539666506390899,0.009298984959681834,0.5226118189595683,0.0756994315591043,0.20118494286930885,0.6820624034356313,0.004700554064540291,0.18570894767813861,0.6396578675915094,0.09694391756143653,0.008927024189868987,0.6606112250389824,0.009276104984409738,0.02008672021721393,0.7226166580223962,0.08621263202350885,0.17949733324006162,0.6766228769276126,0.5554030685882918,0.6635023383385443,0.010297615822159977,0.08625764033647998,0.009914824304010897,0.5568997167945668,0.7265074423961589,0.20279274401075073,0.6367804159974978,0.009638551341146367,0.14443284971392456,0.17466276663429012,0.6687709517777278,0.19689702289654076,0.6386779083931,0.09270376115307888,0.010480059816966762,0.0743294130282346,0.15137600216775535
1636031690.249,0.07524281475296914,0.04677967381250908,0.5578827637754397,0.6655476613656582,0.07498494414330015,0.008452764831855104,0.013244531259608248,0.6539666506390899,0.009298984959681834,0.5226118189595683,0.0756994315591043,0.20118494286930885,0.6820624034356313,0.004700554064540291,0.18570894767813861,0.6396578675915094,0.09694391756143653,0.008927024189868987,0.6606112250389824,0.009276104984409738,0.02008672021721393,0.7226166580223962,0.08621263202350885,0.17949733324006162,0.6766228769276126,0.5554030685882918,0.6635023383385443,0.010297615822159977,0.08625764033647998,0.009914824304010897,0.5568997167945668,0.7265074423961589,0.20279274401075073,0.6367804159974978,0.009638551341146367,0.14443284971392456,0.17466276663429012,0.6687709517777278,0.19689702289654076,0.6386779083931,0.09270376115307888,0.010480059816966762,0.0743294130282346,0.15137600216775535
1636031705.279,0.07568544935200767,0.04788241415373436,0.5581996482391589,0.678672982609199,0.07502566178032873,0.00901012419323141,0.012019421957777207,0.6563911129500302,0.009350042707151722,0.5584355282349667,0.07636120326191143,0.18739634689365187,0.7305041458112348,0.004524596144831923,0.18518992768100345,0.6390612540416563,0.09533090432193274,0.008915079868542897,0.6730624098581731,0.009206678405502395,0.02015980142134682,0.72105777441026,0.08538938515761593,0.1663441877329575,0.6846097507364474,0.5571775406416997,0.665696088828389,0.01013561892299956,0.08583242378587802,0.009940553989192927,0.5583198786420308,0.7247228241729331,0.20193910768991563,0.6368078832755222,0.00969202600817946,0.14518126050894134,0.17517240835924092,0.6274817155168062,0.20356522345540307,0.648233122829367,0.09383394357275257,0.010375957975721375,0.07411561863976694,0.15153901579044177
1636031720.302,0.07568544935200767,0.04788241415373436,0.5581996482391589,0.678672982609199,0.07502566178032873,0.00901012419323141,0.012019421957777207,0.6563911129500302,0.009350042707151722,0.5584355282349667,0.07636120326191143,0.18739634689365187,0.7305041458112348,0.004524596144831923,0.18518992768100345,0.6390612540416563,0.09533090432193274,0.008915079868542897,0.6730624098581731,0.009206678405502395,0.02015980142134682,0.72105777441026,0.08538938515761593,0.1663441877329575,0.6846097507364474,0.5571775406416997,0.665696088828389,0.01013561892299956,0.08583242378587802,0.009940553989192927,0.5583198786420308,0.7247228241729331,0.20193910768991563,0.6368078832755222,0.00969202600817946,0.14518126050894134,0.17517240835924092,0.6274817155168062,0.20356522345540307,0.648233122829367,0.09383394357275257,0.010375957975721375,0.07411561863976694,0.15153901579044177
