"Time","pod:currencyservice-w2-6f8d8654c5-d2l47_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-wvh6w_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-5zbqf_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-d7j86_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-g7zhs_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-mgbdp_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-hn4gl_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-9zl7k_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8nwmq_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4hlzp_service:recommendationservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-zpk4p_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-c9ps2_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-sdvxd_service:recommendationservice_node:worker--3","pod:frontend-w1-599b6846df-lrsfp_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lwl9k_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-sdfx6_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-8k2vs_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-fsfpv_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wzkxp_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-vpqmd_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-5nbz8_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-565fd_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6v9fw_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tl8jv_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-zxzfp_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-qsdjv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fkq45_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-rxr2s_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-hxc99_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-vdmx8_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-b5gwb_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-9ql74_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-48njz_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-pk68s_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-zx4f9_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-mvrjb_service:currencyservice_node:worker--3"
1636910959.031,0.5566719681739624,0.5197658008759565,0.5227481544098047,0.4581940320973652,0.02531902791275328,0.46633363409917,0.4606497821629163,0.49281601500729166,0.22476016499189772,0.08361837669181865,0.07062817126294647,0.010116793508971095,0.010280438184665262,0.22714847314426218,0.0671562444595103,0.00963623857345155,0.46889289859036287,0.010359535409022423,0.08543578977708333,0.010425415218637213,0.4865109852657177,0.5304649726185986,0.0818139568710062,0.09142099654717012,0.010717240944070028,0.47715283377192885,0.07019432104206286,0.010022406240363962,0.026871192617166324,0.5214162743411119,0.010672853733261649,0.010715395679952415,0.22448110900276208,0.43924883891946753,0.011375017980948598,0.2402478116941208,0.4839097098899715,0.06763024591586181,0.511131548259362,0.5517399866240007,0.5186343676057424,0.47056641284532036
1636910974.053,0.627106018953563,0.5853098377719015,0.6551597853058895,0.5170064295613456,0.027048887511385726,0.5219255796558342,0.5240979057035065,0.5548161671854572,0.2426557525426956,0.0942207264780561,0.07273252025200769,0.009652167277280004,0.009900384241127949,0.25276987472120477,0.06946890313627643,0.00928835850792636,0.5276255537466951,0.009777112887498982,0.09234620316732908,0.010001463621617997,0.591389481846559,0.6032235371653552,0.09380541591713856,0.10233389758327358,0.010340877483797029,0.5421629667063604,0.07679500646717388,0.009542382736734726,0.02912895601427411,0.5970899411086261,0.010289414129854296,0.010098112885309183,0.23661922547206363,0.5193320317425932,0.010894399858936815,0.2722617044543487,0.536472419587032,0.07623146815224921,0.5725390144491492,0.6180827627381359,0.5829137529248947,0.5207955594332037
1636910989.096,0.627106018953563,0.5853098377719015,0.6551597853058895,0.5170064295613456,0.027048887511385726,0.5219255796558342,0.5240979057035065,0.5548161671854572,0.2426557525426956,0.0942207264780561,0.07273252025200769,0.009652167277280004,0.009900384241127949,0.25276987472120477,0.06946890313627643,0.00928835850792636,0.5276255537466951,0.009777112887498982,0.09234620316732908,0.010001463621617997,0.591389481846559,0.6032235371653552,0.09380541591713856,0.10233389758327358,0.010340877483797029,0.5421629667063604,0.07679500646717388,0.009542382736734726,0.02912895601427411,0.5970899411086261,0.010289414129854296,0.010098112885309183,0.23661922547206363,0.5193320317425932,0.010894399858936815,0.2722617044543487,0.536472419587032,0.07623146815224921,0.5725390144491492,0.6180827627381359,0.5829137529248947,0.5207955594332037
1636911004.116,0.6648490717673394,0.6280548752362507,0.6798280298590593,0.5540484732334978,0.028546316266747567,0.5700553655784024,0.5644198304272802,0.6141948914113782,0.25355409346065283,0.09442618509462834,0.07791296873999426,0.009165069760808622,0.009747628931703205,0.2555029002515655,0.07457789046316807,0.00915817525593373,0.5650723816614059,0.009529612876358574,0.09485987429807471,0.00993044750633444,0.6404498864874738,0.6370852388726904,0.09953792255800134,0.09696460391967267,0.010670897678252793,0.5722965486810696,0.07880649098250768,0.009333105081881716,0.02989681028110781,0.6771698325395724,0.009863015026672809,0.010093231024315053,0.24595250004817712,0.5575159324872448,0.010316164386001947,0.2849379288287118,0.5764824110487937,0.07756259618297007,0.6160988376903471,0.6555906585792056,0.6272571769898208,0.5644631017922656
1636911019.142,0.6648490717673394,0.6280548752362507,0.6798280298590593,0.5540484732334978,0.028546316266747567,0.5700553655784024,0.5644198304272802,0.6141948914113782,0.25355409346065283,0.09442618509462834,0.07791296873999426,0.009165069760808622,0.009747628931703205,0.2555029002515655,0.07457789046316807,0.00915817525593373,0.5650723816614059,0.009529612876358574,0.09485987429807471,0.00993044750633444,0.6404498864874738,0.6370852388726904,0.09953792255800134,0.09696460391967267,0.010670897678252793,0.5722965486810696,0.07880649098250768,0.009333105081881716,0.02989681028110781,0.6771698325395724,0.009863015026672809,0.010093231024315053,0.24595250004817712,0.5575159324872448,0.010316164386001947,0.2849379288287118,0.5764824110487937,0.07756259618297007,0.6160988376903471,0.6555906585792056,0.6272571769898208,0.5644631017922656
1636911034.165,0.6644697490756825,0.6268325094612025,0.677897169034752,0.5542577882625883,0.02842845805360079,0.5574667175256398,0.5352565274511808,0.6160273490360876,0.25267770131206174,0.09436051201824923,0.07489734169738924,0.009055029590888093,0.009824711892155745,0.27916471289223427,0.07602099697660115,0.009204417236024035,0.5649787597516402,0.009384655069639695,0.0942023528338903,0.009927027446344643,0.6388062868554549,0.6302440753728626,0.10039860236098058,0.10234818985698828,0.010422987120627869,0.5712266666510337,0.07869943965841275,0.009302270928013593,0.030453900120328663,0.6429939496117444,0.009815807837115935,0.01009267302481097,0.25524827858460697,0.5584653546817134,0.010131231668746658,0.2841655679875247,0.575275831744587,0.07737154758385273,0.6161467706212437,0.6528497438675582,0.6257585926439458,0.5649387169922966
1636911049.209,0.6644697490756825,0.6268325094612025,0.677897169034752,0.5542577882625883,0.02842845805360079,0.5574667175256398,0.5352565274511808,0.6160273490360876,0.25267770131206174,0.09436051201824923,0.07489734169738924,0.009055029590888093,0.009824711892155745,0.27916471289223427,0.07602099697660115,0.009204417236024035,0.5649787597516402,0.009384655069639695,0.0942023528338903,0.009927027446344643,0.6388062868554549,0.6302440753728626,0.10039860236098058,0.10234818985698828,0.010422987120627869,0.5712266666510337,0.07869943965841275,0.009302270928013593,0.030453900120328663,0.6429939496117444,0.009815807837115935,0.01009267302481097,0.25524827858460697,0.5584653546817134,0.010131231668746658,0.2841655679875247,0.575275831744587,0.07737154758385273,0.6161467706212437,0.6528497438675582,0.6257585926439458,0.5649387169922966
1636911064.231,0.6663003713078299,0.6261034869662194,0.6771617274718895,0.553114841079917,0.02829694666606743,0.5745360034125854,0.5676023777405026,0.5994880627237377,0.25317385242208656,0.09441024954629919,0.078878284570645,0.009429273936091536,0.009833126383722482,0.2809728192461165,0.07314921606003344,0.009313789389372214,0.5648606967046261,0.009347218863453978,0.09444712622364672,0.00990629380778619,0.6368286698358776,0.6412930126877142,0.10097655662785827,0.10532468483801888,0.01023662971757661,0.5716521110188422,0.07815791246842392,0.009206072697321575,0.02968641119847655,0.6433628106054851,0.009836038566401853,0.010012362886045132,0.24651433721372973,0.5600953297633245,0.010099864894296099,0.28220425445078606,0.5759839828561688,0.0776362033970009,0.6179195184996127,0.6522451410292474,0.6274676739821282,0.5669850622513319
1636911079.25,0.6663003713078299,0.6261034869662194,0.6771617274718895,0.553114841079917,0.02829694666606743,0.5745360034125854,0.5676023777405026,0.5994880627237377,0.25317385242208656,0.09441024954629919,0.078878284570645,0.009429273936091536,0.009833126383722482,0.2809728192461165,0.07314921606003344,0.009313789389372214,0.5648606967046261,0.009347218863453978,0.09444712622364672,0.00990629380778619,0.6368286698358776,0.6412930126877142,0.10097655662785827,0.10532468483801888,0.01023662971757661,0.5716521110188422,0.07815791246842392,0.009206072697321575,0.02968641119847655,0.6433628106054851,0.009836038566401853,0.010012362886045132,0.24651433721372973,0.5600953297633245,0.010099864894296099,0.28220425445078606,0.5759839828561688,0.0776362033970009,0.6179195184996127,0.6522451410292474,0.6274676739821282,0.5669850622513319
1636911094.272,0.6652538997147381,0.6264298124344617,0.6783752837439545,0.5517539665334431,0.02861111759968212,0.565212755010802,0.5671403304555885,0.6495394326524454,0.2520687282325274,0.09360209077923416,0.07717305146913228,0.009449208047266237,0.009686378251011648,0.280228665524348,0.07865706837258385,0.009248080597204283,0.5652461856521608,0.009355633024078106,0.09409001073443826,0.00977505926755401,0.6402723990575008,0.6426219118270197,0.09076117516741938,0.10472949115832134,0.010457113086501643,0.5707030217488934,0.07798058950667519,0.009281804165111587,0.02867596133922929,0.6340149184903193,0.0105637748857802,0.010043048049867772,0.25799984934331494,0.5606062216922613,0.01118772167812684,0.2803308501283129,0.5745108972378141,0.07735604131101241,0.6176111925478632,0.6517003926551983,0.6267823652095008,0.5673599272064667
