"Time","pod:recommendationservice-w3-5bbcb977f8-l9pjm_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-7gsck_service:recommendationservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-b4scw_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-s7lmv_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-8ml25_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-25p2r_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-jg52j_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-pmlv4_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-rkbkp_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-xstmf_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-8dn2w_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-5n8lh_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-jq7vw_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-9gjbj_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-7s22c_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-vp257_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-fwr52_service:cartservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-pwxsq_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w1-6646bc856b-wxhsm_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-smrds_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-kdbnq_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-fdj8c_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-nmhdc_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-d5wq7_service:frontend_node:worker--4","pod:frontend-w1-6646bc856b-7jhps_service:frontend_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-5kzsz_service:adservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-8rh8c_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-mtzqd_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-x4sqj_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-ls9rx_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-hprmp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-srk65_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-fbhkl_service:adservice_node:worker--4","pod:productcatalogservice-w3-66565874fb-kz5b4_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-lzsv2_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w4-6d65c886c7-xkgtf_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-rsp6j_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-mskp2_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-5nbwx_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-kck92_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-tqgp4_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-c58gv_service:recommendationservice_node:worker--1.novalocal"
1638382754.639,0.0091420125411114,0.00990120471768627,0.08201427408917492,0.47567206783315263,0.4572364076686738,0.5228314761331637,0.009274839038816134,0.520388269961771,0.010576774041731607,0.4438295073659681,0.06741211463804148,0.008957150651941696,0.5602518888284173,0.06572583113031157,0.0035126128279116247,0.48225302284089633,0.2338886048168548,0.06578820634811586,0.5394979812168059,0.011688263484656953,0.08643433255852641,0.21650768197396547,0.47186738085230323,0.4709805339854429,0.5237500293753757,0.2619861280385794,0.4742184057077728,0.06792561552915924,0.48254183894578706,0.47275896807346635,0.4892113756496821,0.00924171539280468,0.2665080695195928,0.07288048339214721,0.07310272739821409,0.042013089719093545,0.5808033261675527,0.45181285397438425,0.009773025310065566,0.009605437996372217,0.4956930692344202,0.010524775202818231
1638382769.66,0.008792525141872568,0.009410646501680286,0.10078279113340008,0.5358112507328299,0.5170173464452428,0.5873499462214015,0.008973178686301455,0.5849515570826823,0.009884602392775848,0.48467787661185624,0.07436698641788399,0.009370332186676163,0.6095591024358333,0.07161340112730276,0.003499033358667432,0.5445590651273553,0.2760887290122399,0.07587837702339735,0.6139236170688078,0.011361614638603421,0.09474399025262034,0.24292893978522198,0.5290971223950084,0.532566415310204,0.5623280738614583,0.2786007743524062,0.5374336552378713,0.07287654884097357,0.5602832557639583,0.5372110300401947,0.5487350436378193,0.00880267754451032,0.277008508283518,0.07855175826050724,0.07902894864152096,0.046261471134299736,0.6435941523800569,0.5182228758085158,0.009356729002697555,0.009030344420091896,0.5568540636806358,0.01062401178101062
1638382784.689,0.008792525141872568,0.009410646501680286,0.10078279113340008,0.5358112507328299,0.5170173464452428,0.5873499462214015,0.008973178686301455,0.5849515570826823,0.009884602392775848,0.48467787661185624,0.07436698641788399,0.009370332186676163,0.6095591024358333,0.07161340112730276,0.003499033358667432,0.5445590651273553,0.2760887290122399,0.07587837702339735,0.6139236170688078,0.011361614638603421,0.09474399025262034,0.24292893978522198,0.5290971223950084,0.532566415310204,0.5623280738614583,0.2786007743524062,0.5374336552378713,0.07287654884097357,0.5602832557639583,0.5372110300401947,0.5487350436378193,0.00880267754451032,0.277008508283518,0.07855175826050724,0.07902894864152096,0.046261471134299736,0.6435941523800569,0.5182228758085158,0.009356729002697555,0.009030344420091896,0.5568540636806358,0.01062401178101062
1638382799.715,0.008777613095348108,0.008450303692340694,0.10043636404070315,0.5565288809216102,0.5460100814112745,0.6130307771816943,0.008915865562475925,0.6103274140963211,0.010578888410250032,0.5109012825085357,0.07648706327861272,0.009043791655535524,0.6492642656252469,0.07429152305000276,0.003401562938514904,0.5724089192679647,0.2861572492082004,0.07490089253282937,0.6546945123132635,0.011274010147173809,0.09465918307213458,0.2523998645669787,0.5583885814481854,0.562972052301873,0.6415441356538492,0.2763167891295364,0.56005474910703,0.07794958369195144,0.5704445355785263,0.5592384295690315,0.5809521742506822,0.008822836048791048,0.28670323539840264,0.07922900808362121,0.08063402205696156,0.04816452398335073,0.6792356175036732,0.5492546267677163,0.009203871796116484,0.008898099560982673,0.5895126257785132,0.010188642768005306
1638382815.041,0.008777613095348108,0.008450303692340694,0.10043636404070315,0.5565288809216102,0.5460100814112745,0.6130307771816943,0.008915865562475925,0.6103274140963211,0.010578888410250032,0.5109012825085357,0.07648706327861272,0.009043791655535524,0.6492642656252469,0.07429152305000276,0.003401562938514904,0.5724089192679647,0.2861572492082004,0.07490089253282937,0.6546945123132635,0.011274010147173809,0.09465918307213458,0.2523998645669787,0.5583885814481854,0.562972052301873,0.6415441356538492,0.2763167891295364,0.56005474910703,0.07794958369195144,0.5704445355785263,0.5592384295690315,0.5809521742506822,0.008822836048791048,0.28670323539840264,0.07922900808362121,0.08063402205696156,0.04816452398335073,0.6792356175036732,0.5492546267677163,0.009203871796116484,0.008898099560982673,0.5895126257785132,0.010188642768005306
1638382830.538,0.008660150857527709,0.009083832409445294,0.10032192216593526,0.5582442764484192,0.5491568302415453,0.6119383118705095,0.008859772714755064,0.6097996662523026,0.010679248858180487,0.5380708762283086,0.07654199546330517,0.008969221944298585,0.6769774171028239,0.07444154638735243,0.00341582863236316,0.5725116241564313,0.29561289899042725,0.07508799158442196,0.6115262481631123,0.011050829993875144,0.09762149577134255,0.2548839678308126,0.5599027579962075,0.5651684928201551,0.6388555191692351,0.25506432875812446,0.5613152106292378,0.0731523018319745,0.6060037093611591,0.5605885769163574,0.5796613620881739,0.008727575432183023,0.26478576737117976,0.07909697888362235,0.08065350250010073,0.046159383667841225,0.6608350350923551,0.5529899419008907,0.009275779274960996,0.008971673185007942,0.5894925804352793,0.010986563299191012
1638382845.785,0.008660150857527709,0.009083832409445294,0.10032192216593526,0.5582442764484192,0.5491568302415453,0.6119383118705095,0.008859772714755064,0.6097996662523026,0.010679248858180487,0.5380708762283086,0.07654199546330517,0.008969221944298585,0.6769774171028239,0.07444154638735243,0.00341582863236316,0.5725116241564313,0.29561289899042725,0.07508799158442196,0.6115262481631123,0.011050829993875144,0.09762149577134255,0.2548839678308126,0.5599027579962075,0.5651684928201551,0.6388555191692351,0.25506432875812446,0.5613152106292378,0.0731523018319745,0.6060037093611591,0.5605885769163574,0.5796613620881739,0.008727575432183023,0.26478576737117976,0.07909697888362235,0.08065350250010073,0.046159383667841225,0.6608350350923551,0.5529899419008907,0.009275779274960996,0.008971673185007942,0.5894925804352793,0.010986563299191012
1638382861.463,0.00879912653816394,0.009023072227003565,0.09990814551571897,0.5607088010534675,0.5493728614453622,0.6130503754688231,0.008935104869879983,0.6111300803706965,0.009954886327741544,0.5419012565876133,0.07665570130721494,0.009082327983577164,0.677379825728569,0.07458375044068896,0.003445690228662804,0.574253991196477,0.2947905195039202,0.07500343234088298,0.6123116258882316,0.011102936712700332,0.0988537135142141,0.25599092195618295,0.5047802958389498,0.5547651247614932,0.6390077330357162,0.24777782981758256,0.5448410379971911,0.07775186785267843,0.6158800243152165,0.5621597015735197,0.5802741238679279,0.00870807930237045,0.2552182775443498,0.07913479959560418,0.08064173496517546,0.04912193495611452,0.6739486666407544,0.5541840991310562,0.00917612853663066,0.008993579886360323,0.5896315207427794,0.011071524747290775
1638382876.548,0.00879912653816394,0.009023072227003565,0.09990814551571897,0.5607088010534675,0.5493728614453622,0.6130503754688231,0.008935104869879983,0.6111300803706965,0.009954886327741544,0.5419012565876133,0.07665570130721494,0.009082327983577164,0.677379825728569,0.07458375044068896,0.003445690228662804,0.574253991196477,0.2947905195039202,0.07500343234088298,0.6123116258882316,0.011102936712700332,0.0988537135142141,0.25599092195618295,0.5047802958389498,0.5547651247614932,0.6390077330357162,0.24777782981758256,0.5448410379971911,0.07775186785267843,0.6158800243152165,0.5621597015735197,0.5802741238679279,0.00870807930237045,0.2552182775443498,0.07913479959560418,0.08064173496517546,0.04912193495611452,0.6739486666407544,0.5541840991310562,0.00917612853663066,0.008993579886360323,0.5896315207427794,0.011071524747290775
1638382891.568,0.008761359807020917,0.009169076069358439,0.10052252365995071,0.5605258854480769,0.549977114429131,0.6129373518432032,0.008872467727157735,0.6123894438102347,0.01082227446274058,0.5445778210161549,0.07732366746616481,0.008901500628244022,0.6590454145729281,0.07478124793442861,0.0034602096757702923,0.5756617069321435,0.29609023760604336,0.07487319861134822,0.6164157480432926,0.011160582741815379,0.10114953452990161,0.2563537657150485,0.5618998666616153,0.5549079861525101,0.5541516496376229,0.2476280702239979,0.5632484997837806,0.0743351419661193,0.5911926904549543,0.5632707948943512,0.5805977206177245,0.008648438835398021,0.2547980586299516,0.07927526178905422,0.08055300633408982,0.0492520575070428,0.6772102399892486,0.5546685651523715,0.009162329182159859,0.009140126143017707,0.5897572126412165,0.010238320754052087
