"Time","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-l8f6s_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-vfngm_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-6qxpr_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-sxdpv_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-6qnzd_service:frontend_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-lcdtj_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xhvmf_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xvb9t_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-fsw5h_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-96c8v_service:frontend_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-n9mzm_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-49b9n_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-rvlng_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-7tgrx_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-knqnk_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-p67qp_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7zmj4_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-7kqhb_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-nvmvf_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-rmczn_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-zb8bl_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-ws7dl_service:frontend_node:worker--3","pod:frontend-w2-777d8d5dcb-nntbp_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-22q72_service:currencyservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-cbrsq_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w3-8649bb655b-2cntw_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-xqd4f_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-4rmpk_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-n2wrm_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-cwbrq_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-sbnf6_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7mdkm_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-vhmp9_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-2rfrp_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:currencyservice-w4-649d8c7669-67wj5_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-hxvkl_service:currencyservice_node:worker--4.novalocal"
1636907058.173,0.2344345984212783,0.06753614792341675,0.010055612615281758,0.4455652294294726,0.06197955682416892,0.4896114393773305,0.2410083354688642,0.4763142947473329,0.010307003490965775,0.010423292219755645,0.5442877466559976,0.49567175973456956,0.49318571744180445,0.07849985265341668,0.009931465583469225,0.4928405021630169,0.477439632250903,0.09181383176550824,0.010843613081970526,0.07825516324968475,0.009709950979050488,0.009921969249735766,0.4774973652033694,0.47345341612883085,0.5154152038626272,0.46480330434972333,0.47483776245115755,0.06508316145855683,0.02684779615383147,0.08525064768983512,0.010814519001046335,0.06718376173392136,0.024835587843954433,0.009875505234403637,0.011200118091438806,0.22184505811429728,0.4574193997295698,0.46075732932932995,0.5381551082219024,0.21637732584330582,0.585066346273329,0.5305480570798876
1636907073.198,0.2733343502942998,0.07636466111928876,0.009809190784675525,0.5056919752416608,0.07222185487486962,0.6105308085981282,0.27034312032883945,0.5369042043245713,0.009502192067626869,0.0097862093763532,0.6115775583703745,0.5572553067208752,0.5519824901948525,0.08704015833259565,0.009439036720072756,0.5751313328827419,0.5901150204995504,0.09562074798326056,0.011021638825249206,0.08582113994755369,0.009440033562909103,0.009379591941076675,0.5169680501471697,0.5285909511628398,0.5786867989801363,0.5240659149897738,0.535680804005342,0.07245771964867832,0.02938464590825659,0.09569934704150261,0.009861908810560056,0.07573315328108475,0.027733733214835268,0.00947455903926505,0.01089322769371567,0.24722106286175982,0.5094214986848927,0.5182573521929088,0.6037967160658433,0.2311235555019808,0.624281354197143,0.6270571421682205
1636907088.224,0.2733343502942998,0.07636466111928876,0.009809190784675525,0.5056919752416608,0.07222185487486962,0.6105308085981282,0.27034312032883945,0.5369042043245713,0.009502192067626869,0.0097862093763532,0.6115775583703745,0.5572553067208752,0.5519824901948525,0.08704015833259565,0.009439036720072756,0.5751313328827419,0.5901150204995504,0.09562074798326056,0.011021638825249206,0.08582113994755369,0.009440033562909103,0.009379591941076675,0.5169680501471697,0.5285909511628398,0.5786867989801363,0.5240659149897738,0.535680804005342,0.07245771964867832,0.02938464590825659,0.09569934704150261,0.009861908810560056,0.07573315328108475,0.027733733214835268,0.00947455903926505,0.01089322769371567,0.24722106286175982,0.5094214986848927,0.5182573521929088,0.6037967160658433,0.2311235555019808,0.624281354197143,0.6270571421682205
1636907103.25,0.28045115040355983,0.07785090771480874,0.009658459546254734,0.5421555988329916,0.07774328782126061,0.6231127382597612,0.2783492099301805,0.5707479841568197,0.009442419906927891,0.009519100683856618,0.6455737541616873,0.5964732307848413,0.5920956196798807,0.08647659797185642,0.008910752502406836,0.6203173249504983,0.6329635841573394,0.09128718023466559,0.010660066883459883,0.08714345944612625,0.009224904667204754,0.009488495956606642,0.5667457392550983,0.5705265138699852,0.6196865419019999,0.5512320824037382,0.5667414793002318,0.07660705778231856,0.0302908825059387,0.10105826290791124,0.009768354446393734,0.07801339761240546,0.02896550012076588,0.008940617801984711,0.009690289070998809,0.25446373275343015,0.5491487779664197,0.5542694409808636,0.6379896575977331,0.24282714671654718,0.6956189955921499,0.6733706999243574
1636907118.279,0.28045115040355983,0.07785090771480874,0.009658459546254734,0.5421555988329916,0.07774328782126061,0.6231127382597612,0.2783492099301805,0.5707479841568197,0.009442419906927891,0.009519100683856618,0.6455737541616873,0.5964732307848413,0.5920956196798807,0.08647659797185642,0.008910752502406836,0.6203173249504983,0.6329635841573394,0.09128718023466559,0.010660066883459883,0.08714345944612625,0.009224904667204754,0.009488495956606642,0.5667457392550983,0.5705265138699852,0.6196865419019999,0.5512320824037382,0.5667414793002318,0.07660705778231856,0.0302908825059387,0.10105826290791124,0.009768354446393734,0.07801339761240546,0.02896550012076588,0.008940617801984711,0.009690289070998809,0.25446373275343015,0.5491487779664197,0.5542694409808636,0.6379896575977331,0.24282714671654718,0.6956189955921499,0.6733706999243574
1636907133.307,0.2827552342083738,0.078173206872672,0.009590109876487006,0.5443709293688557,0.07768153970751995,0.6093902500661533,0.2882683149530615,0.5706837132485192,0.009461204278415023,0.009505878272791172,0.6456847258430922,0.5965773250653064,0.5936899755834238,0.08649569047366312,0.008859205900572363,0.601116201043264,0.6107111446087728,0.09529320471452578,0.009969245305625466,0.08747696701998006,0.009256677688914066,0.009444310304309624,0.5671500505434102,0.5713898667771465,0.6187476591419967,0.5145710245244729,0.5677530097377034,0.07661856697029949,0.031173808500074493,0.09894723428122622,0.00982956790787948,0.07837015753304806,0.02892115529556346,0.008497888331725049,0.010385861587969284,0.2556411632169057,0.5499971434018722,0.5556364929058042,0.6382278136053456,0.25671453468749095,0.6397327192099977,0.6735718625997549
1636907148.325,0.2827552342083738,0.078173206872672,0.009590109876487006,0.5443709293688557,0.07768153970751995,0.6093902500661533,0.2882683149530615,0.5706837132485192,0.009461204278415023,0.009505878272791172,0.6456847258430922,0.5965773250653064,0.5936899755834238,0.08649569047366312,0.008859205900572363,0.601116201043264,0.6107111446087728,0.09529320471452578,0.009969245305625466,0.08747696701998006,0.009256677688914066,0.009444310304309624,0.5671500505434102,0.5713898667771465,0.6187476591419967,0.5145710245244729,0.5677530097377034,0.07661856697029949,0.031173808500074493,0.09894723428122622,0.00982956790787948,0.07837015753304806,0.02892115529556346,0.008497888331725049,0.010385861587969284,0.2556411632169057,0.5499971434018722,0.5556364929058042,0.6382278136053456,0.25671453468749095,0.6397327192099977,0.6735718625997549
1636907163.351,0.2832820941612162,0.07805075150104779,0.009665896762838556,0.5413841717852828,0.07247493794491873,0.5730891898582262,0.29022883223667834,0.5709586313182222,0.009467866317620074,0.0094782066448472,0.6448355472103198,0.5971307829156564,0.5931235577128349,0.0863570908802357,0.008966311011848714,0.647637573702285,0.6051338396258917,0.1032431160295485,0.010031556816851805,0.08751891854056304,0.009237480684026439,0.009482092962182843,0.5368503701896454,0.5710042814305771,0.6181951977263689,0.5649585005684925,0.5685574943346831,0.07707693447618776,0.03085057500376854,0.09602795016544964,0.010467399850864234,0.07832146590942586,0.029045000033485396,0.008623922586794085,0.010166196370860905,0.25582301002224017,0.5490186922322551,0.5554451351335636,0.6390106905195165,0.24576189029630768,0.6198081865132785,0.6803175130614787
1636907178.375,0.2832820941612162,0.07805075150104779,0.009665896762838556,0.5413841717852828,0.07247493794491873,0.5730891898582262,0.29022883223667834,0.5709586313182222,0.009467866317620074,0.0094782066448472,0.6448355472103198,0.5971307829156564,0.5931235577128349,0.0863570908802357,0.008966311011848714,0.647637573702285,0.6051338396258917,0.1032431160295485,0.010031556816851805,0.08751891854056304,0.009237480684026439,0.009482092962182843,0.5368503701896454,0.5710042814305771,0.6181951977263689,0.5649585005684925,0.5685574943346831,0.07707693447618776,0.03085057500376854,0.09602795016544964,0.010467399850864234,0.07832146590942586,0.029045000033485396,0.008623922586794085,0.010166196370860905,0.25582301002224017,0.5490186922322551,0.5554451351335636,0.6390106905195165,0.24576189029630768,0.6198081865132785,0.6803175130614787
1636907193.4,0.28514393619636086,0.07829977751678124,0.009588499462662995,0.5409264970921207,0.07640798408506083,0.6106796659273616,0.28235290490849585,0.5721514603401611,0.00943044793379073,0.00959407847958378,0.6451294989160986,0.597345956099031,0.5926740475904195,0.08725451048503136,0.008993465375897338,0.5980600380151673,0.6388890424244295,0.10423595964950894,0.010428743874010387,0.08704386849421976,0.00933732584641881,0.009528776196055034,0.565847631503917,0.5696549986975837,0.6189054693794738,0.5489781607497978,0.568689750428446,0.07683161369812713,0.03145300891194689,0.09759215177882297,0.010279729978141531,0.0782786519442015,0.029261883007753137,0.008812033798399631,0.010396230315221194,0.25711434421282764,0.5503601797148595,0.5569712841863781,0.6396479099415919,0.25695706091570997,0.6496286112646849,0.6671327679150664
