"Time","pod:recommendationservice-w3-5bbcb977f8-78nql_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-b64vv_service:cartservice_node:worker--4","pod:frontend-w4-8ddd87c7b-sttxx_service:frontend_node:worker--4","pod:currencyservice-w2-cd78b8fd6-b7z5k_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-r2qhf_service:redis-cart_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-cz5fp_service:adservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-cwk82_service:productcatalogservice_node:worker--4","pod:adservice-w2-5c67ddfffc-7262g_service:adservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-m7px9_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-8swgr_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-wvhm7_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-4kszj_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-2ldrd_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-c2k8g_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-jvgtr_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-ct6t5_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-hnmmm_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-smkgt_service:recommendationservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-dn9s6_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-lfcbt_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-8597bb459d-rbplv_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-lftp7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-7tj6n_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-px7hf_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-jw1ld_service:frontend_node:worker--4","pod:currencyservice-w3-6f8d8654c5-746ds_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-jr96k_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-mn2c5_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-tl5p7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-npzwk_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-gzqqw_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-fsmjl_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-656689488c-vwvqz_service:currencyservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-z75f8_service:redis-cart_node:worker--4","pod:frontend-w1-6646bc856b-rzqdb_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-9dprn_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-wb68n_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-mwctj_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-9whq5_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-mtbwx_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-b559s_service:currencyservice_node:worker--4","pod:frontend-w2-599b6846df-kjqf9_service:frontend_node:worker--2.novalocal"
1638381447.15,0.008950627751473995,0.26318685922316637,0.46435227009754754,0.49591793857478883,0.046117435097703136,0.2583458891114433,0.06575795401469549,0.2680314535656658,0.529709896510473,0.07476441605901218,0.0706339364614836,0.5730165241723303,0.09545307173732881,0.0678721910053133,0.009876665354988042,0.49644543479789593,0.5072425352668756,0.009535880265228263,0.01121572080752191,0.0670878882663202,0.00941212131634708,0.6020739596328921,0.5446999128283332,0.010017921971525531,0.49800077444994295,0.5496427421322545,0.5487297496074032,0.009071400994587437,0.5344795358193952,0.010850661518536281,0.2542486091079506,0.009496805169932582,0.5098426851072025,0.005416957286931874,0.5632422661644504,0.09313106070023183,0.4995196193190753,0.46512376129326377,0.0755170640271409,0.009037174534599433,0.4956468047158459,0.43898326996050624
1638381462.182,0.008950627751473995,0.26318685922316637,0.46435227009754754,0.49591793857478883,0.046117435097703136,0.2583458891114433,0.06575795401469549,0.2680314535656658,0.529709896510473,0.07476441605901218,0.0706339364614836,0.5730165241723303,0.09545307173732881,0.0678721910053133,0.009876665354988042,0.49644543479789593,0.5072425352668756,0.009535880265228263,0.01121572080752191,0.0670878882663202,0.00941212131634708,0.6020739596328921,0.5446999128283332,0.010017921971525531,0.49800077444994295,0.5496427421322545,0.5487297496074032,0.009071400994587437,0.5344795358193952,0.010850661518536281,0.2542486091079506,0.009496805169932582,0.5098426851072025,0.005416957286931874,0.5632422661644504,0.09313106070023183,0.4995196193190753,0.46512376129326377,0.0755170640271409,0.009037174534599433,0.4956468047158459,0.43898326996050624
1638381477.399,0.00869856095607431,0.26439347750703357,0.5086281004002489,0.5464616087154437,0.04870267887472795,0.25819850210525563,0.07488526156431918,0.28184749447947044,0.5854920355594475,0.07816576752079298,0.07646164100653263,0.6728798932597688,0.092040197797222,0.07342859356279206,0.009404935828475881,0.5475279855343419,0.5611804038956462,0.00878936902229521,0.010643150889631301,0.07283794253911693,0.008952363523160546,0.6597612347588602,0.6128227430801652,0.010681106899603433,0.5843967901241859,0.6004228374876577,0.5987364290356574,0.008803599513546886,0.5993173602323723,0.010177088433803248,0.2703275707244358,0.008983983832275732,0.520533013297749,0.005182412407220444,0.6233120872075322,0.09806930317227763,0.5463588551140552,0.5138964892308105,0.07764901120130782,0.00881973299723694,0.5340489410360273,0.48825371342606494
1638381492.444,0.00869856095607431,0.26439347750703357,0.5086281004002489,0.5464616087154437,0.04870267887472795,0.25819850210525563,0.07488526156431918,0.28184749447947044,0.5854920355594475,0.07816576752079298,0.07646164100653263,0.6728798932597688,0.092040197797222,0.07342859356279206,0.009404935828475881,0.5475279855343419,0.5611804038956462,0.00878936902229521,0.010643150889631301,0.07283794253911693,0.008952363523160546,0.6597612347588602,0.6128227430801652,0.010681106899603433,0.5843967901241859,0.6004228374876577,0.5987364290356574,0.008803599513546886,0.5993173602323723,0.010177088433803248,0.2703275707244358,0.008983983832275732,0.520533013297749,0.005182412407220444,0.6233120872075322,0.09806930317227763,0.5463588551140552,0.5138964892308105,0.07764901120130782,0.00881973299723694,0.5340489410360273,0.48825371342606494
1638381507.467,0.00865550770278191,0.27789410598887093,0.5193780944299708,0.5465283505083525,0.048765807988184,0.2655776807071468,0.07500058546433931,0.26080843456254144,0.5843319059543332,0.07744157257620948,0.07587967939965762,0.6763092772728826,0.0933820521442135,0.07306982398985301,0.00926689354866163,0.5455236408044265,0.5635519432624518,0.009215778747899497,0.0106253971335956,0.0729738167325299,0.00893726895858566,0.6396263542501022,0.6511520972404411,0.00999838758615611,0.5604214346552273,0.599168131398923,0.5954456855378897,0.008891273075182194,0.590334391362318,0.010435294602510208,0.2705698246359137,0.008823411408295262,0.557690382585927,0.005207194934576237,0.5990231172857617,0.09599114527729156,0.5458393493550808,0.5159969576246873,0.07688765555257951,0.008801702846307198,0.5535346086950581,0.49199135301498154
1638381522.495,0.00865550770278191,0.27789410598887093,0.5193780944299708,0.5465283505083525,0.048765807988184,0.2655776807071468,0.07500058546433931,0.26080843456254144,0.5843319059543332,0.07744157257620948,0.07587967939965762,0.6763092772728826,0.0933820521442135,0.07306982398985301,0.00926689354866163,0.5455236408044265,0.5635519432624518,0.009215778747899497,0.0106253971335956,0.0729738167325299,0.00893726895858566,0.6396263542501022,0.6511520972404411,0.00999838758615611,0.5604214346552273,0.599168131398923,0.5954456855378897,0.008891273075182194,0.590334391362318,0.010435294602510208,0.2705698246359137,0.008823411408295262,0.557690382585927,0.005207194934576237,0.5990231172857617,0.09599114527729156,0.5458393493550808,0.5159969576246873,0.07688765555257951,0.008801702846307198,0.5535346086950581,0.49199135301498154
1638381537.512,0.008696273771564152,0.27602596521688094,0.491868424727232,0.5449826547528032,0.04871706933844376,0.23507087129910997,0.07448380228675593,0.24581280516432752,0.5844834692355159,0.07732927658536651,0.07559103500796896,0.6945640237764523,0.10156833085941186,0.0729222777322954,0.009181605539306852,0.5443289056032083,0.5603572481377642,0.009196193019910759,0.010534554713970617,0.0722327492674289,0.008876393285304185,0.7003655684259362,0.6211345877726693,0.01103802478373978,0.5878083401160994,0.5968667342370235,0.5954126600353602,0.00875684020621407,0.6007666774473446,0.010031948348700394,0.2712472818376352,0.008923337913480028,0.5539339533361346,0.005215207773222555,0.6515226414473029,0.09552809756013791,0.545150382234389,0.5107509724094099,0.07649862427124203,0.008735103345978504,0.5513106324856873,0.48730095185428246
1638381552.528,0.008696273771564152,0.27602596521688094,0.491868424727232,0.5449826547528032,0.04871706933844376,0.23507087129910997,0.07448380228675593,0.24581280516432752,0.5844834692355159,0.07732927658536651,0.07559103500796896,0.6945640237764523,0.10156833085941186,0.0729222777322954,0.009181605539306852,0.5443289056032083,0.5603572481377642,0.009196193019910759,0.010534554713970617,0.0722327492674289,0.008876393285304185,0.7003655684259362,0.6211345877726693,0.01103802478373978,0.5878083401160994,0.5968667342370235,0.5954126600353602,0.00875684020621407,0.6007666774473446,0.010031948348700394,0.2712472818376352,0.008923337913480028,0.5539339533361346,0.005215207773222555,0.6515226414473029,0.09552809756013791,0.545150382234389,0.5107509724094099,0.07649862427124203,0.008735103345978504,0.5513106324856873,0.48730095185428246
1638381567.548,0.008649726462308624,0.2769352876123723,0.5084881054628406,0.5492523824327481,0.0492367440220835,0.24606460023074567,0.07470855061707973,0.2446598041464239,0.5852958257527736,0.0771277387299456,0.07594976228252151,0.6670562179299817,0.09514866474195574,0.07353287526006835,0.009252014338472201,0.5486322097271336,0.5604694687542995,0.009152779625226336,0.010508264366739283,0.07272403577062443,0.007783671658671923,0.6555742260442883,0.6089950616190913,0.011042024391707976,0.5869115384480882,0.6000278023211778,0.5978122585437537,0.008763508329755698,0.5922758603610816,0.010515463058234439,0.2733734832377268,0.008843336629769013,0.5324439423801092,0.00500377341904617,0.5980733059216821,0.095448907481811,0.5476079960709556,0.5158156892911286,0.07633590601903369,0.00871656946861192,0.5155954948565575,0.4949759583214677
1638381582.562,0.008649726462308624,0.2769352876123723,0.5084881054628406,0.5492523824327481,0.0492367440220835,0.24606460023074567,0.07470855061707973,0.2446598041464239,0.5852958257527736,0.0771277387299456,0.07594976228252151,0.6670562179299817,0.09514866474195574,0.07353287526006835,0.009252014338472201,0.5486322097271336,0.5604694687542995,0.009152779625226336,0.010508264366739283,0.07272403577062443,0.007783671658671923,0.6555742260442883,0.6089950616190913,0.011042024391707976,0.5869115384480882,0.6000278023211778,0.5978122585437537,0.008763508329755698,0.5922758603610816,0.010515463058234439,0.2733734832377268,0.008843336629769013,0.5324439423801092,0.00500377341904617,0.5980733059216821,0.095448907481811,0.5476079960709556,0.5158156892911286,0.07633590601903369,0.00871656946861192,0.5155954948565575,0.4949759583214677
