"Time","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-zfl7b_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-tk54v_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-j46hd_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-mhqp5_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-lhbgz_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-h4zdq_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-bx9kr_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6nhsj_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-vr79n_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-2jcrb_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-4wszz_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wmt7s_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-c5ccx_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-x2xzw_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-hzpzh_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-xr275_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-bv49m_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:currencyservice-w3-656689488c-xfpjt_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-nj7xg_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-pnthg_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-r8smz_service:frontend_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-v89q6_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-7cmmd_service:frontend_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-zb4xb_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-x5n9f_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-n9mh6_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-lklmc_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-fvn6m_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-mt54t_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-dw8k9_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-m9mgn_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-zlj4s_service:frontend_node:worker--4.novalocal"
1636057591.122,0.1532257485221355,0.16550744528821526,0.17290112951571118,0.3313461943195678,0.2704476226841068,0.5399447174423471,0.29730154911240697,0.1353039171994239,0.26735996418904806,0.13633133926279933,0.27895722468609163,0.1725787005522043,0.25083662323498557,0.1783737351307838,0.2714248884321968,0.5504672872326761,0.13681501743213492,0.3202982801686327,0.13702763262094683,0.29984910341222726,0.04171996083243766,0.5682935940227862,0.16851215482364476,0.13537999738430803,0.2582624739020127,0.13574902632933378,0.005707807513894216,0.17638152774340787,0.003574335705821007,0.16540240965315217,0.034168080359594594,0.5285461036546353,0.25312374115069863,0.2030375108394622,0.5710866679037148,0.5499841825075352,0.18668553128359,0.5507290311965528,0.2519941355201665,0.2814215674621398,0.3455120896175563,0.3176511378537997,0.24509773088429143,0.5771120844876939
1636057606.136,0.1532257485221355,0.16550744528821526,0.17290112951571118,0.3313461943195678,0.2704476226841068,0.5399447174423471,0.29730154911240697,0.1353039171994239,0.26735996418904806,0.13633133926279933,0.27895722468609163,0.1725787005522043,0.25083662323498557,0.1783737351307838,0.2714248884321968,0.5504672872326761,0.13681501743213492,0.3202982801686327,0.13702763262094683,0.29984910341222726,0.04171996083243766,0.5682935940227862,0.16851215482364476,0.13537999738430803,0.2582624739020127,0.13574902632933378,0.005707807513894216,0.17638152774340787,0.003574335705821007,0.16540240965315217,0.034168080359594594,0.5285461036546353,0.25312374115069863,0.2030375108394622,0.5710866679037148,0.5499841825075352,0.18668553128359,0.5507290311965528,0.2519941355201665,0.2814215674621398,0.3455120896175563,0.3176511378537997,0.24509773088429143,0.5771120844876939
1636057621.222,0.16246159038818758,0.17742061811358192,0.17843278855474204,0.37365690171671195,0.29724447681805566,0.6076496605267299,0.29029073144931783,0.1479954662658779,0.29690043158362356,0.1478818558031848,0.30604460950386364,0.1805118712248645,0.2753282270052529,0.18480578336484713,0.29795666478391947,0.6153834452039335,0.15036586813354488,0.3428911467143157,0.15261818035396624,0.32719151805828994,0.0404075656508703,0.632548434004292,0.17493191898909316,0.15228624568247548,0.29586716668683244,0.14547442153008552,0.005089384904661922,0.18456160110838732,0.0034757339008885516,0.17458121704530077,0.03565887522726015,0.6309531093755918,0.2774043799272464,0.21264964510052536,0.6361806815373023,0.5852282238741666,0.2060012434028417,0.6168820217077963,0.27598589854126043,0.30588354866867884,0.3333107322099754,0.34353621190646777,0.26001944031988256,0.6179179135530324
1636057636.237,0.16246159038818758,0.17742061811358192,0.17843278855474204,0.37365690171671195,0.29724447681805566,0.6076496605267299,0.29029073144931783,0.1479954662658779,0.29690043158362356,0.1478818558031848,0.30604460950386364,0.1805118712248645,0.2753282270052529,0.18480578336484713,0.29795666478391947,0.6153834452039335,0.15036586813354488,0.3428911467143157,0.15261818035396624,0.32719151805828994,0.0404075656508703,0.632548434004292,0.17493191898909316,0.15228624568247548,0.29586716668683244,0.14547442153008552,0.005089384904661922,0.18456160110838732,0.0034757339008885516,0.17458121704530077,0.03565887522726015,0.6309531093755918,0.2774043799272464,0.21264964510052536,0.6361806815373023,0.5852282238741666,0.2060012434028417,0.6168820217077963,0.27598589854126043,0.30588354866867884,0.3333107322099754,0.34353621190646777,0.26001944031988256,0.6179179135530324
1636057651.272,0.1612130822613534,0.17736040725250563,0.1825478765064993,0.3461141306822404,0.28557181317832037,0.613647729354485,0.3020918945460912,0.1483493444283054,0.2957968309948922,0.148762616816973,0.3051650248248159,0.1833247875257104,0.2792067395742339,0.20289282894334548,0.2984360346182842,0.619281640528404,0.1499410989815241,0.34171841231647526,0.1519207841316461,0.3121006225010253,0.04605542206239511,0.6376150446612342,0.17545172274812065,0.15063312281988628,0.29794176011773055,0.15385900143171422,0.005163498674900983,0.19484760187261296,0.003620085912464925,0.17426473645713053,0.03416190829930006,0.6361212777048926,0.27779716021984785,0.21314605823998997,0.6423960509806598,0.6334057519680691,0.19965267746291737,0.6220412781734641,0.277119495815824,0.30513305012652364,0.35091945282192305,0.3413885302654957,0.27932557372545147,0.6261944944508435
1636057666.297,0.1612130822613534,0.17736040725250563,0.1825478765064993,0.3461141306822404,0.28557181317832037,0.613647729354485,0.3020918945460912,0.1483493444283054,0.2957968309948922,0.148762616816973,0.3051650248248159,0.1833247875257104,0.2792067395742339,0.20289282894334548,0.2984360346182842,0.619281640528404,0.1499410989815241,0.34171841231647526,0.1519207841316461,0.3121006225010253,0.04605542206239511,0.6376150446612342,0.17545172274812065,0.15063312281988628,0.29794176011773055,0.15385900143171422,0.005163498674900983,0.19484760187261296,0.003620085912464925,0.17426473645713053,0.03416190829930006,0.6361212777048926,0.27779716021984785,0.21314605823998997,0.6423960509806598,0.6334057519680691,0.19965267746291737,0.6220412781734641,0.277119495815824,0.30513305012652364,0.35091945282192305,0.3413885302654957,0.27932557372545147,0.6261944944508435
1636057681.327,0.16880330050078113,0.1771942721368351,0.18564003873035279,0.3517534375625584,0.28770341285261736,0.6139549570350633,0.32572460825546673,0.1486052482943834,0.2965143339514411,0.14913538802665027,0.30479128647765213,0.189124841469263,0.2792676832818997,0.20402491868019854,0.2979359250322135,0.6191412794860127,0.14953452306559264,0.34040433670409276,0.15124656465337427,0.3058678055989004,0.04189119325440672,0.6376527935781596,0.1739896654002095,0.15078706900720376,0.29838850081056156,0.1533327420610356,0.005225807458638341,0.1835680646181723,0.005712712958013261,0.1725499177201107,0.033406925687316104,0.6364805769911706,0.2782840010017212,0.21059128902792185,0.6443446470216181,0.5578095595487156,0.19907599259099212,0.6208477289902683,0.27754898348752727,0.304892540005735,0.3386798966000013,0.34025438640813127,0.26630302325686644,0.6588565722722456
1636057696.357,0.16880330050078113,0.1771942721368351,0.18564003873035279,0.3517534375625584,0.28770341285261736,0.6139549570350633,0.32572460825546673,0.1486052482943834,0.2965143339514411,0.14913538802665027,0.30479128647765213,0.189124841469263,0.2792676832818997,0.20402491868019854,0.2979359250322135,0.6191412794860127,0.14953452306559264,0.34040433670409276,0.15124656465337427,0.3058678055989004,0.04189119325440672,0.6376527935781596,0.1739896654002095,0.15078706900720376,0.29838850081056156,0.1533327420610356,0.005225807458638341,0.1835680646181723,0.005712712958013261,0.1725499177201107,0.033406925687316104,0.6364805769911706,0.2782840010017212,0.21059128902792185,0.6443446470216181,0.5578095595487156,0.19907599259099212,0.6208477289902683,0.27754898348752727,0.304892540005735,0.3386798966000013,0.34025438640813127,0.26630302325686644,0.6588565722722456
1636057711.375,0.17134168356663537,0.17784805808575996,0.18663082112171303,0.3595471045275276,0.2944040724771642,0.6146008907645986,0.3239742312422731,0.14804017158508642,0.2956176057239743,0.14890621996485412,0.30537525945578403,0.1853871498383471,0.2785820613578227,0.20411584618564155,0.29685254170914843,0.6187409198248663,0.14886907926795961,0.3410014468871035,0.14551681282483764,0.2908139902620868,0.040513196831600526,0.6375740184660045,0.1741376779186863,0.14312394484827012,0.29753088738246525,0.14840863277961885,0.005385377581812557,0.1668522584704189,0.0071076372075538335,0.17474878314710718,0.033491396224635456,0.636255812929169,0.27720311152129473,0.209456723889907,0.6444386230205159,0.6286342097357625,0.1970379326903215,0.6207458426373649,0.2773647939479303,0.30532527825549294,0.35039015808080815,0.33985645061791847,0.279213005644208,0.6148951978713523
1636057726.404,0.17134168356663537,0.17784805808575996,0.18663082112171303,0.3595471045275276,0.2944040724771642,0.6146008907645986,0.3239742312422731,0.14804017158508642,0.2956176057239743,0.14890621996485412,0.30537525945578403,0.1853871498383471,0.2785820613578227,0.20411584618564155,0.29685254170914843,0.6187409198248663,0.14886907926795961,0.3410014468871035,0.14551681282483764,0.2908139902620868,0.040513196831600526,0.6375740184660045,0.1741376779186863,0.14312394484827012,0.29753088738246525,0.14840863277961885,0.005385377581812557,0.1668522584704189,0.0071076372075538335,0.17474878314710718,0.033491396224635456,0.636255812929169,0.27720311152129473,0.209456723889907,0.6444386230205159,0.6286342097357625,0.1970379326903215,0.6207458426373649,0.2773647939479303,0.30532527825549294,0.35039015808080815,0.33985645061791847,0.279213005644208,0.6148951978713523
1636057741.434,0.1717767533104641,0.179843086144623,0.19254326092773372,0.35843701395313793,0.2944330169832835,0.6134675121974187,0.29913764617055344,0.14770896307147974,0.2953090621017,0.14837283231201792,0.3062658920047406,0.1717378214648579,0.2783036644902441,0.20348741147266797,0.2958379473806894,0.6179743548689371,0.1485900860615697,0.3424294621681656,0.15097219868847073,0.3148372079369247,0.0393225409759118,0.638524905908135,0.17632913782864434,0.15005815367959818,0.29713890267685683,0.15220224713637692,0.005347562787685252,0.18770283006752375,0.009255082984839217,0.1762984597530784,0.03375105388167533,0.6043944893376445,0.2767939423061203,0.2106323536344319,0.643814702955982,0.601878025058978,0.177873380715,0.6198350629354791,0.27671328609772594,0.3059323634693388,0.36545919831223683,0.33965170218630814,0.2791730291393085,0.6771909605357428
1636057756.456,0.1717767533104641,0.179843086144623,0.19254326092773372,0.35843701395313793,0.2944330169832835,0.6134675121974187,0.29913764617055344,0.14770896307147974,0.2953090621017,0.14837283231201792,0.3062658920047406,0.1717378214648579,0.2783036644902441,0.20348741147266797,0.2958379473806894,0.6179743548689371,0.1485900860615697,0.3424294621681656,0.15097219868847073,0.3148372079369247,0.0393225409759118,0.638524905908135,0.17632913782864434,0.15005815367959818,0.29713890267685683,0.15220224713637692,0.005347562787685252,0.18770283006752375,0.009255082984839217,0.1762984597530784,0.03375105388167533,0.6043944893376445,0.2767939423061203,0.2106323536344319,0.643814702955982,0.601878025058978,0.177873380715,0.6198350629354791,0.27671328609772594,0.3059323634693388,0.36545919831223683,0.33965170218630814,0.2791730291393085,0.6771909605357428
1636057771.848,0.17327000918187288,0.180251948870183,0.1923629334798605,0.35499169397697006,0.2923608438808627,0.6126545784117194,0.29985824425087115,0.14944022826649622,0.29654429371015323,0.14836308105405807,0.3054691455936783,0.1849657951191664,0.2774235847160139,0.19675933529116568,0.2967046406032427,0.6192078111255115,0.14850475756650638,0.3430685978244998,0.1502757241166176,0.29532514681622946,0.033685299099055405,0.6373147273866349,0.17673526106294946,0.13873667042586885,0.2879679355701123,0.15128952976293564,0.005306645874041365,0.1886368555546528,0.011487077646576013,0.1765848796026545,0.03358617945132703,0.6237159589494982,0.27766681029976437,0.21154592200759598,0.6427059931589141,0.6353010792289308,0.19614276670809216,0.621232972499679,0.27744215024891455,0.30544648518411643,0.37575017545056066,0.3380019675576742,0.2777404828191413,0.6767010967114777
1636057786.866,0.17327000918187288,0.180251948870183,0.1923629334798605,0.35499169397697006,0.2923608438808627,0.6126545784117194,0.29985824425087115,0.14944022826649622,0.29654429371015323,0.14836308105405807,0.3054691455936783,0.1849657951191664,0.2774235847160139,0.19675933529116568,0.2967046406032427,0.6192078111255115,0.14850475756650638,0.3430685978244998,0.1502757241166176,0.29532514681622946,0.033685299099055405,0.6373147273866349,0.17673526106294946,0.13873667042586885,0.2879679355701123,0.15128952976293564,0.005306645874041365,0.1886368555546528,0.011487077646576013,0.1765848796026545,0.03358617945132703,0.6237159589494982,0.27766681029976437,0.21154592200759598,0.6427059931589141,0.6353010792289308,0.19614276670809216,0.621232972499679,0.27744215024891455,0.30544648518411643,0.37575017545056066,0.3380019675576742,0.2777404828191413,0.6767010967114777
1636057801.885,0.17217415760198268,0.18086275203782326,0.18011805924628776,0.3601545670966665,0.2931177179037132,0.6140839876762738,0.32349849217573684,0.1496842100055183,0.2973974285277167,0.14889681588574366,0.3050182047552211,0.17810999195018984,0.27853458383799246,0.19250014423543754,0.29681406117925246,0.6180873434443188,0.1485399394315935,0.3433338739176084,0.1506238969623296,0.3057051398818351,0.03148412181012636,0.6371202571352267,0.17594069176917615,0.14977493864828223,0.2882428543881469,0.15117926290122874,0.005295308374305177,0.17862110651358581,0.013127517266531757,0.17686640094530975,0.034079130385530614,0.6249458531677455,0.2779590855697152,0.20954458979228796,0.6422153908457727,0.6084880987309053,0.1875017627643103,0.6208040733709627,0.2779405494585402,0.30628801044072196,0.3750045013197711,0.3388606277581334,0.278558968458651,0.6785674387211961
1636057816.906,0.17217415760198268,0.18086275203782326,0.18011805924628776,0.3601545670966665,0.2931177179037132,0.6140839876762738,0.32349849217573684,0.1496842100055183,0.2973974285277167,0.14889681588574366,0.3050182047552211,0.17810999195018984,0.27853458383799246,0.19250014423543754,0.29681406117925246,0.6180873434443188,0.1485399394315935,0.3433338739176084,0.1506238969623296,0.3057051398818351,0.03148412181012636,0.6371202571352267,0.17594069176917615,0.14977493864828223,0.2882428543881469,0.15117926290122874,0.005295308374305177,0.17862110651358581,0.013127517266531757,0.17686640094530975,0.034079130385530614,0.6249458531677455,0.2779590855697152,0.20954458979228796,0.6422153908457727,0.6084880987309053,0.1875017627643103,0.6208040733709627,0.2779405494585402,0.30628801044072196,0.3750045013197711,0.3388606277581334,0.278558968458651,0.6785674387211961
1636057831.923,0.16889394295315924,0.18118851212481454,0.19350882071227038,0.34897024340524163,0.2935110849564594,0.615216853063814,0.32564124167562414,0.14912791627711608,0.29596905032404214,0.14828451979643797,0.30576359666397707,0.17336737693078985,0.27887635022653207,0.19613945562986557,0.29525850591133485,0.6169529677843869,0.14830547488338422,0.34359232833948955,0.14575768328943736,0.3265110857520249,0.030381285606398824,0.6358919437296807,0.17670231119190727,0.14426546788514172,0.29667610048775594,0.1515225468755315,0.005265686228410822,0.190292842546321,0.015210782657574268,0.17822084811193042,0.03373611328002312,0.6368094187670672,0.276510680324558,0.2099197196906763,0.6423331718433192,0.595782362129132,0.18757456826047017,0.6199700840739362,0.27757461093113694,0.3067478452643329,0.3667633349777366,0.33893359241131105,0.2789662372163927,0.6774796314017824
1636057846.941,0.16889394295315924,0.18118851212481454,0.19350882071227038,0.34897024340524163,0.2935110849564594,0.615216853063814,0.32564124167562414,0.14912791627711608,0.29596905032404214,0.14828451979643797,0.30576359666397707,0.17336737693078985,0.27887635022653207,0.19613945562986557,0.29525850591133485,0.6169529677843869,0.14830547488338422,0.34359232833948955,0.14575768328943736,0.3265110857520249,0.030381285606398824,0.6358919437296807,0.17670231119190727,0.14426546788514172,0.29667610048775594,0.1515225468755315,0.005265686228410822,0.190292842546321,0.015210782657574268,0.17822084811193042,0.03373611328002312,0.6368094187670672,0.276510680324558,0.2099197196906763,0.6423331718433192,0.595782362129132,0.18757456826047017,0.6199700840739362,0.27757461093113694,0.3067478452643329,0.3667633349777366,0.33893359241131105,0.2789662372163927,0.6774796314017824
