"Time","pod:recommendationservice-w1-5c774597c5-77dg7_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-9vf76_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-r4lf5_service:currencyservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-jdtpb_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7nxzv_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-w6qnr_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-5mct9_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-k66x9_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-gfl4b_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-jlgqk_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-gdshl_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-9cjqk_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-z9g9m_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-7xks6_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-n77bh_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-zlp22_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-gm4s5_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-xkr8g_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-kwqlk_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-m74pp_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-btrzv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-s4rqp_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-s76m4_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-44jwb_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-cb8c4_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-48b4b_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-mc9ff_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-kj8lb_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-drwl8_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-g8jxc_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-tfln8_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-lfq88_service:frontend_node:worker--4.novalocal"
1636565495.321,0.04239532241944606,0.13191202786860534,0.4350866483152372,0.046309163645742515,0.5062928397955276,0.5654773930545782,0.04277683260850572,0.04645619929257612,0.561455716829655,0.05423126410470693,0.0036994040234418915,0.49624581808567475,0.1322464746801455,0.04200767669719832,0.1480666116110205,0.14985000444510213,0.4549758093408645,0.11893561320979244,0.11804257526329812,0.15987292567486125,0.49021365195872535,0.18403444745984063,0.004776886025387211,0.15614861555944104,0.11915261677877792,0.13724753595985006,0.45128085424505254,0.5615438481023058,0.1868274928837078,0.6046965113183164,0.044959247788862455,0.6073843162856789,0.03917987027717569,0.16940841510958105,0.5393609848915133,0.5971280613843049,0.15656825151987264,0.013970767724433345,0.11939031574380704,0.05396487240142658,0.12842432049129918,0.43288706256882276,0.5805437115261664,0.5956357385579489
1636565510.342,0.04239532241944606,0.13191202786860534,0.4350866483152372,0.046309163645742515,0.5062928397955276,0.5654773930545782,0.04277683260850572,0.04645619929257612,0.561455716829655,0.05423126410470693,0.0036994040234418915,0.49624581808567475,0.1322464746801455,0.04200767669719832,0.1480666116110205,0.14985000444510213,0.4549758093408645,0.11893561320979244,0.11804257526329812,0.15987292567486125,0.49021365195872535,0.18403444745984063,0.004776886025387211,0.15614861555944104,0.11915261677877792,0.13724753595985006,0.45128085424505254,0.5615438481023058,0.1868274928837078,0.6046965113183164,0.044959247788862455,0.6073843162856789,0.03917987027717569,0.16940841510958105,0.5393609848915133,0.5971280613843049,0.15656825151987264,0.013970767724433345,0.11939031574380704,0.05396487240142658,0.12842432049129918,0.43288706256882276,0.5805437115261664,0.5956357385579489
1636565525.373,0.04483037931450807,0.14274118001935265,0.4823279050707284,0.05303854721731806,0.5755241347088516,0.6326625292429767,0.04487904105961346,0.04835034587453939,0.6308976798914551,0.05342729568987212,0.0034872366764645076,0.5534539368260075,0.1462853354652024,0.045187794552216665,0.1714464459086748,0.16995342108408001,0.5040382914469469,0.12815652682975592,0.1273359994093513,0.1709303755765729,0.5449085838500805,0.19367383580206976,0.004406022289980932,0.172880509582068,0.12056615376433434,0.14751130549763675,0.5073859110325472,0.631584872728532,0.19944877578908984,0.676643980754414,0.04614409059364995,0.676715893729344,0.042397712356177245,0.18351711597280496,0.5695622084869415,0.6819112630786663,0.17739155498159567,0.01366501902044145,0.12761622148931728,0.05383650119294578,0.13933179728071257,0.49285852936766855,0.6535778964174752,0.6641623621272918
1636565540.398,0.04483037931450807,0.14274118001935265,0.4823279050707284,0.05303854721731806,0.5755241347088516,0.6326625292429767,0.04487904105961346,0.04835034587453939,0.6308976798914551,0.05342729568987212,0.0034872366764645076,0.5534539368260075,0.1462853354652024,0.045187794552216665,0.1714464459086748,0.16995342108408001,0.5040382914469469,0.12815652682975592,0.1273359994093513,0.1709303755765729,0.5449085838500805,0.19367383580206976,0.004406022289980932,0.172880509582068,0.12056615376433434,0.14751130549763675,0.5073859110325472,0.631584872728532,0.19944877578908984,0.676643980754414,0.04614409059364995,0.676715893729344,0.042397712356177245,0.18351711597280496,0.5695622084869415,0.6819112630786663,0.17739155498159567,0.01366501902044145,0.12761622148931728,0.05383650119294578,0.13933179728071257,0.49285852936766855,0.6535778964174752,0.6641623621272918
1636565555.422,0.04391375441843123,0.14333339071626994,0.49615975596657136,0.053224768290798745,0.6136525379396742,0.648775069960337,0.04520840619429179,0.04831152240726069,0.6461281130714043,0.05338128311493788,0.0034994431394039212,0.5602133547191503,0.14484706229257033,0.04489326826370406,0.1607338867992392,0.16074028334958945,0.5109227034167763,0.12862584297729276,0.12885969573463818,0.17217187009501875,0.5516550308604327,0.19091879802021458,0.0059673649486656575,0.16770402728304834,0.12936690907666698,0.148090238048557,0.512481443892404,0.646809675869083,0.2004729122139725,0.6957230504642137,0.046251500929092526,0.6965407967723394,0.04392813684079613,0.1905269422443483,0.577753091818638,0.7086803097233407,0.1806756435855773,0.012083490149207416,0.12859733432018122,0.05539397893407044,0.1403074369483849,0.48150357109354364,0.6704816090129493,0.7116998199045346
1636565570.446,0.04391375441843123,0.14333339071626994,0.49615975596657136,0.053224768290798745,0.6136525379396742,0.648775069960337,0.04520840619429179,0.04831152240726069,0.6461281130714043,0.05338128311493788,0.0034994431394039212,0.5602133547191503,0.14484706229257033,0.04489326826370406,0.1607338867992392,0.16074028334958945,0.5109227034167763,0.12862584297729276,0.12885969573463818,0.17217187009501875,0.5516550308604327,0.19091879802021458,0.0059673649486656575,0.16770402728304834,0.12936690907666698,0.148090238048557,0.512481443892404,0.646809675869083,0.2004729122139725,0.6957230504642137,0.046251500929092526,0.6965407967723394,0.04392813684079613,0.1905269422443483,0.577753091818638,0.7086803097233407,0.1806756435855773,0.012083490149207416,0.12859733432018122,0.05539397893407044,0.1403074369483849,0.48150357109354364,0.6704816090129493,0.7116998199045346
1636565585.47,0.04387232535622512,0.14385860575601472,0.49516859928029855,0.05216587621702812,0.5808151986892478,0.6498760886398527,0.04539534130681701,0.04814619024294446,0.6462236239805491,0.0554480692551507,0.0034928213568558523,0.5593791803290411,0.14169570421735522,0.044721387055680156,0.15918423289296824,0.17307648274679654,0.5101022956500298,0.12958102133002145,0.12898477313274775,0.17323699347012034,0.5526007326349123,0.1912241298560832,0.008539658304312267,0.1732860278842448,0.12236693786174757,0.14898640440591385,0.5117067729982951,0.6479505209151116,0.20036496541113588,0.6974602185911792,0.04644851589011581,0.698725804945098,0.0411045396614705,0.18463802161766654,0.5442537123700536,0.7395540421671916,0.18030775664397872,0.010390959402050272,0.12574408361130682,0.05386074059721039,0.14107208385592285,0.49849125588801196,0.6706985872482498,0.7032278139449067
1636565600.5,0.04387232535622512,0.14385860575601472,0.49516859928029855,0.05216587621702812,0.5808151986892478,0.6498760886398527,0.04539534130681701,0.04814619024294446,0.6462236239805491,0.0554480692551507,0.0034928213568558523,0.5593791803290411,0.14169570421735522,0.044721387055680156,0.15918423289296824,0.17307648274679654,0.5101022956500298,0.12958102133002145,0.12898477313274775,0.17323699347012034,0.5526007326349123,0.1912241298560832,0.008539658304312267,0.1732860278842448,0.12236693786174757,0.14898640440591385,0.5117067729982951,0.6479505209151116,0.20036496541113588,0.6974602185911792,0.04644851589011581,0.698725804945098,0.0411045396614705,0.18463802161766654,0.5442537123700536,0.7395540421671916,0.18030775664397872,0.010390959402050272,0.12574408361130682,0.05386074059721039,0.14107208385592285,0.49849125588801196,0.6706985872482498,0.7032278139449067
1636565615.532,0.04387670716196236,0.14448666136976712,0.4970629968630945,0.04701394747934577,0.5700743467401108,0.6491648042590452,0.04501740373546387,0.04814453193318678,0.6472148801608018,0.05476887128715519,0.003537172453530412,0.5604692440208872,0.1480762165206841,0.044962416539802555,0.15497451645682092,0.172269177195011,0.5093758605696785,0.12936602601512304,0.1290844791438122,0.17402635295412083,0.5542372373306339,0.19000364222179003,0.009469039987303477,0.17414518850805005,0.12918552763594632,0.14841863490198653,0.5104479068734,0.6464523964769279,0.20034192407717288,0.6987124051668161,0.04726161964867096,0.6992936196491628,0.04395922291126508,0.19152702130383,0.6203226083395492,0.6851337360893304,0.180136909281546,0.009139454490014461,0.12215339991770574,0.05540489923405263,0.14096281261468213,0.5005680158969277,0.6397312163795605,0.6507851227732055
1636565630.556,0.04387670716196236,0.14448666136976712,0.4970629968630945,0.04701394747934577,0.5700743467401108,0.6491648042590452,0.04501740373546387,0.04814453193318678,0.6472148801608018,0.05476887128715519,0.003537172453530412,0.5604692440208872,0.1480762165206841,0.044962416539802555,0.15497451645682092,0.172269177195011,0.5093758605696785,0.12936602601512304,0.1290844791438122,0.17402635295412083,0.5542372373306339,0.19000364222179003,0.009469039987303477,0.17414518850805005,0.12918552763594632,0.14841863490198653,0.5104479068734,0.6464523964769279,0.20034192407717288,0.6987124051668161,0.04726161964867096,0.6992936196491628,0.04395922291126508,0.19152702130383,0.6203226083395492,0.6851337360893304,0.180136909281546,0.009139454490014461,0.12215339991770574,0.05540489923405263,0.14096281261468213,0.5005680158969277,0.6397312163795605,0.6507851227732055
