"Time","pod:productcatalogservice-w1-56c4dd84bf-ggb82_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-kns2v_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-jxhr5_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-2gqw4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-9jcxb_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-wtrl7_service:currencyservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-7gg2d_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-v5vbf_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2kktv_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-qldcg_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:currencyservice-w4-649d8c7669-h8dxz_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-6dblz_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ptd4k_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-lsl5x_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-bv88l_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zf5lr_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-bl6sk_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-8mwxw_service:productcatalogservice_node:worker--3","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-7r2g7_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-7xx7t_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-gq9f7_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-kslmr_service:currencyservice_node:worker--3","pod:frontend-w2-777d8d5dcb-zs8xz_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-8lncf_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-mfbsv_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-rrkls_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-jk6h7_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-kbvb2_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-fj68z_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-lfpgv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-jtzjf_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-j7hdk_service:recommendationservice_node:worker--2.novalocal"
1636564191.53,0.10861686063277701,0.47034754167254605,0.5491792580075463,0.14390738660140037,0.4186601168197641,0.5504523869601804,0.4608796536905526,0.1582354361612415,0.13956852699648806,0.4283458275560007,0.1565855697432248,0.17815054129956215,0.04507132309329862,0.1253512899946683,0.15448432952012592,0.5299748395399723,0.020619044920961446,0.4921026023746771,0.5314062331671828,0.04958406231505853,0.10820897884495052,0.04068121591102353,0.013928991304927987,0.5694926465097582,0.5263420360655293,0.1059962565724532,0.004842655576504145,0.04015143234433269,0.12639499251643446,0.036815894259815504,0.4129472197960337,0.409875391361099,0.5627621856079922,0.10633639346463274,0.03958635507601614,0.04116954090835207,0.17112714259141065,0.4956134915050895,0.1353571281383295,0.050308587526833315,0.1301772449670394,0.5384222849365023,0.12726763123760576,0.04525808865393765
1636564206.55,0.12141545837888977,0.5291632785554009,0.6384624096295832,0.16717943422633938,0.46433421379505235,0.6210306096061914,0.5169171948059749,0.18044899923900135,0.15780198790487193,0.4815015228820484,0.17365443915261206,0.19926871263166365,0.048745529987150274,0.1417373870412085,0.17765261522903641,0.6051670132471494,0.02176667195040268,0.546904712065676,0.5989165140750629,0.05209325884204459,0.1194414081471123,0.04392692547930062,0.014897575276275324,0.6437229592449634,0.5927929793898457,0.11818134461600907,0.004266929556671396,0.04292342075693349,0.14075162856126192,0.040402584271109085,0.46355546099251127,0.4541246892268527,0.6361420769703856,0.11935373607491567,0.04324485381663776,0.0441314687930047,0.20707233136675662,0.5708244452078197,0.15436852913215598,0.05563028304088986,0.14183493194080055,0.6061472649989061,0.1408025457278749,0.049486188087127306
1636564221.575,0.12141545837888977,0.5291632785554009,0.6384624096295832,0.16717943422633938,0.46433421379505235,0.6210306096061914,0.5169171948059749,0.18044899923900135,0.15780198790487193,0.4815015228820484,0.17365443915261206,0.19926871263166365,0.048745529987150274,0.1417373870412085,0.17765261522903641,0.6051670132471494,0.02176667195040268,0.546904712065676,0.5989165140750629,0.05209325884204459,0.1194414081471123,0.04392692547930062,0.014897575276275324,0.6437229592449634,0.5927929793898457,0.11818134461600907,0.004266929556671396,0.04292342075693349,0.14075162856126192,0.040402584271109085,0.46355546099251127,0.4541246892268527,0.6361420769703856,0.11935373607491567,0.04324485381663776,0.0441314687930047,0.20707233136675662,0.5708244452078197,0.15436852913215598,0.05563028304088986,0.14183493194080055,0.6061472649989061,0.1408025457278749,0.049486188087127306
1636564236.606,0.12549848331119515,0.5652258780715537,0.7209869783606158,0.1736288633932527,0.4992704953594303,0.6767020586593004,0.5511041718800493,0.19532403935112924,0.15886957602294824,0.5122555295353689,0.17731831106613408,0.20110004550062188,0.04900867637668332,0.14579055225083642,0.17485051530851087,0.6612450840135684,0.023410775159905556,0.5784677483665585,0.7094254966381949,0.05394630221816085,0.12538540582029922,0.04400913646090385,0.015506274414558228,0.6998330811134659,0.6384362957882556,0.12669508928218634,0.0042563917557806655,0.044198350146231156,0.14419584331844995,0.04123752993131537,0.5036833839971399,0.4856376756143185,0.6928164986760175,0.1258611518828942,0.04455193991020055,0.04533446009184082,0.19007440627899547,0.5816377237264347,0.15637864117304315,0.055842926485466265,0.14576080669361913,0.6598262923660454,0.1436043423170855,0.049224275347236404
1636564251.63,0.12549848331119515,0.5652258780715537,0.7209869783606158,0.1736288633932527,0.4992704953594303,0.6767020586593004,0.5511041718800493,0.19532403935112924,0.15886957602294824,0.5122555295353689,0.17731831106613408,0.20110004550062188,0.04900867637668332,0.14579055225083642,0.17485051530851087,0.6612450840135684,0.023410775159905556,0.5784677483665585,0.7094254966381949,0.05394630221816085,0.12538540582029922,0.04400913646090385,0.015506274414558228,0.6998330811134659,0.6384362957882556,0.12669508928218634,0.0042563917557806655,0.044198350146231156,0.14419584331844995,0.04123752993131537,0.5036833839971399,0.4856376756143185,0.6928164986760175,0.1258611518828942,0.04455193991020055,0.04533446009184082,0.19007440627899547,0.5816377237264347,0.15637864117304315,0.055842926485466265,0.14576080669361913,0.6598262923660454,0.1436043423170855,0.049224275347236404
1636564266.656,0.1266087438077664,0.5674303276430077,0.6961204344570153,0.17477670880877003,0.501994608205129,0.6779817618810345,0.5520986864298925,0.18741107974021687,0.1708253509724884,0.511773077929164,0.1784459929533117,0.2006998978767034,0.04921057378263993,0.14987920667613508,0.16380874967297632,0.6597985483707127,0.023525356979933725,0.5963686866498693,0.7051509424946387,0.0567774495420139,0.12657369724064077,0.04408523178453841,0.01557600560958957,0.7011930386807527,0.6180645400230762,0.12049873478420603,0.004477753633363725,0.04464874020109562,0.14469071767034244,0.041240690763286486,0.5020238644584626,0.5045376704967978,0.6933376748152986,0.125553191929186,0.0439375290560718,0.041864574961217656,0.19511031175778465,0.6209098769059781,0.16559886273578675,0.05422633701576821,0.14682460863186134,0.6622637491680946,0.14398335800471235,0.04924457387512427
1636564281.678,0.1266087438077664,0.5674303276430077,0.6961204344570153,0.17477670880877003,0.501994608205129,0.6779817618810345,0.5520986864298925,0.18741107974021687,0.1708253509724884,0.511773077929164,0.1784459929533117,0.2006998978767034,0.04921057378263993,0.14987920667613508,0.16380874967297632,0.6597985483707127,0.023525356979933725,0.5963686866498693,0.7051509424946387,0.0567774495420139,0.12657369724064077,0.04408523178453841,0.01557600560958957,0.7011930386807527,0.6180645400230762,0.12049873478420603,0.004477753633363725,0.04464874020109562,0.14469071767034244,0.041240690763286486,0.5020238644584626,0.5045376704967978,0.6933376748152986,0.125553191929186,0.0439375290560718,0.041864574961217656,0.19511031175778465,0.6209098769059781,0.16559886273578675,0.05422633701576821,0.14682460863186134,0.6622637491680946,0.14398335800471235,0.04924457387512427
1636564296.715,0.12597255138997318,0.5683900276364751,0.7348066850096613,0.17389543953165326,0.50093786683361,0.6771556288318272,0.5527374336452261,0.1927293043815473,0.15530974642646692,0.5097553673580235,0.177099250830921,0.20095332246384867,0.049002856815312426,0.1495514977851626,0.17744897633503243,0.6585173954658137,0.023539998071286546,0.5727596142589316,0.6596673609704433,0.05581454350165871,0.12584236828137618,0.044051831561062474,0.015456825828339415,0.701402876388394,0.6339322389708749,0.1262602650087727,0.004300708090881674,0.04483327817678991,0.14517812423666904,0.041186918756026564,0.5006676723784779,0.5029921908672266,0.6941483446537218,0.1252803823316631,0.04408316703237143,0.04384004069312292,0.20378590744723657,0.5782322812620876,0.15430091545914307,0.05380930345245965,0.1463551618968217,0.6614958607531315,0.14409318952464553,0.04931828289642759
1636564311.737,0.12597255138997318,0.5683900276364751,0.7348066850096613,0.17389543953165326,0.50093786683361,0.6771556288318272,0.5527374336452261,0.1927293043815473,0.15530974642646692,0.5097553673580235,0.177099250830921,0.20095332246384867,0.049002856815312426,0.1495514977851626,0.17744897633503243,0.6585173954658137,0.023539998071286546,0.5727596142589316,0.6596673609704433,0.05581454350165871,0.12584236828137618,0.044051831561062474,0.015456825828339415,0.701402876388394,0.6339322389708749,0.1262602650087727,0.004300708090881674,0.04483327817678991,0.14517812423666904,0.041186918756026564,0.5006676723784779,0.5029921908672266,0.6941483446537218,0.1252803823316631,0.04408316703237143,0.04384004069312292,0.20378590744723657,0.5782322812620876,0.15430091545914307,0.05380930345245965,0.1463551618968217,0.6614958607531315,0.14409318952464553,0.04931828289642759
1636564326.759,0.12545340887684178,0.5681680548598637,0.7385725755841988,0.17294065040620532,0.5010470944519729,0.6754378737789579,0.553041663842664,0.18479803092490915,0.166963066935714,0.5098172177886504,0.1767287054549241,0.2007048255131646,0.04869272506107104,0.14380972466187777,0.1769803170866101,0.6584515798053451,0.02351537591947111,0.555106696779494,0.6648914787561351,0.056553909883393746,0.12551260331463737,0.04431925325809022,0.015304302843331705,0.7019673248467057,0.6472835503799522,0.1263326862978707,0.004460117098592201,0.04469013455950824,0.14460845919251888,0.04127084969674827,0.5017673550553323,0.503164604998847,0.6931343990382668,0.1253351068761528,0.044182050702207806,0.04355591975127984,0.20351370845366828,0.5808449654285077,0.15790742446528538,0.05059023860166304,0.14629876305660974,0.6610902632342643,0.1438948252829808,0.049408710702400035
