"Time","pod:recommendationservice-w4-6855bd669b-wp5md_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-h5l79_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jl275_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-mp4fj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-d9t2t_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-sm6hb_service:currencyservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-5jgh4_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-j5zc8_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-pvt8t_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-tqdts_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-khpm4_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-m2hgg_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-hv6mf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-2jxtf_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-nmcnk_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-vnjc2_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-mbngn_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-pngmh_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-qskpn_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-wbssj_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-2mzwt_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-jwt7l_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6tsm6_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-wx269_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-jvr9q_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-gxv2j_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-2flqr_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-w5f4c_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-2btlc_service:currencyservice_node:worker--3","pod:frontend-w1-599b6846df-tv6n8_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-4lqph_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-nf9bq_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-vbd6v_service:recommendationservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal"
1636542077.381,0.04802570967805986,0.14554390553846067,0.5147455691541988,0.10735270324868973,0.5557487295124907,0.04646895189190659,0.17110724275676875,0.4457364940315205,0.15975727287788583,0.10423361838808828,0.10787579900067046,0.15208301179665065,0.00530459897123286,0.10686741725170867,0.172970919043267,0.4999496324811863,0.49913254564176224,0.050966385879833945,0.04190271008345915,0.12945376223550306,0.3817888755150217,0.5109521640058421,0.04064627125136891,0.581521485658512,0.13660368372995021,0.12338135560326446,0.39990956258165256,0.04068685369023995,0.45521011702055225,0.04663702528194664,0.01897213947396137,0.4599296450827912,0.04655023614209262,0.5816899501832427,0.39863876240843654,0.003677062761057251,0.12399899594108112,0.14427622552156627,0.3683070412520192,0.528278327341342,0.5459084811705625,0.12969260437355024,0.040614694604554025,0.17210263380543026
1636542092.495,0.055028762207573426,0.1652215979361064,0.5824859161744889,0.11957259085349872,0.6248279724061827,0.050006111203234435,0.1897048901187918,0.5204543672485417,0.1737423257141265,0.11581091151580314,0.12416191423680364,0.15469712090020835,0.005525430930305592,0.11955331527607987,0.197685789574354,0.5399890261409563,0.521781506400625,0.05216408348988061,0.045667890654504564,0.14395216586348852,0.4213441715074553,0.5682968133275638,0.04206254475874092,0.6598861160407877,0.16383331651905425,0.13461820209228026,0.45272526288213166,0.04472046273588875,0.5108210161366584,0.05060480130500067,0.021238306378618052,0.5149328432988045,0.05049273352601428,0.6535525642442531,0.4501585995262357,0.003485908580356093,0.12397318814740588,0.15910219242528567,0.4371603617880434,0.5964242348301751,0.61226853955355,0.14298773106562643,0.045012599112338604,0.19550393730883298
1636542107.512,0.055028762207573426,0.1652215979361064,0.5824859161744889,0.11957259085349872,0.6248279724061827,0.050006111203234435,0.1897048901187918,0.5204543672485417,0.1737423257141265,0.11581091151580314,0.12416191423680364,0.15469712090020835,0.005525430930305592,0.11955331527607987,0.197685789574354,0.5399890261409563,0.521781506400625,0.05216408348988061,0.045667890654504564,0.14395216586348852,0.4213441715074553,0.5682968133275638,0.04206254475874092,0.6598861160407877,0.16383331651905425,0.13461820209228026,0.45272526288213166,0.04472046273588875,0.5108210161366584,0.05060480130500067,0.021238306378618052,0.5149328432988045,0.05049273352601428,0.6535525642442531,0.4501585995262357,0.003485908580356093,0.12397318814740588,0.15910219242528567,0.4371603617880434,0.5964242348301751,0.61226853955355,0.14298773106562643,0.045012599112338604,0.19550393730883298
1636542122.526,0.05744092106820063,0.16985213136870836,0.6219382083043475,0.12475889512856415,0.6671065508048537,0.049231329047983316,0.19198016826319697,0.548789635589592,0.17517412118639125,0.12185485729158016,0.11479647853289668,0.16395757964231478,0.004822355565026699,0.12237673128047682,0.20157376832302135,0.6059179550269518,0.5350776280252217,0.0548724946204349,0.04575171685036297,0.14457342212354413,0.4606818583420946,0.6099793537255102,0.04436762093152995,0.6879210474875502,0.17263272136352212,0.13960118308494593,0.47135133432756016,0.044464937917750025,0.5359015635147977,0.04945647499901509,0.021144578904198297,0.5371638478860499,0.05112988448883119,0.7018248888982608,0.4702719059244273,0.003433021339131071,0.14294282485906445,0.17045691293387422,0.45001767565858397,0.6411273681580847,0.6541002036828133,0.144574913029141,0.04494746555384663,0.21389416652196339
1636542137.537,0.05744092106820063,0.16985213136870836,0.6219382083043475,0.12475889512856415,0.6671065508048537,0.049231329047983316,0.19198016826319697,0.548789635589592,0.17517412118639125,0.12185485729158016,0.11479647853289668,0.16395757964231478,0.004822355565026699,0.12237673128047682,0.20157376832302135,0.6059179550269518,0.5350776280252217,0.0548724946204349,0.04575171685036297,0.14457342212354413,0.4606818583420946,0.6099793537255102,0.04436762093152995,0.6879210474875502,0.17263272136352212,0.13960118308494593,0.47135133432756016,0.044464937917750025,0.5359015635147977,0.04945647499901509,0.021144578904198297,0.5371638478860499,0.05112988448883119,0.7018248888982608,0.4702719059244273,0.003433021339131071,0.14294282485906445,0.17045691293387422,0.45001767565858397,0.6411273681580847,0.6541002036828133,0.144574913029141,0.04494746555384663,0.21389416652196339
1636542152.55,0.054717307554154465,0.16862934328832382,0.6212927591286246,0.12448490293263409,0.6681006191009442,0.04897450092541657,0.19000718349688994,0.5451540652196727,0.1736004932325062,0.12245900637711377,0.12464586130733393,0.16726448302311497,0.004621916861436679,0.1224522844542146,0.20115529152233658,0.6065120920095791,0.5663852945005938,0.057768898992336684,0.045417978916401515,0.14374981766317532,0.4606409153581248,0.6209050651526705,0.04421685109899039,0.7046287682761689,0.16541217403439523,0.13943830557879033,0.46990608450648297,0.044119937871142045,0.5348926857196985,0.04962983716553436,0.02119531343938225,0.5370055530257247,0.053673943292801514,0.6589011014600967,0.4699118499497993,0.0034437053198534667,0.13700809251453477,0.1702121920814172,0.46366139544067075,0.6409785120881082,0.6544798898865588,0.14469803492092306,0.04122336806508675,0.19735944835917008
1636542167.575,0.054717307554154465,0.16862934328832382,0.6212927591286246,0.12448490293263409,0.6681006191009442,0.04897450092541657,0.19000718349688994,0.5451540652196727,0.1736004932325062,0.12245900637711377,0.12464586130733393,0.16726448302311497,0.004621916861436679,0.1224522844542146,0.20115529152233658,0.6065120920095791,0.5663852945005938,0.057768898992336684,0.045417978916401515,0.14374981766317532,0.4606409153581248,0.6209050651526705,0.04421685109899039,0.7046287682761689,0.16541217403439523,0.13943830557879033,0.46990608450648297,0.044119937871142045,0.5348926857196985,0.04962983716553436,0.02119531343938225,0.5370055530257247,0.053673943292801514,0.6589011014600967,0.4699118499497993,0.0034437053198534667,0.13700809251453477,0.1702121920814172,0.46366139544067075,0.6409785120881082,0.6544798898865588,0.14469803492092306,0.04122336806508675,0.19735944835917008
1636542182.625,0.051505710645951885,0.16851452426229843,0.6226407417842744,0.12463972893823351,0.6687704538989925,0.04893243784372237,0.20047782613230342,0.5494303595351483,0.17318589936585488,0.1219499498113145,0.12347462397368687,0.16066124363748152,0.004698603145687919,0.12321476550658253,0.2009856254772167,0.6050269099969651,0.568527729924079,0.055342959718336256,0.04561933016114466,0.1433533450320078,0.4340489968813205,0.6192380181777932,0.04401572347326935,0.6429147591453476,0.16239522659685024,0.14001415008359075,0.4724006532826021,0.04446967920573221,0.5345002718763951,0.049530833851238486,0.02144738649008546,0.5365041950787369,0.053359155944241565,0.6515678165151113,0.4704968982756528,0.003504652701098662,0.14161314480095213,0.15792468150742925,0.4372919025187315,0.6427038639597483,0.654619134916078,0.1451735029725929,0.042539899166947004,0.20889452081751891
1636542197.638,0.051505710645951885,0.16851452426229843,0.6226407417842744,0.12463972893823351,0.6687704538989925,0.04893243784372237,0.20047782613230342,0.5494303595351483,0.17318589936585488,0.1219499498113145,0.12347462397368687,0.16066124363748152,0.004698603145687919,0.12321476550658253,0.2009856254772167,0.6050269099969651,0.568527729924079,0.055342959718336256,0.04561933016114466,0.1433533450320078,0.4340489968813205,0.6192380181777932,0.04401572347326935,0.6429147591453476,0.16239522659685024,0.14001415008359075,0.4724006532826021,0.04446967920573221,0.5345002718763951,0.049530833851238486,0.02144738649008546,0.5365041950787369,0.053359155944241565,0.6515678165151113,0.4704968982756528,0.003504652701098662,0.14161314480095213,0.15792468150742925,0.4372919025187315,0.6427038639597483,0.654619134916078,0.1451735029725929,0.042539899166947004,0.20889452081751891
1636542212.662,0.05426494812863451,0.16933226478723,0.6245911109022532,0.12523660994970942,0.6688421141631498,0.04835854849919305,0.18763553823307055,0.5480974561132645,0.1720098592288988,0.11955218029222803,0.12336057399138473,0.16789240086364227,0.0046850793637123415,0.12321747360302032,0.20083523838178619,0.5951813244065882,0.564554900027315,0.055570665761693415,0.0459049320840734,0.14335907703603262,0.44500688276590505,0.6206890506360485,0.041845475838740834,0.6272062752754765,0.16201284728991588,0.14075324011814727,0.47370564133536536,0.04477814373460776,0.5343930279101857,0.04993118648846562,0.02158344386521931,0.5354369930520434,0.0523215771283248,0.6606634299936773,0.4710436371980399,0.0034685456037120903,0.14123799159151426,0.16904419010974303,0.46293497897084873,0.6433979032678794,0.6541052299838825,0.14487935865038198,0.04417866947903084,0.20544720421303014
