"Time","pod:cartservice-w3-59ff89795c-k6t2m_service:cartservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-nz92z_service:frontend_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-hqsfx_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-qbsjk_service:productcatalogservice_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-zd7ml_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-6nmfg_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-sk2qd_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-tp7gd_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-6f8d8654c5-ctsjq_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-qfsln_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-td6m4_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-m9ld9_service:frontend_node:worker--1.novalocal","pod:frontend-w2-599b6846df-zs9pm_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-nblxw_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-dmf2d_service:recommendationservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-98mnq_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-wldqx_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-jx8cv_service:frontend_node:worker--2.novalocal","pod:adservice-w3-9f97cf96-7jjlk_service:adservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-4w6jr_service:redis-cart_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-9gsnx_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w1-76766bdfb6-lp484_service:adservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-49l8j_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w1-6d5d8bb6bc-xl9s7_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-vfzsh_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-mk6l5_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-gbct5_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-pzv9s_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-zfjfn_service:currencyservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-65cbj_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-c2djw_service:recommendationservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-rtcj5_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-kqj8b_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-979sf_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-k9smc_service:frontend_node:worker--4","pod:frontend-w4-8ddd87c7b-wx49g_service:frontend_node:worker--4","pod:currencyservice-w1-649d8c7669-4tkvt_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-qbdb2_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-l66pp_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-ccg9t_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-649d8c7669-kfbd4_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-5pkn6_service:frontend_node:worker--1.novalocal"
1638815564.986,0.25559336082166595,0.4641842144996809,0.42241343030532225,0.24229071820422993,0.3003728430269309,0.15586165297308768,0.4385460485907816,0.11243833551593112,0.28639920893184573,0.2915273085353072,0.23557776855967466,0.46856293243061964,0.4413442996408884,0.26911476645322335,0.11121224048948465,0.141853021912746,0.2440926984299704,0.44494496404667827,0.3132516317503895,0.003741327765319778,0.2930848543683983,0.33981556609034425,0.03584509930514081,0.246043701165044,0.25049478535624436,0.11312669036015846,0.47179473153377294,0.27448154105598943,0.2284788373793738,0.10775174857824892,0.11603170300966698,0.24607217379879037,0.1384870854537017,0.24440645426361263,0.4471106165416744,0.42671913693705105,0.3146866236043725,0.2514158880323124,0.11214799789020385,0.13952211657900432,0.31199945721507055,0.22780294786729083
1638815580.111,0.2819021459404142,0.5197116288734784,0.4800405436556642,0.2756417918190443,0.3298515398829644,0.1621648216099843,0.495335506507506,0.12524474254144308,0.3259139203019408,0.32639156147265935,0.2680007512579527,0.5572259324954821,0.4984302312651814,0.3027639220276363,0.1213127071627419,0.1713630747347485,0.278319050118531,0.4998006675863548,0.3418841176642222,0.003494184146587422,0.3206357096809773,0.3735596328248598,0.03828946614909972,0.27732021086383785,0.27931144493870513,0.12683418901744836,0.5312079766366649,0.30712646232266827,0.27406130474145163,0.12105686076461003,0.126587547349706,0.2790971597385489,0.15123326239198295,0.2672905831991258,0.49970382618604237,0.4684201365334956,0.3543387359828045,0.2835488199965913,0.12636016982251164,0.15306263995383973,0.37772651907547805,0.2819742155419555
1638815595.137,0.2819021459404142,0.5197116288734784,0.4800405436556642,0.2756417918190443,0.3298515398829644,0.1621648216099843,0.495335506507506,0.12524474254144308,0.3259139203019408,0.32639156147265935,0.2680007512579527,0.5572259324954821,0.4984302312651814,0.3027639220276363,0.1213127071627419,0.1713630747347485,0.278319050118531,0.4998006675863548,0.3418841176642222,0.003494184146587422,0.3206357096809773,0.3735596328248598,0.03828946614909972,0.27732021086383785,0.27931144493870513,0.12683418901744836,0.5312079766366649,0.30712646232266827,0.27406130474145163,0.12105686076461003,0.126587547349706,0.2790971597385489,0.15123326239198295,0.2672905831991258,0.49970382618604237,0.4684201365334956,0.3543387359828045,0.2835488199965913,0.12636016982251164,0.15306263995383973,0.37772651907547805,0.2819742155419555
1638815610.277,0.29173378263840083,0.553233811160387,0.5129431423592299,0.288133465793226,0.3315050620762474,0.17465572800909773,0.5253599112016258,0.13078859078245736,0.33171764831388456,0.33240680759885677,0.2853131660467277,0.5958258301839874,0.5287486569067337,0.3135932861795162,0.12819020414530147,0.1703975094407646,0.28720714439192063,0.5297782902776935,0.3263307188372287,0.003486735852895143,0.34057741016706666,0.3500655164099703,0.04099924041126611,0.2929564955956392,0.2921955437479882,0.1286019662299539,0.5631198739253008,0.3163331305128344,0.28290479349090547,0.12635863967374822,0.13026834040004887,0.29227176998347454,0.15060083497046373,0.28347372950555894,0.534172755080347,0.5317936150098038,0.38566471975245353,0.28863732154827954,0.1288276755793773,0.1527204348307518,0.365146323311683,0.27295572800483436
1638815625.292,0.29173378263840083,0.553233811160387,0.5129431423592299,0.288133465793226,0.3315050620762474,0.17465572800909773,0.5253599112016258,0.13078859078245736,0.33171764831388456,0.33240680759885677,0.2853131660467277,0.5958258301839874,0.5287486569067337,0.3135932861795162,0.12819020414530147,0.1703975094407646,0.28720714439192063,0.5297782902776935,0.3263307188372287,0.003486735852895143,0.34057741016706666,0.3500655164099703,0.04099924041126611,0.2929564955956392,0.2921955437479882,0.1286019662299539,0.5631198739253008,0.3163331305128344,0.28290479349090547,0.12635863967374822,0.13026834040004887,0.29227176998347454,0.15060083497046373,0.28347372950555894,0.534172755080347,0.5317936150098038,0.38566471975245353,0.28863732154827954,0.1288276755793773,0.1527204348307518,0.365146323311683,0.27295572800483436
1638815640.99,0.2937130718009356,0.5552971169620419,0.511725555420517,0.28184968110245373,0.33295443523374496,0.1649465836383926,0.5252667043629711,0.13082097350589939,0.33222040061470565,0.33240498757669656,0.2854182046869803,0.6238942740064519,0.5291411281958414,0.3152638938974207,0.1284832952453863,0.17927225696948998,0.2872725725740415,0.5300324470838651,0.31030788522243347,0.0034984433835943555,0.3571102292850174,0.35866400646617286,0.04006199093748852,0.28201869274200947,0.2924900005049234,0.1286815095033979,0.5660586712198891,0.31729237754348516,0.2815313698728752,0.1256234866326162,0.129748289132045,0.2924614907253726,0.15028408669627136,0.27140055305188115,0.5335185850037267,0.5082635763943629,0.3559426369411052,0.2887693575213733,0.12928324659153848,0.15204866900551334,0.37708597972059243,0.27156189751138193
1638815656.169,0.2937130718009356,0.5552971169620419,0.511725555420517,0.28184968110245373,0.33295443523374496,0.1649465836383926,0.5252667043629711,0.13082097350589939,0.33222040061470565,0.33240498757669656,0.2854182046869803,0.6238942740064519,0.5291411281958414,0.3152638938974207,0.1284832952453863,0.17927225696948998,0.2872725725740415,0.5300324470838651,0.31030788522243347,0.0034984433835943555,0.3571102292850174,0.35866400646617286,0.04006199093748852,0.28201869274200947,0.2924900005049234,0.1286815095033979,0.5660586712198891,0.31729237754348516,0.2815313698728752,0.1256234866326162,0.129748289132045,0.2924614907253726,0.15028408669627136,0.27140055305188115,0.5335185850037267,0.5082635763943629,0.3559426369411052,0.2887693575213733,0.12928324659153848,0.15204866900551334,0.37708597972059243,0.27156189751138193
1638815671.2,0.29515437916071097,0.5561649198205328,0.5133391179993061,0.28845172348608356,0.3521849604490298,0.16516215985486335,0.5263237090490435,0.13137117558146888,0.33308110093273025,0.33232142801717757,0.28680161128270865,0.5766956322041259,0.5312598928423402,0.3163441946803848,0.12839371349769635,0.16327066589191533,0.2880358492385512,0.5315489741081724,0.3052822138936681,0.0035454636881385093,0.3237577902101607,0.32953135929047483,0.04138543741342546,0.30188186581792076,0.2918053797926571,0.12841214501603565,0.5661837526414696,0.3182704287601492,0.2814549112077281,0.1259080468032735,0.12377227579069673,0.292987191681337,0.14969673157074498,0.2823312951440842,0.5040989297416808,0.5325480461278937,0.37318139598250544,0.28853249082271487,0.13032920222015046,0.1522589666811247,0.3623251332163834,0.267956951011859
1638815686.217,0.29515437916071097,0.5561649198205328,0.5133391179993061,0.28845172348608356,0.3521849604490298,0.16516215985486335,0.5263237090490435,0.13137117558146888,0.33308110093273025,0.33232142801717757,0.28680161128270865,0.5766956322041259,0.5312598928423402,0.3163441946803848,0.12839371349769635,0.16327066589191533,0.2880358492385512,0.5315489741081724,0.3052822138936681,0.0035454636881385093,0.3237577902101607,0.32953135929047483,0.04138543741342546,0.30188186581792076,0.2918053797926571,0.12841214501603565,0.5661837526414696,0.3182704287601492,0.2814549112077281,0.1259080468032735,0.12377227579069673,0.292987191681337,0.14969673157074498,0.2823312951440842,0.5040989297416808,0.5325480461278937,0.37318139598250544,0.28853249082271487,0.13032920222015046,0.1522589666811247,0.3623251332163834,0.267956951011859
1638815701.232,0.2945875559013734,0.557941017511737,0.5120972352633557,0.27245035111928256,0.34938980286389115,0.17411881739022078,0.5255658891733529,0.13082348267184918,0.3330169728149375,0.33294381670321216,0.2677159488202743,0.5870196359629878,0.5301728839923197,0.3169500237671713,0.12749328421522146,0.16615804445374477,0.2870568220712667,0.5316923196819673,0.30434327361053165,0.003526396703632956,0.33901639048118426,0.3153254569265095,0.04004274308741457,0.28692939670070405,0.2910971865246988,0.12830584527044847,0.5660564380130082,0.3177068191229767,0.2804106124585934,0.12606172467542429,0.12843254746268068,0.29353356189959356,0.15100703691809317,0.28170104186395706,0.5335616776897351,0.5315830303430531,0.35865185654605586,0.2871131860985715,0.13005379868123323,0.15154526341345037,0.3588039458077341,0.27339414472346135
