"Time","pod:recommendationservice-w4-6855bd669b-lpczv_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-d5v2l_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-67htk_service:recommendationservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-nhh9m_service:redis-cart_node:worker--3","pod:recommendationservice-w1-5c774597c5-ztlgl_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-lkh9x_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-dkzgp_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-bkgt9_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-v89zz_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-nnsmd_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-tvn7q_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-wl6v2_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-rdrbx_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q8wbc_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-b7525_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-tk2r2_service:productcatalogservice_node:worker--3","pod:currencyservice-w3-656689488c-tlhx4_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-txcbw_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5w2v9_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-cjn98_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-4zvv6_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-slgv2_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-49f2j_service:cartservice_node:worker--3","pod:cartservice-w1-86744bdcbd-v22vr_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-sw8rk_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-lv4sb_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-z9dqj_service:productcatalogservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-fsfb8_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-x6l9r_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-pnczw_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-rwnw9_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-8gsj5_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-t5rhl_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-vxpgf_service:recommendationservice_node:worker--1.novalocal"
1637242109.169,0.01421404968345281,0.011881867404148391,0.008645668026185199,0.014847915101576258,0.009604154176745691,0.15455000935772825,0.008334182841256674,0.01287514998542183,0.012840138612616575,0.16613958829555364,0.701719480553893,0.7272346750264922,0.014698198078820732,0.0891241026397806,0.7121352739398208,0.08384742003630484,0.6002544791798469,0.6071139982496431,0.013712859345143586,0.01460036467728252,0.011615207751634759,0.011607437704294177,0.15653820283310052,0.16519834967792113,0.011693473309977904,0.7201420510594465,0.0838667532272609,0.011777367642684292,0.011635462885509356,0.619890719950459,0.6179795050517107,0.014322134282995336,0.08836883802509823,0.009422122058876761
1637242124.198,0.01421404968345281,0.011881867404148391,0.008645668026185199,0.014847915101576258,0.009604154176745691,0.15455000935772825,0.008334182841256674,0.01287514998542183,0.012840138612616575,0.16613958829555364,0.701719480553893,0.7272346750264922,0.014698198078820732,0.0891241026397806,0.7121352739398208,0.08384742003630484,0.6002544791798469,0.6071139982496431,0.013712859345143586,0.01460036467728252,0.011615207751634759,0.011607437704294177,0.15653820283310052,0.16519834967792113,0.011693473309977904,0.7201420510594465,0.0838667532272609,0.011777367642684292,0.011635462885509356,0.619890719950459,0.6179795050517107,0.014322134282995336,0.08836883802509823,0.009422122058876761
1637242139.224,0.014565603938292163,0.011924301760892486,0.008444400282770902,0.015929839711841986,0.009176093547588469,0.17010752765951276,0.008384128470467158,0.012895624939745472,0.012927081714619235,0.1766206376806443,0.7860206164017207,0.8123296079632043,0.014063319059471628,0.09359097664646993,0.7995203029945284,0.09130048523787196,0.6748802753012709,0.6686392151245399,0.013153374403742403,0.013988026625667956,0.011672077172624125,0.011575658630764464,0.17970045931655554,0.17018957283329458,0.011911115321367134,0.7885451630166552,0.09182417958132774,0.011644251894999832,0.011602930148399918,0.6824452161529069,0.6801042971465043,0.01430791437210279,0.09387048242601369,0.009114868968873278
1637242154.262,0.014565603938292163,0.011924301760892486,0.008444400282770902,0.015929839711841986,0.009176093547588469,0.17010752765951276,0.008384128470467158,0.012895624939745472,0.012927081714619235,0.1766206376806443,0.7860206164017207,0.8123296079632043,0.014063319059471628,0.09359097664646993,0.7995203029945284,0.09130048523787196,0.6748802753012709,0.6686392151245399,0.013153374403742403,0.013988026625667956,0.011672077172624125,0.011575658630764464,0.17970045931655554,0.17018957283329458,0.011911115321367134,0.7885451630166552,0.09182417958132774,0.011644251894999832,0.011602930148399918,0.6824452161529069,0.6801042971465043,0.01430791437210279,0.09387048242601369,0.009114868968873278
1637242169.3,0.014572315246084646,0.011977313799778424,0.008622863254085813,0.016122784653077628,0.009144158514614417,0.17313396473546278,0.00836040599334609,0.012996852070045624,0.013745030740904496,0.1751354470466348,0.7932287021747252,0.8184088382515191,0.014428813509702267,0.09378099473166497,0.8023748534074315,0.09228126565301423,0.6760530031509531,0.6720973187100746,0.013489913934328628,0.013627702451120527,0.011621355173595924,0.011530633730271325,0.1858683895717426,0.17396882600355734,0.01212006514662128,0.8076256107907747,0.08778455727318246,0.011679668015772336,0.011696360833540689,0.6837422673920452,0.6787877738035508,0.013910126363703687,0.09343915177890084,0.009021653786792408
1637242184.334,0.014572315246084646,0.011977313799778424,0.008622863254085813,0.016122784653077628,0.009144158514614417,0.17313396473546278,0.00836040599334609,0.012996852070045624,0.013745030740904496,0.1751354470466348,0.7932287021747252,0.8184088382515191,0.014428813509702267,0.09378099473166497,0.8023748534074315,0.09228126565301423,0.6760530031509531,0.6720973187100746,0.013489913934328628,0.013627702451120527,0.011621355173595924,0.011530633730271325,0.1858683895717426,0.17396882600355734,0.01212006514662128,0.8076256107907747,0.08778455727318246,0.011679668015772336,0.011696360833540689,0.6837422673920452,0.6787877738035508,0.013910126363703687,0.09343915177890084,0.009021653786792408
1637242199.374,0.014118853579356327,0.012067815148143639,0.008605901487328746,0.01608560648656865,0.009179969103700692,0.1743784401146844,0.008181198502343955,0.012764351775943152,0.013018152044852726,0.17492649110934524,0.7923595559076313,0.8196319707546599,0.013716113630850527,0.09382166026619337,0.8031192887514031,0.09284109938089358,0.6542227508633802,0.6732677902461873,0.013859661140194263,0.014646113675661019,0.011527396741140618,0.011666965146611079,0.17743168143080182,0.1731909474964866,0.012297930474420345,0.8062471899373178,0.09015737159258566,0.011873445995758607,0.011835813656950477,0.6833685571001219,0.6775081475776901,0.013906647196249271,0.09316271783991026,0.009032101646055082
1637242214.392,0.014118853579356327,0.012067815148143639,0.008605901487328746,0.01608560648656865,0.009179969103700692,0.1743784401146844,0.008181198502343955,0.012764351775943152,0.013018152044852726,0.17492649110934524,0.7923595559076313,0.8196319707546599,0.013716113630850527,0.09382166026619337,0.8031192887514031,0.09284109938089358,0.6542227508633802,0.6732677902461873,0.013859661140194263,0.014646113675661019,0.011527396741140618,0.011666965146611079,0.17743168143080182,0.1731909474964866,0.012297930474420345,0.8062471899373178,0.09015737159258566,0.011873445995758607,0.011835813656950477,0.6833685571001219,0.6775081475776901,0.013906647196249271,0.09316271783991026,0.009032101646055082
1637242229.419,0.014274654262926359,0.012049689712852786,0.008646315684624473,0.015589871205908972,0.009199911151446073,0.1745975324480159,0.008046620623977034,0.013498436570785838,0.01275253368824083,0.17434308792738767,0.7925710324366128,0.8191793825075322,0.014832511279109423,0.0936849558092663,0.8035397910467856,0.09088471924808421,0.6776199099458808,0.6748119499179053,0.01430654767043095,0.013614617242863355,0.011590435318412267,0.011816956483908254,0.1850756608290783,0.1735753628615008,0.012301091444428456,0.8080455043269126,0.09033845335005805,0.012085193001913326,0.011877425146450685,0.6821652308282914,0.6777568355242967,0.013890015263818199,0.0933378185604641,0.00909269664754377
1637242244.447,0.014274654262926359,0.012049689712852786,0.008646315684624473,0.015589871205908972,0.009199911151446073,0.1745975324480159,0.008046620623977034,0.013498436570785838,0.01275253368824083,0.17434308792738767,0.7925710324366128,0.8191793825075322,0.014832511279109423,0.0936849558092663,0.8035397910467856,0.09088471924808421,0.6776199099458808,0.6748119499179053,0.01430654767043095,0.013614617242863355,0.011590435318412267,0.011816956483908254,0.1850756608290783,0.1735753628615008,0.012301091444428456,0.8080455043269126,0.09033845335005805,0.012085193001913326,0.011877425146450685,0.6821652308282914,0.6777568355242967,0.013890015263818199,0.0933378185604641,0.00909269664754377
