"Time","pod:currencyservice-w4-649d8c7669-rk9zf_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-6j7fv_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-w7s94_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-r9h28_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-2xz5l_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xp4l9_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-bqct4_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7jknb_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-mgl44_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-c6gtc_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-lck5k_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-nkvcf_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-w5f4c_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-lplz4_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-njrlt_service:productcatalogservice_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-ql49m_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-fn4hw_service:frontend_node:worker--4.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-z4p92_service:currencyservice_node:worker--3","pod:currencyservice-w2-6f8d8654c5-mgbhn_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-d2znp_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-28rtp_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-6c9qz_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-rb927_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-pfm5j_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-8dbwl_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-qz9bp_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jx9m8_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-fbclx_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-5xwjr_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-ftfwg_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-pjnrr_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-k8hq7_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-l9cs5_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-5kjr5_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pd67g_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-bv82v_service:adservice_node:worker--2.novalocal"
1636535575.515,0.473059828589375,0.1703568120058356,0.04379690684228402,0.0035967594586303235,0.458972948953065,0.15754538384421576,0.05427385954930521,0.053612060895474656,0.169697898618209,0.07546679973433605,0.5306304223316838,0.05270074820168626,0.05355555856278985,0.1910253636327946,0.5874798647990779,0.12827210225935953,0.12440658697168192,0.12850888307296277,0.14859175012008533,0.4055366541119605,0.011308368518774979,0.6006686739611865,0.15273540785753575,0.384359291908623,0.46467258310748366,0.03296184558187609,0.1849256804031517,0.579492560640055,0.4037484258343693,0.5333786244318144,0.46850533781094994,0.550597778040486,0.1576326906158858,0.13087404987129764,0.5318634435741386,0.5882853923967134,0.13089098472492333,0.40187197508023764,0.06284042480327454,0.06504010463862434,0.20032754418350446,0.06875888227556934,0.13036531815736233,0.15991932463987923
1636535590.542,0.473059828589375,0.1703568120058356,0.04379690684228402,0.0035967594586303235,0.458972948953065,0.15754538384421576,0.05427385954930521,0.053612060895474656,0.169697898618209,0.07546679973433605,0.5306304223316838,0.05270074820168626,0.05355555856278985,0.1910253636327946,0.5874798647990779,0.12827210225935953,0.12440658697168192,0.12850888307296277,0.14859175012008533,0.4055366541119605,0.011308368518774979,0.6006686739611865,0.15273540785753575,0.384359291908623,0.46467258310748366,0.03296184558187609,0.1849256804031517,0.579492560640055,0.4037484258343693,0.5333786244318144,0.46850533781094994,0.550597778040486,0.1576326906158858,0.13087404987129764,0.5318634435741386,0.5882853923967134,0.13089098472492333,0.40187197508023764,0.06284042480327454,0.06504010463862434,0.20032754418350446,0.06875888227556934,0.13036531815736233,0.15991932463987923
1636535605.561,0.5374724549242704,0.18708432361973726,0.04702412854318003,0.0034843230759207967,0.4933564733064769,0.16410046177472684,0.056865737743896166,0.0576853977656145,0.19010895670123076,0.07268188400667124,0.5833407914143619,0.054772176464939315,0.05556734934002864,0.19644797691501353,0.6451949920708583,0.13525288607680255,0.13913329914274147,0.14230453440829494,0.16156531672971625,0.43335383556595364,0.013326980353846546,0.6856767523632921,0.1691785615175785,0.41921193842419235,0.4981739930792248,0.03267280696750664,0.19306200867071344,0.6371633388082176,0.43483831021856856,0.588030407979542,0.51298800335179,0.6060004091705229,0.16443695276959966,0.13772222263201617,0.5923904745059991,0.651149064639293,0.13687706278824074,0.4291898616867373,0.0630297373928749,0.06551156282719618,0.21375603685547345,0.0727743697445773,0.13745668129737526,0.1686644585375761
1636535620.575,0.5374724549242704,0.18708432361973726,0.04702412854318003,0.0034843230759207967,0.4933564733064769,0.16410046177472684,0.056865737743896166,0.0576853977656145,0.19010895670123076,0.07268188400667124,0.5833407914143619,0.054772176464939315,0.05556734934002864,0.19644797691501353,0.6451949920708583,0.13525288607680255,0.13913329914274147,0.14230453440829494,0.16156531672971625,0.43335383556595364,0.013326980353846546,0.6856767523632921,0.1691785615175785,0.41921193842419235,0.4981739930792248,0.03267280696750664,0.19306200867071344,0.6371633388082176,0.43483831021856856,0.588030407979542,0.51298800335179,0.6060004091705229,0.16443695276959966,0.13772222263201617,0.5923904745059991,0.651149064639293,0.13687706278824074,0.4291898616867373,0.0630297373928749,0.06551156282719618,0.21375603685547345,0.0727743697445773,0.13745668129737526,0.1686644585375761
1636535635.59,0.5235067511763667,0.1793209263019518,0.04741653639661369,0.003507359890453461,0.4924292006324885,0.16401170131948062,0.05731248538987019,0.05704273425409408,0.1865652131155322,0.06901443271968322,0.5829998145756791,0.05447579149804475,0.05462944454983874,0.19935499375681137,0.6467886420131298,0.13891594689171016,0.14261837026351143,0.14249117333766864,0.16314741388641615,0.43230281053010133,0.015112872526430163,0.629554030024259,0.1508700551598704,0.41725402573934867,0.49815325151770207,0.030554624748784565,0.18112442371922935,0.6377810304164039,0.39654020430596026,0.5567082262475065,0.5324746805389525,0.6052092507735534,0.16494469048473848,0.1370412445108029,0.5941186928825286,0.6536496979431121,0.13596714051935754,0.42803840679926203,0.06434246050919651,0.0651514608389665,0.21389956451793263,0.06830199141922173,0.13735385553556922,0.16943534629403573
1636535650.609,0.5235067511763667,0.1793209263019518,0.04741653639661369,0.003507359890453461,0.4924292006324885,0.16401170131948062,0.05731248538987019,0.05704273425409408,0.1865652131155322,0.06901443271968322,0.5829998145756791,0.05447579149804475,0.05462944454983874,0.19935499375681137,0.6467886420131298,0.13891594689171016,0.14261837026351143,0.14249117333766864,0.16314741388641615,0.43230281053010133,0.015112872526430163,0.629554030024259,0.1508700551598704,0.41725402573934867,0.49815325151770207,0.030554624748784565,0.18112442371922935,0.6377810304164039,0.39654020430596026,0.5567082262475065,0.5324746805389525,0.6052092507735534,0.16494469048473848,0.1370412445108029,0.5941186928825286,0.6536496979431121,0.13596714051935754,0.42803840679926203,0.06434246050919651,0.0651514608389665,0.21389956451793263,0.06830199141922173,0.13735385553556922,0.16943534629403573
1636535665.634,0.5000758775755021,0.16811423612625,0.04519586184962803,0.003543919242513593,0.4929975765431427,0.1651402211062919,0.05685980051785549,0.056958922080087536,0.19469616369759324,0.07159241898509086,0.5822452809932485,0.054618873216511786,0.055219442031444424,0.2011515116874606,0.6462961123797046,0.13902160242729844,0.14223036247028933,0.13582121318102763,0.16484363633331905,0.43176270837306546,0.01718702049560528,0.6390630618162982,0.16437100188404807,0.3970081276612865,0.49642795140456364,0.028391869799671905,0.1938998808450401,0.6380849273648206,0.4324420191133683,0.5661403752802274,0.5183593191041229,0.6062968756620077,0.16484928791892184,0.13740895793363778,0.5942415800754146,0.6667839372280043,0.13587317053961284,0.4284004545505375,0.06473233332853101,0.06502230950552429,0.21022622287754264,0.073205393464456,0.13726986551593687,0.17017716229962485
1636535680.66,0.5000758775755021,0.16811423612625,0.04519586184962803,0.003543919242513593,0.4929975765431427,0.1651402211062919,0.05685980051785549,0.056958922080087536,0.19469616369759324,0.07159241898509086,0.5822452809932485,0.054618873216511786,0.055219442031444424,0.2011515116874606,0.6462961123797046,0.13902160242729844,0.14223036247028933,0.13582121318102763,0.16484363633331905,0.43176270837306546,0.01718702049560528,0.6390630618162982,0.16437100188404807,0.3970081276612865,0.49642795140456364,0.028391869799671905,0.1938998808450401,0.6380849273648206,0.4324420191133683,0.5661403752802274,0.5183593191041229,0.6062968756620077,0.16484928791892184,0.13740895793363778,0.5942415800754146,0.6667839372280043,0.13587317053961284,0.4284004545505375,0.06473233332853101,0.06502230950552429,0.21022622287754264,0.073205393464456,0.13726986551593687,0.17017716229962485
1636535695.684,0.5367095731780835,0.1767756798063839,0.03853903120972612,0.0035216518784654057,0.4906151580142558,0.1644793377610289,0.05596517952257682,0.0543174621425206,0.19474043510830885,0.07155569845562296,0.5834416652022056,0.05524538026930652,0.055789795729208974,0.20124794732074736,0.645012485814277,0.1387397241244043,0.13794165200459096,0.14157390788054205,0.16416499769394316,0.4334298845911279,0.02143021847461101,0.6737253195727558,0.16310210112842422,0.4306748024500822,0.49440421149247615,0.02586656150479485,0.18997620021262346,0.6370049385280843,0.4317718533664212,0.5765254136925004,0.5529786887647267,0.6069386742959935,0.16467843681867714,0.13802501858989022,0.5931642167139409,0.6452120696663067,0.1359008964891526,0.42904931216638864,0.06512380676519834,0.06491053715909233,0.20868536488685596,0.07035119705938785,0.13768685596961736,0.16949833256325286
1636535710.708,0.5367095731780835,0.1767756798063839,0.03853903120972612,0.0035216518784654057,0.4906151580142558,0.1644793377610289,0.05596517952257682,0.0543174621425206,0.19474043510830885,0.07155569845562296,0.5834416652022056,0.05524538026930652,0.055789795729208974,0.20124794732074736,0.645012485814277,0.1387397241244043,0.13794165200459096,0.14157390788054205,0.16416499769394316,0.4334298845911279,0.02143021847461101,0.6737253195727558,0.16310210112842422,0.4306748024500822,0.49440421149247615,0.02586656150479485,0.18997620021262346,0.6370049385280843,0.4317718533664212,0.5765254136925004,0.5529786887647267,0.6069386742959935,0.16467843681867714,0.13802501858989022,0.5931642167139409,0.6452120696663067,0.1359008964891526,0.42904931216638864,0.06512380676519834,0.06491053715909233,0.20868536488685596,0.07035119705938785,0.13768685596961736,0.16949833256325286
