"Time","pod:adservice-w4-5c67ddfffc-lnv75_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-jzgrn_service:recommendationservice_node:worker--2","pod:frontend-w1-777d8d5dcb-m4cxp_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-5wqr9_service:currencyservice_node:worker--2","pod:currencyservice-w3-649d8c7669-2skzv_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-mnhmk_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-8pgp4_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-mcs5z_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-46qlm_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-6gw8z_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-mnz9d_service:frontend_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-xs5v5_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-z9s6d_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-n98cr_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-dx7nm_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-2kkr2_service:frontend_node:worker--2","pod:productcatalogservice-w1-66565874fb-6vf4t_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-gmr2z_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-l8kxg_service:adservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-94hdf_service:productcatalogservice_node:worker--2","pod:frontend-w3-6646bc856b-8jpk9_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-8hjht_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-psbtn_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-6t6pp_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-qrb7v_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-25xbn_service:currencyservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-64sft_service:recommendationservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-l8959_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-v9dqf_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-kd5qg_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-66565874fb-2w4rz_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-xfk58_service:frontend_node:worker--2","pod:cartservice-w2-856bd974f7-87txr_service:cartservice_node:worker--2","pod:currencyservice-w3-649d8c7669-rdcg5_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-j4gq5_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-sqj6x_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-g5k6m_service:frontend_node:worker--1.novalocal","pod:redis-cart-w2-6d65c886c7-54v9r_service:redis-cart_node:worker--2","pod:recommendationservice-w3-6855bd669b-8gbb6_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w4-599b6846df-7snt6_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-nr7pc_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-97svm_service:currencyservice_node:worker--1.novalocal"
1638459206.531,0.2809383258050759,0.11081606427532431,0.48057760424042273,0.27321925614455655,0.3634530919164738,0.30323740289025747,0.27669345438724313,0.10757260999341622,0.026089451828349233,0.23963051226972087,0.2664186533327083,0.5023787010449989,0.14599079629105055,0.246158114644561,0.11629098210360334,0.4812659344742475,0.2634772459503216,0.11641868923432808,0.28857911052354235,0.2430491040185005,0.5234748783520833,0.2505854316094305,0.10725172841276354,0.4844886585521699,0.11857774646728737,0.2825765103033374,0.11469948256768675,0.3075904136683394,0.28223196249005517,0.4642457605961785,0.263346043484732,0.4666446655385361,0.25305839583812034,0.35870972086035935,0.14638290336832427,0.30536684764905314,0.4908966478056149,0.02726757703462803,0.14471088808682858,0.47661584519874906,0.2473597558432824,0.3093830237399904
1638459221.669,0.2809383258050759,0.11081606427532431,0.48057760424042273,0.27321925614455655,0.3634530919164738,0.30323740289025747,0.27669345438724313,0.10757260999341622,0.026089451828349233,0.23963051226972087,0.2664186533327083,0.5023787010449989,0.14599079629105055,0.246158114644561,0.11629098210360334,0.4812659344742475,0.2634772459503216,0.11641868923432808,0.28857911052354235,0.2430491040185005,0.5234748783520833,0.2505854316094305,0.10725172841276354,0.4844886585521699,0.11857774646728737,0.2825765103033374,0.11469948256768675,0.3075904136683394,0.28223196249005517,0.4642457605961785,0.263346043484732,0.4666446655385361,0.25305839583812034,0.35870972086035935,0.14638290336832427,0.30536684764905314,0.4908966478056149,0.02726757703462803,0.14471088808682858,0.47661584519874906,0.2473597558432824,0.3093830237399904
1638459238.01,0.2855449070304388,0.11775699505247811,0.5286404790394246,0.3092257974844851,0.40367251911975277,0.3272828385811294,0.3012559312401306,0.11378176844073591,0.027795461560444806,0.268596714269747,0.3129834989082988,0.5392143048706384,0.15740104914677655,0.2656159597795134,0.11997081851487675,0.524184800743714,0.28216850328028326,0.12155728333654767,0.30598655395314794,0.2598499847777906,0.578688350414695,0.2737555555002927,0.1131948078632041,0.5339183886470434,0.12175136150339283,0.31208520854307187,0.1194565161336858,0.3259281599273254,0.30430791226364806,0.5115057503545457,0.281838606347774,0.5036701353901373,0.2780097547876351,0.3839740146080137,0.1575639361159043,0.32562523875439553,0.5397690623195808,0.029528518877183708,0.16121411509477873,0.5245961648587485,0.26628305033234656,0.3273770130909129
1638459253.518,0.2855449070304388,0.11775699505247811,0.5286404790394246,0.3092257974844851,0.40367251911975277,0.3272828385811294,0.3012559312401306,0.11378176844073591,0.027795461560444806,0.268596714269747,0.3129834989082988,0.5392143048706384,0.15740104914677655,0.2656159597795134,0.11997081851487675,0.524184800743714,0.28216850328028326,0.12155728333654767,0.30598655395314794,0.2598499847777906,0.578688350414695,0.2737555555002927,0.1131948078632041,0.5339183886470434,0.12175136150339283,0.31208520854307187,0.1194565161336858,0.3259281599273254,0.30430791226364806,0.5115057503545457,0.281838606347774,0.5036701353901373,0.2780097547876351,0.3839740146080137,0.1575639361159043,0.32562523875439553,0.5397690623195808,0.029528518877183708,0.16121411509477873,0.5245961648587485,0.26628305033234656,0.3273770130909129
1638459268.74,0.270561157859129,0.1206915425232512,0.5297416968018287,0.2967529404707405,0.38974139245160344,0.3070475275100982,0.3003801806686442,0.11332472075819977,0.0277103968298959,0.26984836195510026,0.30439915553140817,0.6116277565596098,0.14971982441295661,0.2662945528898745,0.11999582176849358,0.5366971897048516,0.28202765417097886,0.12242216043439819,0.2836835867727059,0.27383011760714826,0.608591059890497,0.27376817349085714,0.11268272551839428,0.534631793732012,0.12139721563635252,0.2992458862211757,0.11003926889746266,0.3335360259647828,0.30435493632097044,0.514006698227655,0.2812681882197858,0.5204658025699958,0.27197363231148464,0.4042751000724134,0.16192196943914794,0.326212088576087,0.5408743309675486,0.029641298306693948,0.15370226792000932,0.5271661720519596,0.2663381393090374,0.3265617132666502
1638459283.848,0.270561157859129,0.1206915425232512,0.5297416968018287,0.2967529404707405,0.38974139245160344,0.3070475275100982,0.3003801806686442,0.11332472075819977,0.0277103968298959,0.26984836195510026,0.30439915553140817,0.6116277565596098,0.14971982441295661,0.2662945528898745,0.11999582176849358,0.5366971897048516,0.28202765417097886,0.12242216043439819,0.2836835867727059,0.27383011760714826,0.608591059890497,0.27376817349085714,0.11268272551839428,0.534631793732012,0.12139721563635252,0.2992458862211757,0.11003926889746266,0.3335360259647828,0.30435493632097044,0.514006698227655,0.2812681882197858,0.5204658025699958,0.27197363231148464,0.4042751000724134,0.16192196943914794,0.326212088576087,0.5408743309675486,0.029641298306693948,0.15370226792000932,0.5271661720519596,0.2663381393090374,0.3265617132666502
1638459298.973,0.2602898913715588,0.12105759707486294,0.529006112992153,0.3091354504928561,0.39300153156927864,0.319305101512803,0.30004956007634,0.11320129970244953,0.02763206169323284,0.27069200982258845,0.31201229336042047,0.6132459548921578,0.14893771772700093,0.2661461358364907,0.12025802251678835,0.528052781205026,0.28245937255409365,0.12374758306507126,0.2560484394236036,0.2692474787140553,0.6099959600714827,0.2736181296270177,0.11181046435014028,0.534861176101155,0.12133995077991891,0.31159794117160233,0.1187739592376657,0.31550396331173053,0.3038636160603123,0.5150098602624421,0.2811880124647519,0.5228052096843436,0.2799331906453837,0.3823500204282685,0.1570628093073142,0.32619119133758445,0.5400810547224505,0.02963139010094301,0.15335120698319504,0.5275308157247017,0.26682723947672204,0.32624008228160356
1638459314.105,0.2602898913715588,0.12105759707486294,0.529006112992153,0.3091354504928561,0.39300153156927864,0.319305101512803,0.30004956007634,0.11320129970244953,0.02763206169323284,0.27069200982258845,0.31201229336042047,0.6132459548921578,0.14893771772700093,0.2661461358364907,0.12025802251678835,0.528052781205026,0.28245937255409365,0.12374758306507126,0.2560484394236036,0.2692474787140553,0.6099959600714827,0.2736181296270177,0.11181046435014028,0.534861176101155,0.12133995077991891,0.31159794117160233,0.1187739592376657,0.31550396331173053,0.3038636160603123,0.5150098602624421,0.2811880124647519,0.5228052096843436,0.2799331906453837,0.3823500204282685,0.1570628093073142,0.32619119133758445,0.5400810547224505,0.02963139010094301,0.15335120698319504,0.5275308157247017,0.26682723947672204,0.32624008228160356
1638459329.128,0.25003826135520607,0.1204584757439769,0.5286177458281861,0.29710477586070727,0.38916217049531127,0.3343842743823123,0.2997828778092736,0.1135849346651996,0.0279336733803719,0.2709647410262015,0.28172641061671744,0.6117863791285589,0.1512649035205535,0.2664070078119305,0.12159892706410949,0.5385038880534978,0.282264214030776,0.12254890685103417,0.2626229867186647,0.2591462785665482,0.5838683837210268,0.2747043017835237,0.11094908733434225,0.535253763632135,0.1212581949192943,0.3117530348106502,0.11441526454343699,0.2935553722648289,0.3033701128700954,0.5156480977086907,0.2815150605539031,0.5329475098798745,0.27472761918452904,0.38436692436134434,0.15157011570787027,0.3263638394166398,0.5397238998609984,0.029088634621044107,0.16103748721196007,0.5280869511139913,0.2668748197503303,0.32691817369018883
1638459344.147,0.25003826135520607,0.1204584757439769,0.5286177458281861,0.29710477586070727,0.38916217049531127,0.3343842743823123,0.2997828778092736,0.1135849346651996,0.0279336733803719,0.2709647410262015,0.28172641061671744,0.6117863791285589,0.1512649035205535,0.2664070078119305,0.12159892706410949,0.5385038880534978,0.282264214030776,0.12254890685103417,0.2626229867186647,0.2591462785665482,0.5838683837210268,0.2747043017835237,0.11094908733434225,0.535253763632135,0.1212581949192943,0.3117530348106502,0.11441526454343699,0.2935553722648289,0.3033701128700954,0.5156480977086907,0.2815150605539031,0.5329475098798745,0.27472761918452904,0.38436692436134434,0.15157011570787027,0.3263638394166398,0.5397238998609984,0.029088634621044107,0.16103748721196007,0.5280869511139913,0.2668748197503303,0.32691817369018883
