"Time","pod:currencyservice-w1-cd78b8fd6-wrnck_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-xsgkg_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-n529w_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-xblb5_service:frontend_node:worker--2.novalocal","pod:currencyservice-w1-cd78b8fd6-4c9dz_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q9zj9_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:recommendationservice-w4-6855bd669b-qglzw_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-gcdrr_service:frontend_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-m2ntk_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-qr78q_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-vrrx4_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-gjdq9_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-9cj6w_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-p9vbf_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-p2znw_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-4rmwr_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-cwpv2_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-kj5cr_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-9z2zv_service:productcatalogservice_node:worker--3","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-842k9_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-rrw45_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-zrbjv_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-ppplx_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vh2nc_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-bh6w8_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-snn75_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-csb4c_service:productcatalogservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-mmxv4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-42vpm_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-smt8k_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-z9qkh_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-hbq27_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-cx2sx_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-vpkmr_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-hn5vs_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-gwrbg_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-vns2d_service:frontend_node:worker--3"
1636936968.135,0.26306567342732384,0.10370821441046625,0.3026046973092152,0.4486822944101193,0.26258954992283967,0.22577295130695166,0.04382743867093396,0.005789659974706333,0.14079153614094764,0.44352464895082727,0.24007922355626518,0.25273162957882955,0.25604141615078035,0.4141415824972838,0.4637977360920139,0.4900566696727532,0.12310600860305246,0.3015512692729596,0.25359268186517825,0.25150954006786325,0.22963493716147698,0.21792965941462167,0.2214593838782798,0.10372897736216194,0.45740086315205924,0.11874658963864657,0.3101047955370281,0.4429537290257777,0.11909872842426637,0.23003222118723268,0.1336492142725133,0.45610317467018446,0.1211420432320999,0.20746715893016468,0.10533015645896851,0.3151304877133317,0.2340743447500086,0.2721173493315178,0.2380832689051493,0.10197103462537221,0.2708388605790411,0.4268733025567519
1636936983.162,0.29576244701189236,0.11763885595886181,0.33824948694344814,0.5031061630726614,0.3024328078725914,0.25350273492984793,0.04829448150862442,0.005065737492390357,0.15402884133368488,0.4996935966937611,0.2582974626678044,0.2859982066414174,0.273730748114956,0.4920607294616387,0.541248124677241,0.5735133228288609,0.14783307610799726,0.33642339951258293,0.2811905125523825,0.28145997422366226,0.2530563370248167,0.23764971190580422,0.2557989372621262,0.11564242586890958,0.5136380703340395,0.12944003766614268,0.3501212212953681,0.498478753275315,0.13289794087253923,0.2409865542124714,0.15704957992530974,0.5143502862468059,0.13380741268393082,0.22417300408563953,0.10873072794410511,0.39799684299309546,0.28874598636105353,0.3171196213762128,0.2680295832285989,0.10972453380798858,0.3082962489635819,0.4820321523615108
1636936998.191,0.29576244701189236,0.11763885595886181,0.33824948694344814,0.5031061630726614,0.3024328078725914,0.25350273492984793,0.04829448150862442,0.005065737492390357,0.15402884133368488,0.4996935966937611,0.2582974626678044,0.2859982066414174,0.273730748114956,0.4920607294616387,0.541248124677241,0.5735133228288609,0.14783307610799726,0.33642339951258293,0.2811905125523825,0.28145997422366226,0.2530563370248167,0.23764971190580422,0.2557989372621262,0.11564242586890958,0.5136380703340395,0.12944003766614268,0.3501212212953681,0.498478753275315,0.13289794087253923,0.2409865542124714,0.15704957992530974,0.5143502862468059,0.13380741268393082,0.22417300408563953,0.10873072794410511,0.39799684299309546,0.28874598636105353,0.3171196213762128,0.2680295832285989,0.10972453380798858,0.3082962489635819,0.4820321523615108
1636937013.217,0.3066832848278337,0.11836298212729529,0.34876982742081764,0.5379966373238527,0.30912490831247996,0.27013574498666015,0.05078612265977487,0.005281415660637329,0.16161844357092187,0.5334414642509406,0.27736650095840776,0.3036333953941961,0.3043733312537522,0.5194302543538201,0.5810377809881229,0.5857996918024635,0.15620186740265143,0.3473140508508565,0.2946725725080411,0.29290785507426015,0.26321869330615955,0.2502657873566464,0.26796484132369247,0.1169875254278237,0.5494217906930612,0.13011426762687003,0.37496500489688034,0.5324994869049774,0.13264237363719672,0.26578245438604964,0.16773475693184622,0.5503110435367667,0.13282475170025465,0.24460609393098987,0.11621776807896064,0.3571199138571074,0.2849249884051498,0.3281752917171852,0.27963127166374724,0.1116937087832732,0.3197375657009428,0.48958935162603295
1636937028.252,0.3066832848278337,0.11836298212729529,0.34876982742081764,0.5379966373238527,0.30912490831247996,0.27013574498666015,0.05078612265977487,0.005281415660637329,0.16161844357092187,0.5334414642509406,0.27736650095840776,0.3036333953941961,0.3043733312537522,0.5194302543538201,0.5810377809881229,0.5857996918024635,0.15620186740265143,0.3473140508508565,0.2946725725080411,0.29290785507426015,0.26321869330615955,0.2502657873566464,0.26796484132369247,0.1169875254278237,0.5494217906930612,0.13011426762687003,0.37496500489688034,0.5324994869049774,0.13264237363719672,0.26578245438604964,0.16773475693184622,0.5503110435367667,0.13282475170025465,0.24460609393098987,0.11621776807896064,0.3571199138571074,0.2849249884051498,0.3281752917171852,0.27963127166374724,0.1116937087832732,0.3197375657009428,0.48958935162603295
1636937043.271,0.30709687633342553,0.11752772697664499,0.34746137447428305,0.5376882286245779,0.3086102374911893,0.2696988446558655,0.05031471757165154,0.0053144037446679355,0.16543721826791988,0.5331998159154012,0.25800176051157164,0.2928110754729618,0.2964626212395,0.5339182774130563,0.5733351371405371,0.5797220226495083,0.15711392831041565,0.34505191398832147,0.29415277928432026,0.2921192401174557,0.26390343506397235,0.24993584411548506,0.2676627554969251,0.11557487517214735,0.5490915549504131,0.13050527154535074,0.37535610588254353,0.5322018472826529,0.13230942375909524,0.26661906391816403,0.1535650385016895,0.5502804664738556,0.13227995189632852,0.2464093483531489,0.1160893480182184,0.38557422676815145,0.2931113785237405,0.3063137153082882,0.27804142968160495,0.11716198272356167,0.316882019224768,0.5155245374604375
1636937058.301,0.30709687633342553,0.11752772697664499,0.34746137447428305,0.5376882286245779,0.3086102374911893,0.2696988446558655,0.05031471757165154,0.0053144037446679355,0.16543721826791988,0.5331998159154012,0.25800176051157164,0.2928110754729618,0.2964626212395,0.5339182774130563,0.5733351371405371,0.5797220226495083,0.15711392831041565,0.34505191398832147,0.29415277928432026,0.2921192401174557,0.26390343506397235,0.24993584411548506,0.2676627554969251,0.11557487517214735,0.5490915549504131,0.13050527154535074,0.37535610588254353,0.5322018472826529,0.13230942375909524,0.26661906391816403,0.1535650385016895,0.5502804664738556,0.13227995189632852,0.2464093483531489,0.1160893480182184,0.38557422676815145,0.2931113785237405,0.3063137153082882,0.27804142968160495,0.11716198272356167,0.316882019224768,0.5155245374604375
1636937073.327,0.30702491833909196,0.11649891326680804,0.3474014430002177,0.5386321058435641,0.30804583715344647,0.2699699831204449,0.05004226865971341,0.00539090311181579,0.16575714437319772,0.5326767827985469,0.27477496097018117,0.2905909210076299,0.3014174031494051,0.5323927749708107,0.5783520329226873,0.6170864343443362,0.15014350635978135,0.3440182115259046,0.2937014085890588,0.2917097397256426,0.2637684976796882,0.2496038461295263,0.26721121627670463,0.11485778252939215,0.548655340796925,0.12979675366512072,0.3723477316770144,0.5314363713436994,0.13307308305782267,0.26570553092588345,0.15948761078167195,0.5506241395601457,0.13230536698615536,0.24582968953645035,0.11601213353679524,0.3867113501423859,0.2862437564248326,0.2965404347485307,0.2772793656034506,0.11021292608990471,0.30679454747098067,0.5153644367669185
1636937088.354,0.30702491833909196,0.11649891326680804,0.3474014430002177,0.5386321058435641,0.30804583715344647,0.2699699831204449,0.05004226865971341,0.00539090311181579,0.16575714437319772,0.5326767827985469,0.27477496097018117,0.2905909210076299,0.3014174031494051,0.5323927749708107,0.5783520329226873,0.6170864343443362,0.15014350635978135,0.3440182115259046,0.2937014085890588,0.2917097397256426,0.2637684976796882,0.2496038461295263,0.26721121627670463,0.11485778252939215,0.548655340796925,0.12979675366512072,0.3723477316770144,0.5314363713436994,0.13307308305782267,0.26570553092588345,0.15948761078167195,0.5506241395601457,0.13230536698615536,0.24582968953645035,0.11601213353679524,0.3867113501423859,0.2862437564248326,0.2965404347485307,0.2772793656034506,0.11021292608990471,0.30679454747098067,0.5153644367669185
1636937103.379,0.3060018503694611,0.11507313316579144,0.34834896781551755,0.5394861224523763,0.3072878023049618,0.2686477939396088,0.05002615881984118,0.005408886287242487,0.16666409474998836,0.5323045542683694,0.27507999516627185,0.3016955319715132,0.3030374472517501,0.5329237520867363,0.616943031786424,0.6161678499286312,0.1517713052760803,0.34449500370532093,0.2938168766484497,0.2918538700656657,0.26466739289285635,0.24726412007528642,0.26668295931248337,0.11478720692233518,0.5490050429604578,0.1308086823111545,0.3751025093886319,0.5307232802837973,0.13326935273390017,0.2669265982691552,0.15295480656630964,0.5500013396487416,0.13264138299070477,0.23558052126856033,0.1137505970552967,0.4035284592062627,0.28830257467863174,0.3295606064297626,0.2767296318705061,0.11712199516210527,0.3365131795597229,0.5157180698052277
