"Time","pod:cartservice-w4-856bd974f7-9s94j_service:cartservice_node:worker--4","pod:frontend-w1-6646bc856b-h4989_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-68pj7_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-rw5nv_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-8h69f_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-2j9bw_service:productcatalogservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-4bg9l_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-7crgd_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-xngbl_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-q6wfh_service:recommendationservice_node:worker--3.novalocal","pod:frontend-w2-599b6846df-zjrtd_service:frontend_node:worker--2.novalocal","pod:frontend-w4-8ddd87c7b-8mrvd_service:frontend_node:worker--4","pod:productcatalogservice-w1-5d9b8d854-kwfr4_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-5c67ddfffc-c4zmw_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-dkpt5_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-cd78b8fd6-rzr5v_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-b4llw_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w4-8649bb655b-hx6sz_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-4pjbp_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-ztkxn_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-wl4tx_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-49frm_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-x2zcv_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-xf7p7_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w1-6855bd669b-2wtw3_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-rt6jb_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-n8z5f_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-5bh5v_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-89pr9_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-xnxq5_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-whcd2_service:currencyservice_node:worker--4","pod:currencyservice-w4-656689488c-knmtv_service:currencyservice_node:worker--4","pod:redis-cart-w4-6d65c886c7-4ldcs_service:redis-cart_node:worker--4","pod:recommendationservice-w1-6855bd669b-nffcc_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-777d8d5dcb-6qn7d_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-gkl2d_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-lvttm_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-4d8cj_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-hhncm_service:productcatalogservice_node:worker--3.novalocal","pod:adservice-w4-754d7d8cd4-2drdd_service:adservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-6z2jb_service:recommendationservice_node:worker--4","pod:recommendationservice-w2-5c774597c5-tltfl_service:recommendationservice_node:worker--2.novalocal"
1638386676.747,0.2269626063842865,0.2530181421629167,0.3016454786283337,0.30356050170464344,0.4695683961975503,0.23661995170069472,0.13521839970132518,0.2435611970543986,0.24020961338943886,0.11709381893897644,0.4584106971515343,0.4365411924207534,0.29244765745343243,0.27523774734766704,0.2718624054180964,0.27003828051541306,0.11865732274120375,0.2351654003240972,0.34724087895148903,0.4901179394320362,0.29259856347663293,0.24186053857855616,0.10347399374870003,0.003513386729943984,0.13989854792353593,0.46493274812642604,0.10561002411578109,0.35009264496568093,0.4466655426222382,0.11502809721447652,0.26684372476454365,0.2671601509306289,0.046228212778475906,0.14717626540514278,0.4683315604783662,0.47263208459494255,0.25569911053332117,0.4857465274077083,0.2565329039544073,0.27219719157481337,0.10336801424468302,0.1052769956400016
1638386691.776,0.2269626063842865,0.2530181421629167,0.3016454786283337,0.30356050170464344,0.4695683961975503,0.23661995170069472,0.13521839970132518,0.2435611970543986,0.24020961338943886,0.11709381893897644,0.4584106971515343,0.4365411924207534,0.29244765745343243,0.27523774734766704,0.2718624054180964,0.27003828051541306,0.11865732274120375,0.2351654003240972,0.34724087895148903,0.4901179394320362,0.29259856347663293,0.24186053857855616,0.10347399374870003,0.003513386729943984,0.13989854792353593,0.46493274812642604,0.10561002411578109,0.35009264496568093,0.4466655426222382,0.11502809721447652,0.26684372476454365,0.2671601509306289,0.046228212778475906,0.14717626540514278,0.4683315604783662,0.47263208459494255,0.25569911053332117,0.4857465274077083,0.2565329039544073,0.27219719157481337,0.10336801424468302,0.1052769956400016
1638386706.811,0.26437031927739557,0.303924175403092,0.33357032372632744,0.3327463287114726,0.5259963794355018,0.26155438371802014,0.15501888362090593,0.2736192239655604,0.2664703724849861,0.12530610586498983,0.51510978366356,0.4928512744430521,0.3197608865432293,0.29923838855486784,0.3032015352302656,0.3056379717463965,0.1264291768452166,0.25642936180770937,0.38513938070196746,0.5398757697954457,0.3049494782560333,0.2701891731323165,0.11588829195694106,0.0033683198366594494,0.15374370219755554,0.5135574009302226,0.11639954168814354,0.38857560396904445,0.5027328611856535,0.12430591941489554,0.29234823303859836,0.3007739309609146,0.0498397346248963,0.16379204401574599,0.5243895592022967,0.5283805056226125,0.28500515800114445,0.5517622842502083,0.2840836224489615,0.29277497611089515,0.11525114757146761,0.11583430054606687
1638386721.841,0.26437031927739557,0.303924175403092,0.33357032372632744,0.3327463287114726,0.5259963794355018,0.26155438371802014,0.15501888362090593,0.2736192239655604,0.2664703724849861,0.12530610586498983,0.51510978366356,0.4928512744430521,0.3197608865432293,0.29923838855486784,0.3032015352302656,0.3056379717463965,0.1264291768452166,0.25642936180770937,0.38513938070196746,0.5398757697954457,0.3049494782560333,0.2701891731323165,0.11588829195694106,0.0033683198366594494,0.15374370219755554,0.5135574009302226,0.11639954168814354,0.38857560396904445,0.5027328611856535,0.12430591941489554,0.29234823303859836,0.3007739309609146,0.0498397346248963,0.16379204401574599,0.5243895592022967,0.5283805056226125,0.28500515800114445,0.5517622842502083,0.2840836224489615,0.29277497611089515,0.11525114757146761,0.11583430054606687
1638386736.864,0.27444808056905856,0.2994618644252162,0.3327702358579393,0.3331431567808647,0.5412332700433905,0.2680604149343316,0.15607516839420243,0.27517500805916056,0.26951811244242163,0.12374988228234154,0.5308379432269404,0.5125568292122546,0.3084873034784912,0.2777976345471176,0.3054769116924932,0.3059820023543456,0.12587887417588425,0.26818699767704396,0.39187022759813284,0.561107946811754,0.3187176698680941,0.2715104587742717,0.11513249071035972,0.0033761696987273104,0.15507286632133185,0.511795864893222,0.11694044314965023,0.3736991819462381,0.5173482886649231,0.12521181746112908,0.30884307366280866,0.3066412181906899,0.052491993678556774,0.16463538129654257,0.5379725800891277,0.5432822148423688,0.2869515972452742,0.5670366669359772,0.28381991519793565,0.2932796354090664,0.11715453535084955,0.11587713270689523
1638386751.902,0.27444808056905856,0.2994618644252162,0.3327702358579393,0.3331431567808647,0.5412332700433905,0.2680604149343316,0.15607516839420243,0.27517500805916056,0.26951811244242163,0.12374988228234154,0.5308379432269404,0.5125568292122546,0.3084873034784912,0.2777976345471176,0.3054769116924932,0.3059820023543456,0.12587887417588425,0.26818699767704396,0.39187022759813284,0.561107946811754,0.3187176698680941,0.2715104587742717,0.11513249071035972,0.0033761696987273104,0.15507286632133185,0.511795864893222,0.11694044314965023,0.3736991819462381,0.5173482886649231,0.12521181746112908,0.30884307366280866,0.3066412181906899,0.052491993678556774,0.16463538129654257,0.5379725800891277,0.5432822148423688,0.2869515972452742,0.5670366669359772,0.28381991519793565,0.2932796354090664,0.11715453535084955,0.11587713270689523
1638386766.93,0.2741611788690835,0.3005826909674353,0.3326386649352267,0.33420885484197743,0.5414629307339914,0.2566665987395753,0.1511785094682217,0.2748911367374977,0.27104064888091645,0.12382297922528818,0.5324463235636899,0.5142879360095672,0.32807960679049153,0.2665067586531109,0.3051579295593252,0.306030781806539,0.12603141272947269,0.26845457088755775,0.3792498766200533,0.5767137076183491,0.3113451742548681,0.27220329274083355,0.11483378662666321,0.0033808536359151813,0.1500803998167372,0.5271291780551899,0.11748281041641462,0.3919315940524196,0.5185786971777004,0.12428857201392243,0.2964644957998648,0.30645361248255953,0.05013931892565582,0.15832243050085304,0.5378617012172615,0.5436133264637412,0.28696882646541394,0.5727151098105476,0.2836073111359282,0.2734124380019497,0.1173151748712239,0.11523633177569385
1638386781.96,0.2741611788690835,0.3005826909674353,0.3326386649352267,0.33420885484197743,0.5414629307339914,0.2566665987395753,0.1511785094682217,0.2748911367374977,0.27104064888091645,0.12382297922528818,0.5324463235636899,0.5142879360095672,0.32807960679049153,0.2665067586531109,0.3051579295593252,0.306030781806539,0.12603141272947269,0.26845457088755775,0.3792498766200533,0.5767137076183491,0.3113451742548681,0.27220329274083355,0.11483378662666321,0.0033808536359151813,0.1500803998167372,0.5271291780551899,0.11748281041641462,0.3919315940524196,0.5185786971777004,0.12428857201392243,0.2964644957998648,0.30645361248255953,0.05013931892565582,0.15832243050085304,0.5378617012172615,0.5436133264637412,0.28696882646541394,0.5727151098105476,0.2836073111359282,0.2734124380019497,0.1173151748712239,0.11523633177569385
1638386797.019,0.2675151824592995,0.28501804762134025,0.3320242559447235,0.33391911956312914,0.5416356807420211,0.26944952080416606,0.15384737013075991,0.2761373679438248,0.2721046563990467,0.12366930054035277,0.5343672152979234,0.5157777846574612,0.3229235468094705,0.25220055437858674,0.306918097432328,0.3071789229385795,0.12468781155115945,0.2692001524089533,0.38868411682131576,0.6067291704005622,0.3127991428798179,0.273548896342369,0.11554749264057249,0.0034514924004109757,0.16019456569112867,0.5376463250660115,0.119217146420322,0.39361777555613225,0.5204542327763148,0.12444784488006519,0.30041728138929535,0.30667181676368965,0.05225771264627587,0.15281864355713531,0.5384756637789876,0.5436126684379066,0.2862846457275243,0.6123027799982721,0.2840361545362752,0.2624992516950074,0.11420091313447313,0.11529783466719218
1638386812.053,0.2675151824592995,0.28501804762134025,0.3320242559447235,0.33391911956312914,0.5416356807420211,0.26944952080416606,0.15384737013075991,0.2761373679438248,0.2721046563990467,0.12366930054035277,0.5343672152979234,0.5157777846574612,0.3229235468094705,0.25220055437858674,0.306918097432328,0.3071789229385795,0.12468781155115945,0.2692001524089533,0.38868411682131576,0.6067291704005622,0.3127991428798179,0.273548896342369,0.11554749264057249,0.0034514924004109757,0.16019456569112867,0.5376463250660115,0.119217146420322,0.39361777555613225,0.5204542327763148,0.12444784488006519,0.30041728138929535,0.30667181676368965,0.05225771264627587,0.15281864355713531,0.5384756637789876,0.5436126684379066,0.2862846457275243,0.6123027799982721,0.2840361545362752,0.2624992516950074,0.11420091313447313,0.11529783466719218
