"Time","pod:productcatalogservice-w4-66565874fb-cjjmq_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-j55v4_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w2-6d5d8bb6bc-hkbk6_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-j8vrd_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-qzvsj_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-5jpzf_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-xphhg_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-ztll4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-j2m2p_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-vvqm8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-68hhc_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-7c75d55f4d-5sfks_service:redis-cart_node:worker--3.novalocal","pod:redis-cart-w4-84485f8b85-4rhhb_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-clhxj_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-rjzcx_service:frontend_node:worker--1","pod:redis-cart-w2-5fdf77f88c-kk862_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-599b6846df-dp59f_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-br75j_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-8p98n_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-tdfzt_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-kfnp2_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-wk499_service:frontend_node:worker--1","pod:recommendationservice-w1-8597bb459d-m4tdh_service:recommendationservice_node:worker--1","pod:currencyservice-w2-649d8c7669-vst84_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-bjksr_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w4-777d8d5dcb-9nct7_service:frontend_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-6qb2g_service:adservice_node:worker--2.novalocal","pod:adservice-w3-5c67ddfffc-h6qmp_service:adservice_node:worker--3.novalocal","pod:cartservice-w3-86744bdcbd-5r6pp_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-5bf8d_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-h6c8x_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-hvsrc_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-f5ch6_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-sx9kq_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-nndd7_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-qtv8k_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-c2ffz_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-tcm8k_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-rlhsm_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-7p2lt_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-82klj_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-vdqng_service:recommendationservice_node:worker--2.novalocal"
1641943602.092,0.2386922257055853,0.23777205371687687,0.21565294252612746,0.14884493238329005,0.3326321168467028,0.11826663012878177,0.3846797193639651,0.13398102547977167,0.45178255782071514,0.2471657551052083,0.14652089512073554,0.0038932012368833964,0.036804934836446604,0.485999636780132,0.4906870723627091,0.02912042548955414,0.6590211362574008,0.20768517299115768,0.22318988128691378,0.1359994632515466,0.2757915504956615,0.44713398849018515,0.10096978680711158,0.40035662516368337,0.24990391750887653,0.6624615490061423,0.2682720241950559,0.2216252433747805,0.19129232737095145,0.20919440469353812,0.11460977972881867,0.11539892387174208,0.25761866608169237,0.23793897749515094,0.17060794026745635,0.26980234628022537,0.20999892559797573,0.13295483073321948,0.28479215890612153,0.2909582908033553,0.6133528262068154,0.14830846168437942
1641943617.113,0.26909520166762646,0.26636993803937026,0.23653621451847345,0.1591272848974679,0.3676621533977794,0.12796219478621804,0.4326327540995739,0.14797764361529114,0.5162275009909534,0.2786690702524406,0.16726195026161877,0.0037912331297520023,0.041016067601347676,0.5503583927361018,0.5556359330721496,0.02790464201742066,0.7475054855019092,0.23508163227855283,0.24664016468786093,0.14841637431129728,0.3223282015616946,0.5444972097763623,0.11647388711422124,0.4487171590472917,0.2780383338319132,0.7430428676143164,0.3082046481958983,0.24150783922925106,0.21082686751946667,0.234028891998943,0.12678121256540462,0.12792536800621523,0.2757256495916517,0.2666333276497166,0.19871696810934614,0.303256307053679,0.2348781106510032,0.14835213534259079,0.32830533528345274,0.3248971151932701,0.6935251029397272,0.15833807094767718
1641943632.146,0.26909520166762646,0.26636993803937026,0.23653621451847345,0.1591272848974679,0.3676621533977794,0.12796219478621804,0.4326327540995739,0.14797764361529114,0.5162275009909534,0.2786690702524406,0.16726195026161877,0.0037912331297520023,0.041016067601347676,0.5503583927361018,0.5556359330721496,0.02790464201742066,0.7475054855019092,0.23508163227855283,0.24664016468786093,0.14841637431129728,0.3223282015616946,0.5444972097763623,0.11647388711422124,0.4487171590472917,0.2780383338319132,0.7430428676143164,0.3082046481958983,0.24150783922925106,0.21082686751946667,0.234028891998943,0.12678121256540462,0.12792536800621523,0.2757256495916517,0.2666333276497166,0.19871696810934614,0.303256307053679,0.2348781106510032,0.14835213534259079,0.32830533528345274,0.3248971151932701,0.6935251029397272,0.15833807094767718
1641943647.165,0.27315839189790014,0.2722285884043909,0.2505684859168583,0.16021737108971593,0.38023994835410335,0.13000718476155831,0.4428544151077344,0.1471676999157239,0.52454371220614,0.29606561178035345,0.16991332125746472,0.003715946117427733,0.04144968084403531,0.5782956399601324,0.583477961161229,0.03298686457162615,0.7900046840874411,0.24067506034130431,0.2516277536783226,0.1472914434263125,0.3340293495443195,0.5697295079746787,0.11572986172034194,0.46227446655347804,0.29542560309347055,0.78432401697478,0.30668020408557883,0.22852925614358088,0.21628312452372223,0.23952368713603978,0.12806095639569595,0.12875576732706778,0.26160811814397,0.27159243125333804,0.20425196030454085,0.28864003670116223,0.24041995275826383,0.14916527285788606,0.3370775965023973,0.3338197527349016,0.7267112737646177,0.1641507325894785
1641943662.242,0.27315839189790014,0.2722285884043909,0.2505684859168583,0.16021737108971593,0.38023994835410335,0.13000718476155831,0.4428544151077344,0.1471676999157239,0.52454371220614,0.29606561178035345,0.16991332125746472,0.003715946117427733,0.04144968084403531,0.5782956399601324,0.583477961161229,0.03298686457162615,0.7900046840874411,0.24067506034130431,0.2516277536783226,0.1472914434263125,0.3340293495443195,0.5697295079746787,0.11572986172034194,0.46227446655347804,0.29542560309347055,0.78432401697478,0.30668020408557883,0.22852925614358088,0.21628312452372223,0.23952368713603978,0.12806095639569595,0.12875576732706778,0.26160811814397,0.27159243125333804,0.20425196030454085,0.28864003670116223,0.24041995275826383,0.14916527285788606,0.3370775965023973,0.3338197527349016,0.7267112737646177,0.1641507325894785
1641943677.52,0.27507029902877683,0.27407743904336507,0.25253235355972076,0.16248713138153684,0.37843168267563776,0.12856598258274055,0.44418037044453085,0.1469435504042652,0.5701269037570942,0.28757262846072945,0.16251897174684957,0.003690950589251214,0.04169313559061997,0.5692969432195232,0.5849155454458386,0.03318529744226793,0.7913249303071361,0.2399553595825381,0.25312545330927816,0.1487999988273011,0.3336818896933059,0.502334059857636,0.1200262854298682,0.46595112898111957,0.31291567362643535,0.7869485565588271,0.2767723544694918,0.2072440531419581,0.21619481307496766,0.23901359829958835,0.12798738859413572,0.1275291331216566,0.24607967987447713,0.2725067434745758,0.20403047055351392,0.3040561834352779,0.24007507454782034,0.1495381082567625,0.3217736480985316,0.33385965327447686,0.7673082972794585,0.15750718210233555
1641943692.567,0.27507029902877683,0.27407743904336507,0.25253235355972076,0.16248713138153684,0.37843168267563776,0.12856598258274055,0.44418037044453085,0.1469435504042652,0.5701269037570942,0.28757262846072945,0.16251897174684957,0.003690950589251214,0.04169313559061997,0.5692969432195232,0.5849155454458386,0.03318529744226793,0.7913249303071361,0.2399553595825381,0.25312545330927816,0.1487999988273011,0.3336818896933059,0.502334059857636,0.1200262854298682,0.46595112898111957,0.31291567362643535,0.7869485565588271,0.2767723544694918,0.2072440531419581,0.21619481307496766,0.23901359829958835,0.12798738859413572,0.1275291331216566,0.24607967987447713,0.2725067434745758,0.20403047055351392,0.3040561834352779,0.24007507454782034,0.1495381082567625,0.3217736480985316,0.33385965327447686,0.7673082972794585,0.15750718210233555
1641943707.581,0.275764840590108,0.2748196339060506,0.26410469986831714,0.16685072672526663,0.3779501311067687,0.12830740191124085,0.44604101927033846,0.14767816174527462,0.5070635041223361,0.2883094026608142,0.1711426089640142,0.0036884237140147502,0.0420788909427461,0.5770367853603501,0.5728562429851549,0.03290939396568342,0.7922262231485707,0.2399107879819617,0.2548148362170249,0.1497177933123032,0.3334894298242891,0.5607560263479255,0.12023027490596311,0.45577539824670843,0.3083604308603353,0.7881168509992,0.25097046342161955,0.1994151520011667,0.21669339372745,0.23872776417785507,0.12700633690464733,0.1270464624047346,0.23741231999698922,0.27329896687810085,0.21491616475604608,0.29394344984580606,0.23981127902536048,0.1509638942850086,0.3365941774675122,0.31662642794128515,0.7908200482029505,0.17022458999463003
1641943722.595,0.275764840590108,0.2748196339060506,0.26410469986831714,0.16685072672526663,0.3779501311067687,0.12830740191124085,0.44604101927033846,0.14767816174527462,0.5070635041223361,0.2883094026608142,0.1711426089640142,0.0036884237140147502,0.0420788909427461,0.5770367853603501,0.5728562429851549,0.03290939396568342,0.7922262231485707,0.2399107879819617,0.2548148362170249,0.1497177933123032,0.3334894298242891,0.5607560263479255,0.12023027490596311,0.45577539824670843,0.3083604308603353,0.7881168509992,0.25097046342161955,0.1994151520011667,0.21669339372745,0.23872776417785507,0.12700633690464733,0.1270464624047346,0.23741231999698922,0.27329896687810085,0.21491616475604608,0.29394344984580606,0.23981127902536048,0.1509638942850086,0.3365941774675122,0.31662642794128515,0.7908200482029505,0.17022458999463003
1641943737.607,0.2761294105931557,0.2744700204378172,0.2565854078829569,0.16055163138796835,0.3786853497344532,0.12798166092746285,0.44704323726402273,0.14732686832348013,0.5419265435806991,0.2926293703931634,0.1721292090265189,0.003730878370725391,0.041920052133895436,0.5680484374148227,0.5815014524123214,0.03309844455498742,0.7914366186875395,0.23976074278111126,0.25486860687187024,0.14914878941676246,0.33284021340130454,0.5419318696609239,0.11982066852686701,0.48629860808070247,0.31599632702921787,0.7895372503446105,0.2585182164460339,0.19559315138069483,0.21648892442578627,0.2395288565948286,0.12690560350596042,0.1278352333920778,0.23596510281559224,0.2733544595173467,0.2151017709110467,0.3134352470996471,0.23951079248322785,0.1505071484212795,0.33648092152041764,0.33361844509927363,0.7715348861929793,0.1545803635218448
