"Time","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-nc5mw_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-tff74_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-29zr5_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-x6mdv_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-jb6cv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-ghp6f_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-26wb7_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-2z8tf_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-frr97_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-hxcjh_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-tfhvb_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-pn55m_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-ql7nf_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-zgkfw_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-7c4bx_service:frontend_node:worker--2.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-bhn4p_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-5gj5x_service:currencyservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-qr995_service:recommendationservice_node:worker--3","pod:currencyservice-w1-cd78b8fd6-gjlsl_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-s79px_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wg6hz_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-47fvv_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-24ft9_service:currencyservice_node:worker--4.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-jtpmz_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-tgzcb_service:frontend_node:worker--3","pod:currencyservice-w2-6f8d8654c5-bpfv6_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-5rwvz_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-n7qf2_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-gj5ck_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-27xmk_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-7ggwr_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-c42w6_service:productcatalogservice_node:worker--1.novalocal"
1636061492.242,0.03132463872732422,0.17050543948027536,0.2155293213702358,0.10711763010218522,0.1620148816003535,0.18589556803057744,0.13285217772040583,0.10033521483947755,0.2678170182879174,0.506080507988125,0.1540595517007509,0.34450557982646773,0.5282154493227571,0.0849529752120157,0.005619878552402648,0.18856333018460736,0.3801016149788772,0.5560029486562756,0.10069708063473697,0.06945905596695186,0.14368731240123972,0.5116151171675707,0.016965711018636205,0.08584816114834555,0.1262898317440608,0.28989207349804147,0.06947211355964618,0.2874169181900813,0.47236913040670303,0.06949736357243752,0.15782366771769402,0.1529807645034943,0.3693431986935417,0.11239535895470248,0.491450749701958,0.490839077648744,0.349137673659738,0.02229074583031418,0.14980880656593232,0.06770697709057116,0.19813909189720974,0.29095436510148354,0.47920007919169766,0.1510603991585479
1636061507.28,0.03132463872732422,0.17050543948027536,0.2155293213702358,0.10711763010218522,0.1620148816003535,0.18589556803057744,0.13285217772040583,0.10033521483947755,0.2678170182879174,0.506080507988125,0.1540595517007509,0.34450557982646773,0.5282154493227571,0.0849529752120157,0.005619878552402648,0.18856333018460736,0.3801016149788772,0.5560029486562756,0.10069708063473697,0.06945905596695186,0.14368731240123972,0.5116151171675707,0.016965711018636205,0.08584816114834555,0.1262898317440608,0.28989207349804147,0.06947211355964618,0.2874169181900813,0.47236913040670303,0.06949736357243752,0.15782366771769402,0.1529807645034943,0.3693431986935417,0.11239535895470248,0.491450749701958,0.490839077648744,0.349137673659738,0.02229074583031418,0.14980880656593232,0.06770697709057116,0.19813909189720974,0.29095436510148354,0.47920007919169766,0.1510603991585479
1636061522.303,0.03040088999710567,0.18295778545673236,0.23447031889061623,0.1140650171652239,0.17804895866002302,0.19956966797316417,0.13250994353865866,0.10272749135434062,0.3137388548953731,0.6053183366009072,0.1682770791311589,0.376949145703355,0.5891863251332374,0.09068799360791088,0.005281131269180523,0.20092147681130504,0.42078595411398595,0.5938250106209201,0.10118397177058135,0.07536436710344739,0.14808035467198577,0.5697476058498436,0.018725215511682308,0.09176231944320967,0.14687187610266392,0.3082195645882688,0.07602693918113487,0.31711580100149594,0.5305001006649636,0.073918602741081,0.15683196174510555,0.17082140180802746,0.4019841062561169,0.11990981317321424,0.5497482394811549,0.5253647051854565,0.38053134305821634,0.022658311621051808,0.16707611425934332,0.07191651544057007,0.2182766639378889,0.31678627780805896,0.5370699801162252,0.16759079072827082
1636061537.337,0.03040088999710567,0.18295778545673236,0.23447031889061623,0.1140650171652239,0.17804895866002302,0.19956966797316417,0.13250994353865866,0.10272749135434062,0.3137388548953731,0.6053183366009072,0.1682770791311589,0.376949145703355,0.5891863251332374,0.09068799360791088,0.005281131269180523,0.20092147681130504,0.42078595411398595,0.5938250106209201,0.10118397177058135,0.07536436710344739,0.14808035467198577,0.5697476058498436,0.018725215511682308,0.09176231944320967,0.14687187610266392,0.3082195645882688,0.07602693918113487,0.31711580100149594,0.5305001006649636,0.073918602741081,0.15683196174510555,0.17082140180802746,0.4019841062561169,0.11990981317321424,0.5497482394811549,0.5253647051854565,0.38053134305821634,0.022658311621051808,0.16707611425934332,0.07191651544057007,0.2182766639378889,0.31678627780805896,0.5370699801162252,0.16759079072827082
1636061552.392,0.03466362334753598,0.18950325740901242,0.21878863131908077,0.11531344715767977,0.17915071905670713,0.19990547498000036,0.13862678722946037,0.10359753967982252,0.315208345932938,0.621139315889486,0.16842221760373224,0.37645669352202416,0.5959930920964354,0.09091566843810707,0.005397413447256194,0.2001221498231314,0.40800517065388464,0.6029206352692805,0.10503648406028102,0.07404922380553897,0.14803905379819066,0.5775007937609061,0.018935753365957167,0.09174467252776478,0.1497124746316733,0.31626479801238816,0.0764586399856609,0.3147265912492866,0.5375637077265351,0.07379023244298183,0.16442730812872175,0.1695020701290526,0.40323712554358226,0.11991104356578142,0.5535478960402941,0.5545545037030621,0.3788638818419295,0.021351062900514476,0.16846199517585841,0.07720017943830296,0.2212499767714199,0.3138110471323933,0.5429496897577172,0.1674688213920756
1636061567.41,0.03466362334753598,0.18950325740901242,0.21878863131908077,0.11531344715767977,0.17915071905670713,0.19990547498000036,0.13862678722946037,0.10359753967982252,0.315208345932938,0.621139315889486,0.16842221760373224,0.37645669352202416,0.5959930920964354,0.09091566843810707,0.005397413447256194,0.2001221498231314,0.40800517065388464,0.6029206352692805,0.10503648406028102,0.07404922380553897,0.14803905379819066,0.5775007937609061,0.018935753365957167,0.09174467252776478,0.1497124746316733,0.31626479801238816,0.0764586399856609,0.3147265912492866,0.5375637077265351,0.07379023244298183,0.16442730812872175,0.1695020701290526,0.40323712554358226,0.11991104356578142,0.5535478960402941,0.5545545037030621,0.3788638818419295,0.021351062900514476,0.16846199517585841,0.07720017943830296,0.2212499767714199,0.3138110471323933,0.5429496897577172,0.1674688213920756
1636061582.428,0.033966365995049916,0.19175270185382778,0.23558824240497206,0.11531324268575358,0.1782908592488937,0.20020126159057602,0.1364458832141443,0.10282691654723873,0.3146472762021704,0.5954724475917409,0.16846914891520842,0.3761295501428287,0.5947924229142136,0.09179858403413504,0.005599649134202833,0.19994975269968163,0.3991329307089514,0.640261029737984,0.09778702190475742,0.07425875795610018,0.1479340652828706,0.5762480322687759,0.018893300768264447,0.09137485192608287,0.14882770520982147,0.3155937223606722,0.0760266661018082,0.3136192790725057,0.5374164980190399,0.07413744592426708,0.17025321579288044,0.16868314287627012,0.4233240844801226,0.11369881995423477,0.5518392455248038,0.537541128093368,0.3780626722578837,0.02113917714776953,0.16722295851901248,0.07671932212079777,0.21790574506007748,0.31290681594632996,0.5429600595091838,0.16773465326117962
1636061597.443,0.033966365995049916,0.19175270185382778,0.23558824240497206,0.11531324268575358,0.1782908592488937,0.20020126159057602,0.1364458832141443,0.10282691654723873,0.3146472762021704,0.5954724475917409,0.16846914891520842,0.3761295501428287,0.5947924229142136,0.09179858403413504,0.005599649134202833,0.19994975269968163,0.3991329307089514,0.640261029737984,0.09778702190475742,0.07425875795610018,0.1479340652828706,0.5762480322687759,0.018893300768264447,0.09137485192608287,0.14882770520982147,0.3155937223606722,0.0760266661018082,0.3136192790725057,0.5374164980190399,0.07413744592426708,0.17025321579288044,0.16868314287627012,0.4233240844801226,0.11369881995423477,0.5518392455248038,0.537541128093368,0.3780626722578837,0.02113917714776953,0.16722295851901248,0.07671932212079777,0.21790574506007748,0.31290681594632996,0.5429600595091838,0.16773465326117962
1636061612.459,0.034681444175081066,0.19186826721628197,0.20919461444547563,0.1147856266882956,0.17860163209587482,0.20059817142667877,0.13626659042446898,0.09825262992497544,0.31392453332150094,0.5986069199841617,0.1677431943959518,0.37532536765443547,0.5946486224729844,0.09133620706779559,0.005254983700962163,0.1993478897741471,0.4015097216166107,0.611115472001164,0.10097646253572828,0.07429093229840572,0.14711525705837064,0.576213337632569,0.01884102154161364,0.09177631944996659,0.1482508509743999,0.31538739150393635,0.07286398535880766,0.31299295006741307,0.5368180361336685,0.073738752310573,0.16362894518849663,0.16850096073732218,0.41148479175878994,0.11907997971930423,0.5410970336863341,0.5528531237465618,0.3785029455041056,0.021236000964967083,0.16710645918936876,0.07677944459942104,0.23429058631497054,0.3128784405876615,0.5417566777253324,0.1669332163544583
1636061627.477,0.034681444175081066,0.19186826721628197,0.20919461444547563,0.1147856266882956,0.17860163209587482,0.20059817142667877,0.13626659042446898,0.09825262992497544,0.31392453332150094,0.5986069199841617,0.1677431943959518,0.37532536765443547,0.5946486224729844,0.09133620706779559,0.005254983700962163,0.1993478897741471,0.4015097216166107,0.611115472001164,0.10097646253572828,0.07429093229840572,0.14711525705837064,0.576213337632569,0.01884102154161364,0.09177631944996659,0.1482508509743999,0.31538739150393635,0.07286398535880766,0.31299295006741307,0.5368180361336685,0.073738752310573,0.16362894518849663,0.16850096073732218,0.41148479175878994,0.11907997971930423,0.5410970336863341,0.5528531237465618,0.3785029455041056,0.021236000964967083,0.16710645918936876,0.07677944459942104,0.23429058631497054,0.3128784405876615,0.5417566777253324,0.1669332163544583
