"Time","pod:currencyservice-w3-cd78b8fd6-llwgh_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-599b6846df-h247x_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-swmln_service:frontend_node:worker--3.novalocal","pod:frontend-w2-6646bc856b-dghrn_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-z28sc_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-spmh5_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-wmjm5_service:frontend_node:worker--1","pod:redis-cart-w2-5fdf77f88c-gxzx8_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w3-cd78b8fd6-dpzvh_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w1-8597bb459d-qsx8j_service:recommendationservice_node:worker--1","pod:redis-cart-w4-84485f8b85-58pqr_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-cvxjh_service:currencyservice_node:worker--1","pod:currencyservice-w1-656689488c-sxcnt_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-f5f5m_service:frontend_node:worker--1","pod:currencyservice-w3-cd78b8fd6-f79r4_service:currencyservice_node:worker--3.novalocal","pod:cartservice-w4-59ff89795c-bt8zd_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-pl5g2_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-tqw8p_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-z54pq_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-ncnt5_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-srr6d_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-8sgrk_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-x28w8_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-kwx8f_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-j8fr4_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-v8crt_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-gzngx_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-jdchk_service:productcatalogservice_node:worker--1","pod:currencyservice-w1-656689488c-kzvmj_service:currencyservice_node:worker--1","pod:cartservice-w2-6d5d8bb6bc-c7bb4_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-pf722_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-ktm6g_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-4rqz5_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5bbcb977f8-v2lm6_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w2-649d8c7669-rz98c_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-6xtdg_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w4-9f97cf96-p6w5t_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-6f8d8654c5-5xmf5_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-wd48p_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w2-76766bdfb6-gbg9r_service:adservice_node:worker--2.novalocal"
1639521723.509,0.456787052458424,0.4350040382196924,0.4328454905506132,0.647090865165,0.01022554153952601,0.4222931645858346,0.4347796038237794,0.03941941446888832,0.4593786353791649,0.00913163842723767,0.02917858726381259,0.44937366619590147,0.4511259015595094,0.4227800105954782,0.4614904315178563,0.3259842918163455,0.6304131553653773,0.08714165291346387,0.011689688289906073,0.01163332351774191,0.4278201087046959,0.10225352485502072,0.09866933677528132,0.010762642007886302,0.42532502307652703,0.4282091168986342,0.009618988066165672,0.06919784628330959,0.4544359013257672,0.35185362146754734,0.07287255381740215,0.08877283038157054,0.010070365676609143,0.010105435655027185,0.7426480779528447,0.09320554920479733,0.3501326990662116,0.6427454833995543,0.08648008157396617,0.3895526087655512
1639521738.553,0.456787052458424,0.4350040382196924,0.4328454905506132,0.647090865165,0.01022554153952601,0.4222931645858346,0.4347796038237794,0.03941941446888832,0.4593786353791649,0.00913163842723767,0.02917858726381259,0.44937366619590147,0.4511259015595094,0.4227800105954782,0.4614904315178563,0.3259842918163455,0.6304131553653773,0.08714165291346387,0.011689688289906073,0.01163332351774191,0.4278201087046959,0.10225352485502072,0.09866933677528132,0.010762642007886302,0.42532502307652703,0.4282091168986342,0.009618988066165672,0.06919784628330959,0.4544359013257672,0.35185362146754734,0.07287255381740215,0.08877283038157054,0.010070365676609143,0.010105435655027185,0.7426480779528447,0.09320554920479733,0.3501326990662116,0.6427454833995543,0.08648008157396617,0.3895526087655512
1639521753.584,0.5115069801819317,0.4879306322789007,0.484382606567463,0.7890374265707314,0.009974146963777544,0.47834333353472297,0.4804680966177245,0.04430627287767533,0.5109791205475585,0.008812650147765203,0.03080527221630918,0.5050159047522138,0.5108132574020552,0.45639802610751334,0.5100740527085452,0.35540070188364076,0.7057466553647246,0.0923835773755424,0.010796395434531654,0.010453851639745076,0.45569990208873745,0.10243209943000792,0.1111842427904815,0.010998669060010399,0.4864197429447671,0.4750240335020364,0.009146822140179322,0.07645258047290804,0.5067029283645922,0.37681016707891335,0.07977626688208557,0.09294177495064235,0.009860311318937881,0.009743544846611545,0.7468487130904167,0.10847035733506985,0.36890348990794963,0.7156439782281765,0.09173187158243289,0.41442310106487323
1639521768.6,0.5115069801819317,0.4879306322789007,0.484382606567463,0.7890374265707314,0.009974146963777544,0.47834333353472297,0.4804680966177245,0.04430627287767533,0.5109791205475585,0.008812650147765203,0.03080527221630918,0.5050159047522138,0.5108132574020552,0.45639802610751334,0.5100740527085452,0.35540070188364076,0.7057466553647246,0.0923835773755424,0.010796395434531654,0.010453851639745076,0.45569990208873745,0.10243209943000792,0.1111842427904815,0.010998669060010399,0.4864197429447671,0.4750240335020364,0.009146822140179322,0.07645258047290804,0.5067029283645922,0.37681016707891335,0.07977626688208557,0.09294177495064235,0.009860311318937881,0.009743544846611545,0.7468487130904167,0.10847035733506985,0.36890348990794963,0.7156439782281765,0.09173187158243289,0.41442310106487323
1639521783.63,0.5131616169408144,0.49410013202786296,0.4905698066284947,0.8119617028500532,0.009974360870349886,0.48513284563616343,0.49710275600469955,0.04549948263139529,0.5124867882504588,0.008491736697404545,0.030736014291890636,0.5129407243323754,0.5174175154373025,0.47135123870807416,0.5111541976153091,0.3568365880857257,0.7192588824053082,0.0926954454238847,0.010740967483079768,0.010639632773305388,0.4922315336557542,0.10330394961405447,0.11222962137198329,0.011123748356411448,0.4933467462488871,0.4849854703738948,0.009071840647598363,0.0784277882584614,0.5125877464891233,0.3848834721127865,0.07989519309886062,0.09297845321550408,0.009814960480124316,0.009720694007552107,0.8313732485235875,0.10954860720886299,0.3513384321219218,0.7229772276871682,0.09186586479204045,0.42925465096756305
1639521798.663,0.5131616169408144,0.49410013202786296,0.4905698066284947,0.8119617028500532,0.009974360870349886,0.48513284563616343,0.49710275600469955,0.04549948263139529,0.5124867882504588,0.008491736697404545,0.030736014291890636,0.5129407243323754,0.5174175154373025,0.47135123870807416,0.5111541976153091,0.3568365880857257,0.7192588824053082,0.0926954454238847,0.010740967483079768,0.010639632773305388,0.4922315336557542,0.10330394961405447,0.11222962137198329,0.011123748356411448,0.4933467462488871,0.4849854703738948,0.009071840647598363,0.0784277882584614,0.5125877464891233,0.3848834721127865,0.07989519309886062,0.09297845321550408,0.009814960480124316,0.009720694007552107,0.8313732485235875,0.10954860720886299,0.3513384321219218,0.7229772276871682,0.09186586479204045,0.42925465096756305
1639521813.693,0.5135432276800739,0.4942297164210546,0.4908402495444936,0.7717869837971741,0.009930201590991918,0.4774901958482292,0.4986528980424423,0.04544125642185007,0.5128994441390772,0.009067546742943921,0.029139178481176045,0.4951681854628557,0.4969195124017665,0.48951196786827367,0.5114707513434026,0.36980527175836075,0.7197846008355745,0.09270700777047847,0.011713710379912354,0.00991670151375,0.4842896192532353,0.1000299638895675,0.10957429902556595,0.010926311192454923,0.4943319555887432,0.4861266304101236,0.008970667609920218,0.07868988905469443,0.513625222087386,0.3861589385345924,0.07983817895026953,0.09295653004206968,0.009813814793287856,0.009681123266057003,0.8102257751348853,0.11226614605975366,0.33737869646199925,0.7236857708555674,0.09158049197117075,0.41456281638210735
1639521828.729,0.5135432276800739,0.4942297164210546,0.4908402495444936,0.7717869837971741,0.009930201590991918,0.4774901958482292,0.4986528980424423,0.04544125642185007,0.5128994441390772,0.009067546742943921,0.029139178481176045,0.4951681854628557,0.4969195124017665,0.48951196786827367,0.5114707513434026,0.36980527175836075,0.7197846008355745,0.09270700777047847,0.011713710379912354,0.00991670151375,0.4842896192532353,0.1000299638895675,0.10957429902556595,0.010926311192454923,0.4943319555887432,0.4861266304101236,0.008970667609920218,0.07868988905469443,0.513625222087386,0.3861589385345924,0.07983817895026953,0.09295653004206968,0.009813814793287856,0.009681123266057003,0.8102257751348853,0.11226614605975366,0.33737869646199925,0.7236857708555674,0.09158049197117075,0.41456281638210735
1639521843.776,0.5134324584207864,0.49301867351435447,0.48974260161187183,0.750112562556869,0.009919800204830628,0.4720041496526442,0.45791818696879916,0.042255662740037045,0.513331507213567,0.009028095552643993,0.02801134792551146,0.5142926253242093,0.518786162764757,0.4890323679298487,0.5111607512766377,0.3783727432132763,0.7179226319795639,0.09251266062917818,0.011602021211251517,0.010524498798433734,0.47186305668853357,0.10276043247599952,0.10341334503570826,0.011808282499634008,0.4929639642650592,0.48492624890363034,0.008994835252619317,0.07873648611833411,0.498787044188289,0.35433873235666924,0.07928417041807932,0.09280225049852166,0.009765996278316123,0.009620082586970346,0.72049747989375,0.10655381250478965,0.33274100442433857,0.7239897974222458,0.09233524014372316,0.38095309147892203
1639521858.79,0.5134324584207864,0.49301867351435447,0.48974260161187183,0.750112562556869,0.009919800204830628,0.4720041496526442,0.45791818696879916,0.042255662740037045,0.513331507213567,0.009028095552643993,0.02801134792551146,0.5142926253242093,0.518786162764757,0.4890323679298487,0.5111607512766377,0.3783727432132763,0.7179226319795639,0.09251266062917818,0.011602021211251517,0.010524498798433734,0.47186305668853357,0.10276043247599952,0.10341334503570826,0.011808282499634008,0.4929639642650592,0.48492624890363034,0.008994835252619317,0.07873648611833411,0.498787044188289,0.35433873235666924,0.07928417041807932,0.09280225049852166,0.009765996278316123,0.009620082586970346,0.72049747989375,0.10655381250478965,0.33274100442433857,0.7239897974222458,0.09233524014372316,0.38095309147892203
