"Time","pod:cartservice-w4-86744bdcbd-r6hq7_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-tjmxq_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-rvq94_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-wh47h_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-mx746_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-8ddd87c7b-kwkb5_service:frontend_node:worker--2","pod:currencyservice-w3-649d8c7669-54lj6_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-nfl4z_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-f995c_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-rn8cw_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-mw1fd_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-mxw69_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-xkwgk_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-pw1kg_service:frontend_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-fq7kx_service:frontend_node:worker--3.novalocal","pod:frontend-w4-599b6846df-mxcpv_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-sftnn_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w3-6855bd669b-zrtxz_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w2-656689488c-8j4gv_service:currencyservice_node:worker--2","pod:adservice-w4-5c67ddfffc-m8jmw_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-kpxbk_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-vs4vh_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-lrmhc_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-5hgws_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-jh7xx_service:adservice_node:worker--2","pod:cartservice-w2-856bd974f7-wwc2p_service:cartservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-7w38j_service:recommendationservice_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-zstt7_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-xdrtj_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-8597bb459d-sqbld_service:recommendationservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-bv2rs_service:redis-cart_node:worker--2","pod:productcatalogservice-w2-8649bb655b-qghkb_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-5vgd5_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-49g5f_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-zvvfx_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-7vj8c_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-x5grn_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-8qp4k_service:productcatalogservice_node:worker--2","pod:currencyservice-w3-649d8c7669-9zk7f_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-6q6jr_service:frontend_node:worker--3.novalocal"
1639566796.298,0.23703694280270513,0.46265772922551307,0.06266024533215746,0.3806445650005772,0.009478998319465333,0.5042560540490402,0.44229450405854165,0.3697799097081249,0.010929548549792108,0.04612620760303132,0.42366919471711006,0.4157447291106933,0.42419298438336983,0.40620348113343807,0.3764812831730414,0.4939560170897516,0.010596042666765906,0.01050023529905044,0.4498616212762039,0.2546805386581675,0.0636155581774569,0.010896237826954862,0.42407642162802067,0.06271762006407441,0.2507757691699692,0.23053129651967175,0.009645493269236603,0.06347982588639157,0.4264284176247072,0.010074191832620594,0.006287614945284502,0.061104889860841304,0.010319300011064313,0.44093988981436627,0.3791444092702798,0.07385511250998199,0.059985685064065805,0.06249858058892692,0.4683776743040404,0.3800787213821762
1639566811.423,0.26741878934707186,0.518840521419206,0.06954581323663991,0.4237125726717931,0.008793862458493581,0.5649261300425339,0.49148688819093156,0.42440426853395835,0.010580892904940806,0.0515359401095569,0.47392712399229575,0.4662310242687832,0.47351480700663273,0.45341758552751127,0.4295190817329598,0.5593416669752214,0.010466902447287,0.009538996397443952,0.4963771244149964,0.2792544820747672,0.07308253801789497,0.010298897937649107,0.47654080626322615,0.06737700432321381,0.2743772044412348,0.2551291802237052,0.010149748874052242,0.07043911110609782,0.4808895616891392,0.010094831455110712,0.006179567616014684,0.06766428428806724,0.008691786985762435,0.4790523164936906,0.3917236695654392,0.08036187489447152,0.0676382722505891,0.06887197785823829,0.4870029480141852,0.40924039862079614
1639566826.474,0.26741878934707186,0.518840521419206,0.06954581323663991,0.4237125726717931,0.008793862458493581,0.5649261300425339,0.49148688819093156,0.42440426853395835,0.010580892904940806,0.0515359401095569,0.47392712399229575,0.4662310242687832,0.47351480700663273,0.45341758552751127,0.4295190817329598,0.5593416669752214,0.010466902447287,0.009538996397443952,0.4963771244149964,0.2792544820747672,0.07308253801789497,0.010298897937649107,0.47654080626322615,0.06737700432321381,0.2743772044412348,0.2551291802237052,0.010149748874052242,0.07043911110609782,0.4808895616891392,0.010094831455110712,0.006179567616014684,0.06766428428806724,0.008691786985762435,0.4790523164936906,0.3917236695654392,0.08036187489447152,0.0676382722505891,0.06887197785823829,0.4870029480141852,0.40924039862079614
1639566841.492,0.27416481987161934,0.5432316837261049,0.07201925520446617,0.44548043749067645,0.008754837804207974,0.5993272641557622,0.5463012869944734,0.44169437122460853,0.010235879376331303,0.05364769097146586,0.4925376281879,0.4867888775065503,0.49390079603039777,0.48341709522484716,0.42294374999524287,0.5997249097017392,0.010030408915537452,0.00998181006513395,0.5355858125380594,0.277072962640428,0.073081930160165,0.01003671880445858,0.5042386866438211,0.06814194353413294,0.2583557267015029,0.27308370310052676,0.009832074187895033,0.0730004206601137,0.5129477621962316,0.00978961436088728,0.0061007417540698584,0.07079989855141343,0.009599377553569923,0.5458874009366943,0.4589655595988203,0.08002314120931284,0.07015302894647166,0.06507652495514708,0.5492289581714589,0.4612104330960935
1639566856.507,0.27416481987161934,0.5432316837261049,0.07201925520446617,0.44548043749067645,0.008754837804207974,0.5993272641557622,0.5463012869944734,0.44169437122460853,0.010235879376331303,0.05364769097146586,0.4925376281879,0.4867888775065503,0.49390079603039777,0.48341709522484716,0.42294374999524287,0.5997249097017392,0.010030408915537452,0.00998181006513395,0.5355858125380594,0.277072962640428,0.073081930160165,0.01003671880445858,0.5042386866438211,0.06814194353413294,0.2583557267015029,0.27308370310052676,0.009832074187895033,0.0730004206601137,0.5129477621962316,0.00978961436088728,0.0061007417540698584,0.07079989855141343,0.009599377553569923,0.5458874009366943,0.4589655595988203,0.08002314120931284,0.07015302894647166,0.06507652495514708,0.5492289581714589,0.4612104330960935
1639566871.53,0.2763765921580719,0.544264118861547,0.07203092044804557,0.4444290104122531,0.008736560980888845,0.5853797215448804,0.5693406218218647,0.4189424351491938,0.010217013130609104,0.05377776105149662,0.49230451422516697,0.4879046182050306,0.49410469210788244,0.48373387140241186,0.44566892013787884,0.6058882119872232,0.01001318352863511,0.010035452158719038,0.5349779377338386,0.26074570826704724,0.07354206296573101,0.010119695606740331,0.501395340080736,0.06806328684912298,0.23438974361318377,0.25605431876341134,0.009375636600432329,0.0731705517954579,0.512420677300206,0.009583094469046769,0.006102240125145812,0.0710773901416702,0.009594513529290043,0.566237555815254,0.4556913686184253,0.08302404198462167,0.06518217905018144,0.06849277046850527,0.566913112886577,0.41917036306842576
1639566886.56,0.2763765921580719,0.544264118861547,0.07203092044804557,0.4444290104122531,0.008736560980888845,0.5853797215448804,0.5693406218218647,0.4189424351491938,0.010217013130609104,0.05377776105149662,0.49230451422516697,0.4879046182050306,0.49410469210788244,0.48373387140241186,0.44566892013787884,0.6058882119872232,0.01001318352863511,0.010035452158719038,0.5349779377338386,0.26074570826704724,0.07354206296573101,0.010119695606740331,0.501395340080736,0.06806328684912298,0.23438974361318377,0.25605431876341134,0.009375636600432329,0.0731705517954579,0.512420677300206,0.009583094469046769,0.006102240125145812,0.0710773901416702,0.009594513529290043,0.566237555815254,0.4556913686184253,0.08302404198462167,0.06518217905018144,0.06849277046850527,0.566913112886577,0.41917036306842576
1639566901.977,0.28943299232719066,0.5447506704586684,0.07202994537670865,0.44221802984858216,0.008726527915014333,0.5966756988587814,0.5370970074827213,0.4464124077970648,0.010196529447627807,0.052182168966112955,0.4902782510422548,0.4847841447926247,0.49133210445379605,0.48102009159682985,0.4453523025018801,0.6032316001403986,0.009967727082669924,0.009671812896901293,0.532883943327943,0.24722168032556924,0.07377118659606849,0.01011474817988047,0.5025681180496944,0.0678358695609312,0.2412219497711396,0.23206447281330722,0.009741933517800148,0.07307698263194126,0.5080584135859111,0.009434760317112784,0.005870913211098245,0.07110869641566867,0.009124567400259714,0.5219488253690218,0.4469359275563277,0.08497622309148938,0.06957807446025449,0.06858067684319069,0.5368160958678396,0.4318182951115994
1639566917.023,0.28943299232719066,0.5447506704586684,0.07202994537670865,0.44221802984858216,0.008726527915014333,0.5966756988587814,0.5370970074827213,0.4464124077970648,0.010196529447627807,0.052182168966112955,0.4902782510422548,0.4847841447926247,0.49133210445379605,0.48102009159682985,0.4453523025018801,0.6032316001403986,0.009967727082669924,0.009671812896901293,0.532883943327943,0.24722168032556924,0.07377118659606849,0.01011474817988047,0.5025681180496944,0.0678358695609312,0.2412219497711396,0.23206447281330722,0.009741933517800148,0.07307698263194126,0.5080584135859111,0.009434760317112784,0.005870913211098245,0.07110869641566867,0.009124567400259714,0.5219488253690218,0.4469359275563277,0.08497622309148938,0.06957807446025449,0.06858067684319069,0.5368160958678396,0.4318182951115994
1639566932.037,0.2923990503786482,0.5453193980055087,0.07223048468379689,0.4386479832467646,0.008660603503493448,0.5931221468951541,0.5225539226910887,0.4461528822310621,0.010241496409406116,0.04954483710069225,0.4897974311117421,0.48514142327252974,0.4901630699805445,0.4790211956804031,0.4331849232381523,0.602780832734897,0.010181381107616159,0.010660943706699507,0.5093099423448475,0.24234694839908988,0.07328276794267638,0.01014880845978023,0.5004564571928098,0.06785754890690669,0.23613197519518364,0.2538714749838529,0.009385354279549105,0.072996207281921,0.5062910017558859,0.008641074186985774,0.008235971145265772,0.07065034039805299,0.009606712181945745,0.5410834504425066,0.45088551530241305,0.08068035058157429,0.0691990003247249,0.06996666416321254,0.5511325315110708,0.4233272892153747
