"Time","pod:frontend-w1-599b6846df-jwntn_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-7xf69_service:currencyservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-wdcct_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-f9tjt_service:frontend_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-bw2q7_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-wcmd2_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-2zvvr_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ffmqd_service:recommendationservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-kc8d6_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-pl89v_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-r26z7_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-fs5w9_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-ld2lt_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-zblw7_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-57nw5_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-nxrn8_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-pct68_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wqdvb_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-czvtr_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-jhc2j_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-n69p4_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-qdkp6_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-8ff2l_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-vnc2d_service:recommendationservice_node:worker--3","pod:frontend-w2-777d8d5dcb-schj2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vtf5m_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-4b58f_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-wbdj5_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-zbkrn_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-frxfq_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-crhc9_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cxhkt_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-g94c5_service:frontend_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-5th7s_service:frontend_node:worker--4.novalocal"
1637900831.168,0.41791198796569284,0.3875027845108383,0.3905517869776929,0.37968562063443867,0.3774359235741436,0.23156536020923846,0.10857759934410086,0.22086725467716817,0.25189914570331895,0.1024400447821032,0.2211119586799915,0.42097982950691504,0.38817321007773953,0.22496967589310335,0.19976194773842124,0.21960793154081348,0.11278462785409737,0.04812253911001695,0.393806277716145,0.21248432224202576,0.42695964352139526,0.3702134784955334,0.1326612500590294,0.25085247221773943,0.3772262455923566,0.1183941957074923,0.389868139034026,0.20304572083060482,0.10208682395031277,0.3740780778614557,0.4080112083864812,0.2571506244805041,0.10745853486424783,0.10433769962401465,0.38795853171854167,0.2149840741134858,0.21898874470433083,0.380938739340248,0.005934466737707454,0.4127922827571683
1637900846.201,0.4701650439459828,0.4353099563144996,0.43547548430659744,0.4247539706614095,0.43795936076764097,0.25671239405238655,0.1221962322361899,0.24587159028369437,0.2832730589870777,0.11303964793759072,0.25993345724763256,0.47281133992888325,0.43381671568829705,0.24774077357494573,0.2324284269473616,0.24504085700998007,0.12522081277161648,0.05403249532708838,0.43776738084568667,0.22998135425379745,0.44892011978102064,0.4458660213934426,0.1519609246164237,0.2852757860013079,0.4238719914241124,0.12792658050397668,0.4636764404000673,0.23041194803758547,0.11226665515772835,0.4181635214679156,0.4587549428327721,0.2839293379013759,0.12053516581834323,0.1154073263458256,0.48042393560279284,0.24421984995204687,0.246557760305877,0.42628466533466486,0.0056562123478642225,0.42974118979708337
1637900861.242,0.4701650439459828,0.4353099563144996,0.43547548430659744,0.4247539706614095,0.43795936076764097,0.25671239405238655,0.1221962322361899,0.24587159028369437,0.2832730589870777,0.11303964793759072,0.25993345724763256,0.47281133992888325,0.43381671568829705,0.24774077357494573,0.2324284269473616,0.24504085700998007,0.12522081277161648,0.05403249532708838,0.43776738084568667,0.22998135425379745,0.44892011978102064,0.4458660213934426,0.1519609246164237,0.2852757860013079,0.4238719914241124,0.12792658050397668,0.4636764404000673,0.23041194803758547,0.11226665515772835,0.4181635214679156,0.4587549428327721,0.2839293379013759,0.12053516581834323,0.1154073263458256,0.48042393560279284,0.24421984995204687,0.246557760305877,0.42628466533466486,0.0056562123478642225,0.42974118979708337
1637900876.457,0.48914788420530486,0.44239836828135803,0.444577223985037,0.4418748035314311,0.4348817775813981,0.26062790776404204,0.12381030023653983,0.24810670240831045,0.2945218723393445,0.10961778614852136,0.25766018426646053,0.4910478855664817,0.4420627039891879,0.25003653121250136,0.24093452235622892,0.24820840664332602,0.12607990736129854,0.055368667279247774,0.46416457716011245,0.23647885267678975,0.440723851916362,0.43843616293978227,0.15143945587698088,0.29193188877894194,0.43998789871357624,0.12884381294114777,0.48145578791006,0.2412123662269442,0.11672783092878289,0.43285733702755935,0.4774656336208672,0.27413201574199925,0.12236035815275505,0.11867819290642696,0.45257779882800014,0.2474541688366764,0.24991493249378294,0.44271711164914473,0.0054345763984288455,0.451397136079259
1637900891.506,0.48914788420530486,0.44239836828135803,0.444577223985037,0.4418748035314311,0.4348817775813981,0.26062790776404204,0.12381030023653983,0.24810670240831045,0.2945218723393445,0.10961778614852136,0.25766018426646053,0.4910478855664817,0.4420627039891879,0.25003653121250136,0.24093452235622892,0.24820840664332602,0.12607990736129854,0.055368667279247774,0.46416457716011245,0.23647885267678975,0.440723851916362,0.43843616293978227,0.15143945587698088,0.29193188877894194,0.43998789871357624,0.12884381294114777,0.48145578791006,0.2412123662269442,0.11672783092878289,0.43285733702755935,0.4774656336208672,0.27413201574199925,0.12236035815275505,0.11867819290642696,0.45257779882800014,0.2474541688366764,0.24991493249378294,0.44271711164914473,0.0054345763984288455,0.451397136079259
1637900906.521,0.4891755428747091,0.4424959935375151,0.4448441797743337,0.44193679552934667,0.48031329103988196,0.2595745053851362,0.12329625993933058,0.24825869552291063,0.291426463799234,0.11402552553895161,0.2541091579355432,0.4906017686862269,0.44271331708543754,0.24220072990080066,0.23445196208152813,0.2482557611384904,0.1261422827305499,0.05532280628569047,0.46238200206954905,0.24139864697392804,0.49177983108314194,0.4258895878165894,0.14783465938933743,0.293260927081725,0.4397668535509249,0.12859603953120335,0.45060391176665715,0.23977682343516765,0.11604753922616043,0.4337813143312369,0.462489751662741,0.2760614256653925,0.12320277901841355,0.11722961531184543,0.430732324497207,0.24707006518574876,0.2503996403691302,0.44210835010733024,0.005579407336855918,0.4836598040770667
1637900921.536,0.4891755428747091,0.4424959935375151,0.4448441797743337,0.44193679552934667,0.48031329103988196,0.2595745053851362,0.12329625993933058,0.24825869552291063,0.291426463799234,0.11402552553895161,0.2541091579355432,0.4906017686862269,0.44271331708543754,0.24220072990080066,0.23445196208152813,0.2482557611384904,0.1261422827305499,0.05532280628569047,0.46238200206954905,0.24139864697392804,0.49177983108314194,0.4258895878165894,0.14783465938933743,0.293260927081725,0.4397668535509249,0.12859603953120335,0.45060391176665715,0.23977682343516765,0.11604753922616043,0.4337813143312369,0.462489751662741,0.2760614256653925,0.12320277901841355,0.11722961531184543,0.430732324497207,0.24707006518574876,0.2503996403691302,0.44210835010733024,0.005579407336855918,0.4836598040770667
1637900936.57,0.48934314009747926,0.44176635801781927,0.4436562457292307,0.44230936835415724,0.4560238297794977,0.25898475163783374,0.12399051600341209,0.2481797788387725,0.29085103875882934,0.11418478753601335,0.2754755604200399,0.4914390280025145,0.4425218817097857,0.24791736744710774,0.24019136145724648,0.24872754102995487,0.12530246791290697,0.055071946053126083,0.4634664210693903,0.24184384073060083,0.47095848082693426,0.48323532308544087,0.14079256036833246,0.29343417436257513,0.43915604105667727,0.1281919821648373,0.48085381825562906,0.2399000781762004,0.11594877717010796,0.4338216306783472,0.4761801760763939,0.28292519295740853,0.12324224774399464,0.11718771551121132,0.4662775546749521,0.24677529846222626,0.2501763780128997,0.4431226088781095,0.005462440729764036,0.48194642756086437
1637900951.592,0.48934314009747926,0.44176635801781927,0.4436562457292307,0.44230936835415724,0.4560238297794977,0.25898475163783374,0.12399051600341209,0.2481797788387725,0.29085103875882934,0.11418478753601335,0.2754755604200399,0.4914390280025145,0.4425218817097857,0.24791736744710774,0.24019136145724648,0.24872754102995487,0.12530246791290697,0.055071946053126083,0.4634664210693903,0.24184384073060083,0.47095848082693426,0.48323532308544087,0.14079256036833246,0.29343417436257513,0.43915604105667727,0.1281919821648373,0.48085381825562906,0.2399000781762004,0.11594877717010796,0.4338216306783472,0.4761801760763939,0.28292519295740853,0.12324224774399464,0.11718771551121132,0.4662775546749521,0.24677529846222626,0.2501763780128997,0.4431226088781095,0.005462440729764036,0.48194642756086437
1637900966.607,0.48876063305282336,0.44176001357342465,0.44352866145447756,0.4423156164683795,0.4849941854671606,0.25892114113063663,0.12511385829686592,0.24822588134501802,0.28885875394330485,0.11034618307012674,0.2750068378386226,0.49114571842180565,0.4432346390005184,0.24775535623335898,0.240229536172814,0.2489559204816712,0.12494046848124364,0.05498314530138066,0.4551212817652192,0.24148720938086238,0.4727364977717415,0.48465284881785875,0.15371969479686692,0.29402906710344123,0.4390532345290531,0.12787699146163228,0.47078575844049253,0.23394767139291517,0.11550980890936922,0.433928085002071,0.45747520048264767,0.29725886310674027,0.12378903391553564,0.11291425192919338,0.46517808438879066,0.2468087531506618,0.24957937348289533,0.44324337838431827,0.005552109666301158,0.44610419877033675
