"Time","pod:recommendationservice-w1-5c774597c5-qrzmp_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-mws5h_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-f5667_service:recommendationservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-wmtms_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-4p7gl_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-867tp_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-mz8cd_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9n7ht_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7spr7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-wd9t9_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vjtng_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-7m7hz_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-zwr2g_service:frontend_node:worker--3","pod:currencyservice-w4-649d8c7669-qzx7g_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zfkjn_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-rzvq7_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-2xh69_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-z95fv_service:productcatalogservice_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-vg4tc_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-vxcz6_service:frontend_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-zscxj_service:currencyservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:frontend-w3-8ddd87c7b-rlgcm_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-qcfgb_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-c9kj5_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-4qkmz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-2cg9w_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-bwm5w_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-slsth_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-wv9dz_service:frontend_node:worker--4.novalocal","pod:frontend-w1-599b6846df-4j9mv_service:frontend_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-bjwjp_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-thx57_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-q4gn7_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-frxv2_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-b7mxc_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-69tkt_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal"
1636916167.014,0.009856444321700889,0.08430861032283811,0.009440294404772065,0.25463512689167833,0.009648290558694407,0.009726619226316156,0.07390481631195528,0.009376564258600697,0.010640328269049348,0.502683455944847,0.009537020588021286,0.6658594770629607,0.011151900020555064,0.024619742619154186,0.4879398628251979,0.6276018932118488,0.010603549806506999,0.23138889250930927,0.08285221770419039,0.0736859884361292,0.07351942681426224,0.02513476894049635,0.49102010503297855,0.5430899947342505,0.5851256163804586,0.23209609552270088,0.4976065547082057,0.09498488487743428,0.5819370174037687,0.6000192367334647,0.009494396472825772,0.5019210843296601,0.5403351775964711,0.5260873438563816,0.5232488572232207,0.5142679473188796,0.5097101095408835,0.07547137839807264,0.5230781863683711,0.5146382474354538,0.09769894664283965,0.24862223990483878
1636916182.035,0.009856444321700889,0.08430861032283811,0.009440294404772065,0.25463512689167833,0.009648290558694407,0.009726619226316156,0.07390481631195528,0.009376564258600697,0.010640328269049348,0.502683455944847,0.009537020588021286,0.6658594770629607,0.011151900020555064,0.024619742619154186,0.4879398628251979,0.6276018932118488,0.010603549806506999,0.23138889250930927,0.08285221770419039,0.0736859884361292,0.07351942681426224,0.02513476894049635,0.49102010503297855,0.5430899947342505,0.5851256163804586,0.23209609552270088,0.4976065547082057,0.09498488487743428,0.5819370174037687,0.6000192367334647,0.009494396472825772,0.5019210843296601,0.5403351775964711,0.5260873438563816,0.5232488572232207,0.5142679473188796,0.5097101095408835,0.07547137839807264,0.5230781863683711,0.5146382474354538,0.09769894664283965,0.24862223990483878
1636916197.068,0.009284825154596589,0.09070074780501813,0.009190739913944947,0.27428322792557924,0.009647717197566429,0.009368800440449498,0.08128190857226929,0.009357003463646483,0.011073344902746462,0.5691453208988716,0.009280386904946444,0.6811084932750741,0.010396832687639414,0.026912970367732443,0.5510064104329151,0.7406052390300678,0.010455038707051695,0.25641855804274305,0.09044805586352424,0.07960118581620551,0.0808243862526821,0.02740333590216007,0.5285692385083333,0.6113817584437127,0.651746660090273,0.2481735815150108,0.5608985967546092,0.1099112234876724,0.6491457650240176,0.6657301420269562,0.009100504776738103,0.5689349631121032,0.6088992262459747,0.5964379166237723,0.5889006635524741,0.5763725300535555,0.57244712578206,0.0827075695393207,0.5887299570842907,0.5735179483802311,0.1021374966368169,0.27591408398625195
1636916212.086,0.009284825154596589,0.09070074780501813,0.009190739913944947,0.27428322792557924,0.009647717197566429,0.009368800440449498,0.08128190857226929,0.009357003463646483,0.011073344902746462,0.5691453208988716,0.009280386904946444,0.6811084932750741,0.010396832687639414,0.026912970367732443,0.5510064104329151,0.7406052390300678,0.010455038707051695,0.25641855804274305,0.09044805586352424,0.07960118581620551,0.0808243862526821,0.02740333590216007,0.5285692385083333,0.6113817584437127,0.651746660090273,0.2481735815150108,0.5608985967546092,0.1099112234876724,0.6491457650240176,0.6657301420269562,0.009100504776738103,0.5689349631121032,0.6088992262459747,0.5964379166237723,0.5889006635524741,0.5763725300535555,0.57244712578206,0.0827075695393207,0.5887299570842907,0.5735179483802311,0.1021374966368169,0.27591408398625195
1636916227.116,0.009242351701338698,0.09097495567459346,0.009201035843482827,0.28976117346352454,0.00954893835770091,0.009371234533275015,0.0810308925988528,0.009092747892732775,0.01021662927952463,0.5887560708439085,0.009209658340414765,0.7328601269512194,0.010234362339528026,0.026930242130473785,0.5393216615828293,0.7560645634857058,0.011181495537166198,0.2592289724944819,0.09055254998760641,0.07848897553632062,0.0817390466811506,0.028105470230734526,0.5534966717436751,0.6330234441323461,0.6632542517203082,0.2513382430803628,0.5752768097351738,0.10317660569230963,0.6600961634545277,0.6882899306709441,0.009139403319968998,0.5872547231978982,0.6402264273539411,0.6088716003651166,0.6033522781347427,0.5844069150706915,0.5804064255507073,0.08327620403243355,0.6084408388292852,0.5693941231614532,0.11143838876586498,0.2782798022276638
1636916242.14,0.009242351701338698,0.09097495567459346,0.009201035843482827,0.28976117346352454,0.00954893835770091,0.009371234533275015,0.0810308925988528,0.009092747892732775,0.01021662927952463,0.5887560708439085,0.009209658340414765,0.7328601269512194,0.010234362339528026,0.026930242130473785,0.5393216615828293,0.7560645634857058,0.011181495537166198,0.2592289724944819,0.09055254998760641,0.07848897553632062,0.0817390466811506,0.028105470230734526,0.5534966717436751,0.6330234441323461,0.6632542517203082,0.2513382430803628,0.5752768097351738,0.10317660569230963,0.6600961634545277,0.6882899306709441,0.009139403319968998,0.5872547231978982,0.6402264273539411,0.6088716003651166,0.6033522781347427,0.5844069150706915,0.5804064255507073,0.08327620403243355,0.6084408388292852,0.5693941231614532,0.11143838876586498,0.2782798022276638
1636916257.169,0.009131660708494811,0.0905999671657781,0.009284354266484374,0.2825086952327202,0.009180462915573359,0.009380745393554114,0.08076676342057648,0.009343984177886809,0.009943936477343658,0.5849542058993681,0.009177462304758013,0.7203077126589388,0.010345963616987475,0.026787745130498076,0.5749685457474468,0.7137586496730208,0.011153082235634033,0.2585968302206598,0.09007394426858775,0.08265844920135088,0.08207300277001824,0.026513265174516243,0.5339780763873464,0.6356623523528261,0.6627407002181118,0.26292168393705534,0.5649253261396419,0.10601267982912307,0.6578692716217843,0.687191841299257,0.009244550507160115,0.538821600543749,0.5758955445828144,0.5574411584427359,0.6045505608879748,0.5823623991093235,0.5784948248180318,0.0828414100524133,0.6070411301837431,0.5854584784062202,0.10496618049341125,0.2756536450928506
1636916272.199,0.009131660708494811,0.0905999671657781,0.009284354266484374,0.2825086952327202,0.009180462915573359,0.009380745393554114,0.08076676342057648,0.009343984177886809,0.009943936477343658,0.5849542058993681,0.009177462304758013,0.7203077126589388,0.010345963616987475,0.026787745130498076,0.5749685457474468,0.7137586496730208,0.011153082235634033,0.2585968302206598,0.09007394426858775,0.08265844920135088,0.08207300277001824,0.026513265174516243,0.5339780763873464,0.6356623523528261,0.6627407002181118,0.26292168393705534,0.5649253261396419,0.10601267982912307,0.6578692716217843,0.687191841299257,0.009244550507160115,0.538821600543749,0.5758955445828144,0.5574411584427359,0.6045505608879748,0.5823623991093235,0.5784948248180318,0.0828414100524133,0.6070411301837431,0.5854584784062202,0.10496618049341125,0.2756536450928506
1636916287.219,0.009140619358348642,0.09039342779072551,0.009316011064674955,0.2707183894909846,0.009532728056251865,0.00927214629015682,0.08037263329158857,0.009446382196805965,0.011002471109979038,0.5808316486627756,0.009269027091407006,0.7584769425956711,0.01118561803836561,0.026906629909286182,0.5386284507409871,0.6917997207117565,0.011263680038443363,0.2571943140694575,0.09014186475399699,0.08208380523332569,0.08167374428940372,0.027702721434616943,0.5560427507257347,0.6383097273251561,0.6598673020217558,0.2484511050184052,0.5633324378515769,0.10503039089329093,0.6559405776988825,0.6797707626253726,0.00903513219777594,0.5856345068489317,0.620850778531087,0.5667275084172426,0.6038317444631419,0.5812810342068281,0.5768331179756121,0.08236499411155657,0.6105874487076597,0.5827476831835698,0.10361147584286878,0.273744318671461
1636916302.254,0.009140619358348642,0.09039342779072551,0.009316011064674955,0.2707183894909846,0.009532728056251865,0.00927214629015682,0.08037263329158857,0.009446382196805965,0.011002471109979038,0.5808316486627756,0.009269027091407006,0.7584769425956711,0.01118561803836561,0.026906629909286182,0.5386284507409871,0.6917997207117565,0.011263680038443363,0.2571943140694575,0.09014186475399699,0.08208380523332569,0.08167374428940372,0.027702721434616943,0.5560427507257347,0.6383097273251561,0.6598673020217558,0.2484511050184052,0.5633324378515769,0.10503039089329093,0.6559405776988825,0.6797707626253726,0.00903513219777594,0.5856345068489317,0.620850778531087,0.5667275084172426,0.6038317444631419,0.5812810342068281,0.5768331179756121,0.08236499411155657,0.6105874487076597,0.5827476831835698,0.10361147584286878,0.273744318671461
