"Time","pod:productcatalogservice-w3-8649bb655b-5bqzk_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-ghjg4_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-kt8p8_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-26wwr_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-5ngbx_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-rxwwr_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-4d4rf_service:frontend_node:worker--3","pod:recommendationservice-w4-6855bd669b-5km8r_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-lvkch_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-db74d_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-jqfh8_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-rqhk7_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-kvsnc_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-6vzpq_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-7lbdt_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-5bdxz_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-ft72h_service:currencyservice_node:worker--3","pod:frontend-w4-6646bc856b-z2s98_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zg7c4_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-cqjzs_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:recommendationservice-w2-5bbcb977f8-79tn7_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-7rjcv_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-64xh8_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-7qx5f_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-6j2td_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-qhl5x_service:productcatalogservice_node:worker--2.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-279xn_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-s6pp4_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-p678g_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-tzdqh_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-ksgrh_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w3-656689488c-x4jq7_service:currencyservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-547rl_service:productcatalogservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-flcvv_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-z6tbl_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-rb7db_service:recommendationservice_node:worker--2.novalocal"
1636917469.032,0.07195003093379367,0.010340912483158854,0.01132356215825548,0.4601624357170095,0.4756277595658124,0.5719035208936631,0.4727067286966948,0.011059647646414658,0.07326471977609299,0.5506383688677638,0.08261404108530608,0.5489514426478084,0.009920524663657964,0.6361566002975263,0.42297221752153585,0.23662470914336375,0.4932318184538854,0.0037924002870063627,0.48533707877250587,0.48183043615633453,0.011321645141480593,0.010067834980041162,0.21908185685057568,0.2385794978084755,0.009659055257694482,0.45658902321499995,0.09464950081102522,0.4873412694697231,0.5599705254930761,0.0828718905661601,0.21784570582260598,0.07223791778103594,0.04028104229108245,0.08852197840767542,0.4790638246041604,0.010254263137024423,0.611690469648023,0.4926371461217537,0.07080964281195479,0.010457643484437274,0.5376929982667878,0.00949864877510441
1636917484.058,0.07982594361770667,0.009682024051169427,0.010893496235095265,0.5194911936014921,0.5375393637960452,0.6447037440657957,0.545157398598872,0.011386926017045593,0.08184558101918815,0.6192422026001599,0.09307946060499077,0.6170874442559571,0.00956875990430206,0.689475705193122,0.4698591944523165,0.2700719683670314,0.5537444497129723,0.0036391959194057547,0.5462871055513695,0.5496229706325073,0.010344979138822048,0.00971716107753058,0.24581901303539425,0.2671803357631816,0.009533357937823195,0.528797218067338,0.0974104152880021,0.5530638006270555,0.6308133182476274,0.09188401993959366,0.24641819333097104,0.08104408885585604,0.04198901767955632,0.09893865439418967,0.5393024337800021,0.009591075185559418,0.713964042518067,0.5310280846615675,0.07844222074367875,0.010021375161358894,0.6056793279419577,0.009323994168266903
1636917499.083,0.07982594361770667,0.009682024051169427,0.010893496235095265,0.5194911936014921,0.5375393637960452,0.6447037440657957,0.545157398598872,0.011386926017045593,0.08184558101918815,0.6192422026001599,0.09307946060499077,0.6170874442559571,0.00956875990430206,0.689475705193122,0.4698591944523165,0.2700719683670314,0.5537444497129723,0.0036391959194057547,0.5462871055513695,0.5496229706325073,0.010344979138822048,0.00971716107753058,0.24581901303539425,0.2671803357631816,0.009533357937823195,0.528797218067338,0.0974104152880021,0.5530638006270555,0.6308133182476274,0.09188401993959366,0.24641819333097104,0.08104408885585604,0.04198901767955632,0.09893865439418967,0.5393024337800021,0.009591075185559418,0.713964042518067,0.5310280846615675,0.07844222074367875,0.010021375161358894,0.6056793279419577,0.009323994168266903
1636917514.12,0.0835516134597945,0.009557992874709712,0.010867187686739409,0.5588650616778068,0.5799130384629512,0.6978020677251214,0.5531698872078717,0.010398229207453827,0.08296752063595564,0.6572607131959507,0.09397101237641833,0.6549469287433007,0.00947520504417001,0.7060390934288585,0.5462335309427173,0.27788612570735177,0.589248621509667,0.003606095893137681,0.5885812626992248,0.6011923270361937,0.010816686358848887,0.009409651440516,0.2649192235679614,0.2858473046533085,0.00933016258550796,0.5725269172450035,0.1065114437049475,0.5870535562272315,0.6818442667482314,0.09363397168639169,0.26052298832957066,0.08270990886249294,0.04535026640981596,0.11326625126462488,0.5448685055045919,0.009172550744710762,0.736738865643469,0.5903552816483406,0.08194215410841402,0.009723302487798034,0.6503725350666182,0.009161521763090397
1636917529.146,0.0835516134597945,0.009557992874709712,0.010867187686739409,0.5588650616778068,0.5799130384629512,0.6978020677251214,0.5531698872078717,0.010398229207453827,0.08296752063595564,0.6572607131959507,0.09397101237641833,0.6549469287433007,0.00947520504417001,0.7060390934288585,0.5462335309427173,0.27788612570735177,0.589248621509667,0.003606095893137681,0.5885812626992248,0.6011923270361937,0.010816686358848887,0.009409651440516,0.2649192235679614,0.2858473046533085,0.00933016258550796,0.5725269172450035,0.1065114437049475,0.5870535562272315,0.6818442667482314,0.09363397168639169,0.26052298832957066,0.08270990886249294,0.04535026640981596,0.11326625126462488,0.5448685055045919,0.009172550744710762,0.736738865643469,0.5903552816483406,0.08194215410841402,0.009723302487798034,0.6503725350666182,0.009161521763090397
1636917544.179,0.0831374256081233,0.009285165505249925,0.011351905910067524,0.5621003131562786,0.5835922826005052,0.7010704436964146,0.5828038362135385,0.010548526309021958,0.08282579069198584,0.6602688902747441,0.09350455743219786,0.6563468916576808,0.009522177434288966,0.7323570241868111,0.5155801540922138,0.27779588815329403,0.5906518368131025,0.0036346164998881008,0.5869244874060959,0.6310964272911752,0.010916646443583023,0.009444543194646125,0.26369755834532316,0.28488002537407003,0.009394263807511922,0.5905715287653723,0.11067145635355721,0.5872884904012587,0.6765072017458655,0.093861077370147,0.261221001910604,0.0832196767028747,0.04755463084853878,0.11373988221708076,0.5782455581109032,0.009130945822546022,0.7494625241131986,0.5898722412117325,0.07541589752207227,0.009670162227116603,0.6481535612572787,0.009193233411239692
1636917559.198,0.0831374256081233,0.009285165505249925,0.011351905910067524,0.5621003131562786,0.5835922826005052,0.7010704436964146,0.5828038362135385,0.010548526309021958,0.08282579069198584,0.6602688902747441,0.09350455743219786,0.6563468916576808,0.009522177434288966,0.7323570241868111,0.5155801540922138,0.27779588815329403,0.5906518368131025,0.0036346164998881008,0.5869244874060959,0.6310964272911752,0.010916646443583023,0.009444543194646125,0.26369755834532316,0.28488002537407003,0.009394263807511922,0.5905715287653723,0.11067145635355721,0.5872884904012587,0.6765072017458655,0.093861077370147,0.261221001910604,0.0832196767028747,0.04755463084853878,0.11373988221708076,0.5782455581109032,0.009130945822546022,0.7494625241131986,0.5898722412117325,0.07541589752207227,0.009670162227116603,0.6481535612572787,0.009193233411239692
1636917574.23,0.0817594563340095,0.009314764177519459,0.011122221231094674,0.5640397129878472,0.5800344513929588,0.7044501459870982,0.5863591912827967,0.010837712411460492,0.08277113360643107,0.6596119347138489,0.0933467693926914,0.6553956645093604,0.009507316909109184,0.7140436099214416,0.5176326103871082,0.27779368238507285,0.5907019426336859,0.0035754991090517028,0.5861869685283688,0.6320784082504831,0.010921194388034208,0.009358858000787675,0.26445349967175347,0.2661086651998569,0.00945997575130485,0.5873079952343275,0.1040014043432986,0.5876706476382543,0.6719119405740429,0.09460054514941169,0.26087881270868674,0.08294920302343035,0.047498500021712686,0.10785665544367903,0.580800275676608,0.009082755926336278,0.7702476644630133,0.5637913952974488,0.08278702742335843,0.009584374188959912,0.6511341078942396,0.009236569280658552
1636917589.255,0.0817594563340095,0.009314764177519459,0.011122221231094674,0.5640397129878472,0.5800344513929588,0.7044501459870982,0.5863591912827967,0.010837712411460492,0.08277113360643107,0.6596119347138489,0.0933467693926914,0.6553956645093604,0.009507316909109184,0.7140436099214416,0.5176326103871082,0.27779368238507285,0.5907019426336859,0.0035754991090517028,0.5861869685283688,0.6320784082504831,0.010921194388034208,0.009358858000787675,0.26445349967175347,0.2661086651998569,0.00945997575130485,0.5873079952343275,0.1040014043432986,0.5876706476382543,0.6719119405740429,0.09460054514941169,0.26087881270868674,0.08294920302343035,0.047498500021712686,0.10785665544367903,0.580800275676608,0.009082755926336278,0.7702476644630133,0.5637913952974488,0.08278702742335843,0.009584374188959912,0.6511341078942396,0.009236569280658552
1636917604.297,0.07739230668486713,0.009375144360682859,0.011088822849196774,0.562117964851453,0.5791126161393993,0.7039572513808726,0.5863227683687582,0.009917526386410268,0.08259344986372096,0.6610241601681672,0.09405828232600964,0.6562949875969728,0.009530287387867556,0.6756830778346262,0.5614893849780063,0.2757975532837519,0.5904053235743443,0.0035728083166964453,0.5857201223485188,0.5479148123345159,0.010282901587712853,0.009429092713399862,0.2635460897620675,0.2845365496623828,0.00946180120719379,0.6203532413590369,0.11060050147959215,0.5867224455811698,0.6717629110815193,0.09487715766735032,0.26023983220319136,0.08297698762820194,0.04512877787101636,0.10669608928858104,0.5770958581117807,0.008882421892747641,0.736952174862084,0.5914107533898573,0.08285419989178974,0.009729871419066973,0.6491008676397806,0.009336395438818338
