"Time","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-7b7xq_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-t2gr7_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-bqhk5_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w1-5c774597c5-znp6b_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w4-6646bc856b-8vkzj_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w3-8649bb655b-xtg78_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-lppbp_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-swqhl_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-rjn2n_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-x67jv_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-cq8ks_service:adservice_node:worker--3","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-zsnsx_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-5d9b8d854-4w7t6_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-p76mf_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-d7f9l_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-xd9ws_service:redis-cart_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-7gws7_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-lzvll_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-6pwgw_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-lvjw9_service:frontend_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-7zl82_service:cartservice_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-s45sv_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-8m66b_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-dql6k_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-d9djh_service:frontend_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-9cvvj_service:cartservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-mrl7l_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pkmj7_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-vzpgb_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-fb2zh_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:frontend-w3-8ddd87c7b-4n67j_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-fkmdb_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-gwvv8_service:recommendationservice_node:worker--3","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9fc7p_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w4-6855bd669b-zssrm_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-8lmj6_service:redis-cart_node:worker--4.novalocal","pod:adservice-w4-76766bdfb6-slfh2_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-26z9v_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-j59kb_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-xlcg7_service:recommendationservice_node:worker--2.novalocal"
1638187647.02,0.021852184720334084,0.18642488654837017,0.0673488528844301,0.06416755124203491,0.06456946971566027,0.47833379443727014,0.13648932753984372,0.06474136592512998,0.5113582498526115,0.07964768045063648,0.47217428961231767,0.11784112267893634,0.004329203941602355,0.14107990862077083,0.17155581919416665,0.12525861396515017,0.14450501035076765,0.018134930509474047,0.12940681652730812,0.1369680712701382,0.5667123144010386,0.5115059906012756,0.14297807964864268,0.14483838373269772,0.5137511362808411,0.46278941707891896,0.4931513436407722,0.15639610272501697,0.5009124714076448,0.13944144402968728,0.12384149287850932,0.1414847738753685,0.14926808197575236,0.4627013439881428,0.06311596422216156,0.06094276717217698,0.15158352940008504,0.0628688299081215,0.08768915089555734,0.04028251534602814,0.13752000601087994,0.6129023468192623,0.5189316419815545,0.06657732684197064
1638187662.047,0.021852184720334084,0.18642488654837017,0.0673488528844301,0.06416755124203491,0.06456946971566027,0.47833379443727014,0.13648932753984372,0.06474136592512998,0.5113582498526115,0.07964768045063648,0.47217428961231767,0.11784112267893634,0.004329203941602355,0.14107990862077083,0.17155581919416665,0.12525861396515017,0.14450501035076765,0.018134930509474047,0.12940681652730812,0.1369680712701382,0.5667123144010386,0.5115059906012756,0.14297807964864268,0.14483838373269772,0.5137511362808411,0.46278941707891896,0.4931513436407722,0.15639610272501697,0.5009124714076448,0.13944144402968728,0.12384149287850932,0.1414847738753685,0.14926808197575236,0.4627013439881428,0.06311596422216156,0.06094276717217698,0.15158352940008504,0.0628688299081215,0.08768915089555734,0.04028251534602814,0.13752000601087994,0.6129023468192623,0.5189316419815545,0.06657732684197064
1638187677.104,0.023368591580164917,0.18425063242070427,0.07077368932101429,0.06535995200767829,0.06698818693695367,0.5440088307312699,0.14837444717211326,0.06819885892841157,0.5872399642447458,0.07879149476184266,0.5204061518272016,0.12156038151294857,0.004226526770760804,0.14658966411758467,0.19384644184594457,0.1331884670473236,0.1528163597397561,0.018901208375698936,0.14750728782852163,0.1430078045983117,0.6208205797142944,0.5670001305085409,0.146595713592481,0.15388541180184837,0.5622961207530797,0.5099676825120094,0.545761402260192,0.17586936063052921,0.5547063027555037,0.1523164167808334,0.1276939229248422,0.14689107671181906,0.14884232558513025,0.5017565722730505,0.06712166994773361,0.06859486206740653,0.16510036495492514,0.06776952214972258,0.09199686781164818,0.038837253982873396,0.15344844520929052,0.6691739465712407,0.5661237320653837,0.06752075642968774
1638187692.122,0.023368591580164917,0.18425063242070427,0.07077368932101429,0.06535995200767829,0.06698818693695367,0.5440088307312699,0.14837444717211326,0.06819885892841157,0.5872399642447458,0.07879149476184266,0.5204061518272016,0.12156038151294857,0.004226526770760804,0.14658966411758467,0.19384644184594457,0.1331884670473236,0.1528163597397561,0.018901208375698936,0.14750728782852163,0.1430078045983117,0.6208205797142944,0.5670001305085409,0.146595713592481,0.15388541180184837,0.5622961207530797,0.5099676825120094,0.545761402260192,0.17586936063052921,0.5547063027555037,0.1523164167808334,0.1276939229248422,0.14689107671181906,0.14884232558513025,0.5017565722730505,0.06712166994773361,0.06859486206740653,0.16510036495492514,0.06776952214972258,0.09199686781164818,0.038837253982873396,0.15344844520929052,0.6691739465712407,0.5661237320653837,0.06752075642968774
1638187707.15,0.023536861621777837,0.18531405441145443,0.07094162851963615,0.06575545610207792,0.06687423415144086,0.5605507533629213,0.1480101402814211,0.06812104543110777,0.5759675926975011,0.08215636756753442,0.5215531275328695,0.12496237131715565,0.004237697553467294,0.14653644986541592,0.1822849422586948,0.13275906649204233,0.15241534598403408,0.018893682216988773,0.1478914969985779,0.14896348785313732,0.6707097184018944,0.5695699631660611,0.14661086502264997,0.15391457963580923,0.562680072184863,0.5110511214800797,0.546679654308931,0.17514334706424214,0.555805742400533,0.15279723078637458,0.12756072887908626,0.14668712051631572,0.15310471572498063,0.5343846224224427,0.06685157830801701,0.06610669995346885,0.16523137719049047,0.0683271329417919,0.08225719307876593,0.04065584001644793,0.1493296295619443,0.6070304041954397,0.5655117950491655,0.06694017637334392
1638187722.179,0.023536861621777837,0.18531405441145443,0.07094162851963615,0.06575545610207792,0.06687423415144086,0.5605507533629213,0.1480101402814211,0.06812104543110777,0.5759675926975011,0.08215636756753442,0.5215531275328695,0.12496237131715565,0.004237697553467294,0.14653644986541592,0.1822849422586948,0.13275906649204233,0.15241534598403408,0.018893682216988773,0.1478914969985779,0.14896348785313732,0.6707097184018944,0.5695699631660611,0.14661086502264997,0.15391457963580923,0.562680072184863,0.5110511214800797,0.546679654308931,0.17514334706424214,0.555805742400533,0.15279723078637458,0.12756072887908626,0.14668712051631572,0.15310471572498063,0.5343846224224427,0.06685157830801701,0.06610669995346885,0.16523137719049047,0.0683271329417919,0.08225719307876593,0.04065584001644793,0.1493296295619443,0.6070304041954397,0.5655117950491655,0.06694017637334392
1638187737.203,0.021260877138593738,0.18136682270411406,0.07133499847838054,0.06580972796054013,0.06664220887076583,0.5896869965773082,0.14736972976279694,0.06761171947332213,0.5884953901585976,0.08392250992346821,0.5215884071171344,0.11654513474614489,0.004226459665379351,0.14671931752669296,0.19181555468224792,0.1328346376798622,0.15217478674646576,0.018803172881929387,0.1414691994866334,0.14833963997633764,0.6392450109739622,0.5684372826822073,0.14571129955870366,0.15404745945018156,0.56410102795163,0.5113142331330826,0.5466022222840703,0.17447220372243788,0.5560920569215358,0.1524646365525108,0.12714906093199324,0.1461856793143935,0.1524945930538662,0.5347304264556004,0.06648010536308098,0.06602742120983374,0.1644758293657108,0.06864758974136002,0.08333070181869776,0.04137648980706719,0.14371933887139798,0.635178420713195,0.5656486884785217,0.06656290084033885
1638187752.24,0.021260877138593738,0.18136682270411406,0.07133499847838054,0.06580972796054013,0.06664220887076583,0.5896869965773082,0.14736972976279694,0.06761171947332213,0.5884953901585976,0.08392250992346821,0.5215884071171344,0.11654513474614489,0.004226459665379351,0.14671931752669296,0.19181555468224792,0.1328346376798622,0.15217478674646576,0.018803172881929387,0.1414691994866334,0.14833963997633764,0.6392450109739622,0.5684372826822073,0.14571129955870366,0.15404745945018156,0.56410102795163,0.5113142331330826,0.5466022222840703,0.17447220372243788,0.5560920569215358,0.1524646365525108,0.12714906093199324,0.1461856793143935,0.1524945930538662,0.5347304264556004,0.06648010536308098,0.06602742120983374,0.1644758293657108,0.06864758974136002,0.08333070181869776,0.04137648980706719,0.14371933887139798,0.635178420713195,0.5656486884785217,0.06656290084033885
1638187767.279,0.021258939595344067,0.1822951052132839,0.07052253260381766,0.06568294815955564,0.06678002925337585,0.5889610625179086,0.14759597486936726,0.067602341715342,0.5584770555214736,0.0841892175676658,0.5219579477583712,0.1199901193996994,0.004250893891806276,0.14676662939891438,0.18362624925662335,0.13214248119993635,0.15166672455071822,0.018861504642612107,0.14499883212978748,0.14874918028714199,0.6521486588712175,0.5687533076850229,0.14622861901957807,0.15369308027693623,0.564152749816879,0.5118804445966667,0.5483467388365804,0.17319447707849112,0.555125636909501,0.15247402440693877,0.12662641361713806,0.14640956321559043,0.15302686301899887,0.525656945975344,0.06385958355361558,0.06810572076446783,0.16297980121386174,0.06910967482328989,0.08586220345448554,0.03862110371555362,0.15601731077254177,0.6429273446455701,0.5666139278857266,0.06621269344777977
1638187782.317,0.021258939595344067,0.1822951052132839,0.07052253260381766,0.06568294815955564,0.06678002925337585,0.5889610625179086,0.14759597486936726,0.067602341715342,0.5584770555214736,0.0841892175676658,0.5219579477583712,0.1199901193996994,0.004250893891806276,0.14676662939891438,0.18362624925662335,0.13214248119993635,0.15166672455071822,0.018861504642612107,0.14499883212978748,0.14874918028714199,0.6521486588712175,0.5687533076850229,0.14622861901957807,0.15369308027693623,0.564152749816879,0.5118804445966667,0.5483467388365804,0.17319447707849112,0.555125636909501,0.15247402440693877,0.12662641361713806,0.14640956321559043,0.15302686301899887,0.525656945975344,0.06385958355361558,0.06810572076446783,0.16297980121386174,0.06910967482328989,0.08586220345448554,0.03862110371555362,0.15601731077254177,0.6429273446455701,0.5666139278857266,0.06621269344777977
