"Time","pod:frontend-w1-599b6846df-lrxbm_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-ghxs5_service:productcatalogservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-25qz8_service:currencyservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-k9j5h_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-qm2bz_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-lktpx_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-r2xtb_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-2kxhl_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-2lj48_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-5vhvc_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-8ddd87c7b-k8t65_service:frontend_node:worker--3","pod:frontend-w4-6646bc856b-dvwgh_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-8gxgr_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-hvg28_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-vzz5j_service:currencyservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-4gvmv_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-q6ms2_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-8rr95_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-6zb99_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-vdnd5_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-wnwk2_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-6mlnh_service:currencyservice_node:worker--1.novalocal","pod:redis-cart-w2-84485f8b85-nj4dw_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-gcqtj_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-cr2nn_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-plkqf_service:redis-cart_node:worker--4.novalocal","pod:frontend-w1-599b6846df-rmn66_service:frontend_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-w6nvl_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-8jfht_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-7rnhr_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hxz69_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-dmqbl_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-mdd8h_service:frontend_node:worker--1.novalocal","pod:frontend-w1-599b6846df-nf7br_service:frontend_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-lw6wd_service:frontend_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-9j62r_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w2-66565874fb-ntqg2_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-djcbk_service:productcatalogservice_node:worker--3","pod:adservice-w4-76766bdfb6-fdmcg_service:adservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-h9vp5_service:productcatalogservice_node:worker--4.novalocal"
1639479694.827,0.2849177279723247,0.13197733754476465,0.19605979710445673,0.11025777916554311,0.051089519471713044,0.21941557967610292,0.19316448752369209,0.28009521408261456,0.04952037028170622,0.06428402617842394,0.28275681244004347,0.3608452725271538,0.06396325402098571,0.06107538946191525,0.20349449050961518,0.23124438303716904,0.25565962559286465,0.134594762998146,0.05882558473434651,0.05989992983401843,0.2697123739809838,0.2041426794000768,0.004168318421346759,0.28120739611713186,0.13788948017266173,0.05263354044665331,0.2894095533232977,0.3542830766482241,0.058514479215378196,0.1820775787314552,0.23356359173144187,0.20268789770717005,0.28756386803189665,0.28379272647733245,0.17088210053811909,0.1372874182767777,0.13848591452151648,0.1128444847459374,0.2604633160188652,0.1394663550377313
1639479709.849,0.2849177279723247,0.13197733754476465,0.19605979710445673,0.11025777916554311,0.051089519471713044,0.21941557967610292,0.19316448752369209,0.28009521408261456,0.04952037028170622,0.06428402617842394,0.28275681244004347,0.3608452725271538,0.06396325402098571,0.06107538946191525,0.20349449050961518,0.23124438303716904,0.25565962559286465,0.134594762998146,0.05882558473434651,0.05989992983401843,0.2697123739809838,0.2041426794000768,0.004168318421346759,0.28120739611713186,0.13788948017266173,0.05263354044665331,0.2894095533232977,0.3542830766482241,0.058514479215378196,0.1820775787314552,0.23356359173144187,0.20268789770717005,0.28756386803189665,0.28379272647733245,0.17088210053811909,0.1372874182767777,0.13848591452151648,0.1128444847459374,0.2604633160188652,0.1394663550377313
1639479724.867,0.3225666336188948,0.14279994157891085,0.20792947282572766,0.12204424868168409,0.0558189703292387,0.23150579828754086,0.2137784981998265,0.31842666413044807,0.053994510769563436,0.06487391938453335,0.3130289252417431,0.411820368443007,0.06525435189414527,0.07070551932830058,0.22325372039561767,0.23949211281625457,0.2735745740853119,0.14406820195969527,0.06193018772282791,0.06350747866059273,0.28498141994400805,0.2204198813867899,0.004148923612567858,0.31602926778888185,0.16154390426480147,0.057677574923047946,0.3185779521838876,0.391489917418714,0.060700000728922836,0.20850721343186704,0.22197706474568576,0.22488479952388726,0.31832477127084524,0.31753081295007546,0.17991254430124998,0.1534141760992508,0.14686919136849952,0.11625741768459233,0.25764442215638683,0.1482983079533517
1639479739.898,0.3225666336188948,0.14279994157891085,0.20792947282572766,0.12204424868168409,0.0558189703292387,0.23150579828754086,0.2137784981998265,0.31842666413044807,0.053994510769563436,0.06487391938453335,0.3130289252417431,0.411820368443007,0.06525435189414527,0.07070551932830058,0.22325372039561767,0.23949211281625457,0.2735745740853119,0.14406820195969527,0.06193018772282791,0.06350747866059273,0.28498141994400805,0.2204198813867899,0.004148923612567858,0.31602926778888185,0.16154390426480147,0.057677574923047946,0.3185779521838876,0.391489917418714,0.060700000728922836,0.20850721343186704,0.22197706474568576,0.22488479952388726,0.31832477127084524,0.31753081295007546,0.17991254430124998,0.1534141760992508,0.14686919136849952,0.11625741768459233,0.25764442215638683,0.1482983079533517
1639479754.911,0.3272194591270011,0.14428429486100533,0.21749370066805868,0.123268065331346,0.05514345428270027,0.23053873636343858,0.2146592026746701,0.321682550260816,0.05399386307582621,0.06394115060608836,0.31977169423779167,0.42390123748745556,0.06677839760549889,0.06816237299610294,0.22280123546460198,0.21779776253767547,0.2717484067967214,0.14444793140434548,0.062174964676279865,0.0632401579999695,0.30994132057638946,0.22244221097609185,0.004121666550697447,0.3098832818699523,0.1536901343326088,0.05274578313767053,0.3226183382962343,0.39601778468593407,0.061057407792400736,0.2035311698059858,0.22761957131519764,0.22439803845876855,0.32269354210129386,0.3212650774688468,0.18357518816267374,0.15498146519238756,0.14679984036872773,0.11905773827111317,0.22724589088126312,0.14536483464955716
1639479769.982,0.3272194591270011,0.14428429486100533,0.21749370066805868,0.123268065331346,0.05514345428270027,0.23053873636343858,0.2146592026746701,0.321682550260816,0.05399386307582621,0.06394115060608836,0.31977169423779167,0.42390123748745556,0.06677839760549889,0.06816237299610294,0.22280123546460198,0.21779776253767547,0.2717484067967214,0.14444793140434548,0.062174964676279865,0.0632401579999695,0.30994132057638946,0.22244221097609185,0.004121666550697447,0.3098832818699523,0.1536901343326088,0.05274578313767053,0.3226183382962343,0.39601778468593407,0.061057407792400736,0.2035311698059858,0.22761957131519764,0.22439803845876855,0.32269354210129386,0.3212650774688468,0.18357518816267374,0.15498146519238756,0.14679984036872773,0.11905773827111317,0.22724589088126312,0.14536483464955716
1639479785.007,0.3268852556163875,0.14415201358616977,0.20798495933933148,0.12313475852898718,0.05538999236659826,0.23036858333234944,0.21400253082604043,0.3061414403131731,0.05379399327891015,0.06350118534706202,0.3197247083271368,0.4362279500615498,0.06893568835824898,0.0669475595738035,0.22212408333932745,0.20034055122554661,0.2713649219662648,0.14449807832192807,0.06233829343441336,0.06326805715465568,0.27420033088724544,0.2225004457444716,0.004095300752097048,0.2999060593982792,0.1540392200518268,0.05328070678850289,0.3223032622231812,0.39682187568119925,0.06179176497367997,0.20593254844036601,0.22752314705793567,0.22355247087668317,0.32278170590439603,0.32067674216712133,0.19279491974192953,0.1541725587164382,0.1465142813368514,0.11851539053114177,0.23853973374370926,0.15382058454340095
1639479800.021,0.3268852556163875,0.14415201358616977,0.20798495933933148,0.12313475852898718,0.05538999236659826,0.23036858333234944,0.21400253082604043,0.3061414403131731,0.05379399327891015,0.06350118534706202,0.3197247083271368,0.4362279500615498,0.06893568835824898,0.0669475595738035,0.22212408333932745,0.20034055122554661,0.2713649219662648,0.14449807832192807,0.06233829343441336,0.06326805715465568,0.27420033088724544,0.2225004457444716,0.004095300752097048,0.2999060593982792,0.1540392200518268,0.05328070678850289,0.3223032622231812,0.39682187568119925,0.06179176497367997,0.20593254844036601,0.22752314705793567,0.22355247087668317,0.32278170590439603,0.32067674216712133,0.19279491974192953,0.1541725587164382,0.1465142813368514,0.11851539053114177,0.23853973374370926,0.15382058454340095
1639479815.05,0.32685371645010225,0.14437016552908982,0.21404905369673122,0.12262114021947532,0.055230236756090095,0.2302899707639412,0.2074926036064248,0.3204044777917174,0.05156856984775102,0.06715857219603275,0.3186711090696128,0.4088029916742126,0.06387208766929045,0.06976133999221756,0.22141476656204423,0.1908839032064195,0.27069336701785274,0.14434293660553366,0.06212714783280389,0.06338498959743594,0.2836665496205585,0.22193089206920813,0.004098719771885005,0.31151464678000834,0.15816872786016037,0.05468607637415605,0.32168008162366357,0.3970162550537298,0.061668812399096606,0.2025602332022469,0.23567408248968463,0.22264565873256256,0.3226263627748713,0.320043355954913,0.19156523473690018,0.15457634660430405,0.1467476179865021,0.11282347432750783,0.21042253967168645,0.15420321763137587
1639479830.089,0.32685371645010225,0.14437016552908982,0.21404905369673122,0.12262114021947532,0.055230236756090095,0.2302899707639412,0.2074926036064248,0.3204044777917174,0.05156856984775102,0.06715857219603275,0.3186711090696128,0.4088029916742126,0.06387208766929045,0.06976133999221756,0.22141476656204423,0.1908839032064195,0.27069336701785274,0.14434293660553366,0.06212714783280389,0.06338498959743594,0.2836665496205585,0.22193089206920813,0.004098719771885005,0.31151464678000834,0.15816872786016037,0.05468607637415605,0.32168008162366357,0.3970162550537298,0.061668812399096606,0.2025602332022469,0.23567408248968463,0.22264565873256256,0.3226263627748713,0.320043355954913,0.19156523473690018,0.15457634660430405,0.1467476179865021,0.11282347432750783,0.21042253967168645,0.15420321763137587
1639479845.105,0.3257962087022714,0.1450932795093956,0.21353060573423407,0.12210033221470751,0.055439049081631886,0.23036212412227072,0.20677182814866527,0.3133748870910025,0.05087203758104172,0.06870653797820014,0.3175951870696192,0.41837306895647974,0.06163957781803913,0.06949447850152396,0.21933604138246787,0.18954321670382634,0.27098164937871383,0.1443818025659336,0.06214451540736555,0.06309248567453334,0.2962535162107478,0.22076307617324298,0.004105901462092088,0.31763595733187133,0.15182187454460544,0.05722792989786281,0.3204668450894059,0.3963664666250039,0.061400742990302924,0.1998267134294489,0.23648428508309632,0.22091820434642878,0.3215032004977165,0.319310232648288,0.1911536173452416,0.1545000275544872,0.14555014128432964,0.1178596013269203,0.20225241834721117,0.16272570491708224
1639479860.127,0.3257962087022714,0.1450932795093956,0.21353060573423407,0.12210033221470751,0.055439049081631886,0.23036212412227072,0.20677182814866527,0.3133748870910025,0.05087203758104172,0.06870653797820014,0.3175951870696192,0.41837306895647974,0.06163957781803913,0.06949447850152396,0.21933604138246787,0.18954321670382634,0.27098164937871383,0.1443818025659336,0.06214451540736555,0.06309248567453334,0.2962535162107478,0.22076307617324298,0.004105901462092088,0.31763595733187133,0.15182187454460544,0.05722792989786281,0.3204668450894059,0.3963664666250039,0.061400742990302924,0.1998267134294489,0.23648428508309632,0.22091820434642878,0.3215032004977165,0.319310232648288,0.1911536173452416,0.1545000275544872,0.14555014128432964,0.1178596013269203,0.20225241834721117,0.16272570491708224
1639479875.162,0.32529561287224606,0.1449365968970424,0.21222760422085435,0.12249990077153446,0.05589134580965144,0.23082815974670584,0.2041619252757202,0.31245841865268564,0.04953164293634477,0.06595957076562237,0.3022860416717453,0.41757933654679685,0.06314451002101283,0.06592166954880906,0.22012814132971453,0.18805988336817175,0.27187399389480593,0.14420748369177955,0.06245363694753406,0.06322446198827594,0.2937621515341865,0.22061702834301844,0.00406228028348482,0.3163223640340944,0.1482045246523153,0.05631131430278397,0.32036841665166504,0.39580019402693856,0.06207610022415144,0.21076195866539935,0.21896574602304314,0.22050889003637242,0.3212409324778318,0.31893144840731236,0.1900466387443553,0.16210915956383676,0.14484950629060317,0.110896173117395,0.20944467866989352,0.15851431345267375
1639479890.193,0.32529561287224606,0.1449365968970424,0.21222760422085435,0.12249990077153446,0.05589134580965144,0.23082815974670584,0.2041619252757202,0.31245841865268564,0.04953164293634477,0.06595957076562237,0.3022860416717453,0.41757933654679685,0.06314451002101283,0.06592166954880906,0.22012814132971453,0.18805988336817175,0.27187399389480593,0.14420748369177955,0.06245363694753406,0.06322446198827594,0.2937621515341865,0.22061702834301844,0.00406228028348482,0.3163223640340944,0.1482045246523153,0.05631131430278397,0.32036841665166504,0.39580019402693856,0.06207610022415144,0.21076195866539935,0.21896574602304314,0.22050889003637242,0.3212409324778318,0.31893144840731236,0.1900466387443553,0.16210915956383676,0.14484950629060317,0.110896173117395,0.20944467866989352,0.15851431345267375
1639479905.217,0.3251238174024835,0.14501151076223334,0.21162734094299068,0.12299852009926013,0.055736901697672675,0.23025967200817044,0.21255370462442838,0.3179860360530546,0.0530051559606675,0.06571484689301274,0.3081159293693508,0.4027527177355811,0.06591105074538622,0.06598643437929157,0.219838869366071,0.18707944807814025,0.27202891695601006,0.14494016772691154,0.06364571359212233,0.06350738660393222,0.29265931385710187,0.22054650407923587,0.004107260226232252,0.3016946934651702,0.15760401342380012,0.05691873853505942,0.31946603984405875,0.39773685972559125,0.06201005119330887,0.2102717577697627,0.22605079506345427,0.22029721103576552,0.32029116923353634,0.3181500241748905,0.18533678535911963,0.16195523712129917,0.14488770972451928,0.1116447745418079,0.19450874013774455,0.15803343229643374
1639479920.254,0.3251238174024835,0.14501151076223334,0.21162734094299068,0.12299852009926013,0.055736901697672675,0.23025967200817044,0.21255370462442838,0.3179860360530546,0.0530051559606675,0.06571484689301274,0.3081159293693508,0.4027527177355811,0.06591105074538622,0.06598643437929157,0.219838869366071,0.18707944807814025,0.27202891695601006,0.14494016772691154,0.06364571359212233,0.06350738660393222,0.29265931385710187,0.22054650407923587,0.004107260226232252,0.3016946934651702,0.15760401342380012,0.05691873853505942,0.31946603984405875,0.39773685972559125,0.06201005119330887,0.2102717577697627,0.22605079506345427,0.22029721103576552,0.32029116923353634,0.3181500241748905,0.18533678535911963,0.16195523712129917,0.14488770972451928,0.1116447745418079,0.19450874013774455,0.15803343229643374
