"Time","pod:adservice-w4-5c67ddfffc-58r7v_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-45ksd_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-npr5b_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-rgbj6_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-hthp8_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-ggcrg_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-frt8b_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-5z4xz_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-vjvrn_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-2flh2_service:recommendationservice_node:worker--2","pod:cartservice-w4-86744bdcbd-tf8qf_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-l8zth_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-qm75w_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-9lxws_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-n7f4s_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-kxw7f_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-t7ccd_service:recommendationservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-tmnfp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w4-5c774597c5-7sxmc_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w2-8649bb655b-f8j5f_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-xp6tm_service:recommendationservice_node:worker--2","pod:currencyservice-w3-649d8c7669-brgn9_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-j6lns_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-7zltg_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w3-5d9b8d854-qwbcw_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-vgwdr_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-tp6hq_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-btsnx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-n7qsx_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-856bd974f7-5wgcf_service:cartservice_node:worker--2","pod:currencyservice-w2-656689488c-sv9hw_service:currencyservice_node:worker--2","pod:frontend-w3-6646bc856b-8x829_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-fpvj8_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-6qxwz_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-7bhh8_service:adservice_node:worker--2","pod:frontend-w2-8ddd87c7b-79gp5_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-6cxnv_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-p6drc_service:redis-cart_node:worker--2","pod:currencyservice-w3-649d8c7669-kwsfj_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-g6b29_service:frontend_node:worker--3.novalocal"
1639556316.471,0.1979918510804782,0.20820503719453837,0.11572851406827941,0.054145233774868455,0.3004906908538765,0.11289813572220128,0.05162180648421216,0.2583972953609531,0.11716525060041497,0.05407173814473108,0.17703525450152674,0.31062509970907337,0.051874060503376215,0.22413518167736923,0.22396311004158886,0.3042370293685086,0.056088706843250284,0.3466271708664242,0.05218287826105848,0.11120724726061998,0.05033127105376793,0.24815053792625003,0.22064167979698784,0.06191257655823992,0.146908633223655,0.04091563055474537,0.22399653967728922,0.3042865949287501,0.12052154533435291,0.1824286683040671,0.19597995435955212,0.3270554248475,0.11787824727063026,0.3001964781346578,0.19345918230318285,0.30446979840302163,0.11324354742119852,0.00702377154705455,0.2514357154772549,0.32427827630877226
1639556331.501,0.1979918510804782,0.20820503719453837,0.11572851406827941,0.054145233774868455,0.3004906908538765,0.11289813572220128,0.05162180648421216,0.2583972953609531,0.11716525060041497,0.05407173814473108,0.17703525450152674,0.31062509970907337,0.051874060503376215,0.22413518167736923,0.22396311004158886,0.3042370293685086,0.056088706843250284,0.3466271708664242,0.05218287826105848,0.11120724726061998,0.05033127105376793,0.24815053792625003,0.22064167979698784,0.06191257655823992,0.146908633223655,0.04091563055474537,0.22399653967728922,0.3042865949287501,0.12052154533435291,0.1824286683040671,0.19597995435955212,0.3270554248475,0.11787824727063026,0.3001964781346578,0.19345918230318285,0.30446979840302163,0.11324354742119852,0.00702377154705455,0.2514357154772549,0.32427827630877226
1639556346.517,0.2097021082733544,0.23439666219530347,0.12854173016826806,0.05879575758444673,0.33608961448221103,0.12487716264668941,0.05608974757421793,0.2835310690572889,0.13055909278346714,0.05608754489668705,0.19687179617683792,0.3465587209108479,0.05760886463743565,0.24380227427676388,0.24505237625580661,0.34080858785125345,0.05838913592185942,0.4002339136398687,0.055650241352196386,0.1201612271615402,0.05514544300174938,0.28167801751544236,0.23413828574605094,0.0632311663390689,0.1486817662496507,0.045782460534191556,0.24422771775518515,0.3406469269976174,0.13145332834981283,0.19113588592475628,0.23379641877558383,0.3841782649303204,0.1312451931063936,0.33638775540030386,0.2013545283765748,0.3380502543626443,0.12236673303330356,0.006901190160445322,0.27799864636148053,0.38299017498980426
1639556361.547,0.2097021082733544,0.23439666219530347,0.12854173016826806,0.05879575758444673,0.33608961448221103,0.12487716264668941,0.05608974757421793,0.2835310690572889,0.13055909278346714,0.05608754489668705,0.19687179617683792,0.3465587209108479,0.05760886463743565,0.24380227427676388,0.24505237625580661,0.34080858785125345,0.05838913592185942,0.4002339136398687,0.055650241352196386,0.1201612271615402,0.05514544300174938,0.28167801751544236,0.23413828574605094,0.0632311663390689,0.1486817662496507,0.045782460534191556,0.24422771775518515,0.3406469269976174,0.13145332834981283,0.19113588592475628,0.23379641877558383,0.3841782649303204,0.1312451931063936,0.33638775540030386,0.2013545283765748,0.3380502543626443,0.12236673303330356,0.006901190160445322,0.27799864636148053,0.38299017498980426
1639556376.572,0.18832966428894204,0.23527468417072403,0.1295907857180197,0.05891021663279759,0.3416541847026933,0.12703957739453056,0.055663222544224386,0.28275037002825554,0.13095445867743036,0.05663831433793228,0.19737797521369524,0.3548602273529817,0.05717848916747674,0.24230305249183579,0.24291410131857,0.34689418042644693,0.05841812172524093,0.38753709530000424,0.05655180128089952,0.12791937683976304,0.05308460255881041,0.2786931421894937,0.23898334400194282,0.06267142424649949,0.15120438367366684,0.04592555238491311,0.24236713905100088,0.3471732360153604,0.13109442566096655,0.1992225813942491,0.2318090193227036,0.38670365034489973,0.13093840840218032,0.342247268688655,0.17612443873209477,0.3296419625093741,0.12167612171231709,0.006872106450086787,0.2792716801830139,0.40499076658432626
1639556391.585,0.18832966428894204,0.23527468417072403,0.1295907857180197,0.05891021663279759,0.3416541847026933,0.12703957739453056,0.055663222544224386,0.28275037002825554,0.13095445867743036,0.05663831433793228,0.19737797521369524,0.3548602273529817,0.05717848916747674,0.24230305249183579,0.24291410131857,0.34689418042644693,0.05841812172524093,0.38753709530000424,0.05655180128089952,0.12791937683976304,0.05308460255881041,0.2786931421894937,0.23898334400194282,0.06267142424649949,0.15120438367366684,0.04592555238491311,0.24236713905100088,0.3471732360153604,0.13109442566096655,0.1992225813942491,0.2318090193227036,0.38670365034489973,0.13093840840218032,0.342247268688655,0.17612443873209477,0.3296419625093741,0.12167612171231709,0.006872106450086787,0.2792716801830139,0.40499076658432626
1639556406.615,0.18316684857650622,0.2370643880310771,0.12987851897026564,0.05857708303895644,0.34129503443433074,0.1278482070990568,0.05460372512335711,0.2671790164742116,0.13126643302606333,0.05232674267974094,0.19898577660549122,0.35551251496731073,0.05712752371826631,0.2420677188029241,0.2423231808394401,0.3465696530846275,0.058221989930569935,0.3937752013001792,0.056968977732694846,0.1280419921640149,0.05542973967383158,0.29122177345997413,0.23835811343418395,0.06759122180407011,0.15840989258129337,0.04604828047425482,0.24154231872968862,0.3468243330062776,0.13125105184369182,0.19234284178902822,0.2318121876170911,0.37034667494142537,0.13149433671407035,0.341579558281145,0.173872313858408,0.33546571129845537,0.12822924208669295,0.00692033438610709,0.2869120297524762,0.4047118417830947
1639556421.641,0.18316684857650622,0.2370643880310771,0.12987851897026564,0.05857708303895644,0.34129503443433074,0.1278482070990568,0.05460372512335711,0.2671790164742116,0.13126643302606333,0.05232674267974094,0.19898577660549122,0.35551251496731073,0.05712752371826631,0.2420677188029241,0.2423231808394401,0.3465696530846275,0.058221989930569935,0.3937752013001792,0.056968977732694846,0.1280419921640149,0.05542973967383158,0.29122177345997413,0.23835811343418395,0.06759122180407011,0.15840989258129337,0.04604828047425482,0.24154231872968862,0.3468243330062776,0.13125105184369182,0.19234284178902822,0.2318121876170911,0.37034667494142537,0.13149433671407035,0.341579558281145,0.173872313858408,0.33546571129845537,0.12822924208669295,0.00692033438610709,0.2869120297524762,0.4047118417830947
1639556436.667,0.1716456829717788,0.23616610285210238,0.13004904789820398,0.05886281271308121,0.34003784582756763,0.12880668476441734,0.05555370763688461,0.2800746595308362,0.13125191011275125,0.05564631742397788,0.19961099958074627,0.3554017222321406,0.056912172133251906,0.24118663267862986,0.24104846155137882,0.3451493992820652,0.05794645095928571,0.37384150246602565,0.05690900672122018,0.1263016859911573,0.053709376048111476,0.2826626869974976,0.2339241777384279,0.06701461254510582,0.15337436438809557,0.04588252278979606,0.24149174645084914,0.3458646881151616,0.1316275987170651,0.20015808895257553,0.231214097633116,0.39605498401270817,0.13161407707199238,0.33969094740150246,0.16622598320198573,0.3448577260825626,0.12923451963781182,0.007000780752878861,0.27683103783075,0.37898927586528497
1639556451.698,0.1716456829717788,0.23616610285210238,0.13004904789820398,0.05886281271308121,0.34003784582756763,0.12880668476441734,0.05555370763688461,0.2800746595308362,0.13125191011275125,0.05564631742397788,0.19961099958074627,0.3554017222321406,0.056912172133251906,0.24118663267862986,0.24104846155137882,0.3451493992820652,0.05794645095928571,0.37384150246602565,0.05690900672122018,0.1263016859911573,0.053709376048111476,0.2826626869974976,0.2339241777384279,0.06701461254510582,0.15337436438809557,0.04588252278979606,0.24149174645084914,0.3458646881151616,0.1316275987170651,0.20015808895257553,0.231214097633116,0.39605498401270817,0.13161407707199238,0.33969094740150246,0.16622598320198573,0.3448577260825626,0.12923451963781182,0.007000780752878861,0.27683103783075,0.37898927586528497
1639556466.725,0.16704503096704582,0.23514865316248357,0.12961646172437596,0.058058673692518895,0.33943223145730206,0.12106315623435399,0.05669118446430492,0.28095354551296225,0.13190688124802322,0.05856859850332635,0.1992947197838846,0.3547206793344494,0.05663970160855006,0.2402769670252789,0.24023898799921684,0.34495637178335875,0.057791566399994825,0.3695550218542687,0.05668612964716481,0.12871360639415075,0.05492602953923055,0.29029292785930266,0.22791457514838512,0.06463266811369886,0.1571224739419284,0.04564404846674024,0.2408214524167246,0.34547101133289476,0.13154610695572772,0.19897383408813682,0.23017229088171606,0.36188637360142073,0.1314158585570791,0.3393625636512936,0.15826761244360812,0.3356207962366389,0.12560701452194217,0.00698474224575851,0.2754469678625665,0.40205772229505377
1639556481.747,0.16704503096704582,0.23514865316248357,0.12961646172437596,0.058058673692518895,0.33943223145730206,0.12106315623435399,0.05669118446430492,0.28095354551296225,0.13190688124802322,0.05856859850332635,0.1992947197838846,0.3547206793344494,0.05663970160855006,0.2402769670252789,0.24023898799921684,0.34495637178335875,0.057791566399994825,0.3695550218542687,0.05668612964716481,0.12871360639415075,0.05492602953923055,0.29029292785930266,0.22791457514838512,0.06463266811369886,0.1571224739419284,0.04564404846674024,0.2408214524167246,0.34547101133289476,0.13154610695572772,0.19897383408813682,0.23017229088171606,0.36188637360142073,0.1314158585570791,0.3393625636512936,0.15826761244360812,0.3356207962366389,0.12560701452194217,0.00698474224575851,0.2754469678625665,0.40205772229505377
1639556496.775,0.16672904262153027,0.23607594217631667,0.13071288531000871,0.057958235012622275,0.34217358774739914,0.12855546344931007,0.054035166655020186,0.2805070153581037,0.13274074334279615,0.0581003238975495,0.20044789173422844,0.3561988271381288,0.05743577988337645,0.2423246656470906,0.24078019047842136,0.34722850346440415,0.05827269539571362,0.36895854783923226,0.05653829418826226,0.12923047643363333,0.05647643640683957,0.2909705361369349,0.2267602022037902,0.06425786993256644,0.13309437331875001,0.04574161461584005,0.24272477114065555,0.34781249760793925,0.13202611867065736,0.1937501263837852,0.2213679335484143,0.3759421295416632,0.13154812544548333,0.342103705800749,0.15662515155780216,0.3359016376092244,0.12542383265835041,0.006953995876961861,0.2649170143494798,0.37788728447706793
