"Time","pod:currencyservice-w3-6f8d8654c5-nlhlf_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-b6bgr_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-2l44z_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-fzrtj_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-8wcds_service:productcatalogservice_node:worker--4","pod:currencyservice-w1-649d8c7669-5m2pw_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-fmrjr_service:frontend_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-zwpv4_service:adservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-cws2x_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-szxnq_service:currencyservice_node:worker--1.novalocal","pod:cartservice-w2-86744bdcbd-sq2l2_service:cartservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-mgr2n_service:redis-cart_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-4k84k_service:frontend_node:worker--3.novalocal","pod:frontend-w3-777d8d5dcb-scn8m_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-856bd974f7-wd8p5_service:cartservice_node:worker--4","pod:adservice-w2-5c67ddfffc-b5kh8_service:adservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-6xx4v_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-j28jv_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-trmhb_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w4-8597bb459d-bwbmt_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-v72rb_service:recommendationservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-7rqzm_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-56c4dd84bf-tggkf_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-cl6t7_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5bbcb977f8-2gxvj_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-qhcq4_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-5h885_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-7chm4_service:productcatalogservice_node:worker--4","pod:frontend-w1-6646bc856b-2rcf5_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-rp6mt_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-68k4b_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-tbv52_service:productcatalogservice_node:worker--4","pod:frontend-w3-777d8d5dcb-76jkq_service:frontend_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-x82zd_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-z5vdt_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w4-6d65c886c7-94fvn_service:redis-cart_node:worker--4","pod:currencyservice-w1-649d8c7669-ss5bx_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-7pdwt_service:frontend_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-njcqx_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-6f8d8654c5-c2mgq_service:currencyservice_node:worker--3.novalocal"
1639496776.014,0.2158918098632519,0.29675185353713446,0.1247517126923315,0.11513745224768343,0.11189346954374763,0.25053523873281647,0.30856274580624576,0.19203240962320736,0.04986070273612334,0.25201352271522537,0.1691860525274816,0.040306883327532114,0.3030461439850544,0.295812435383941,0.1625040327745641,0.19640807984998204,0.05267865025817128,0.05422402362680663,0.05397491193826708,0.050124327091229784,0.052340083187808716,0.06003176826550648,0.11641257873891653,0.11580560011827068,0.053372485340351106,0.20216244202455516,0.296257563258834,0.10979880809928542,0.3257465559276488,0.3485714929396082,0.21131839034954114,0.11186833497019572,0.3030027567009678,0.21635484656004342,0.11783445474937304,0.007006876975988929,0.238989624848125,0.31755637197875,0.20339514249844237,0.21918558992948373
1639496791.196,0.24045795463658853,0.33387814642526203,0.14614409328766714,0.12916747835094874,0.1248808865678298,0.2720356989079167,0.3470838342684509,0.18878631273635657,0.05269688518146379,0.28185747511136666,0.192479682745881,0.043508429485874724,0.3398667363532699,0.33174380084934346,0.194458130469214,0.20647741102290962,0.057078234056617765,0.05852089377898091,0.05865574740338142,0.05540393763850365,0.05674393715857892,0.06269424558060874,0.12858972326428628,0.13122277805642274,0.0589252600659902,0.22560578715253596,0.3406577214013815,0.11808193872495192,0.3579121532470415,0.39527849628980716,0.24052400656718542,0.12335955450574873,0.3387554636434382,0.24458015361250846,0.13127965790603657,0.0067590043874625316,0.26648069043224804,0.38503507089820743,0.23556143281396763,0.24573693356257006
1639496806.213,0.24045795463658853,0.33387814642526203,0.14614409328766714,0.12916747835094874,0.1248808865678298,0.2720356989079167,0.3470838342684509,0.18878631273635657,0.05269688518146379,0.28185747511136666,0.192479682745881,0.043508429485874724,0.3398667363532699,0.33174380084934346,0.194458130469214,0.20647741102290962,0.057078234056617765,0.05852089377898091,0.05865574740338142,0.05540393763850365,0.05674393715857892,0.06269424558060874,0.12858972326428628,0.13122277805642274,0.0589252600659902,0.22560578715253596,0.3406577214013815,0.11808193872495192,0.3579121532470415,0.39527849628980716,0.24052400656718542,0.12335955450574873,0.3387554636434382,0.24458015361250846,0.13127965790603657,0.0067590043874625316,0.26648069043224804,0.38503507089820743,0.23556143281396763,0.24573693356257006
1639496821.23,0.24293647521121567,0.3508221425522375,0.14698398115795305,0.1331967935438441,0.13007523826568196,0.28052049378891025,0.3648587254504234,0.19201055834706826,0.056368100918229844,0.29603938871611146,0.1995183471055068,0.04624368740885682,0.35714472408724207,0.34701626033463673,0.18954816637343597,0.19626201278890698,0.058187193576983307,0.05898945825989378,0.0579699998553975,0.0576736430569441,0.05848763493420529,0.06473908413863698,0.13234378704434385,0.13397468119610328,0.057700407208877695,0.2379579697340239,0.3427675102260458,0.12829172423051455,0.40480571239012864,0.37479686007043245,0.24365704210368844,0.1257696408515404,0.354412791930336,0.24470907352365437,0.1311111628118393,0.006900252738396225,0.28222169883306647,0.41243132412135747,0.24950046390926037,0.24470170300270336
1639496836.246,0.24293647521121567,0.3508221425522375,0.14698398115795305,0.1331967935438441,0.13007523826568196,0.28052049378891025,0.3648587254504234,0.19201055834706826,0.056368100918229844,0.29603938871611146,0.1995183471055068,0.04624368740885682,0.35714472408724207,0.34701626033463673,0.18954816637343597,0.19626201278890698,0.058187193576983307,0.05898945825989378,0.0579699998553975,0.0576736430569441,0.05848763493420529,0.06473908413863698,0.13234378704434385,0.13397468119610328,0.057700407208877695,0.2379579697340239,0.3427675102260458,0.12829172423051455,0.40480571239012864,0.37479686007043245,0.24365704210368844,0.1257696408515404,0.354412791930336,0.24470907352365437,0.1311111628118393,0.006900252738396225,0.28222169883306647,0.41243132412135747,0.24950046390926037,0.24470170300270336
1639496851.282,0.24214551274291482,0.3504162642094237,0.15400477934271742,0.1337975528711874,0.12994901106914236,0.2644815504538951,0.3662979524286796,0.1859361996362118,0.05596836766713652,0.2647817618267535,0.20112356578401802,0.04626225516897933,0.35573191009232624,0.3469160498443308,0.19709220815729106,0.18350403573934912,0.05861154449508471,0.05935826811408472,0.05833309737508846,0.057404612862174756,0.05518760506886322,0.06536434419492043,0.13246421277810186,0.1334767241549093,0.057908274106490354,0.23608857104943407,0.3576522513061542,0.12876436920471968,0.41450243515357466,0.3767858744390533,0.24280481963386935,0.12970540375590084,0.35439490956025976,0.2444863771877191,0.13123458587156364,0.006415480056743514,0.26969532172090394,0.4130670757987909,0.2543686237821541,0.24317926061238454
1639496866.3,0.24214551274291482,0.3504162642094237,0.15400477934271742,0.1337975528711874,0.12994901106914236,0.2644815504538951,0.3662979524286796,0.1859361996362118,0.05596836766713652,0.2647817618267535,0.20112356578401802,0.04626225516897933,0.35573191009232624,0.3469160498443308,0.19709220815729106,0.18350403573934912,0.05861154449508471,0.05935826811408472,0.05833309737508846,0.057404612862174756,0.05518760506886322,0.06536434419492043,0.13246421277810186,0.1334767241549093,0.057908274106490354,0.23608857104943407,0.3576522513061542,0.12876436920471968,0.41450243515357466,0.3767858744390533,0.24280481963386935,0.12970540375590084,0.35439490956025976,0.2444863771877191,0.13123458587156364,0.006415480056743514,0.26969532172090394,0.4130670757987909,0.2543686237821541,0.24317926061238454
1639496881.322,0.24177314115852555,0.3503275920564291,0.15443590370604277,0.1341153372855897,0.12712252753852793,0.2746433419658063,0.36687236822506275,0.17206867738419795,0.05415348911050691,0.2860411607868154,0.20152741743109415,0.04618100618407158,0.35527847887426206,0.346683799587379,0.18771265746668891,0.1750440213828237,0.05880651134357025,0.05904047442972975,0.058178042704833066,0.057411375394960544,0.058838950055735306,0.0670283304095321,0.13293548324696275,0.1331422517688869,0.058127852837223104,0.2350763631830628,0.3580907914475515,0.1291522025613301,0.3963063371255314,0.3906871272690415,0.24270249913477115,0.1258008216173161,0.35463456534652327,0.24430419225131295,0.13157201161881454,0.00692943978015588,0.2719341545895164,0.4062890590984618,0.24860199053058168,0.2429127297434474
1639496896.362,0.24177314115852555,0.3503275920564291,0.15443590370604277,0.1341153372855897,0.12712252753852793,0.2746433419658063,0.36687236822506275,0.17206867738419795,0.05415348911050691,0.2860411607868154,0.20152741743109415,0.04618100618407158,0.35527847887426206,0.346683799587379,0.18771265746668891,0.1750440213828237,0.05880651134357025,0.05904047442972975,0.058178042704833066,0.057411375394960544,0.058838950055735306,0.0670283304095321,0.13293548324696275,0.1331422517688869,0.058127852837223104,0.2350763631830628,0.3580907914475515,0.1291522025613301,0.3963063371255314,0.3906871272690415,0.24270249913477115,0.1258008216173161,0.35463456534652327,0.24430419225131295,0.13157201161881454,0.00692943978015588,0.2719341545895164,0.4062890590984618,0.24860199053058168,0.2429127297434474
1639496911.39,0.2418225435002072,0.35106250786248644,0.1535583814376475,0.13397962015090212,0.12716541089947817,0.29379038517208933,0.3658760342634434,0.16485807096399854,0.05408533901877351,0.2958501099858558,0.20081344086293007,0.046051193251265915,0.35594778630939317,0.3471975803235608,0.1960836329285891,0.1670152837178983,0.05876299993579033,0.05805242604992965,0.05852938047487118,0.05254823771124566,0.05867896142536209,0.06878667557553904,0.1324524250359423,0.13216149308642192,0.058628912287396,0.23487562583620303,0.35736709446530157,0.1293092772401483,0.3766970323577255,0.3943282217977008,0.242388328221441,0.1295249447114537,0.35592883278198695,0.2441998324158362,0.1320681289887083,0.006572286147162312,0.27256248978073727,0.40423140520245004,0.23429088270185416,0.2432373139876836
