"Time","pod:frontend-w4-599b6846df-xk6ql_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-649d8c7669-p2bhx_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-649d8c7669-sfntz_service:currencyservice_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-d86nx_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-vjc49_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-47x77_service:recommendationservice_node:worker--2","pod:recommendationservice-w4-5c774597c5-f9m24_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-mmhws_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w1-5bbcb977f8-fb6jr_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-656689488c-wx5tk_service:currencyservice_node:worker--2","pod:frontend-w2-8ddd87c7b-9zhp9_service:frontend_node:worker--2","pod:productcatalogservice-w2-8649bb655b-kmmtc_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-98bkd_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-4xn5c_service:frontend_node:worker--3.novalocal","pod:cartservice-w4-86744bdcbd-q5hjc_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-bvrmx_service:recommendationservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-6fxh4_service:redis-cart_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-qxl8j_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-dh7j2_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-6646bc856b-f2qrd_service:frontend_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-vw658_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-6q2kh_service:frontend_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-nd28t_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w2-8649bb655b-vg2dc_service:productcatalogservice_node:worker--2","pod:productcatalogservice-w3-5d9b8d854-fdqhp_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-qsdwc_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-xw6vh_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w2-856bd974f7-nzmbs_service:cartservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-22h7c_service:redis-cart_node:worker--2","pod:frontend-w3-6646bc856b-pc4ql_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w4-56c4dd84bf-7w4sb_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-zw8bj_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-6f8d8654c5-7swrb_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w3-649d8c7669-zxcgr_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-q84w7_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w4-5c67ddfffc-qbxhp_service:adservice_node:worker--4.novalocal","pod:frontend-w1-777d8d5dcb-g5696_service:frontend_node:worker--1.novalocal","pod:adservice-w2-754d7d8cd4-n4xjm_service:adservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-rww74_service:recommendationservice_node:worker--2","pod:frontend-w3-6646bc856b-wcscm_service:frontend_node:worker--3.novalocal"
1639557624.627,0.329557040428651,0.2676238197188018,0.27144196821309163,0.32280391588949914,0.11177332723193331,0.05348015695446816,0.05621093806155078,0.05490494929283444,0.058485316423566205,0.21272374772289848,0.30815645163765404,0.11971608756176991,0.054723898813167145,0.3326742686875,0.1880380356550313,0.05550140322149255,0.04201126193480643,0.2414062485329043,0.12759990483202557,0.3406701178539868,0.242479830269477,0.32799044586326764,0.3239002165854536,0.11782156838668598,0.14464445094929596,0.21870116211199903,0.12427429339812912,0.18192963543916524,0.006781903435334967,0.22023755646910334,0.12280940611068684,0.12424153669032839,0.24045830344692182,0.2579325821318251,0.0615283841344416,0.20213943272134094,0.32588188935523377,0.20468769021475064,0.05398424971573046,0.36357564788142555
1639557639.659,0.329557040428651,0.2676238197188018,0.27144196821309163,0.32280391588949914,0.11177332723193331,0.05348015695446816,0.05621093806155078,0.05490494929283444,0.058485316423566205,0.21272374772289848,0.30815645163765404,0.11971608756176991,0.054723898813167145,0.3326742686875,0.1880380356550313,0.05550140322149255,0.04201126193480643,0.2414062485329043,0.12759990483202557,0.3406701178539868,0.242479830269477,0.32799044586326764,0.3239002165854536,0.11782156838668598,0.14464445094929596,0.21870116211199903,0.12427429339812912,0.18192963543916524,0.006781903435334967,0.22023755646910334,0.12280940611068684,0.12424153669032839,0.24045830344692182,0.2579325821318251,0.0615283841344416,0.20213943272134094,0.32588188935523377,0.20468769021475064,0.05398424971573046,0.36357564788142555
1639557654.681,0.3590742520767618,0.27775250452705524,0.26373252009044873,0.3497755849959287,0.12222827782582671,0.057951175310638,0.05792652940441986,0.05634108544025304,0.0590976019292028,0.23465420963029754,0.33484142268094297,0.12062790497282536,0.05622972042171852,0.3619072213123431,0.20046326366141745,0.057423600672860814,0.046320330662315265,0.2472451145130405,0.13145407756712593,0.36996021070421947,0.24764245624484071,0.35486058534720843,0.35049241570869427,0.1271798531026581,0.15627696976320077,0.23729093457356,0.132628503538129,0.1868097942444868,0.0066865817546423074,0.2475615625541375,0.12998806718868078,0.1321306197187342,0.2493235124305676,0.2792870230140632,0.06378975114416922,0.20875627663957302,0.3537226299704231,0.20948122563117072,0.0551864947550329,0.3932648560795708
1639557669.712,0.3590742520767618,0.27775250452705524,0.26373252009044873,0.3497755849959287,0.12222827782582671,0.057951175310638,0.05792652940441986,0.05634108544025304,0.0590976019292028,0.23465420963029754,0.33484142268094297,0.12062790497282536,0.05622972042171852,0.3619072213123431,0.20046326366141745,0.057423600672860814,0.046320330662315265,0.2472451145130405,0.13145407756712593,0.36996021070421947,0.24764245624484071,0.35486058534720843,0.35049241570869427,0.1271798531026581,0.15627696976320077,0.23729093457356,0.132628503538129,0.1868097942444868,0.0066865817546423074,0.2475615625541375,0.12998806718868078,0.1321306197187342,0.2493235124305676,0.2792870230140632,0.06378975114416922,0.20875627663957302,0.3537226299704231,0.20948122563117072,0.0551864947550329,0.3932648560795708
1639557684.726,0.36060317787410745,0.2637070481004775,0.26825564938000923,0.35142880275280675,0.124683381870933,0.05769528122973911,0.058195463207343825,0.056556127961813384,0.05950731680564599,0.23166912331620637,0.34329064374010426,0.12877043030007043,0.05544220483330989,0.3688756263894637,0.2006995299051033,0.057373343110943276,0.04644117962529119,0.24731694572236881,0.13305893651693773,0.3967055667497279,0.24741524678298807,0.35608422197588024,0.3520740639081354,0.12388087688416172,0.15577013585630792,0.23713838062195486,0.13294649587521823,0.1960678624946921,0.00667953214374655,0.2287738273166527,0.13088324829357867,0.1324349756560096,0.24910374095175764,0.28910981750599996,0.06136156636480795,0.18607991828962528,0.3544770032399772,0.19023777028451372,0.05457905055128405,0.38784667137737006
1639557699.753,0.36060317787410745,0.2637070481004775,0.26825564938000923,0.35142880275280675,0.124683381870933,0.05769528122973911,0.058195463207343825,0.056556127961813384,0.05950731680564599,0.23166912331620637,0.34329064374010426,0.12877043030007043,0.05544220483330989,0.3688756263894637,0.2006995299051033,0.057373343110943276,0.04644117962529119,0.24731694572236881,0.13305893651693773,0.3967055667497279,0.24741524678298807,0.35608422197588024,0.3520740639081354,0.12388087688416172,0.15577013585630792,0.23713838062195486,0.13294649587521823,0.1960678624946921,0.00667953214374655,0.2287738273166527,0.13088324829357867,0.1324349756560096,0.24910374095175764,0.28910981750599996,0.06136156636480795,0.18607991828962528,0.3544770032399772,0.19023777028451372,0.05457905055128405,0.38784667137737006
1639557714.79,0.36170619768893303,0.2569453155700102,0.2684918210637762,0.35305163269131634,0.1284923944203056,0.05778281712433045,0.05798967743075736,0.056613263672876744,0.05923016524029643,0.22261053780713105,0.3312706658876267,0.1291344130882294,0.05599690282709592,0.3854650431850333,0.19935116537546949,0.05686002996974672,0.046529989281113064,0.24793992793404743,0.13303235854290324,0.3977469231341706,0.24714602163285376,0.35759528395467133,0.35410663976642975,0.12074750578338284,0.15033464527812956,0.2365172928118744,0.1328798310734488,0.19763436781924226,0.006410947077927876,0.2322284738169003,0.1308794000781818,0.13231162264558144,0.2496039876279456,0.2744341128779269,0.06484543790701938,0.1758069570141738,0.3561292519288202,0.1718860440634149,0.05769653583897735,0.3467010322295646
1639557729.821,0.36170619768893303,0.2569453155700102,0.2684918210637762,0.35305163269131634,0.1284923944203056,0.05778281712433045,0.05798967743075736,0.056613263672876744,0.05923016524029643,0.22261053780713105,0.3312706658876267,0.1291344130882294,0.05599690282709592,0.3854650431850333,0.19935116537546949,0.05686002996974672,0.046529989281113064,0.24793992793404743,0.13303235854290324,0.3977469231341706,0.24714602163285376,0.35759528395467133,0.35410663976642975,0.12074750578338284,0.15033464527812956,0.2365172928118744,0.1328798310734488,0.19763436781924226,0.006410947077927876,0.2322284738169003,0.1308794000781818,0.13231162264558144,0.2496039876279456,0.2744341128779269,0.06484543790701938,0.1758069570141738,0.3561292519288202,0.1718860440634149,0.05769653583897735,0.3467010322295646
1639557744.852,0.36143806672012757,0.26924860555476554,0.28159065231310776,0.35356839261472994,0.12055380156312334,0.05805077092054867,0.057932154955113016,0.05701778456744099,0.05935339723173998,0.22470783087478904,0.34704900437928954,0.12677969264028385,0.05562289881143783,0.3803003169235756,0.19942648388571077,0.0563878044716075,0.046408158021602836,0.24870325715419925,0.1331595887308748,0.3809499601504662,0.24721509844759787,0.35712914045268424,0.35416263095993145,0.12860369692969711,0.15749282058650488,0.2354716754354894,0.1328918425437207,0.18341772207848256,0.006644435104560364,0.23628454109947541,0.13074140776881488,0.13155725938948892,0.24812343498111167,0.26941869235972343,0.06511698545644669,0.1642872587166619,0.3561517008780464,0.15789617428624425,0.054478947393240225,0.38379027668091076
1639557759.95,0.36143806672012757,0.26924860555476554,0.28159065231310776,0.35356839261472994,0.12055380156312334,0.05805077092054867,0.057932154955113016,0.05701778456744099,0.05935339723173998,0.22470783087478904,0.34704900437928954,0.12677969264028385,0.05562289881143783,0.3803003169235756,0.19942648388571077,0.0563878044716075,0.046408158021602836,0.24870325715419925,0.1331595887308748,0.3809499601504662,0.24721509844759787,0.35712914045268424,0.35416263095993145,0.12860369692969711,0.15749282058650488,0.2354716754354894,0.1328918425437207,0.18341772207848256,0.006644435104560364,0.23628454109947541,0.13074140776881488,0.13155725938948892,0.24812343498111167,0.26941869235972343,0.06511698545644669,0.1642872587166619,0.3561517008780464,0.15789617428624425,0.054478947393240225,0.38379027668091076
