"Time","pod:frontend-w4-6646bc856b-vh5hn_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-kmkqz_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-jskxp_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-nfmdz_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6q42k_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-dgs7t_service:productcatalogservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-4wchh_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-xd2h6_service:recommendationservice_node:worker--3","pod:productcatalogservice-w1-56c4dd84bf-4h8p9_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-dbn6m_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-x8qkb_service:recommendationservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-zq2k4_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-2ts2z_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w4-6855bd669b-w54nd_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-7gvbr_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-jvqwl_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-d92wx_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-ncgpv_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-nnvtm_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-2jsxj_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-xppqm_service:cartservice_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-jlp5v_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-g445x_service:productcatalogservice_node:worker--3","pod:currencyservice-w4-649d8c7669-j9cpv_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-z4xdk_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-x8ql9_service:frontend_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-tcmln_service:frontend_node:worker--3","pod:frontend-w1-599b6846df-pfgq2_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-fmzxd_service:redis-cart_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-9gdhg_service:currencyservice_node:worker--2.novalocal","pod:frontend-w4-6646bc856b-5lghd_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-jqf8g_service:adservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-v5pnc_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-jxqhl_service:cartservice_node:worker--3","pod:currencyservice-w4-649d8c7669-st57x_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-2l745_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-vkxkr_service:productcatalogservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-7w774_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-vnsj6_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-62zr7_service:frontend_node:worker--4.novalocal"
1637891751.231,0.35090137185648274,0.32834995403400963,0.07429839684523114,0.1771895224037104,0.1403801353374658,0.13159456501632952,0.06507603553756147,0.061991283096492635,0.15426971072251688,0.07050650299259523,0.06887413711303284,0.375931921707914,0.16120750280543716,0.07703984368253222,0.36229117078751816,0.15712012820643556,0.3315958665868173,0.3355907188206018,0.050022735015584005,0.23169211227007153,0.2339053634203807,0.321202003188003,0.14513562419731,0.3958922896743642,0.3678841156787145,0.3269550783159391,0.32751788192301745,0.357703988792605,0.00416588451059506,0.3757139159119227,0.326011587667627,0.19624003700008175,0.37554089468811086,0.20700365369386603,0.4199812337949471,0.18696522422394002,0.15288318537708667,0.06983676449875993,0.06299560408075375,0.33137472975693966
1637891766.251,0.3806463354927778,0.3681764241579107,0.0827156098197041,0.19105306270281025,0.15448064465178235,0.14543738414548169,0.06975258664739545,0.07050352800922652,0.17348087302955323,0.07807320082617103,0.07463014768178573,0.4205725437352652,0.1782735522673003,0.09241080263938846,0.4078869003567315,0.17318130413814922,0.3729077917089167,0.3750719368929838,0.0556249944000279,0.27182516976510784,0.26127583551731204,0.361737319291751,0.16257947625091995,0.45191817217856123,0.424583153206981,0.36940807942132753,0.36839852769491255,0.4026038847248675,0.0040756398804459,0.4209778704144692,0.39267419488949007,0.21117614085325787,0.4203113888197466,0.2350852076298912,0.457329142374447,0.182991388130958,0.17199896961838004,0.07717739408493557,0.07021628360267415,0.3971907395077185
1637891781.28,0.3806463354927778,0.3681764241579107,0.0827156098197041,0.19105306270281025,0.15448064465178235,0.14543738414548169,0.06975258664739545,0.07050352800922652,0.17348087302955323,0.07807320082617103,0.07463014768178573,0.4205725437352652,0.1782735522673003,0.09241080263938846,0.4078869003567315,0.17318130413814922,0.3729077917089167,0.3750719368929838,0.0556249944000279,0.27182516976510784,0.26127583551731204,0.361737319291751,0.16257947625091995,0.45191817217856123,0.424583153206981,0.36940807942132753,0.36839852769491255,0.4026038847248675,0.0040756398804459,0.4209778704144692,0.39267419488949007,0.21117614085325787,0.4203113888197466,0.2350852076298912,0.457329142374447,0.182991388130958,0.17199896961838004,0.07717739408493557,0.07021628360267415,0.3971907395077185
1637891796.305,0.4156368847572639,0.3939937754116134,0.08168338320041307,0.20802174631101344,0.16848285735458932,0.1679658222618053,0.07455245452297643,0.0720198383864672,0.17855448070196298,0.08070387166628182,0.07801473231366385,0.4394890098796338,0.18241215401110566,0.09247931297623398,0.43960461376061366,0.18086757866878056,0.39785482058221944,0.4107665001875712,0.05624978114467978,0.2998141491003363,0.2780536028623406,0.3870009405465056,0.16971285985068746,0.46145819188697024,0.4804493616023646,0.39660623482751095,0.4065126654165475,0.4347708878637702,0.004030021128677239,0.441423818121505,0.420391592889602,0.22542317404750425,0.43861726782211163,0.24734654454722463,0.4886468986185645,0.20680208166130726,0.18275607510606232,0.07928876300782026,0.0737708312791914,0.39878080106075325
1637891811.349,0.4156368847572639,0.3939937754116134,0.08168338320041307,0.20802174631101344,0.16848285735458932,0.1679658222618053,0.07455245452297643,0.0720198383864672,0.17855448070196298,0.08070387166628182,0.07801473231366385,0.4394890098796338,0.18241215401110566,0.09247931297623398,0.43960461376061366,0.18086757866878056,0.39785482058221944,0.4107665001875712,0.05624978114467978,0.2998141491003363,0.2780536028623406,0.3870009405465056,0.16971285985068746,0.46145819188697024,0.4804493616023646,0.39660623482751095,0.4065126654165475,0.4347708878637702,0.004030021128677239,0.441423818121505,0.420391592889602,0.22542317404750425,0.43861726782211163,0.24734654454722463,0.4886468986185645,0.20680208166130726,0.18275607510606232,0.07928876300782026,0.0737708312791914,0.39878080106075325
1637891826.372,0.3973127150894764,0.39387258871570124,0.08189599517493423,0.20736835711340598,0.1562874968165555,0.15691021218795786,0.07155134559398851,0.07238460148884444,0.17877963206337585,0.08043139434038038,0.07819662888549198,0.439414729226329,0.18247639885610117,0.09342729995014715,0.44024114850101137,0.18102531993654147,0.3978761047688042,0.4108566762055429,0.05925069592242861,0.2860737725488642,0.27844104413735654,0.38761998444589074,0.16998360644053856,0.47815387605214066,0.4801902202808307,0.39637001095565383,0.40564457695371015,0.4357835677378302,0.003976758742344298,0.4414002359063683,0.4013230588705182,0.2255443441224413,0.4380878806878555,0.25671815573847195,0.4822486421006949,0.21113214914350323,0.1832727286536125,0.07973882564680787,0.07386436384361125,0.40495136388134567
1637891841.41,0.3973127150894764,0.39387258871570124,0.08189599517493423,0.20736835711340598,0.1562874968165555,0.15691021218795786,0.07155134559398851,0.07238460148884444,0.17877963206337585,0.08043139434038038,0.07819662888549198,0.439414729226329,0.18247639885610117,0.09342729995014715,0.44024114850101137,0.18102531993654147,0.3978761047688042,0.4108566762055429,0.05925069592242861,0.2860737725488642,0.27844104413735654,0.38761998444589074,0.16998360644053856,0.47815387605214066,0.4801902202808307,0.39637001095565383,0.40564457695371015,0.4357835677378302,0.003976758742344298,0.4414002359063683,0.4013230588705182,0.2255443441224413,0.4380878806878555,0.25671815573847195,0.4822486421006949,0.21113214914350323,0.1832727286536125,0.07973882564680787,0.07386436384361125,0.40495136388134567
1637891856.436,0.3994896598108778,0.39332012569473507,0.0813877417944272,0.1985434385120542,0.1686528715347885,0.16767499239939926,0.07390394508682468,0.07254832480420507,0.17947102599033823,0.07933760346427701,0.07822583536976238,0.43774589111092443,0.18164358435722505,0.09364416435400469,0.4408959357898665,0.18151815595380588,0.39753211435848185,0.4103319906714539,0.05901247576194872,0.2885033476876169,0.278199222625269,0.3873872492782866,0.16949187745993569,0.4606064339655552,0.4786904496684376,0.39678570670405966,0.4049496508317053,0.43717671293387256,0.00396112808404227,0.44034808785880325,0.41251022030498286,0.22672500369064444,0.43761297713929936,0.24846501922516495,0.4487023291410033,0.21664362012450583,0.18342696474852635,0.07977252345979986,0.07349649381745665,0.4195322825900003
1637891871.467,0.3994896598108778,0.39332012569473507,0.0813877417944272,0.1985434385120542,0.1686528715347885,0.16767499239939926,0.07390394508682468,0.07254832480420507,0.17947102599033823,0.07933760346427701,0.07822583536976238,0.43774589111092443,0.18164358435722505,0.09364416435400469,0.4408959357898665,0.18151815595380588,0.39753211435848185,0.4103319906714539,0.05901247576194872,0.2885033476876169,0.278199222625269,0.3873872492782866,0.16949187745993569,0.4606064339655552,0.4786904496684376,0.39678570670405966,0.4049496508317053,0.43717671293387256,0.00396112808404227,0.44034808785880325,0.41251022030498286,0.22672500369064444,0.43761297713929936,0.24846501922516495,0.4487023291410033,0.21664362012450583,0.18342696474852635,0.07977252345979986,0.07349649381745665,0.4195322825900003
1637891886.494,0.41162050121745075,0.3936880279931801,0.08150829007736143,0.1879880011363616,0.16472089181053573,0.16736902853864605,0.07123255112599149,0.07241012138165841,0.17930598978942971,0.07957427760858644,0.07887380725632852,0.43744623134274735,0.18137189779728752,0.08987308092316254,0.4400678370618675,0.18206335921690175,0.3978942360049373,0.41032200563111476,0.05592816426672026,0.2818332010983523,0.27881742559485606,0.3877209983586312,0.16882241137813134,0.4444383836539084,0.4685759880062009,0.3968205604510771,0.3968553974219726,0.43637134094856345,0.003971333250572574,0.4406590013613215,0.4208775385149763,0.22571060087114586,0.43815396540130624,0.2567722526598474,0.46735069170656723,0.19643654165382396,0.18284664156951302,0.07965231118499082,0.07370160827446709,0.411586088705836
1637891901.521,0.41162050121745075,0.3936880279931801,0.08150829007736143,0.1879880011363616,0.16472089181053573,0.16736902853864605,0.07123255112599149,0.07241012138165841,0.17930598978942971,0.07957427760858644,0.07887380725632852,0.43744623134274735,0.18137189779728752,0.08987308092316254,0.4400678370618675,0.18206335921690175,0.3978942360049373,0.41032200563111476,0.05592816426672026,0.2818332010983523,0.27881742559485606,0.3877209983586312,0.16882241137813134,0.4444383836539084,0.4685759880062009,0.3968205604510771,0.3968553974219726,0.43637134094856345,0.003971333250572574,0.4406590013613215,0.4208775385149763,0.22571060087114586,0.43815396540130624,0.2567722526598474,0.46735069170656723,0.19643654165382396,0.18284664156951302,0.07965231118499082,0.07370160827446709,0.411586088705836
1637891916.559,0.41804615696224673,0.3937801426193706,0.08242320646636972,0.2045749700900526,0.16714923235475296,0.16707185850756195,0.07292829150653563,0.0716765063547409,0.18080924228176534,0.0791520551062344,0.0792999886692734,0.43809189679979943,0.18100482312354665,0.09240892880482464,0.44098926902320135,0.18224807372355473,0.397728358074357,0.3731304888307003,0.05661135680334062,0.28235570216514105,0.28062903125078126,0.3868857228435908,0.1679070808996584,0.4650655524545143,0.5032384689141407,0.3966793123186072,0.39388455167525227,0.43687884753602185,0.004026972457522928,0.440431222773546,0.38173639560612094,0.22522328321443918,0.4376195452362484,0.25647451155627254,0.4840458504826365,0.2099394096311059,0.18338627989020306,0.0793744976128704,0.07383839296385006,0.40693601840736116
1637891931.596,0.41804615696224673,0.3937801426193706,0.08242320646636972,0.2045749700900526,0.16714923235475296,0.16707185850756195,0.07292829150653563,0.0716765063547409,0.18080924228176534,0.0791520551062344,0.0792999886692734,0.43809189679979943,0.18100482312354665,0.09240892880482464,0.44098926902320135,0.18224807372355473,0.397728358074357,0.3731304888307003,0.05661135680334062,0.28235570216514105,0.28062903125078126,0.3868857228435908,0.1679070808996584,0.4650655524545143,0.5032384689141407,0.3966793123186072,0.39388455167525227,0.43687884753602185,0.004026972457522928,0.440431222773546,0.38173639560612094,0.22522328321443918,0.4376195452362484,0.25647451155627254,0.4840458504826365,0.2099394096311059,0.18338627989020306,0.0793744976128704,0.07383839296385006,0.40693601840736116
