"Time","pod:currencyservice-w2-cd78b8fd6-wp7xj_service:currencyservice_node:worker--2.novalocal","pod:cartservice-w3-59ff89795c-gtttv_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-ktrrs_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-6f8d8654c5-ptvfm_service:currencyservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-b9vd5_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w1-5d9b8d854-lncvn_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w4-8ddd87c7b-68dpg_service:frontend_node:worker--4","pod:productcatalogservice-w4-8649bb655b-nkr44_service:productcatalogservice_node:worker--4","pod:cartservice-w1-6d5d8bb6bc-ngdd2_service:cartservice_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-db6kz_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5c774597c5-vbf8r_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-66565874fb-jfbcq_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-8597bb459d-4nrcf_service:recommendationservice_node:worker--4","pod:recommendationservice-w1-6855bd669b-lljqc_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w1-5fdf77f88c-rhxvj_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-599b6846df-jhcdq_service:frontend_node:worker--2.novalocal","pod:redis-cart-w3-84485f8b85-vbdwm_service:redis-cart_node:worker--3.novalocal","pod:frontend-w4-8ddd87c7b-xnqlq_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-7j8l6_service:recommendationservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-mkbg2_service:recommendationservice_node:worker--4","pod:currencyservice-w1-649d8c7669-8w85p_service:currencyservice_node:worker--1.novalocal","pod:frontend-w2-599b6846df-7dnzx_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-brgs6_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-ml6t6_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-9f97cf96-wnkgq_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-gnjzj_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-jzfjs_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-rr2wk_service:currencyservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-mkhrm_service:productcatalogservice_node:worker--4","pod:adservice-w1-76766bdfb6-c5fvj_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-784f2_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-cd78b8fd6-npfvb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-jpbkr_service:frontend_node:worker--3.novalocal","pod:currencyservice-w4-656689488c-hh2pz_service:currencyservice_node:worker--4","pod:frontend-w4-8ddd87c7b-7xcxn_service:frontend_node:worker--4","pod:frontend-w2-599b6846df-7b8qh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-shzwd_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-qrhbv_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-777d8d5dcb-64ssx_service:frontend_node:worker--3.novalocal","pod:frontend-w1-6646bc856b-fpfvf_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-w7mb9_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-jtqjz_service:frontend_node:worker--1.novalocal"
1638812949.79,0.46380551509442386,0.26061745353784793,0.5032970688195406,0.5073855509097187,0.04255472144330126,0.1572284804241207,0.5004816559037146,0.12167388478186439,0.26177676754084994,0.051518695269029455,0.04005852154470168,0.14587798415194406,0.03777432747537516,0.048897474657110654,0.0037255493703290043,0.4950131771727454,0.02671934097384373,0.5005550774941334,0.03862822672859455,0.039374562850159375,0.5269861417054167,0.5097569711599537,0.1330749238566706,0.041538828354132015,0.3308291046269434,0.14906552181910418,0.042477058298503505,0.44279466739545453,0.12031854618881213,0.31503277502695237,0.5172653744368751,0.4703838868889878,0.5241841158769226,0.4303627425101924,0.48265466032711346,0.5094371247540649,0.12580169265924537,0.040319106060674376,0.5267764521681435,0.42834109141299775,0.17728157847459072,0.48828822840532293
1638812964.834,0.5169406737518404,0.28990227584954975,0.5615985126037975,0.5666490176623528,0.04472898068681053,0.1845550153407111,0.5539490722388998,0.14097795620282952,0.2673071190295649,0.0558373318290192,0.04198230530198983,0.16134903590439956,0.041534646278914705,0.04889664964365703,0.003489753553806304,0.5557720928151624,0.029434206252737877,0.5705759979868992,0.04204806854157833,0.04230763264487518,0.5955368888647916,0.5736258353144772,0.1419948037539928,0.043956585111228255,0.3535504121862516,0.1617194327059014,0.04681983534321012,0.509634646993586,0.1348573419383782,0.32922683791269913,0.5844237093810416,0.5291370058279543,0.5884722024972298,0.4915426064296089,0.5467951926756939,0.5744641519731534,0.14394699818864498,0.042435604091333456,0.5925493499871181,0.4789116571800001,0.17019779405625493,0.5634338547816433
1638812979.911,0.5169406737518404,0.28990227584954975,0.5615985126037975,0.5666490176623528,0.04472898068681053,0.1845550153407111,0.5539490722388998,0.14097795620282952,0.2673071190295649,0.0558373318290192,0.04198230530198983,0.16134903590439956,0.041534646278914705,0.04889664964365703,0.003489753553806304,0.5557720928151624,0.029434206252737877,0.5705759979868992,0.04204806854157833,0.04230763264487518,0.5955368888647916,0.5736258353144772,0.1419948037539928,0.043956585111228255,0.3535504121862516,0.1617194327059014,0.04681983534321012,0.509634646993586,0.1348573419383782,0.32922683791269913,0.5844237093810416,0.5291370058279543,0.5884722024972298,0.4915426064296089,0.5467951926756939,0.5744641519731534,0.14394699818864498,0.042435604091333456,0.5925493499871181,0.4789116571800001,0.17019779405625493,0.5634338547816433
1638812994.923,0.5364573997358353,0.29524985163331363,0.5781225742831931,0.5852599049495721,0.044801889353248386,0.1857449188390338,0.5602263631694357,0.14220303758107858,0.27509120860190905,0.05699619131943431,0.04207517279343682,0.16188729595318851,0.03937164452597136,0.05271122537147476,0.003534791520249828,0.5838936655207301,0.02953100499219535,0.5968535311688592,0.04248631942602096,0.04218119065508111,0.6616169786552331,0.5974915572254138,0.14661608609525603,0.04391801227877467,0.3390271074763903,0.1625330202787787,0.04687095733735366,0.5253871573272879,0.14228449855823055,0.3121219650906044,0.6124217456898555,0.5407353912089241,0.6192085805151363,0.5245442179480415,0.5510624018626329,0.6000453205487374,0.1455808263395929,0.042215356009476436,0.6200240901298189,0.5304658791553458,0.18307367726871504,0.5429858603580869
1638813009.954,0.5364573997358353,0.29524985163331363,0.5781225742831931,0.5852599049495721,0.044801889353248386,0.1857449188390338,0.5602263631694357,0.14220303758107858,0.27509120860190905,0.05699619131943431,0.04207517279343682,0.16188729595318851,0.03937164452597136,0.05271122537147476,0.003534791520249828,0.5838936655207301,0.02953100499219535,0.5968535311688592,0.04248631942602096,0.04218119065508111,0.6616169786552331,0.5974915572254138,0.14661608609525603,0.04391801227877467,0.3390271074763903,0.1625330202787787,0.04687095733735366,0.5253871573272879,0.14228449855823055,0.3121219650906044,0.6124217456898555,0.5407353912089241,0.6192085805151363,0.5245442179480415,0.5510624018626329,0.6000453205487374,0.1455808263395929,0.042215356009476436,0.6200240901298189,0.5304658791553458,0.18307367726871504,0.5429858603580869
1638813025.008,0.5388985360579414,0.2963107024396679,0.5815805026327229,0.5863194081469484,0.04511966009624607,0.18892540762684046,0.5862040119468179,0.14249593882553965,0.29408612684736535,0.05818173900448215,0.04221909518165476,0.16115337415089195,0.041150733096537696,0.050338751793671525,0.0036507926660685366,0.5859399916061279,0.029857402953104406,0.5706077387769461,0.042539725541409806,0.042004351468835896,0.6611129376138003,0.6005085688939863,0.14754510364586695,0.04392054700645603,0.32822296797320116,0.16201580294120066,0.04677502795755001,0.5074422333121441,0.14276950648415893,0.3037445222511266,0.6136584678068709,0.5435472755682242,0.6216057731637911,0.5249472595542336,0.5810800350742382,0.6015495494524078,0.14680616513700606,0.04290704417854122,0.6217829682447068,0.5090978450594047,0.19460203758630673,0.5571615085601824
1638813040.033,0.5388985360579414,0.2963107024396679,0.5815805026327229,0.5863194081469484,0.04511966009624607,0.18892540762684046,0.5862040119468179,0.14249593882553965,0.29408612684736535,0.05818173900448215,0.04221909518165476,0.16115337415089195,0.041150733096537696,0.050338751793671525,0.0036507926660685366,0.5859399916061279,0.029857402953104406,0.5706077387769461,0.042539725541409806,0.042004351468835896,0.6611129376138003,0.6005085688939863,0.14754510364586695,0.04392054700645603,0.32822296797320116,0.16201580294120066,0.04677502795755001,0.5074422333121441,0.14276950648415893,0.3037445222511266,0.6136584678068709,0.5435472755682242,0.6216057731637911,0.5249472595542336,0.5810800350742382,0.6015495494524078,0.14680616513700606,0.04290704417854122,0.6217829682447068,0.5090978450594047,0.19460203758630673,0.5571615085601824
1638813055.056,0.5389679528300888,0.29826705486072175,0.5838413475600636,0.5873658455737472,0.04526129582796169,0.17696997383599603,0.5851054215086385,0.13898993536786908,0.2997968312252005,0.053009297485915305,0.04209610469695732,0.16160325028107608,0.041293371682405794,0.052155900092623095,0.003795931453039106,0.5873513398302498,0.030133924707309093,0.5813145846471475,0.04298135137932982,0.04191045433302977,0.6326927516591064,0.600427498676808,0.14727601104485194,0.04352098781418172,0.3186376748707031,0.16270140287812437,0.04722606811136556,0.5262694500544638,0.1426721622530001,0.3193209301344765,0.5969675550468945,0.5436723398141718,0.6223626391468114,0.5256883605978847,0.5811964772683038,0.602454598808035,0.14695110757386376,0.042732917798088396,0.6229781643519379,0.5635237225979677,0.1824410641424891,0.5851355574757552
1638813070.09,0.5389679528300888,0.29826705486072175,0.5838413475600636,0.5873658455737472,0.04526129582796169,0.17696997383599603,0.5851054215086385,0.13898993536786908,0.2997968312252005,0.053009297485915305,0.04209610469695732,0.16160325028107608,0.041293371682405794,0.052155900092623095,0.003795931453039106,0.5873513398302498,0.030133924707309093,0.5813145846471475,0.04298135137932982,0.04191045433302977,0.6326927516591064,0.600427498676808,0.14727601104485194,0.04352098781418172,0.3186376748707031,0.16270140287812437,0.04722606811136556,0.5262694500544638,0.1426721622530001,0.3193209301344765,0.5969675550468945,0.5436723398141718,0.6223626391468114,0.5256883605978847,0.5811964772683038,0.602454598808035,0.14695110757386376,0.042732917798088396,0.6229781643519379,0.5635237225979677,0.1824410641424891,0.5851355574757552
1638813085.118,0.53877255543009,0.2995133729425495,0.5841990978360382,0.588194855187079,0.045291493140632064,0.18185586196234244,0.5851887452388966,0.14259382308097562,0.29898886542826275,0.05242724611045737,0.042561558138784386,0.16145023757572752,0.039616397392005426,0.05002984943478475,0.003693741019485216,0.5881931693201833,0.030004980767399075,0.5653377064248324,0.042739459285600856,0.04189587360167833,0.6624489571561898,0.5998554453445468,0.14640565825349913,0.0428770817105584,0.31596767486015465,0.1637617051035561,0.04691723636694059,0.5058911702353276,0.14266646436945007,0.29667517658912024,0.6382136691714275,0.5419431598142842,0.6227627062986948,0.5265404420091656,0.5795869129336375,0.6021488190684835,0.14595304754433563,0.04264446077459351,0.6218973913419027,0.5544723903738897,0.18630420329620861,0.5591260829732354
1638813100.151,0.53877255543009,0.2995133729425495,0.5841990978360382,0.588194855187079,0.045291493140632064,0.18185586196234244,0.5851887452388966,0.14259382308097562,0.29898886542826275,0.05242724611045737,0.042561558138784386,0.16145023757572752,0.039616397392005426,0.05002984943478475,0.003693741019485216,0.5881931693201833,0.030004980767399075,0.5653377064248324,0.042739459285600856,0.04189587360167833,0.6624489571561898,0.5998554453445468,0.14640565825349913,0.0428770817105584,0.31596767486015465,0.1637617051035561,0.04691723636694059,0.5058911702353276,0.14266646436945007,0.29667517658912024,0.6382136691714275,0.5419431598142842,0.6227627062986948,0.5265404420091656,0.5795869129336375,0.6021488190684835,0.14595304754433563,0.04264446077459351,0.6218973913419027,0.5544723903738897,0.18630420329620861,0.5591260829732354
1638813115.185,0.5390746651791494,0.2987155166729073,0.584713295944925,0.5877738402488861,0.04626587883130498,0.1814968385330336,0.5300669414130376,0.14203861003676488,0.29899783218221615,0.05497957988338571,0.042903977473985534,0.16223999649767162,0.040989674599089344,0.049099189813521474,0.0034648585236176045,0.5881124602706668,0.03007921367697946,0.5986611221257111,0.042562361780170525,0.04131789124023175,0.6362534963391037,0.6008383161129461,0.14670629261343981,0.042476731610023986,0.3153335768132137,0.16371327949607964,0.046996299730460114,0.5045125426039152,0.14233273779765335,0.3038856229414753,0.6453594432098285,0.541596288206612,0.6225063059031058,0.5274465816857866,0.5287052246795183,0.6015582371912048,0.14570106412250272,0.042832240681782284,0.6230939015005674,0.5193253848052782,0.19632837803562947,0.5536592480770441
1638813130.22,0.5390746651791494,0.2987155166729073,0.584713295944925,0.5877738402488861,0.04626587883130498,0.1814968385330336,0.5300669414130376,0.14203861003676488,0.29899783218221615,0.05497957988338571,0.042903977473985534,0.16223999649767162,0.040989674599089344,0.049099189813521474,0.0034648585236176045,0.5881124602706668,0.03007921367697946,0.5986611221257111,0.042562361780170525,0.04131789124023175,0.6362534963391037,0.6008383161129461,0.14670629261343981,0.042476731610023986,0.3153335768132137,0.16371327949607964,0.046996299730460114,0.5045125426039152,0.14233273779765335,0.3038856229414753,0.6453594432098285,0.541596288206612,0.6225063059031058,0.5274465816857866,0.5287052246795183,0.6015582371912048,0.14570106412250272,0.042832240681782284,0.6230939015005674,0.5193253848052782,0.19632837803562947,0.5536592480770441
1638813145.246,0.5391561287747247,0.29928022312405844,0.5851484529801687,0.5883963843305487,0.04642905816592538,0.19072565969542976,0.5845156372501348,0.14156732920948834,0.298420339814771,0.053791919133594546,0.04261831113502858,0.1624940489303301,0.041902595932496706,0.0505068941229487,0.0037937505498685407,0.588812812671653,0.029985076011993256,0.5980330346308497,0.042476757013087105,0.03968580345793085,0.646406991275273,0.6008660281494766,0.14680640026502467,0.042317054085903014,0.31307766864848546,0.16338901320495086,0.0466418884823026,0.506352952366431,0.13590155399548176,0.30344730187776314,0.6480694839331784,0.5410361045034733,0.622164663101444,0.5258525728512945,0.5787477287100994,0.6027534439085902,0.14567724960099762,0.04325525575184856,0.6254159310388905,0.5225894788179983,0.19305232867070893,0.5506223155001974
1638813160.283,0.5391561287747247,0.29928022312405844,0.5851484529801687,0.5883963843305487,0.04642905816592538,0.19072565969542976,0.5845156372501348,0.14156732920948834,0.298420339814771,0.053791919133594546,0.04261831113502858,0.1624940489303301,0.041902595932496706,0.0505068941229487,0.0037937505498685407,0.588812812671653,0.029985076011993256,0.5980330346308497,0.042476757013087105,0.03968580345793085,0.646406991275273,0.6008660281494766,0.14680640026502467,0.042317054085903014,0.31307766864848546,0.16338901320495086,0.0466418884823026,0.506352952366431,0.13590155399548176,0.30344730187776314,0.6480694839331784,0.5410361045034733,0.622164663101444,0.5258525728512945,0.5787477287100994,0.6027534439085902,0.14567724960099762,0.04325525575184856,0.6254159310388905,0.5225894788179983,0.19305232867070893,0.5506223155001974
1638813175.322,0.5387198903128707,0.2992380063170932,0.5855853469965986,0.5880084787710154,0.04649228474900276,0.18736941773099147,0.5589272410446595,0.1414165964412372,0.2879576769134657,0.055789413902400206,0.042626111441596407,0.16278292614524212,0.03974672133761842,0.053537268551702495,0.0037288811983222135,0.5899622319463631,0.030174341717174875,0.5996511916754977,0.04094638834482385,0.0404622884263835,0.6646055927781936,0.6005284891409397,0.1464118971440098,0.04275551031398314,0.3135202486595451,0.1636599661146083,0.046497541013761134,0.5250413547671653,0.1420048925326634,0.28610610198630193,0.6633610732900481,0.5409023164501321,0.619264087114403,0.5135663035560346,0.581056990805502,0.6029438878613225,0.14553287953410096,0.0430252715523459,0.6248680818743115,0.512065677977068,0.19708954604700754,0.594364311389029
1638813190.368,0.5387198903128707,0.2992380063170932,0.5855853469965986,0.5880084787710154,0.04649228474900276,0.18736941773099147,0.5589272410446595,0.1414165964412372,0.2879576769134657,0.055789413902400206,0.042626111441596407,0.16278292614524212,0.03974672133761842,0.053537268551702495,0.0037288811983222135,0.5899622319463631,0.030174341717174875,0.5996511916754977,0.04094638834482385,0.0404622884263835,0.6646055927781936,0.6005284891409397,0.1464118971440098,0.04275551031398314,0.3135202486595451,0.1636599661146083,0.046497541013761134,0.5250413547671653,0.1420048925326634,0.28610610198630193,0.6633610732900481,0.5409023164501321,0.619264087114403,0.5135663035560346,0.581056990805502,0.6029438878613225,0.14553287953410096,0.0430252715523459,0.6248680818743115,0.512065677977068,0.19708954604700754,0.594364311389029
