"Time","pod:currencyservice-w4-649d8c7669-8rsqr_service:currencyservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-pds28_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-rp88t_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-lkmfk_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-5pl7d_service:frontend_node:worker--3","pod:frontend-w3-8ddd87c7b-m6hcc_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-q8t4z_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-58b8q_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-rstg9_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-wmcrj_service:currencyservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-v49j4_service:frontend_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-w5rt5_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-l8qsz_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-l45zh_service:recommendationservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-wnl2j_service:recommendationservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-4xf7q_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-5d9b8d854-7t9p6_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-lq2hw_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-w4bxq_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-r22xl_service:productcatalogservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-xqm67_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-gmstm_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-8x8nm_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-mcj6k_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-76hxg_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-6bmbf_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-5rksl_service:frontend_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-m6vtq_service:productcatalogservice_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-fdlhj_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-jfps9_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-sw7zw_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-frqsb_service:currencyservice_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal"
1636049790.393,0.3057307111225953,0.04584520481753262,0.019973876776007236,0.13846297805531388,0.5525606896282597,0.26701245972746424,0.2520010368696043,0.5704512375535101,0.5429354387294593,0.2600111651236255,0.5128920974738538,0.19836505535808568,0.3066983268334041,0.5593883539489749,0.0034661422093532875,0.5836100536617312,0.18058537419836707,0.015238907680753496,0.1459164975511908,0.14756574106896037,0.1489308950744252,0.29576174913966935,0.2132517908105659,0.19010095000405486,0.3064012790760416,0.2591440185519666,0.14460412884764964,0.1808803362104251,0.15844930795988776,0.17676931864104664,0.5477649503237001,0.2557808694719844,0.257149688805067,0.2699077787818206,0.30680227273129457,0.5811186516165813,0.14519672553662616,0.31504387634247094,0.15838948445714168,0.2909663528381067,0.2942281572519438,0.1805077571471022,0.2570760182510108,0.17277062651822264
1636049805.429,0.3057307111225953,0.04584520481753262,0.019973876776007236,0.13846297805531388,0.5525606896282597,0.26701245972746424,0.2520010368696043,0.5704512375535101,0.5429354387294593,0.2600111651236255,0.5128920974738538,0.19836505535808568,0.3066983268334041,0.5593883539489749,0.0034661422093532875,0.5836100536617312,0.18058537419836707,0.015238907680753496,0.1459164975511908,0.14756574106896037,0.1489308950744252,0.29576174913966935,0.2132517908105659,0.19010095000405486,0.3064012790760416,0.2591440185519666,0.14460412884764964,0.1808803362104251,0.15844930795988776,0.17676931864104664,0.5477649503237001,0.2557808694719844,0.257149688805067,0.2699077787818206,0.30680227273129457,0.5811186516165813,0.14519672553662616,0.31504387634247094,0.15838948445714168,0.2909663528381067,0.2942281572519438,0.1805077571471022,0.2570760182510108,0.17277062651822264
1636049820.517,0.3210262985341823,0.044676862511617635,0.021844553791967387,0.14992401713449044,0.6178470244183303,0.2940820218543725,0.27969927715461607,0.6380167442902499,0.6102636451647335,0.2968364573543802,0.5864311756751338,0.20362576991469453,0.34742702373840084,0.6253213958198864,0.003333577131483117,0.6502423215208479,0.19268401819893016,0.015663207722514165,0.16410607502618213,0.16595350687362143,0.16199387537161558,0.33791619783927707,0.21404678321620718,0.20360079738789766,0.32695439983401947,0.2962141541172519,0.15907425736842573,0.18755011300383695,0.1800053486410196,0.18978928771442866,0.6133433591175798,0.2749608538558852,0.275510428740403,0.2923715352679398,0.3260671935199862,0.6489433047757595,0.15152620550292473,0.33855913423210665,0.17513584180483127,0.31985201560173804,0.32063302937050153,0.1941700468824632,0.2834114380357049,0.17574177469996569
1636049835.563,0.3210262985341823,0.044676862511617635,0.021844553791967387,0.14992401713449044,0.6178470244183303,0.2940820218543725,0.27969927715461607,0.6380167442902499,0.6102636451647335,0.2968364573543802,0.5864311756751338,0.20362576991469453,0.34742702373840084,0.6253213958198864,0.003333577131483117,0.6502423215208479,0.19268401819893016,0.015663207722514165,0.16410607502618213,0.16595350687362143,0.16199387537161558,0.33791619783927707,0.21404678321620718,0.20360079738789766,0.32695439983401947,0.2962141541172519,0.15907425736842573,0.18755011300383695,0.1800053486410196,0.18978928771442866,0.6133433591175798,0.2749608538558852,0.275510428740403,0.2923715352679398,0.3260671935199862,0.6489433047757595,0.15152620550292473,0.33855913423210665,0.17513584180483127,0.31985201560173804,0.32063302937050153,0.1941700468824632,0.2834114380357049,0.17574177469996569
1636049850.697,0.3284053124126811,0.044872291280308084,0.02029821597015795,0.14943398574764227,0.6219605504694026,0.29369262783570416,0.2691432921943106,0.6465257040910616,0.6206013046107586,0.2857960336264107,0.5986118172433548,0.20765360798303864,0.34032829897180095,0.6282464675474997,0.003332077635448327,0.6572551775913607,0.19255465349522266,0.015454659759000011,0.16535393166809081,0.16114855024462224,0.1612823799393897,0.34012189900587786,0.20922941493869796,0.20371000671384268,0.32711938463403667,0.2851978809282725,0.16009940118800986,0.1882315513627391,0.1787017107390113,0.17596463870109696,0.6143544297004916,0.27435666383275453,0.27464598385825095,0.2926927925526438,0.324658609544463,0.6553121785834656,0.14713238728895578,0.3239070378784734,0.17460231524238218,0.31996990862762226,0.32061914502872324,0.1938256290647104,0.28047607803779384,0.1902443368083796
1636049865.761,0.3284053124126811,0.044872291280308084,0.02029821597015795,0.14943398574764227,0.6219605504694026,0.29369262783570416,0.2691432921943106,0.6465257040910616,0.6206013046107586,0.2857960336264107,0.5986118172433548,0.20765360798303864,0.34032829897180095,0.6282464675474997,0.003332077635448327,0.6572551775913607,0.19255465349522266,0.015454659759000011,0.16535393166809081,0.16114855024462224,0.1612823799393897,0.34012189900587786,0.20922941493869796,0.20371000671384268,0.32711938463403667,0.2851978809282725,0.16009940118800986,0.1882315513627391,0.1787017107390113,0.17596463870109696,0.6143544297004916,0.27435666383275453,0.27464598385825095,0.2926927925526438,0.324658609544463,0.6553121785834656,0.14713238728895578,0.3239070378784734,0.17460231524238218,0.31996990862762226,0.32061914502872324,0.1938256290647104,0.28047607803779384,0.1902443368083796
1636049880.811,0.3347392754091302,0.04347314964993748,0.021732860962720667,0.15042586512529105,0.6229097402097094,0.2945780525840216,0.2721456507880349,0.6467095681918846,0.6215135885882663,0.29762584664594,0.6078611114395006,0.21537675251129912,0.3394847394529259,0.6292745282608088,0.0033295402857980785,0.6561547516367316,0.19350765256748273,0.015396882379226392,0.1592462298875547,0.16621994444792532,0.16211383082126646,0.3277065482309048,0.20854476666493849,0.20407258011628493,0.32749238726494967,0.2857029864804017,0.16018051025062663,0.1875120023631222,0.1720459021285069,0.16433669738884538,0.6412707582146854,0.274834098289637,0.27473542440527293,0.29318890057094715,0.32477639951907755,0.65613277094305,0.15309626968157058,0.3196045593562349,0.17520493001201265,0.3215495771389253,0.32063577843541086,0.19365139818795313,0.28097270170434985,0.18515803537438244
1636049895.828,0.3347392754091302,0.04347314964993748,0.021732860962720667,0.15042586512529105,0.6229097402097094,0.2945780525840216,0.2721456507880349,0.6467095681918846,0.6215135885882663,0.29762584664594,0.6078611114395006,0.21537675251129912,0.3394847394529259,0.6292745282608088,0.0033295402857980785,0.6561547516367316,0.19350765256748273,0.015396882379226392,0.1592462298875547,0.16621994444792532,0.16211383082126646,0.3277065482309048,0.20854476666493849,0.20407258011628493,0.32749238726494967,0.2857029864804017,0.16018051025062663,0.1875120023631222,0.1720459021285069,0.16433669738884538,0.6412707582146854,0.274834098289637,0.27473542440527293,0.29318890057094715,0.32477639951907755,0.65613277094305,0.15309626968157058,0.3196045593562349,0.17520493001201265,0.3215495771389253,0.32063577843541086,0.19365139818795313,0.28097270170434985,0.18515803537438244
1636049910.872,0.3349534526106387,0.04614165819630475,0.021436461995125212,0.150397769481941,0.6232353039231564,0.2950513517427905,0.28047290877393694,0.6468424409491058,0.6230236692420792,0.29855886189175496,0.6129069556535733,0.22406744225153244,0.3482989287879674,0.6288581939758708,0.003383066786154798,0.6572279613903356,0.1939373221305808,0.01563976745527702,0.16898011717925626,0.15395622052349456,0.1632627636827173,0.3420850984200213,0.21682819068211268,0.2032538840122074,0.3272003974785551,0.29867160972374646,0.15995598241493308,0.187940130278872,0.18040599944418345,0.17240763613387394,0.6543463039482875,0.2747702042565229,0.27531509736714216,0.29316428257405314,0.32488260339579084,0.6559919768297606,0.15307430984518045,0.31975357096691925,0.1754228555804664,0.32266616392538194,0.32051300952346906,0.19453761324785623,0.2704381668231617,0.19329004627121588
1636049925.915,0.3349534526106387,0.04614165819630475,0.021436461995125212,0.150397769481941,0.6232353039231564,0.2950513517427905,0.28047290877393694,0.6468424409491058,0.6230236692420792,0.29855886189175496,0.6129069556535733,0.22406744225153244,0.3482989287879674,0.6288581939758708,0.003383066786154798,0.6572279613903356,0.1939373221305808,0.01563976745527702,0.16898011717925626,0.15395622052349456,0.1632627636827173,0.3420850984200213,0.21682819068211268,0.2032538840122074,0.3272003974785551,0.29867160972374646,0.15995598241493308,0.187940130278872,0.18040599944418345,0.17240763613387394,0.6543463039482875,0.2747702042565229,0.27531509736714216,0.29316428257405314,0.32488260339579084,0.6559919768297606,0.15307430984518045,0.31975357096691925,0.1754228555804664,0.32266616392538194,0.32051300952346906,0.19453761324785623,0.2704381668231617,0.19329004627121588
