"Time","pod:cartservice-w1-86744bdcbd-2kw2f_service:cartservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-9j9qs_service:frontend_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-r6kld_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-dgcvc_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-g8n72_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-2nvgp_service:frontend_node:worker--3","pod:productcatalogservice-w2-66565874fb-c9mxv_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-fljbz_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-cgfwx_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-zm6x4_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-cj6t5_service:frontend_node:worker--1.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w4-6d5d8bb6bc-hpb7n_service:cartservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-sh2cf_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-2v52t_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-8vtg8_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-snpsz_service:frontend_node:worker--3","pod:adservice-w1-5c67ddfffc-q8vfj_service:adservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-hdbf5_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-pbzg4_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-9ptf5_service:cartservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-n896s_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-5xt4h_service:recommendationservice_node:worker--3","pod:adservice-w4-76766bdfb6-rzgpw_service:adservice_node:worker--4.novalocal","pod:recommendationservice-w1-5c774597c5-g2s4k_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-rvm48_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w3-856bd974f7-s55ds_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-lnn9g_service:currencyservice_node:worker--3","pod:currencyservice-w3-656689488c-tkfkn_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-d94ph_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-9vjgt_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-9c44m_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w2-9f97cf96-472sd_service:adservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-wb5xl_service:currencyservice_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-mrhf4_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-5t77l_service:frontend_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-bhspn_service:currencyservice_node:worker--1.novalocal","pod:adservice-w3-754d7d8cd4-bl644_service:adservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-f76h8_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-j9zqr_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-f7dpb_service:frontend_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal"
1636058891.506,0.15764109117452624,0.5123635687109346,0.31072228054602363,0.5472530039022632,0.16105270707833563,0.5306760494648094,0.2703744495193632,0.12809709198082198,0.2829514228226614,0.1802874611662924,0.507544882630625,0.011463612967754076,0.16047467743757554,0.272595607192255,0.1769786344402746,0.16415794222917957,0.5077551424829856,0.1340331756520706,0.24293882602371852,0.24235179815223074,0.019889120557073578,0.18749284958156898,0.5484997389405776,0.12874211444052733,0.1561992054666329,0.1322061359827858,0.2679568228500817,0.159327382494592,0.25610067362693434,0.25303787893953555,0.25121815497514266,0.25413618472326294,0.13054905463070782,0.1706184302405956,0.3077367062009443,0.02502638309265465,0.30369468476395833,0.5229873369630699,0.2613728459828608,0.1271868451579894,0.22723364587028838,0.23868782597636676,0.5545050650108758,0.02508511542694673
1636058906.537,0.17766280001532575,0.5784856976830777,0.3441421546950222,0.6132513859033749,0.17857075782690196,0.6007359637294581,0.30189338495485846,0.14268668007183075,0.3618747026259811,0.20687562318099995,0.570487885952129,0.01232238828265166,0.18197161175521265,0.29586245732825855,0.1941051114194266,0.1793393688146908,0.5761474974103529,0.14352561213388118,0.26790411730470126,0.2719042220766451,0.02195153567933483,0.21008984542874676,0.6149570942279933,0.14288263333138518,0.1659166052049882,0.14663018517251136,0.3012792146527642,0.18002907991757605,0.2826181627170878,0.2803633304482681,0.31862315284382225,0.2902572023169081,0.14528120570468966,0.18428955590992965,0.341247311533986,0.027031478843248594,0.3464096836055929,0.5763723573978901,0.2918537697046816,0.14299502316063278,0.26280504762274565,0.25979662410956966,0.601078043144187,0.025242943594893468
1636058921.558,0.17766280001532575,0.5784856976830777,0.3441421546950222,0.6132513859033749,0.17857075782690196,0.6007359637294581,0.30189338495485846,0.14268668007183075,0.3618747026259811,0.20687562318099995,0.570487885952129,0.01232238828265166,0.18197161175521265,0.29586245732825855,0.1941051114194266,0.1793393688146908,0.5761474974103529,0.14352561213388118,0.26790411730470126,0.2719042220766451,0.02195153567933483,0.21008984542874676,0.6149570942279933,0.14288263333138518,0.1659166052049882,0.14663018517251136,0.3012792146527642,0.18002907991757605,0.2826181627170878,0.2803633304482681,0.31862315284382225,0.2902572023169081,0.14528120570468966,0.18428955590992965,0.341247311533986,0.027031478843248594,0.3464096836055929,0.5763723573978901,0.2918537697046816,0.14299502316063278,0.26280504762274565,0.25979662410956966,0.601078043144187,0.025242943594893468
1636058936.666,0.17891129765420286,0.6053603888432849,0.3463726624283361,0.6427739863773458,0.17835101893512245,0.6295024206880853,0.30705240519369276,0.15153686890006351,0.37322470697641963,0.20114928509339955,0.5982111215216475,0.01414969871381016,0.1726464710109972,0.3251539410638571,0.19077024824315666,0.17829502405594264,0.5640319640002358,0.14784212919137749,0.2753680802145705,0.27621964488983236,0.02143374533492258,0.21111624797872597,0.6438157234328179,0.15006533578449072,0.18588234943039794,0.14658158823514505,0.30768912216506356,0.18469429752301755,0.293398913895102,0.29602430378168043,0.3189021680716086,0.29315826089020547,0.1476950602438383,0.18491798584189817,0.34561913612849804,0.026388624719176575,0.34306321891786096,0.6226759793190685,0.29581796826011253,0.1525032081109114,0.2773894102219226,0.276793334505695,0.583755289245,0.026272548963889152
1636058951.707,0.17891129765420286,0.6053603888432849,0.3463726624283361,0.6427739863773458,0.17835101893512245,0.6295024206880853,0.30705240519369276,0.15153686890006351,0.37322470697641963,0.20114928509339955,0.5982111215216475,0.01414969871381016,0.1726464710109972,0.3251539410638571,0.19077024824315666,0.17829502405594264,0.5640319640002358,0.14784212919137749,0.2753680802145705,0.27621964488983236,0.02143374533492258,0.21111624797872597,0.6438157234328179,0.15006533578449072,0.18588234943039794,0.14658158823514505,0.30768912216506356,0.18469429752301755,0.293398913895102,0.29602430378168043,0.3189021680716086,0.29315826089020547,0.1476950602438383,0.18491798584189817,0.34561913612849804,0.026388624719176575,0.34306321891786096,0.6226759793190685,0.29581796826011253,0.1525032081109114,0.2773894102219226,0.276793334505695,0.583755289245,0.026272548963889152
1636058966.725,0.17771458039884402,0.6065520419827052,0.34526762181627757,0.6421590055634281,0.17827762642613718,0.6308608354676148,0.30746607723700076,0.15359402864703534,0.3418172781950001,0.19603019444197736,0.5998660880758365,0.014654242236952261,0.17959301442330794,0.30367982629892487,0.19820829872949894,0.17909742473209941,0.6044914490207862,0.14742479631194216,0.27537895856800787,0.2765432259420004,0.020551887079579473,0.20918139002031502,0.6449423825417093,0.1458949548651008,0.17887000716818718,0.1459493108414764,0.3076339173043551,0.18516489119298546,0.28431027527682706,0.2964096672372807,0.30373051402051654,0.2925352627619945,0.1474670223484997,0.1851612369357996,0.3458330277011925,0.026129740389621847,0.3635063945495163,0.6508664526534422,0.2955511460957002,0.1490943377368304,0.2722642211847531,0.2769314013709498,0.6273734577716243,0.025359494687136618
1636058981.751,0.17771458039884402,0.6065520419827052,0.34526762181627757,0.6421590055634281,0.17827762642613718,0.6308608354676148,0.30746607723700076,0.15359402864703534,0.3418172781950001,0.19603019444197736,0.5998660880758365,0.014654242236952261,0.17959301442330794,0.30367982629892487,0.19820829872949894,0.17909742473209941,0.6044914490207862,0.14742479631194216,0.27537895856800787,0.2765432259420004,0.020551887079579473,0.20918139002031502,0.6449423825417093,0.1458949548651008,0.17887000716818718,0.1459493108414764,0.3076339173043551,0.18516489119298546,0.28431027527682706,0.2964096672372807,0.30373051402051654,0.2925352627619945,0.1474670223484997,0.1851612369357996,0.3458330277011925,0.026129740389621847,0.3635063945495163,0.6508664526534422,0.2955511460957002,0.1490943377368304,0.2722642211847531,0.2769314013709498,0.6273734577716243,0.025359494687136618
1636058996.772,0.17445334500310955,0.6072776384439914,0.3453893630256434,0.6432624426579754,0.17719476938174716,0.6320712667129583,0.30700044690482886,0.15477495235712585,0.3591924892464262,0.19964963616932282,0.6007067655701294,0.016231797296375514,0.19348134062823585,0.310914799676527,0.19051574422929313,0.17934231578379206,0.5654627341057872,0.1476143315674097,0.2751302865872592,0.27753073036268916,0.020267492283266467,0.20727204882201009,0.6464352047801492,0.15228694730279047,0.18217781625176943,0.14594558400970153,0.3083372865493859,0.17334183416668164,0.2959562470050327,0.2619325832790419,0.32171524219291425,0.29046735566265225,0.14753066609068063,0.18496773055639015,0.3459871315159261,0.025790955561421594,0.35637165846205965,0.6492074127278457,0.2954094172819549,0.15254838408616594,0.26391508405778746,0.2774294139873377,0.6636663036642225,0.026839062435789377
1636059011.788,0.17445334500310955,0.6072776384439914,0.3453893630256434,0.6432624426579754,0.17719476938174716,0.6320712667129583,0.30700044690482886,0.15477495235712585,0.3591924892464262,0.19964963616932282,0.6007067655701294,0.016231797296375514,0.19348134062823585,0.310914799676527,0.19051574422929313,0.17934231578379206,0.5654627341057872,0.1476143315674097,0.2751302865872592,0.27753073036268916,0.020267492283266467,0.20727204882201009,0.6464352047801492,0.15228694730279047,0.18217781625176943,0.14594558400970153,0.3083372865493859,0.17334183416668164,0.2959562470050327,0.2619325832790419,0.32171524219291425,0.29046735566265225,0.14753066609068063,0.18496773055639015,0.3459871315159261,0.025790955561421594,0.35637165846205965,0.6492074127278457,0.2954094172819549,0.15254838408616594,0.26391508405778746,0.2774294139873377,0.6636663036642225,0.026839062435789377
1636059026.811,0.17499355484153423,0.6066829433180159,0.34440141809961616,0.64199200309219,0.17656047189673105,0.6326406845606898,0.3066067964978518,0.15462655930735472,0.3451357693024254,0.20587221446066462,0.6007217784547432,0.016248449735992966,0.1969044222866438,0.30510068200437707,0.19102230591496955,0.17841728086766512,0.6056197874585502,0.1477671096969386,0.27528860179604336,0.2775220687408456,0.020366928503581516,0.2054715718837158,0.6467893983749983,0.1526946715210923,0.18399419478782614,0.146569819107471,0.3071748149398611,0.1815633687829486,0.2752138246626336,0.296480936259496,0.3210911293995495,0.29180255989323456,0.14706340814466828,0.1840881515534118,0.3452115570580586,0.025770259833106195,0.359341750311333,0.6597032111692187,0.2957659277341237,0.14735971621161786,0.28003367544695124,0.277711808661803,0.6727111038568734,0.027388812857656993
