"Time","pod:cartservice-w3-6d5d8bb6bc-rsvh6_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w1-6f8d8654c5-ch2n7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-tr48f_service:frontend_node:worker--1.novalocal","pod:adservice-w3-76766bdfb6-pm86z_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-8hv2z_service:recommendationservice_node:worker--3.novalocal","pod:adservice-w2-5c67ddfffc-dcmt4_service:adservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-dwkbq_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-45djg_service:recommendationservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-526qh_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-5c774597c5-b8sp6_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w4-8649bb655b-f7g6b_service:productcatalogservice_node:worker--4","pod:productcatalogservice-w4-8649bb655b-vdzsl_service:productcatalogservice_node:worker--4","pod:recommendationservice-w4-8597bb459d-cnsk2_service:recommendationservice_node:worker--4","pod:recommendationservice-w3-6855bd669b-gzldk_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-5fdf77f88c-qxvsg_service:redis-cart_node:worker--3.novalocal","pod:frontend-w1-777d8d5dcb-rr4gj_service:frontend_node:worker--1.novalocal","pod:currencyservice-w1-6f8d8654c5-87xxk_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w1-66565874fb-zgm6n_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w4-656689488c-jhkkx_service:currencyservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-8pk9w_service:productcatalogservice_node:worker--3.novalocal","pod:currencyservice-w2-cd78b8fd6-xdmds_service:currencyservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-fgvjz_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-6f8d8654c5-sx9c5_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-777d8d5dcb-h8tnv_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-856bd974f7-kncdt_service:cartservice_node:worker--4","pod:frontend-w4-8ddd87c7b-2pvpp_service:frontend_node:worker--4","pod:recommendationservice-w4-8597bb459d-r2s84_service:recommendationservice_node:worker--4","pod:productcatalogservice-w2-56c4dd84bf-67fcx_service:productcatalogservice_node:worker--2.novalocal","pod:frontend-w2-599b6846df-fkgtv_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-56c4dd84bf-knqtf_service:productcatalogservice_node:worker--2.novalocal","pod:redis-cart-w2-7c75d55f4d-8xqm7_service:redis-cart_node:worker--2.novalocal","pod:adservice-w4-754d7d8cd4-4fr7s_service:adservice_node:worker--4","pod:productcatalogservice-w3-5d9b8d854-qnc7p_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w2-86744bdcbd-hnvcg_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w2-5c774597c5-h8f6q_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-777d8d5dcb-rc9m7_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5bbcb977f8-mxbdx_service:recommendationservice_node:worker--1.novalocal","pod:redis-cart-w4-6d65c886c7-6d9fj_service:redis-cart_node:worker--4","pod:currencyservice-w3-649d8c7669-hbzdv_service:currencyservice_node:worker--3.novalocal","pod:frontend-w3-6646bc856b-s9txc_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-6855bd669b-sk4w2_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-56c4dd84bf-d6d8j_service:productcatalogservice_node:worker--2.novalocal"
1642019331.118,0.20996651355494167,0.38413512918928544,0.4172732165749975,0.2805900779104942,0.08010651912549649,0.19914573939627656,0.1187395260955549,0.06178245677932269,0.16735316923751525,0.06394075958859723,0.1267729443645112,0.11998079871144543,0.05974276354229792,0.07718768084053831,0.030856358518367325,0.4418001123828366,0.3882733639801099,0.1253904563166314,0.41533286617867815,0.17429534454782525,0.4188684945215241,0.06340925879033545,0.38673125645459594,0.44237487143460413,0.12785704123197794,0.6799493437911519,0.0561498590444921,0.1314662373294196,0.6838394747676828,0.12932324286287317,0.005850175102813196,0.1825352374955858,0.1520749898975559,0.17197681844763085,0.06372550553945465,0.46063660485811275,0.062349239960963074,0.019364403209308243,0.5815470579221815,0.7330100948557806,0.08072510610107542,0.13061617250630175
1642019346.241,0.21446192468520525,0.43126290116496674,0.4762254643803263,0.28165304169988004,0.08852743845333147,0.22325858946341798,0.13532329388819278,0.0643679004621911,0.19957133890730588,0.0709718799441848,0.13786961152557586,0.1340894227964189,0.0667396200247288,0.08410916017925629,0.03455884779439307,0.4995423277309328,0.4356284627669453,0.14123271736739768,0.4456319221605603,0.1857197827921136,0.47755995146668806,0.0694726921556377,0.4343188351399274,0.4961395400712571,0.15147267492690003,0.7680126674921096,0.06400293898704079,0.14647875077730416,0.7693223863831617,0.1444563952730132,0.008139624983111764,0.2079819342911441,0.18311707793822957,0.19123617940565663,0.07089100101574206,0.5186851253941387,0.06662100918352204,0.02115326150130907,0.662610258388329,0.8393723149189506,0.08224995953541554,0.14699927982111893
1642019361.328,0.21446192468520525,0.43126290116496674,0.4762254643803263,0.28165304169988004,0.08852743845333147,0.22325858946341798,0.13532329388819278,0.0643679004621911,0.19957133890730588,0.0709718799441848,0.13786961152557586,0.1340894227964189,0.0667396200247288,0.08410916017925629,0.03455884779439307,0.4995423277309328,0.4356284627669453,0.14123271736739768,0.4456319221605603,0.1857197827921136,0.47755995146668806,0.0694726921556377,0.4343188351399274,0.4961395400712571,0.15147267492690003,0.7680126674921096,0.06400293898704079,0.14647875077730416,0.7693223863831617,0.1444563952730132,0.008139624983111764,0.2079819342911441,0.18311707793822957,0.19123617940565663,0.07089100101574206,0.5186851253941387,0.06662100918352204,0.02115326150130907,0.662610258388329,0.8393723149189506,0.08224995953541554,0.14699927982111893
1642019376.457,0.23476091035182337,0.4567099482315849,0.5168415280298431,0.2701477546927913,0.08406280575663094,0.21190007272826109,0.13768560974426883,0.06980440973407176,0.19854638666641874,0.07349615370575052,0.1428974938047507,0.1417830385974529,0.06922134601588814,0.08815620592909651,0.03306831492545412,0.5413868112471338,0.46204930022569685,0.14382478814928135,0.49585693516841456,0.19616783444857383,0.5086202385053408,0.0725773047997806,0.4575640238394022,0.5408247002574993,0.17237669007373907,0.8229717084952161,0.06678272881195957,0.15473557728068946,0.8411370544480975,0.15450368726562466,0.009810813640230814,0.20695902882554268,0.18922965179453094,0.20141209968243393,0.07294601178251389,0.5533913304458449,0.06775401002635734,0.020821330347866814,0.6655347144306207,0.833904094618661,0.08483386533703702,0.15546481222776942
1642019391.562,0.23476091035182337,0.4567099482315849,0.5168415280298431,0.2701477546927913,0.08406280575663094,0.21190007272826109,0.13768560974426883,0.06980440973407176,0.19854638666641874,0.07349615370575052,0.1428974938047507,0.1417830385974529,0.06922134601588814,0.08815620592909651,0.03306831492545412,0.5413868112471338,0.46204930022569685,0.14382478814928135,0.49585693516841456,0.19616783444857383,0.5086202385053408,0.0725773047997806,0.4575640238394022,0.5408247002574993,0.17237669007373907,0.8229717084952161,0.06678272881195957,0.15473557728068946,0.8411370544480975,0.15450368726562466,0.009810813640230814,0.20695902882554268,0.18922965179453094,0.20141209968243393,0.07294601178251389,0.5533913304458449,0.06775401002635734,0.020821330347866814,0.6655347144306207,0.833904094618661,0.08483386533703702,0.15546481222776942
1642019406.634,0.2296400943336525,0.4577772160537421,0.5160281865828287,0.25448272687443907,0.08844096923685377,0.19312542181843112,0.1327387612953644,0.06709943702151708,0.20164191496861048,0.07330772351059149,0.14622979976499845,0.14646398769123609,0.069535271674573,0.08814668864748681,0.02907526008763648,0.5450769259099283,0.4640473229731371,0.14382585297072198,0.49713324544445336,0.19638874846484175,0.5111198229443226,0.07303237283087022,0.4583074114786073,0.5442853389727176,0.1675607392363252,0.8400177455615199,0.06736034474200092,0.1555769536057151,0.8469920980606619,0.15497213107370789,0.011881076093718487,0.17528395551322384,0.19730574199889223,0.20154950393305598,0.0725904823492664,0.5447385003086249,0.0667032422290153,0.02209817017330163,0.6963942360274236,0.8191184364536145,0.08319982351838226,0.15535108095151678
1642019421.716,0.2296400943336525,0.4577772160537421,0.5160281865828287,0.25448272687443907,0.08844096923685377,0.19312542181843112,0.1327387612953644,0.06709943702151708,0.20164191496861048,0.07330772351059149,0.14622979976499845,0.14646398769123609,0.069535271674573,0.08814668864748681,0.02907526008763648,0.5450769259099283,0.4640473229731371,0.14382585297072198,0.49713324544445336,0.19638874846484175,0.5111198229443226,0.07303237283087022,0.4583074114786073,0.5442853389727176,0.1675607392363252,0.8400177455615199,0.06736034474200092,0.1555769536057151,0.8469920980606619,0.15497213107370789,0.011881076093718487,0.17528395551322384,0.19730574199889223,0.20154950393305598,0.0725904823492664,0.5447385003086249,0.0667032422290153,0.02209817017330163,0.6963942360274236,0.8191184364536145,0.08319982351838226,0.15535108095151678
1642019436.778,0.22873005916469552,0.45720509979591717,0.5188487889012171,0.23808462914811457,0.08701718432693213,0.17835923612475463,0.14710242579377195,0.06934065746077915,0.18882851580505103,0.07330699777005534,0.14641775258551673,0.14016547542743052,0.06954419224400046,0.08179396583548866,0.027728054582289836,0.5420866471937746,0.4647281426638804,0.144262972370665,0.49948333379921706,0.1979465461498578,0.5104753683186518,0.07268509362524436,0.4586851049684666,0.5449193314780224,0.1739358738795093,0.8411082189431525,0.0678913780377432,0.15502151686489118,0.8464183937137036,0.15495137045254104,0.013878223628352492,0.17592333337368754,0.19772848892435166,0.20212990132286768,0.07142274677338885,0.541829595284688,0.06634105614637789,0.02166327231038241,0.6996212789157359,0.8635924661323928,0.09073151058467786,0.15516060851889923
1642019451.877,0.22873005916469552,0.45720509979591717,0.5188487889012171,0.23808462914811457,0.08701718432693213,0.17835923612475463,0.14710242579377195,0.06934065746077915,0.18882851580505103,0.07330699777005534,0.14641775258551673,0.14016547542743052,0.06954419224400046,0.08179396583548866,0.027728054582289836,0.5420866471937746,0.4647281426638804,0.144262972370665,0.49948333379921706,0.1979465461498578,0.5104753683186518,0.07268509362524436,0.4586851049684666,0.5449193314780224,0.1739358738795093,0.8411082189431525,0.0678913780377432,0.15502151686489118,0.8464183937137036,0.15495137045254104,0.013878223628352492,0.17592333337368754,0.19772848892435166,0.20212990132286768,0.07142274677338885,0.541829595284688,0.06634105614637789,0.02166327231038241,0.6996212789157359,0.8635924661323928,0.09073151058467786,0.15516060851889923
1642019466.92,0.2261292686907277,0.4569971811710499,0.523652216510341,0.22936909295255953,0.08354136722479275,0.17765499009691962,0.14805821775188402,0.06945306227852789,0.20439253295905335,0.07372323548486452,0.14658593666827335,0.14718318306681244,0.06960457524051362,0.08549807760000305,0.024872717714515134,0.5456289422010447,0.46479969627384443,0.14445897382115636,0.500145546528205,0.20261222474571908,0.5116517834219378,0.07293733464881932,0.45820509071047855,0.5445012766638322,0.17453415651459292,0.8394868990101442,0.06516152827713134,0.15504435883741155,0.852753416448998,0.15452071191259326,0.015671433231831573,0.17096455647004796,0.1912511270344185,0.20324971641789902,0.07085344982230901,0.5398743187778664,0.06594473962357932,0.022154261843283916,0.6616240692017784,0.9355667828575465,0.0859909231203789,0.1552565862515467
