"Time","pod:adservice-w2-76766bdfb6-wcbnr_service:adservice_node:worker--2.novalocal","pod:cartservice-w3-86744bdcbd-27hvt_service:cartservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-hxj2r_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w1-656689488c-48ll6_service:currencyservice_node:worker--1","pod:redis-cart-w4-84485f8b85-59649_service:redis-cart_node:worker--4.novalocal","pod:productcatalogservice-w2-5d9b8d854-qw3rv_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-27zc6_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-t6j8t_service:productcatalogservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-vvlsw_service:productcatalogservice_node:worker--4.novalocal","pod:adservice-w3-5c67ddfffc-fwvkl_service:adservice_node:worker--3.novalocal","pod:productcatalogservice-w4-66565874fb-jbb4p_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w2-5fdf77f88c-7r657_service:redis-cart_node:worker--2.novalocal","pod:currencyservice-w2-649d8c7669-kdsc4_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w3-56c4dd84bf-j6n5l_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-wpjx2_service:recommendationservice_node:worker--4.novalocal","pod:cartservice-w2-6d5d8bb6bc-pw8qc_service:cartservice_node:worker--2.novalocal","pod:recommendationservice-w4-5bbcb977f8-hz465_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-8wb52_service:currencyservice_node:worker--1","pod:frontend-w2-6646bc856b-5nn6c_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-5d9b8d854-6q8vk_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w2-6855bd669b-56p8q_service:recommendationservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-rbjgk_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w4-6f8d8654c5-zzg7h_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-66565874fb-bwrhh_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-6855bd669b-vmhdv_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-78trb_service:frontend_node:worker--1","pod:productcatalogservice-w1-8649bb655b-5xjjd_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-m2mm5_service:recommendationservice_node:worker--1","pod:recommendationservice-w2-6855bd669b-7q8xx_service:recommendationservice_node:worker--2.novalocal","pod:frontend-w3-599b6846df-vk25p_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-pscbv_service:recommendationservice_node:worker--3.novalocal","pod:recommendationservice-w4-5bbcb977f8-blwnq_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w4-777d8d5dcb-5wvbz_service:frontend_node:worker--4.novalocal","pod:frontend-w1-8ddd87c7b-cmq7n_service:frontend_node:worker--1","pod:frontend-w1-8ddd87c7b-l6prl_service:frontend_node:worker--1","pod:cartservice-w4-59ff89795c-c7q7l_service:cartservice_node:worker--4.novalocal","pod:currencyservice-w1-656689488c-48c8r_service:currencyservice_node:worker--1","pod:frontend-w1-8ddd87c7b-68rz6_service:frontend_node:worker--1","pod:productcatalogservice-w2-5d9b8d854-dtqvj_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-5c774597c5-rjgnv_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w3-7c75d55f4d-nlsxn_service:redis-cart_node:worker--3.novalocal","pod:adservice-w4-9f97cf96-bfhh7_service:adservice_node:worker--4.novalocal"
1642032555.737,0.27437542031346457,0.17866458038267602,0.45920752899319667,0.35746714288026327,0.02064876004403851,0.1690925170592622,0.13321614699453854,0.13784427706261398,0.15088948699892837,0.21924686712008082,0.14944199174558753,0.04197515072660349,0.5539858394377084,0.1381000598090672,0.07112674112686172,0.21862337269140414,0.07229428389198404,0.3682039860069275,0.7712742326991724,0.16818318620619177,0.07890114241317932,0.06438291006079629,0.5143107757434164,0.15285549970879186,0.07554868441134571,0.47052864822823454,0.11385754244776924,0.056402242951622814,0.08009213613866967,0.6830870450289035,0.06781684289421572,0.07365328679451072,0.745512838309994,0.4450022835085058,0.4660448728359977,0.20162076101589227,0.36707117525977073,0.43468838754897243,0.16873117994911363,0.06614699955277983,0.004145440008056092,0.23361147970722512
1642032570.962,0.27917678747982433,0.20260260362240973,0.515515512799746,0.42253058161245327,0.022710256699504043,0.1864075566149752,0.15195537684810592,0.15262874860248588,0.16763398385682562,0.23238427047730076,0.16904364609730885,0.045664363605110996,0.6675064743838091,0.15322833578116002,0.07791810007173974,0.2279270769769799,0.07921297350941278,0.414597010349532,0.898883901253997,0.19806483944372394,0.08400184781957443,0.07085911743046198,0.5788352363199099,0.16987803153853448,0.08530671038446822,0.5339883123719761,0.12635323038376664,0.06324409492603557,0.08881642107650266,0.7742713243347175,0.07366605105216356,0.07896467806033203,0.8363472048803222,0.5006103019670114,0.5377983603633179,0.2212735187338854,0.42009463772665556,0.48149274469712644,0.1830238004053531,0.0750108485483863,0.003969978149142364,0.25067422537207384
1642032586.045,0.27917678747982433,0.20260260362240973,0.515515512799746,0.42253058161245327,0.022710256699504043,0.1864075566149752,0.15195537684810592,0.15262874860248588,0.16763398385682562,0.23238427047730076,0.16904364609730885,0.045664363605110996,0.6675064743838091,0.15322833578116002,0.07791810007173974,0.2279270769769799,0.07921297350941278,0.414597010349532,0.898883901253997,0.19806483944372394,0.08400184781957443,0.07085911743046198,0.5788352363199099,0.16987803153853448,0.08530671038446822,0.5339883123719761,0.12635323038376664,0.06324409492603557,0.08881642107650266,0.7742713243347175,0.07366605105216356,0.07896467806033203,0.8363472048803222,0.5006103019670114,0.5377983603633179,0.2212735187338854,0.42009463772665556,0.48149274469712644,0.1830238004053531,0.0750108485483863,0.003969978149142364,0.25067422537207384
1642032601.199,0.2918817205854806,0.21053087481335017,0.539112153951303,0.4429440211538492,0.023095195697796597,0.1899969706682163,0.15659907607236592,0.1574569678966826,0.17037613851104788,0.2260176613808456,0.1702426398397907,0.04364963525977341,0.705736413441511,0.15703962452330927,0.07699636137109117,0.252311144283091,0.07852985625774095,0.4400186907870015,0.8997505384136948,0.2000677533788363,0.08880636579666704,0.07253955216330472,0.6048449072714246,0.17181199771064506,0.08651973607739588,0.5717889803851696,0.12785094389080776,0.06369798144957406,0.09015588579016282,0.8267318842642055,0.07650462700302152,0.07927221821640443,0.8898711596194246,0.5348420519188464,0.5742021859389334,0.22921124644072705,0.44350298313097886,0.5210244538050438,0.187377880804045,0.0761456086759989,0.003968878574611768,0.23092567948806017
1642032616.237,0.2918817205854806,0.21053087481335017,0.539112153951303,0.4429440211538492,0.023095195697796597,0.1899969706682163,0.15659907607236592,0.1574569678966826,0.17037613851104788,0.2260176613808456,0.1702426398397907,0.04364963525977341,0.705736413441511,0.15703962452330927,0.07699636137109117,0.252311144283091,0.07852985625774095,0.4400186907870015,0.8997505384136948,0.2000677533788363,0.08880636579666704,0.07253955216330472,0.6048449072714246,0.17181199771064506,0.08651973607739588,0.5717889803851696,0.12785094389080776,0.06369798144957406,0.09015588579016282,0.8267318842642055,0.07650462700302152,0.07927221821640443,0.8898711596194246,0.5348420519188464,0.5742021859389334,0.22921124644072705,0.44350298313097886,0.5210244538050438,0.187377880804045,0.0761456086759989,0.003968878574611768,0.23092567948806017
1642032631.257,0.26136785428570813,0.21099155269150682,0.5402955718579865,0.4178003738911281,0.023402600960951543,0.19643999914307392,0.15661848452021082,0.15714375773475353,0.1721203283965101,0.20744347929538265,0.17138781719172,0.04155919023540289,0.7061815679106509,0.15671665977417287,0.07742304150103674,0.2657301610057699,0.07928833269339815,0.43985093817770116,0.9743416093073631,0.2050178942378482,0.0860759025017416,0.07274719169877378,0.6085040098315779,0.17222147832550294,0.08767321213350897,0.5852845781516631,0.1277983726636408,0.06150904253197206,0.08581108116887393,0.827981486675642,0.07585439595431717,0.07918182924312128,0.8916913028664348,0.5343687544604991,0.5701121944358949,0.23199498349138725,0.44387734502815857,0.5056523305826726,0.1912959526534328,0.076632041747906,0.003986488605651669,0.22308410424265224
1642032646.274,0.26136785428570813,0.21099155269150682,0.5402955718579865,0.4178003738911281,0.023402600960951543,0.19643999914307392,0.15661848452021082,0.15714375773475353,0.1721203283965101,0.20744347929538265,0.17138781719172,0.04155919023540289,0.7061815679106509,0.15671665977417287,0.07742304150103674,0.2657301610057699,0.07928833269339815,0.43985093817770116,0.9743416093073631,0.2050178942378482,0.0860759025017416,0.07274719169877378,0.6085040098315779,0.17222147832550294,0.08767321213350897,0.5852845781516631,0.1277983726636408,0.06150904253197206,0.08581108116887393,0.827981486675642,0.07585439595431717,0.07918182924312128,0.8916913028664348,0.5343687544604991,0.5701121944358949,0.23199498349138725,0.44387734502815857,0.5056523305826726,0.1912959526534328,0.076632041747906,0.003986488605651669,0.22308410424265224
1642032661.292,0.23377065828848625,0.2109615090238075,0.5375163227475362,0.4139310989771133,0.023586417134182223,0.189738087878134,0.1562568290214356,0.1571761072468839,0.17311065475546308,0.1909828701830677,0.17203396613717586,0.04718065414127577,0.6822176224871097,0.1561236345141772,0.07764652848844592,0.25016166984626953,0.07976316876465678,0.438677318527033,0.9503374710069329,0.20466321282512792,0.08926580842967512,0.07260711949492321,0.6071334779738673,0.1727462990420403,0.09037717318513991,0.5403923444227412,0.1350669810884229,0.06170387609848394,0.08983199390128291,0.8276373976070773,0.07573503673817975,0.07874153137043208,0.8914184134280568,0.536049066619859,0.564048515077941,0.2332868464064579,0.4433163921254789,0.5164272644572275,0.1991276388029281,0.07580962383525582,0.004021960487157561,0.2131601308872451
1642032676.31,0.23377065828848625,0.2109615090238075,0.5375163227475362,0.4139310989771133,0.023586417134182223,0.189738087878134,0.1562568290214356,0.1571761072468839,0.17311065475546308,0.1909828701830677,0.17203396613717586,0.04718065414127577,0.6822176224871097,0.1561236345141772,0.07764652848844592,0.25016166984626953,0.07976316876465678,0.438677318527033,0.9503374710069329,0.20466321282512792,0.08926580842967512,0.07260711949492321,0.6071334779738673,0.1727462990420403,0.09037717318513991,0.5403923444227412,0.1350669810884229,0.06170387609848394,0.08983199390128291,0.8276373976070773,0.07573503673817975,0.07874153137043208,0.8914184134280568,0.536049066619859,0.564048515077941,0.2332868464064579,0.4433163921254789,0.5164272644572275,0.1991276388029281,0.07580962383525582,0.004021960487157561,0.2131601308872451
1642032691.548,0.21910690178903086,0.2111208686275799,0.5385670484385554,0.44131348793676084,0.023385475552209812,0.20232448152209662,0.1566812727779935,0.1569492292465326,0.17256430811285867,0.18637622706054016,0.17242759958253095,0.047265254184589656,0.6540371889631482,0.15563128170618956,0.07756280901449589,0.2534672417828611,0.08017309404627007,0.4389664735990469,0.9563863032803032,0.1901268355288762,0.08812971877400469,0.072726748317438,0.6086996065239374,0.1727293123608855,0.09317067244336807,0.5700585616370748,0.13559582390256214,0.06516207787854492,0.08999341986195025,0.8253292952574769,0.07576944816555567,0.07862811312984155,0.8958392134489206,0.5356822029176562,0.5723966210598945,0.23289807816267086,0.4431391982642384,0.5195549448862803,0.20207863484569458,0.07567346001368033,0.003965014714272907,0.2115991107305487
