"Time","pod:currencyservice-w2-656689488c-j98bw_service:currencyservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-zbsmb_service:productcatalogservice_node:worker--2","pod:frontend-w1-6646bc856b-ptb2k_service:frontend_node:worker--1.novalocal","pod:cartservice-w4-86744bdcbd-2jglp_service:cartservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-sdp9z_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w4-7c75d55f4d-gd8nt_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-z5qwl_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-hm6k2_service:recommendationservice_node:worker--3.novalocal","pod:redis-cart-w2-6d65c886c7-lz7w8_service:redis-cart_node:worker--2","pod:productcatalogservice-w4-56c4dd84bf-dhzhg_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-56c4dd84bf-ds4j9_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-mjjfq_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-425dv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-g898n_service:productcatalogservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-288ck_service:adservice_node:worker--4.novalocal","pod:frontend-w3-777d8d5dcb-zdpsz_service:frontend_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-wgnc4_service:adservice_node:worker--2","pod:currencyservice-w1-649d8c7669-49xrv_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-2ctww_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-qj4rj_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-w6jkh_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-s4djr_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-wv42x_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-cdj96_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-2jnzm_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w4-cd78b8fd6-bcqfg_service:currencyservice_node:worker--4.novalocal","pod:frontend-w2-8ddd87c7b-bqtvw_service:frontend_node:worker--2","pod:cartservice-w3-59ff89795c-shpxs_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-fl4zx_service:productcatalogservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-xr6h9_service:redis-cart_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-dhx46_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-ldphl_service:productcatalogservice_node:worker--2","pod:currencyservice-w1-649d8c7669-974pm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w4-599b6846df-pbch7_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-x6wsp_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-649d8c7669-zjf7h_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w3-66565874fb-zcb9c_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w2-8597bb459d-6q4cw_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-59cf5_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-6855bd669b-g65bs_service:recommendationservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-58c47_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-2dhr8_service:recommendationservice_node:worker--4.novalocal"
1642065223.015,0.33107203962010456,0.11860840221271012,0.40490684688272044,0.15011803237140003,0.0650549070498213,0.004088678830500032,0.20025356733228636,0.06463951084151129,0.03853826428321892,0.1269522289488056,0.12645275735101152,0.060649920759585835,0.3929675846833796,0.14262794744918195,0.18105935921326663,0.6875887854012658,0.18121893749064655,0.36299571593534574,0.1367715197093626,0.06402300998974876,0.11798291196448132,0.05852234285996884,0.4225312197176182,0.06130612067397754,0.4018889750259983,0.35790857094774864,0.6012241882520026,0.1774547756756898,0.13769196538667672,0.003764506963980702,0.14216157511979588,0.122007343467044,0.35534577453282906,0.6789459536997402,0.06253071155208557,0.38090400378283307,0.13871041304110282,0.05845459872429601,0.4047076730197483,0.0706364215101657,0.12464716763356001,0.0621800821279993
1642065238.036,0.39270395453175055,0.13697041268915736,0.4523415509683611,0.17224428399921565,0.07169255316359849,0.003953919604231049,0.21733352433632463,0.07124702975608113,0.045450684400950514,0.14183354448662397,0.14021386495166013,0.06615868273257139,0.4507769992691666,0.16021097585932284,0.1959067313243553,0.7796063655070986,0.1813700529805622,0.4241548044511285,0.15381355028266486,0.07007566315139539,0.1325701518508996,0.06233163892778336,0.45830953453880185,0.06737147129788618,0.45300564455967235,0.40274612117170533,0.6850047441811052,0.1924093305966737,0.15411929494179633,0.003694300324169668,0.1622650238495178,0.13072950946925632,0.4399213965980614,0.7661155180854993,0.06676941089229813,0.463997703295133,0.1553748238441119,0.06357230955208294,0.4399492896510168,0.07884551207870776,0.13962099734243374,0.06590895486076047
1642065253.065,0.39270395453175055,0.13697041268915736,0.4523415509683611,0.17224428399921565,0.07169255316359849,0.003953919604231049,0.21733352433632463,0.07124702975608113,0.045450684400950514,0.14183354448662397,0.14021386495166013,0.06615868273257139,0.4507769992691666,0.16021097585932284,0.1959067313243553,0.7796063655070986,0.1813700529805622,0.4241548044511285,0.15381355028266486,0.07007566315139539,0.1325701518508996,0.06233163892778336,0.45830953453880185,0.06737147129788618,0.45300564455967235,0.40274612117170533,0.6850047441811052,0.1924093305966737,0.15411929494179633,0.003694300324169668,0.1622650238495178,0.13072950946925632,0.4399213965980614,0.7661155180854993,0.06676941089229813,0.463997703295133,0.1553748238441119,0.06357230955208294,0.4399492896510168,0.07884551207870776,0.13962099734243374,0.06590895486076047
1642065268.104,0.37612310077621347,0.13861449788054858,0.4789445750589417,0.1715469641128904,0.07205727562176042,0.003855696959676872,0.19922068231818085,0.07145773978546768,0.04709129308074089,0.14391366141293896,0.14305464443790533,0.06518524649121461,0.47967081206075296,0.17309890524186225,0.18103710289895247,0.8369757565264888,0.1643422084972744,0.466227456202838,0.15424999792638627,0.06908320632514742,0.13810240826068954,0.06279107234564357,0.5169893121436915,0.0682170655935247,0.4688589868367139,0.41868275457205884,0.73430970602206,0.19569528465679492,0.154643877835329,0.0037031713448743156,0.16291485000555722,0.13388343105121436,0.4355078669786502,0.8149715601794123,0.06789781641340614,0.4410429536116127,0.15593392829901018,0.06395902686033406,0.47772139755256077,0.08115980905527143,0.1435163272042799,0.06794270296410745
1642065283.13,0.37612310077621347,0.13861449788054858,0.4789445750589417,0.1715469641128904,0.07205727562176042,0.003855696959676872,0.19922068231818085,0.07145773978546768,0.04709129308074089,0.14391366141293896,0.14305464443790533,0.06518524649121461,0.47967081206075296,0.17309890524186225,0.18103710289895247,0.8369757565264888,0.1643422084972744,0.466227456202838,0.15424999792638627,0.06908320632514742,0.13810240826068954,0.06279107234564357,0.5169893121436915,0.0682170655935247,0.4688589868367139,0.41868275457205884,0.73430970602206,0.19569528465679492,0.154643877835329,0.0037031713448743156,0.16291485000555722,0.13388343105121436,0.4355078669786502,0.8149715601794123,0.06789781641340614,0.4410429536116127,0.15593392829901018,0.06395902686033406,0.47772139755256077,0.08115980905527143,0.1435163272042799,0.06794270296410745
1642065298.169,0.4100174950958657,0.13848088070382816,0.46259250968676796,0.17258383835133065,0.07154938922525597,0.003865767293477545,0.18795462031976856,0.07143982285952155,0.0466905741994137,0.14410511047469632,0.14328190026099932,0.06623612071142862,0.5066415467720536,0.15983755437978212,0.16793907161009103,0.8419603909180462,0.16310414032815085,0.466579630680512,0.15437222381056914,0.06843792445779387,0.1346574086636518,0.06646902034658386,0.5073797624409279,0.06921862839372406,0.47161535592189774,0.42399013288174614,0.7425311186910399,0.19689674388574124,0.15440746062629895,0.00369807434308456,0.16909908399260287,0.13436797240481788,0.44077333784030437,0.8202460313212612,0.06775767488920714,0.4595508316918713,0.15573173540423085,0.06587644765504341,0.4816459399915535,0.07802059481778464,0.14423598501778526,0.06755722652452284
1642065313.201,0.4100174950958657,0.13848088070382816,0.46259250968676796,0.17258383835133065,0.07154938922525597,0.003865767293477545,0.18795462031976856,0.07143982285952155,0.0466905741994137,0.14410511047469632,0.14328190026099932,0.06623612071142862,0.5066415467720536,0.15983755437978212,0.16793907161009103,0.8419603909180462,0.16310414032815085,0.466579630680512,0.15437222381056914,0.06843792445779387,0.1346574086636518,0.06646902034658386,0.5073797624409279,0.06921862839372406,0.47161535592189774,0.42399013288174614,0.7425311186910399,0.19689674388574124,0.15440746062629895,0.00369807434308456,0.16909908399260287,0.13436797240481788,0.44077333784030437,0.8202460313212612,0.06775767488920714,0.4595508316918713,0.15573173540423085,0.06587644765504341,0.4816459399915535,0.07802059481778464,0.14423598501778526,0.06755722652452284
1642065328.229,0.41115612254794265,0.13896993589844414,0.48381941443752824,0.1724575048550561,0.071606650528335,0.0038795046734007225,0.1785379108249523,0.07114749763611954,0.047684494775585076,0.1440939836795285,0.14300355004430843,0.066692103681774,0.4926042964479129,0.16087720248809953,0.1582894499690788,0.8515323523999759,0.14448060803086293,0.4264872032962227,0.1545456192184804,0.06834936326159274,0.13730163226840364,0.06418273730730784,0.5125359841955744,0.06896230330314354,0.47205824088530307,0.42279481207064534,0.7462624464402021,0.19651018764123795,0.1547633606055118,0.003700798116939948,0.16926445995788103,0.13734195099089103,0.4454537736340434,0.8260136119311572,0.06684882212108315,0.4617329265370751,0.15611247777208664,0.06335041803616089,0.4859086228530264,0.07792383245740087,0.14380885503127677,0.06741797755894618
1642065343.259,0.41115612254794265,0.13896993589844414,0.48381941443752824,0.1724575048550561,0.071606650528335,0.0038795046734007225,0.1785379108249523,0.07114749763611954,0.047684494775585076,0.1440939836795285,0.14300355004430843,0.066692103681774,0.4926042964479129,0.16087720248809953,0.1582894499690788,0.8515323523999759,0.14448060803086293,0.4264872032962227,0.1545456192184804,0.06834936326159274,0.13730163226840364,0.06418273730730784,0.5125359841955744,0.06896230330314354,0.47205824088530307,0.42279481207064534,0.7462624464402021,0.19651018764123795,0.1547633606055118,0.003700798116939948,0.16926445995788103,0.13734195099089103,0.4454537736340434,0.8260136119311572,0.06684882212108315,0.4617329265370751,0.15611247777208664,0.06335041803616089,0.4859086228530264,0.07792383245740087,0.14380885503127677,0.06741797755894618
1642065358.508,0.4143081390007861,0.13905798660553786,0.4463858280320111,0.1735898809467406,0.07222704067041957,0.003862291623728309,0.17611465608756188,0.07093103837300632,0.04428653561025413,0.1450556128121153,0.14363661267783437,0.06358979572013465,0.48094997005474127,0.16313295539916234,0.15457355172877232,0.8490276110075419,0.15060647330962298,0.4470714411328174,0.15561705033041745,0.06868586400279221,0.12926298256672575,0.06463130007482688,0.4832732466015066,0.06850541447196418,0.47371271984452945,0.4248901802985448,0.7184332112382927,0.19638522956909524,0.15514572329656087,0.003751082660499826,0.1648570111341286,0.1346144590482806,0.4410286583591375,0.8286821035660861,0.06780428230163357,0.4798069306320883,0.15638409331116962,0.06642390109048264,0.46344179743158354,0.0821914959326153,0.14434877374754002,0.06731732640753035
