"Time","pod:recommendationservice-w2-8597bb459d-qpd7t_service:recommendationservice_node:worker--2","pod:currencyservice-w1-649d8c7669-kkdn6_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-qxr88_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-5d9b8d854-xwtm6_service:productcatalogservice_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-678rm_service:productcatalogservice_node:worker--4.novalocal","pod:redis-cart-w4-7c75d55f4d-fpx98_service:redis-cart_node:worker--4.novalocal","pod:adservice-w3-9f97cf96-4w6kx_service:adservice_node:worker--3.novalocal","pod:recommendationservice-w1-6855bd669b-ft4b9_service:recommendationservice_node:worker--1.novalocal","pod:adservice-w4-5c67ddfffc-fw75w_service:adservice_node:worker--4.novalocal","pod:currencyservice-w4-cd78b8fd6-bhwkn_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w3-5bbcb977f8-9mcng_service:recommendationservice_node:worker--3.novalocal","pod:cartservice-w3-59ff89795c-2b52w_service:cartservice_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-5jrvv_service:productcatalogservice_node:worker--3.novalocal","pod:cartservice-w2-856bd974f7-58gz7_service:cartservice_node:worker--2","pod:productcatalogservice-w2-8649bb655b-l48s6_service:productcatalogservice_node:worker--2","pod:recommendationservice-w2-8597bb459d-gl4xq_service:recommendationservice_node:worker--2","pod:cartservice-w4-86744bdcbd-knl8q_service:cartservice_node:worker--4.novalocal","pod:frontend-w4-599b6846df-ddggq_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-8bvfv_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-8597bb459d-vx72z_service:recommendationservice_node:worker--2","pod:frontend-w1-6646bc856b-45cpv_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-dkqxb_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-656689488c-7qbz5_service:currencyservice_node:worker--2","pod:recommendationservice-w3-5bbcb977f8-q2lwp_service:recommendationservice_node:worker--3.novalocal","pod:productcatalogservice-w2-8649bb655b-cmnk9_service:productcatalogservice_node:worker--2","pod:redis-cart-w2-6d65c886c7-nvkq9_service:redis-cart_node:worker--2","pod:productcatalogservice-w2-8649bb655b-2hz2s_service:productcatalogservice_node:worker--2","pod:frontend-w3-777d8d5dcb-lsmn4_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w3-66565874fb-r56lg_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-8ddd87c7b-4lptq_service:frontend_node:worker--2","pod:frontend-w1-6646bc856b-472hk_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w4-56c4dd84bf-kf9d8_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-5c774597c5-9zcjr_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w3-6f8d8654c5-wdp2k_service:currencyservice_node:worker--3.novalocal","pod:redis-cart-w3-84485f8b85-mvhzp_service:redis-cart_node:worker--3.novalocal","pod:adservice-w2-754d7d8cd4-7pwpk_service:adservice_node:worker--2","pod:currencyservice-w1-649d8c7669-4x25m_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w1-649d8c7669-f78wm_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-6646bc856b-rvql9_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w4-5c774597c5-2g4mk_service:recommendationservice_node:worker--4.novalocal","pod:productcatalogservice-w3-66565874fb-hcvcg_service:productcatalogservice_node:worker--3.novalocal","pod:recommendationservice-w3-5bbcb977f8-phj85_service:recommendationservice_node:worker--3.novalocal"
1642066542.378,0.05676121738593591,0.3943024667863257,0.4119923539738317,0.14979229461404153,0.12220693612141739,0.03058207014207333,0.21276151804646182,0.06994601407350018,0.1843536737909764,0.36468455607859646,0.06426651381562361,0.17600600106392855,0.13614925376501574,0.14255834735642922,0.11042301767721183,0.05646889712397524,0.15619425819946803,0.5005688758997013,0.059530153988086906,0.05676287404948782,0.39637733664062014,0.12232680399015895,0.3301825768838782,0.06671958116466528,0.11747565187304981,0.018238837429581652,0.11299028830630867,0.7224172114984808,0.1346490336477975,0.6942913344772826,0.4274069363882803,0.12056299167994208,0.05995106821690293,0.4059449426804932,0.003924626896758715,0.17403366471576087,0.38459492764571834,0.39784597008206457,0.383371319782819,0.05978749290396558,0.13941521977788396,0.06404262089191012
1642066557.414,0.061227040742425035,0.456296242763714,0.4588279447632433,0.15812362724209644,0.1367365028296276,0.03390787462822511,0.22676533142833527,0.0789736748878924,0.19759283764981267,0.40314297572132074,0.07019562198804805,0.19145832934156987,0.14975867984806596,0.15753679343151178,0.12546448984896397,0.06189178110295518,0.17127811014401584,0.5665169183108538,0.06428017598588723,0.06198731673885599,0.4402051744,0.13748169507315272,0.36545471353636183,0.07176347723192328,0.12717448881836277,0.019582511884482446,0.12110880477667606,0.8134657191943006,0.1486722396855609,0.7830339479344073,0.4690232397694301,0.13430754811255766,0.06520468906797003,0.45662998933471793,0.0037621732221050294,0.1820961783022743,0.43354518314517004,0.45927945594341957,0.4661117696614778,0.06618743005156152,0.15068369816730606,0.06967353211610827
1642066572.447,0.061227040742425035,0.456296242763714,0.4588279447632433,0.15812362724209644,0.1367365028296276,0.03390787462822511,0.22676533142833527,0.0789736748878924,0.19759283764981267,0.40314297572132074,0.07019562198804805,0.19145832934156987,0.14975867984806596,0.15753679343151178,0.12546448984896397,0.06189178110295518,0.17127811014401584,0.5665169183108538,0.06428017598588723,0.06198731673885599,0.4402051744,0.13748169507315272,0.36545471353636183,0.07176347723192328,0.12717448881836277,0.019582511884482446,0.12110880477667606,0.8134657191943006,0.1486722396855609,0.7830339479344073,0.4690232397694301,0.13430754811255766,0.06520468906797003,0.45662998933471793,0.0037621732221050294,0.1820961783022743,0.43354518314517004,0.45927945594341957,0.4661117696614778,0.06618743005156152,0.15068369816730606,0.06967353211610827
1642066587.472,0.06151175608932946,0.43278751613384864,0.5069921841602154,0.15522008290133363,0.13856687285576513,0.03474453696270004,0.2054788795073044,0.07859343193936115,0.17766877387431368,0.4152209431415206,0.0708474460728224,0.19497120210137503,0.15114166328003467,0.16183249489284057,0.12883960811039977,0.06402344077531574,0.17539762847337098,0.6022614794191347,0.06613170952498287,0.06393759494216497,0.4502952872987962,0.13897863915104997,0.39565274982327403,0.07199259384463924,0.1312588467814098,0.019251389450213305,0.1298390366228753,0.8583204088240968,0.15084833501987593,0.7954519423074796,0.5258386143009715,0.13628524748692916,0.06592320078133657,0.46945808039552717,0.0037796548095527733,0.17268504946265212,0.45574063079927174,0.47106134779883413,0.45102373474038937,0.06703240643228539,0.15217261333680335,0.07092953238873881
1642066602.513,0.06151175608932946,0.43278751613384864,0.5069921841602154,0.15522008290133363,0.13856687285576513,0.03474453696270004,0.2054788795073044,0.07859343193936115,0.17766877387431368,0.4152209431415206,0.0708474460728224,0.19497120210137503,0.15114166328003467,0.16183249489284057,0.12883960811039977,0.06402344077531574,0.17539762847337098,0.6022614794191347,0.06613170952498287,0.06393759494216497,0.4502952872987962,0.13897863915104997,0.39565274982327403,0.07199259384463924,0.1312588467814098,0.019251389450213305,0.1298390366228753,0.8583204088240968,0.15084833501987593,0.7954519423074796,0.5258386143009715,0.13628524748692916,0.06592320078133657,0.46945808039552717,0.0037796548095527733,0.17268504946265212,0.45574063079927174,0.47106134779883413,0.45102373474038937,0.06703240643228539,0.15217261333680335,0.07092953238873881
1642066617.686,0.06194515358227823,0.452674530670357,0.49288059880398055,0.1603830731094547,0.13881467763183208,0.0347005799376517,0.19238294667538275,0.07618801485439627,0.17314611127734222,0.4155224023643088,0.06987425250436738,0.19449031027329838,0.15185929118309915,0.16201145869566275,0.12213884053745008,0.062491857124788254,0.174299642032414,0.5953724725186749,0.06641095440285458,0.061753618405133305,0.46188752920400405,0.13929470446815295,0.38280057802028944,0.07170918862923761,0.12468290880915664,0.0201063252313833,0.12317501151504312,0.8596976041149295,0.15096502244007465,0.8357804373207154,0.5490423625408443,0.1370268401223192,0.06585387459598246,0.4680310574358888,0.003773861100241617,0.1637860167325552,0.45345410339828585,0.4701785416207046,0.4550579929875299,0.06729830481498889,0.15254977170262937,0.07156391356133304
1642066632.729,0.06194515358227823,0.452674530670357,0.49288059880398055,0.1603830731094547,0.13881467763183208,0.0347005799376517,0.19238294667538275,0.07618801485439627,0.17314611127734222,0.4155224023643088,0.06987425250436738,0.19449031027329838,0.15185929118309915,0.16201145869566275,0.12213884053745008,0.062491857124788254,0.174299642032414,0.5953724725186749,0.06641095440285458,0.061753618405133305,0.46188752920400405,0.13929470446815295,0.38280057802028944,0.07170918862923761,0.12468290880915664,0.0201063252313833,0.12317501151504312,0.8596976041149295,0.15096502244007465,0.8357804373207154,0.5490423625408443,0.1370268401223192,0.06585387459598246,0.4680310574358888,0.003773861100241617,0.1637860167325552,0.45345410339828585,0.4701785416207046,0.4550579929875299,0.06729830481498889,0.15254977170262937,0.07156391356133304
1642066647.743,0.06391713421437507,0.4307069357208801,0.5045688418678762,0.1610901091649094,0.13828284534872906,0.03438998083513215,0.1832653491916012,0.07603469343281945,0.16058102664951507,0.41077238285607853,0.07012068878587656,0.19565011717082004,0.1525940831470154,0.15102412814605648,0.12910666917646318,0.06469131499869087,0.17250228943052365,0.5785763282880863,0.0663206393918474,0.06213804295009523,0.4677696635389973,0.13859917231081062,0.3930251213570501,0.07199179444573131,0.13137949661867612,0.019597733782248505,0.12993554692628953,0.8595999164560821,0.1515716587273696,0.8403236707686734,0.5401057979597412,0.1363286214531732,0.06559760006857784,0.4690520447081048,0.0038229385488521748,0.1435388010130006,0.4290834811801074,0.44942279124012496,0.47590954819889997,0.06701261349965643,0.15288250892813932,0.07228112457240131
1642066662.765,0.06391713421437507,0.4307069357208801,0.5045688418678762,0.1610901091649094,0.13828284534872906,0.03438998083513215,0.1832653491916012,0.07603469343281945,0.16058102664951507,0.41077238285607853,0.07012068878587656,0.19565011717082004,0.1525940831470154,0.15102412814605648,0.12910666917646318,0.06469131499869087,0.17250228943052365,0.5785763282880863,0.0663206393918474,0.06213804295009523,0.4677696635389973,0.13859917231081062,0.3930251213570501,0.07199179444573131,0.13137949661867612,0.019597733782248505,0.12993554692628953,0.8595999164560821,0.1515716587273696,0.8403236707686734,0.5401057979597412,0.1363286214531732,0.06559760006857784,0.4690520447081048,0.0038229385488521748,0.1435388010130006,0.4290834811801074,0.44942279124012496,0.47590954819889997,0.06701261349965643,0.15288250892813932,0.07228112457240131
1642066677.78,0.06272128814004055,0.42172380499273154,0.5004030160593835,0.15197469787398812,0.13794521022870251,0.034289092468468146,0.18105642644194278,0.07268823192805134,0.1547860484406957,0.4104941132760851,0.0699637446140632,0.195235100056408,0.15252489960649795,0.16139534814471873,0.12663919293593037,0.06492252530109263,0.17209365103124186,0.5795226907315878,0.0664385543819105,0.06338386691772109,0.48076067260784716,0.13900101715316263,0.3922588968875761,0.07156843418369993,0.12518625309220718,0.019547951793491482,0.12987560957538202,0.8563885362150954,0.15229601723976033,0.8371252424326273,0.5424513199111921,0.13617992601594486,0.06515218263551792,0.4681979564601232,0.0037659241888595247,0.14786683783268878,0.41924795977992263,0.42964502099967816,0.4663991897623397,0.06679628631459432,0.15277990324490642,0.07279536191283659
