"Time","pod:frontend-w2-777d8d5dcb-cm4nk_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-mznl2_service:recommendationservice_node:worker--2.novalocal","pod:currencyservice-w1-656689488c-gczmh_service:currencyservice_node:worker--1","pod:frontend-w4-6646bc856b-gvz2q_service:frontend_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-86sxh_service:frontend_node:worker--2.novalocal","pod:currencyservice-w4-649d8c7669-vpfmx_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-b425l_service:frontend_node:worker--4.novalocal","pod:currencyservice-w3-cd78b8fd6-c824n_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-7sm68_service:currencyservice_node:worker--2.novalocal","pod:frontend-w1-8ddd87c7b-8vxdh_service:frontend_node:worker--1","pod:frontend-w4-6646bc856b-h9wqb_service:frontend_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-sbnsn_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-55z47_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-8l4dn_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w1-8649bb655b-hm464_service:productcatalogservice_node:worker--1","pod:productcatalogservice-w4-5d9b8d854-5z9n2_service:productcatalogservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-7stxh_service:frontend_node:worker--3.novalocal","pod:frontend-w3-599b6846df-dnmtx_service:frontend_node:worker--3.novalocal","pod:cartservice-w1-856bd974f7-h8z4b_service:cartservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-b7h2v_service:recommendationservice_node:worker--1","pod:redis-cart-w1-6d65c886c7-2txsc_service:redis-cart_node:worker--1","pod:currencyservice-w4-649d8c7669-hm6lz_service:currencyservice_node:worker--4.novalocal","pod:currencyservice-w4-649d8c7669-l9gpq_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-n2tzk_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w3-599b6846df-29rmp_service:frontend_node:worker--3.novalocal","pod:recommendationservice-w3-5c774597c5-8h6mj_service:recommendationservice_node:worker--3.novalocal","pod:currencyservice-w2-6f8d8654c5-rl46l_service:currencyservice_node:worker--2.novalocal","pod:adservice-w1-754d7d8cd4-pzffh_service:adservice_node:worker--1","pod:frontend-w3-599b6846df-n9x87_service:frontend_node:worker--3.novalocal","pod:productcatalogservice-w1-8649bb655b-7gtsg_service:productcatalogservice_node:worker--1","pod:frontend-w4-6646bc856b-zf2wl_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-8649bb655b-cmv7z_service:productcatalogservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-pww6c_service:recommendationservice_node:worker--1","pod:recommendationservice-w1-8597bb459d-q2pdl_service:recommendationservice_node:worker--1","pod:currencyservice-w3-cd78b8fd6-9g7x7_service:currencyservice_node:worker--3.novalocal","pod:currencyservice-w3-cd78b8fd6-cv99g_service:currencyservice_node:worker--3.novalocal","pod:productcatalogservice-w3-56c4dd84bf-mppc7_service:productcatalogservice_node:worker--3.novalocal","pod:frontend-w2-777d8d5dcb-nx2vm_service:frontend_node:worker--2.novalocal"
1642178699.053,0.39663586310422333,0.05569612503084506,0.41694944725132554,0.37233533576356853,0.3845531818918202,0.4289244534589325,0.37421068845687505,0.3876585711438286,0.4270005532295613,0.4126201947643596,0.41574575197321956,0.4248546638938119,0.4180578825876273,0.16143231574359623,0.14872505523316043,0.17443326752574073,0.40040749805750514,0.3992155937198287,0.42676495807014087,0.055472981359130494,0.0347765637079326,0.44769652149492145,0.44714862148798107,0.05792457842090706,0.41537325024485205,0.05470118064870906,0.4231349947150709,0.4545376900935443,0.4037622350458064,0.14807343264765205,0.38387025970414707,0.1482057155556606,0.05524437226940966,0.054222653093770584,0.3910690290429396,0.3903578946391233,0.1495386583806565,0.39151768197840836
1642178714.078,0.39663586310422333,0.05569612503084506,0.41694944725132554,0.37233533576356853,0.3845531818918202,0.4289244534589325,0.37421068845687505,0.3876585711438286,0.4270005532295613,0.4126201947643596,0.41574575197321956,0.4248546638938119,0.4180578825876273,0.16143231574359623,0.14872505523316043,0.17443326752574073,0.40040749805750514,0.3992155937198287,0.42676495807014087,0.055472981359130494,0.0347765637079326,0.44769652149492145,0.44714862148798107,0.05792457842090706,0.41537325024485205,0.05470118064870906,0.4231349947150709,0.4545376900935443,0.4037622350458064,0.14807343264765205,0.38387025970414707,0.1482057155556606,0.05524437226940966,0.054222653093770584,0.3910690290429396,0.3903578946391233,0.1495386583806565,0.39151768197840836
1642178729.106,0.4410877182569884,0.05692377767528424,0.4502067280136606,0.4206065180707216,0.42793239535524963,0.5003507024084507,0.422284446225625,0.4324557677975698,0.4735589371908134,0.4368074410076158,0.46550277735077816,0.47194482209978783,0.4656235540008836,0.1771838128965913,0.16562834268187454,0.1991892227977356,0.4461634341315328,0.44557313072309446,0.4745400707301699,0.0536436407117802,0.039410445297546726,0.5082926144495259,0.5001269291669481,0.0608390334744765,0.46420262108664023,0.05467215394183896,0.46927274052044743,0.4638279128408511,0.4520760561413954,0.16378333742335063,0.42120974092215957,0.1645110310571696,0.054227305541579285,0.053096175821207625,0.43436918336226027,0.4348793572001487,0.1629458884468227,0.43638922929196716
1642178744.173,0.4410877182569884,0.05692377767528424,0.4502067280136606,0.4206065180707216,0.42793239535524963,0.5003507024084507,0.422284446225625,0.4324557677975698,0.4735589371908134,0.4368074410076158,0.46550277735077816,0.47194482209978783,0.4656235540008836,0.1771838128965913,0.16562834268187454,0.1991892227977356,0.4461634341315328,0.44557313072309446,0.4745400707301699,0.0536436407117802,0.039410445297546726,0.5082926144495259,0.5001269291669481,0.0608390334744765,0.46420262108664023,0.05467215394183896,0.46927274052044743,0.4638279128408511,0.4520760561413954,0.16378333742335063,0.42120974092215957,0.1645110310571696,0.054227305541579285,0.053096175821207625,0.43436918336226027,0.4348793572001487,0.1629458884468227,0.43638922929196716
1642178759.193,0.4457094774113342,0.057388050026278045,0.4662469254124507,0.39487357733603606,0.43159182638333893,0.5037821814614302,0.45609022793672804,0.43317551983295155,0.4742093928265041,0.46718198841393943,0.46869070665650153,0.4725194645628903,0.4718234473413413,0.17797197198231007,0.15449694615158804,0.20035954446731596,0.45200762060801786,0.44988152199450393,0.4793992524956234,0.05297136684783607,0.03961245338027267,0.48877913080458957,0.46427506071522484,0.06302826335115183,0.46802566579224913,0.05417499481832341,0.4717574764552462,0.48276601811870334,0.4522852027723683,0.16051311158482393,0.4272772086158075,0.16544533062085948,0.05216626797365494,0.050919900772164586,0.43500357825538244,0.43497025416637713,0.16188981105513192,0.4410729722591563
1642178774.22,0.4457094774113342,0.057388050026278045,0.4662469254124507,0.39487357733603606,0.43159182638333893,0.5037821814614302,0.45609022793672804,0.43317551983295155,0.4742093928265041,0.46718198841393943,0.46869070665650153,0.4725194645628903,0.4718234473413413,0.17797197198231007,0.15449694615158804,0.20035954446731596,0.45200762060801786,0.44988152199450393,0.4793992524956234,0.05297136684783607,0.03961245338027267,0.48877913080458957,0.46427506071522484,0.06302826335115183,0.46802566579224913,0.05417499481832341,0.4717574764552462,0.48276601811870334,0.4522852027723683,0.16051311158482393,0.4272772086158075,0.16544533062085948,0.05216626797365494,0.050919900772164586,0.43500357825538244,0.43497025416637713,0.16188981105513192,0.4410729722591563
1642178789.246,0.444840241676814,0.05763675133549653,0.44652555832854923,0.4137250471430498,0.43098566472106214,0.48672578522538124,0.45900315365513744,0.4327422860968728,0.4740054826672109,0.45652490726939665,0.4785092195354094,0.47173576020353825,0.4722416493080866,0.1781710433016317,0.16605223144296666,0.2069301607378093,0.4521476034547806,0.4518675061017916,0.4440530047517589,0.05372561319732741,0.039871499414277416,0.48468652197456996,0.4765686822288761,0.06614499917851595,0.46834776679589957,0.054523899535895606,0.4712227908821988,0.47341181949107536,0.4513263508542114,0.16091983212806021,0.3935299596588626,0.15595166724639753,0.05455518093602072,0.0517193863485646,0.43520177276196015,0.4348080879405851,0.1616829721303208,0.4414995625368671
1642178804.285,0.444840241676814,0.05763675133549653,0.44652555832854923,0.4137250471430498,0.43098566472106214,0.48672578522538124,0.45900315365513744,0.4327422860968728,0.4740054826672109,0.45652490726939665,0.4785092195354094,0.47173576020353825,0.4722416493080866,0.1781710433016317,0.16605223144296666,0.2069301607378093,0.4521476034547806,0.4518675061017916,0.4440530047517589,0.05372561319732741,0.039871499414277416,0.48468652197456996,0.4765686822288761,0.06614499917851595,0.46834776679589957,0.054523899535895606,0.4712227908821988,0.47341181949107536,0.4513263508542114,0.16091983212806021,0.3935299596588626,0.15595166724639753,0.05455518093602072,0.0517193863485646,0.43520177276196015,0.4348080879405851,0.1616829721303208,0.4414995625368671
1642178819.325,0.4471135910588883,0.05776085075073579,0.45259132994404094,0.415422020185587,0.42945710763817946,0.4853132385257401,0.43251728069894935,0.4327617746802133,0.47426356862439445,0.45128735311010665,0.44204463497867763,0.47245982372124784,0.4703395194234997,0.17884681497468052,0.15873787280011298,0.208885147126949,0.45053441341814565,0.44937701810098024,0.4842671503365418,0.05356497472971559,0.03986471820058092,0.5241431701017448,0.4823063332390187,0.06405369552628204,0.4692427370979611,0.05477096235016546,0.47319731441083357,0.46638000240105615,0.45397012215221005,0.16573330005726944,0.40903485271302975,0.16655853550751448,0.05232695529115407,0.04998315125820339,0.4354407970571057,0.43395654311492693,0.16176462172559533,0.440754088601229
1642178834.361,0.4471135910588883,0.05776085075073579,0.45259132994404094,0.415422020185587,0.42945710763817946,0.4853132385257401,0.43251728069894935,0.4327617746802133,0.47426356862439445,0.45128735311010665,0.44204463497867763,0.47245982372124784,0.4703395194234997,0.17884681497468052,0.15873787280011298,0.208885147126949,0.45053441341814565,0.44937701810098024,0.4842671503365418,0.05356497472971559,0.03986471820058092,0.5241431701017448,0.4823063332390187,0.06405369552628204,0.4692427370979611,0.05477096235016546,0.47319731441083357,0.46638000240105615,0.45397012215221005,0.16573330005726944,0.40903485271302975,0.16655853550751448,0.05232695529115407,0.04998315125820339,0.4354407970571057,0.43395654311492693,0.16176462172559533,0.440754088601229
