"Time","pod:frontend-w2-777d8d5dcb-srrtp_service:frontend_node:worker--2.novalocal","pod:redis-cart-w2-84485f8b85-hfqkg_service:redis-cart_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-7dss8_service:adservice_node:worker--3","pod:recommendationservice-w3-8597bb459d-jrqz2_service:recommendationservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-9zxjh_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w2-777d8d5dcb-6hj7s_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-pzr7t_service:currencyservice_node:worker--3","pod:currencyservice-w4-649d8c7669-rsrj6_service:currencyservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-g8t76_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w2-6f8d8654c5-v4r7m_service:currencyservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-z42dg_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-6xzn7_service:productcatalogservice_node:worker--3","pod:frontend-w4-6646bc856b-pkdg5_service:frontend_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-xxc87_service:frontend_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-762gr_service:adservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-tkk7g_service:currencyservice_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-bzf6v_service:recommendationservice_node:worker--1.novalocal","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:currencyservice-w3-656689488c-4zvgt_service:currencyservice_node:worker--3","pod:recommendationservice-w4-6855bd669b-hpf97_service:recommendationservice_node:worker--4.novalocal","pod:frontend-w1-599b6846df-fjfj6_service:frontend_node:worker--1.novalocal","pod:recommendationservice-w1-5c774597c5-mbdfk_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-v2mvq_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w4-76766bdfb6-7nb22_service:adservice_node:worker--4.novalocal","pod:adservice-w2-9f97cf96-5hj77_service:adservice_node:worker--2.novalocal","pod:frontend-w3-8ddd87c7b-4sztm_service:frontend_node:worker--3","pod:productcatalogservice-w3-8649bb655b-hmnmm_service:productcatalogservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-cfgxj_service:productcatalogservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-77fw7_service:currencyservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-4vxtk_service:frontend_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-k94zn_service:productcatalogservice_node:worker--1.novalocal","pod:redis-cart-w1-7c75d55f4d-4w8rw_service:redis-cart_node:worker--1.novalocal","pod:recommendationservice-w3-8597bb459d-cnz9j_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-xdnhv_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-6gjjn_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:cartservice-w1-86744bdcbd-gkg5g_service:cartservice_node:worker--1.novalocal","pod:productcatalogservice-w1-56c4dd84bf-cpzs5_service:productcatalogservice_node:worker--1.novalocal","pod:cartservice-w2-59ff89795c-gbtv4_service:cartservice_node:worker--2.novalocal","pod:currencyservice-w2-6f8d8654c5-69p62_service:currencyservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-slkzg_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-xl6ww_service:productcatalogservice_node:worker--2.novalocal","pod:cartservice-w4-6d5d8bb6bc-lx5zn_service:cartservice_node:worker--4.novalocal","pod:redis-cart-w4-5fdf77f88c-ttgks_service:redis-cart_node:worker--4.novalocal"
1636581121.965,0.6432289413632148,0.0035320637498927583,0.13608170665502015,0.07786675070374856,0.09768583932389514,0.6217700570507895,0.36839188755660207,0.5094291114037726,0.2248553881581599,0.4518126000413993,0.6111856723972557,0.16292993073194662,0.5407018687901504,0.5170845462268743,0.13507944841316485,0.39703131692530286,0.07688244342304199,0.15100265009977454,0.3936073043085099,0.10582010502035763,0.6079138087320392,0.07708672612052028,0.08816910398518113,0.18145228638416672,0.16681543138587246,0.5747933975488252,0.16054502568112544,0.20779257438094229,0.4009498694468355,0.6087767701779306,0.16811389417438802,0.0035710847103733517,0.07807753676076488,0.4559841370648741,0.09104292081286836,0.03772868375734841,0.1551187712759892,0.16665810423313085,0.19084537793391398,0.45099124211596153,0.194715521138807,0.19097180824531684,0.18590869789105333,0.025607627769828275
1636581136.991,0.6432289413632148,0.0035320637498927583,0.13608170665502015,0.07786675070374856,0.09768583932389514,0.6217700570507895,0.36839188755660207,0.5094291114037726,0.2248553881581599,0.4518126000413993,0.6111856723972557,0.16292993073194662,0.5407018687901504,0.5170845462268743,0.13507944841316485,0.39703131692530286,0.07688244342304199,0.15100265009977454,0.3936073043085099,0.10582010502035763,0.6079138087320392,0.07708672612052028,0.08816910398518113,0.18145228638416672,0.16681543138587246,0.5747933975488252,0.16054502568112544,0.20779257438094229,0.4009498694468355,0.6087767701779306,0.16811389417438802,0.0035710847103733517,0.07807753676076488,0.4559841370648741,0.09104292081286836,0.03772868375734841,0.1551187712759892,0.16665810423313085,0.19084537793391398,0.45099124211596153,0.194715521138807,0.19097180824531684,0.18590869789105333,0.025607627769828275
1636581152.019,0.7155078002880815,0.003521354217013768,0.14249884536724755,0.08181121437389016,0.10503310447003447,0.6910093859838968,0.42562195701319017,0.5247127583753284,0.22834614170917297,0.4963834325900398,0.6874695059049077,0.1812653902350094,0.5901396890723896,0.6003730948737036,0.14580434835632705,0.43553133233627445,0.08261376146359661,0.17398528378639533,0.43166115528560034,0.11353364001622798,0.6785719768927719,0.08294009146719604,0.09158470298291824,0.19923183071916772,0.17438137940931903,0.6424743222746921,0.1799293102601444,0.22759940821364874,0.439991240400247,0.6803351980181451,0.182023733683471,0.003450438043152498,0.0819917798879141,0.5080284123218841,0.09356168089983785,0.042768297409780213,0.17145593498054762,0.182554595490724,0.20126231719914384,0.4946984539977104,0.21006401630357333,0.20838168740212296,0.1840716930977054,0.02772288281377837
1636581167.053,0.7155078002880815,0.003521354217013768,0.14249884536724755,0.08181121437389016,0.10503310447003447,0.6910093859838968,0.42562195701319017,0.5247127583753284,0.22834614170917297,0.4963834325900398,0.6874695059049077,0.1812653902350094,0.5901396890723896,0.6003730948737036,0.14580434835632705,0.43553133233627445,0.08261376146359661,0.17398528378639533,0.43166115528560034,0.11353364001622798,0.6785719768927719,0.08294009146719604,0.09158470298291824,0.19923183071916772,0.17438137940931903,0.6424743222746921,0.1799293102601444,0.22759940821364874,0.439991240400247,0.6803351980181451,0.182023733683471,0.003450438043152498,0.0819917798879141,0.5080284123218841,0.09356168089983785,0.042768297409780213,0.17145593498054762,0.182554595490724,0.20126231719914384,0.4946984539977104,0.21006401630357333,0.20838168740212296,0.1840716930977054,0.02772288281377837
1636581182.233,0.7270073915127316,0.003521828365189748,0.14505609334289965,0.08114310053582299,0.11426656934730102,0.7007733511929632,0.4142666840089878,0.5378970728823492,0.22722192969361654,0.496930546581122,0.6956145676309547,0.18221783919602696,0.5825704041061337,0.6554987536467378,0.1459278087016367,0.434669183222231,0.08316021086366965,0.1685292455987007,0.43438776972376525,0.11012361661513428,0.6864188219948648,0.08278119487589337,0.09197791163014973,0.1928003272356772,0.17435626113285013,0.6665647749377941,0.16883854501531295,0.21690972232598743,0.43917878177449043,0.6898234251132412,0.18196533767995898,0.0034594519781853943,0.08532962735714515,0.5198337722770746,0.0938650198568968,0.04300105378315791,0.1724503239509762,0.18353832574217857,0.2015393577177363,0.49644115292002805,0.21049877172165554,0.2083669446834893,0.17697050264190206,0.028147603554963853
1636581197.28,0.7270073915127316,0.003521828365189748,0.14505609334289965,0.08114310053582299,0.11426656934730102,0.7007733511929632,0.4142666840089878,0.5378970728823492,0.22722192969361654,0.496930546581122,0.6956145676309547,0.18221783919602696,0.5825704041061337,0.6554987536467378,0.1459278087016367,0.434669183222231,0.08316021086366965,0.1685292455987007,0.43438776972376525,0.11012361661513428,0.6864188219948648,0.08278119487589337,0.09197791163014973,0.1928003272356772,0.17435626113285013,0.6665647749377941,0.16883854501531295,0.21690972232598743,0.43917878177449043,0.6898234251132412,0.18196533767995898,0.0034594519781853943,0.08532962735714515,0.5198337722770746,0.0938650198568968,0.04300105378315791,0.1724503239509762,0.18353832574217857,0.2015393577177363,0.49644115292002805,0.21049877172165554,0.2083669446834893,0.17697050264190206,0.028147603554963853
1636581212.306,0.7252058442749882,0.0035246039509675108,0.14379862575280505,0.08365188926710383,0.11442305194176643,0.7007953640937683,0.41681047887249634,0.5346414087738058,0.2274361204391619,0.49711059696164117,0.6945314509663771,0.1725143471801845,0.6243419572997173,0.6704668476541522,0.14660839836078454,0.4350982155697475,0.08340522384109852,0.16736657657874293,0.4331559683198617,0.1125657611261093,0.6856905005353858,0.08341504422963122,0.09223613002040215,0.1921117121529255,0.17454048776636794,0.6652464485708381,0.1800089442771257,0.22919546922677148,0.439058552605725,0.6897322587193723,0.18303390234833575,0.003540842408385427,0.0823658546106089,0.5652766291789195,0.09515404556930673,0.04255994488032346,0.17203163996559978,0.1841868845621056,0.20165925972861778,0.49638692943406465,0.21047166150606642,0.20927923505846752,0.1898906200427849,0.02970346944173642
1636581227.327,0.7252058442749882,0.0035246039509675108,0.14379862575280505,0.08365188926710383,0.11442305194176643,0.7007953640937683,0.41681047887249634,0.5346414087738058,0.2274361204391619,0.49711059696164117,0.6945314509663771,0.1725143471801845,0.6243419572997173,0.6704668476541522,0.14660839836078454,0.4350982155697475,0.08340522384109852,0.16736657657874293,0.4331559683198617,0.1125657611261093,0.6856905005353858,0.08341504422963122,0.09223613002040215,0.1921117121529255,0.17454048776636794,0.6652464485708381,0.1800089442771257,0.22919546922677148,0.439058552605725,0.6897322587193723,0.18303390234833575,0.003540842408385427,0.0823658546106089,0.5652766291789195,0.09515404556930673,0.04255994488032346,0.17203163996559978,0.1841868845621056,0.20165925972861778,0.49638692943406465,0.21047166150606642,0.20927923505846752,0.1898906200427849,0.02970346944173642
1636581242.365,0.7247620954036758,0.0035175535949326956,0.13841448883837193,0.0828800037210887,0.10487633326843218,0.7027029905060189,0.42711994407491155,0.5448129663496074,0.2334710292198365,0.4975158787279098,0.6905279345353885,0.18079703565971986,0.5957035424812716,0.6222784723153965,0.1469120822224707,0.4360432668949419,0.08337374431661268,0.15966044859959838,0.4309051878770134,0.10683154490208015,0.6869352886378524,0.08340945325730051,0.09188019701913236,0.19188535945591162,0.17454253297050823,0.6643633363331596,0.179431200077595,0.22620168360200787,0.44031184514898913,0.6904376600122604,0.18340502883291146,0.003503927590644324,0.08553425485256164,0.54809722489067,0.09579928377588673,0.03961724651187128,0.17243331894048727,0.1842326691827102,0.20174999786037046,0.49586550424812476,0.210619617617748,0.20945799300324452,0.19935502578113964,0.029235541974796154
1636581257.389,0.7247620954036758,0.0035175535949326956,0.13841448883837193,0.0828800037210887,0.10487633326843218,0.7027029905060189,0.42711994407491155,0.5448129663496074,0.2334710292198365,0.4975158787279098,0.6905279345353885,0.18079703565971986,0.5957035424812716,0.6222784723153965,0.1469120822224707,0.4360432668949419,0.08337374431661268,0.15966044859959838,0.4309051878770134,0.10683154490208015,0.6869352886378524,0.08340945325730051,0.09188019701913236,0.19188535945591162,0.17454253297050823,0.6643633363331596,0.179431200077595,0.22620168360200787,0.44031184514898913,0.6904376600122604,0.18340502883291146,0.003503927590644324,0.08553425485256164,0.54809722489067,0.09579928377588673,0.03961724651187128,0.17243331894048727,0.1842326691827102,0.20174999786037046,0.49586550424812476,0.210619617617748,0.20945799300324452,0.19935502578113964,0.029235541974796154
