"Time","pod:recommendationservice-w1-5c774597c5-k9mbk_service:recommendationservice_node:worker--1.novalocal","pod:recommendationservice-w2-5bbcb977f8-s4wln_service:recommendationservice_node:worker--2.novalocal","pod:adservice-w3-754d7d8cd4-qmvm7_service:adservice_node:worker--3","pod:cartservice-w3-856bd974f7-4k5dc_service:cartservice_node:worker--3","pod:productcatalogservice-w3-8649bb655b-2t7kw_service:productcatalogservice_node:worker--3","pod:frontend-w1-599b6846df-ggtgw_service:frontend_node:worker--1.novalocal","pod:currencyservice-w3-656689488c-w6l4c_service:currencyservice_node:worker--3","pod:productcatalogservice-w4-5d9b8d854-fqdkv_service:productcatalogservice_node:worker--4.novalocal","pod:productcatalogservice-w4-5d9b8d854-r9jd7_service:productcatalogservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-6td5s_service:recommendationservice_node:worker--4.novalocal","pod:recommendationservice-w2-5bbcb977f8-42rh5_service:recommendationservice_node:worker--2.novalocal","pod:redis-cart-w1-7c75d55f4d-qmnq9_service:redis-cart_node:worker--1.novalocal","pod:frontend-w2-777d8d5dcb-2ntmh_service:frontend_node:worker--2.novalocal","pod:productcatalogservice-w1-56c4dd84bf-28xl9_service:productcatalogservice_node:worker--1.novalocal","pod:currencyservice-w1-cd78b8fd6-f9lwb_service:currencyservice_node:worker--1.novalocal","pod:productcatalogservice-w2-66565874fb-65bvn_service:productcatalogservice_node:worker--2.novalocal","pod:productcatalogservice-w2-66565874fb-q8brt_service:productcatalogservice_node:worker--2.novalocal","pod:recommendationservice-w3-8597bb459d-gd7fx_service:recommendationservice_node:worker--3","pod:frontend-w4-6646bc856b-xb55p_service:frontend_node:worker--4.novalocal","pod:cartservice-w1-86744bdcbd-qqxcx_service:cartservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-nfkdb_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-wnd7z_service:frontend_node:worker--2.novalocal","pod:currencyservice-w3-656689488c-9d9b5_service:currencyservice_node:worker--3","pod:frontend-w3-8ddd87c7b-hhsxx_service:frontend_node:worker--3","pod:redis-cart-w3-6d65c886c7-84qq2_service:redis-cart_node:worker--3","pod:frontend-w4-6646bc856b-fmgz5_service:frontend_node:worker--4.novalocal","pod:productcatalogservice-w1-56c4dd84bf-mlztz_service:productcatalogservice_node:worker--1.novalocal","pod:frontend-w3-8ddd87c7b-5krbh_service:frontend_node:worker--3","pod:recommendationservice-w3-8597bb459d-xs7qd_service:recommendationservice_node:worker--3","pod:currencyservice-w4-649d8c7669-4m5b4_service:currencyservice_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-9lj62_service:recommendationservice_node:worker--4.novalocal","pod:adservice-w1-5c67ddfffc-r55d4_service:adservice_node:worker--1.novalocal","pod:frontend-w1-599b6846df-rc5sz_service:frontend_node:worker--1.novalocal","pod:currencyservice-w4-649d8c7669-hkdvt_service:currencyservice_node:worker--4.novalocal","pod:frontend-w4-6646bc856b-n9bnm_service:frontend_node:worker--4.novalocal","pod:recommendationservice-w4-6855bd669b-df68w_service:recommendationservice_node:worker--4.novalocal","pod:currencyservice-w1-cd78b8fd6-g99gt_service:currencyservice_node:worker--1.novalocal","pod:currencyservice-w2-6f8d8654c5-vh8bg_service:currencyservice_node:worker--2.novalocal","pod:frontend-w2-777d8d5dcb-jpdg9_service:frontend_node:worker--2.novalocal","pod:recommendationservice-w2-5bbcb977f8-r8gvv_service:recommendationservice_node:worker--2.novalocal","pod:productcatalogservice-w3-8649bb655b-vxl7s_service:productcatalogservice_node:worker--3","pod:recommendationservice-w1-5c774597c5-d8slx_service:recommendationservice_node:worker--1.novalocal"
1636922669.734,0.04570553461960387,0.0504468841815429,0.13638190754269566,0.17236602613315138,0.11256918761854202,0.3039903168067068,0.2046772317263956,0.15521999784189677,0.14527578763782267,0.05802191574307826,0.05016924020579556,0.021569242941480046,0.32785766208916534,0.11454779645467804,0.2049118949172045,0.13527287169322244,0.1342346330306474,0.044623121393426834,0.3833312028252907,0.17415888656421197,0.24888084233462288,0.3267461609275848,0.20447587994288646,0.297411229218842,0.02513507041183314,0.35704093753136434,0.11536952112244327,0.2967041874963285,0.04455295263940126,0.25510779293363284,0.0538406661636826,0.14018295065827568,0.3023505403857002,0.2587643727781774,0.21335379993243025,0.05235508171596938,0.21066806943612237,0.24934042775488724,0.33229765930211685,0.04961416450431877,0.10996094889113293,0.04368310874796122
1636922684.753,0.04570553461960387,0.0504468841815429,0.13638190754269566,0.17236602613315138,0.11256918761854202,0.3039903168067068,0.2046772317263956,0.15521999784189677,0.14527578763782267,0.05802191574307826,0.05016924020579556,0.021569242941480046,0.32785766208916534,0.11454779645467804,0.2049118949172045,0.13527287169322244,0.1342346330306474,0.044623121393426834,0.3833312028252907,0.17415888656421197,0.24888084233462288,0.3267461609275848,0.20447587994288646,0.297411229218842,0.02513507041183314,0.35704093753136434,0.11536952112244327,0.2967041874963285,0.04455295263940126,0.25510779293363284,0.0538406661636826,0.14018295065827568,0.3023505403857002,0.2587643727781774,0.21335379993243025,0.05235508171596938,0.21066806943612237,0.24934042775488724,0.33229765930211685,0.04961416450431877,0.10996094889113293,0.04368310874796122
1636922699.78,0.04725361183722429,0.0506488181851823,0.1428258269451873,0.1916040440201442,0.12287523619468795,0.3358053520773959,0.22468871844985777,0.15073320183878486,0.1501686597385793,0.060465589869015963,0.04991725264712161,0.023295306709071158,0.35662494050687227,0.12354844750721362,0.22666970904594075,0.1385432606675378,0.13877010907371387,0.04597171865509625,0.4087808347259173,0.18662064819539342,0.26154968224524056,0.35446162111154605,0.20750555949407784,0.33097479825964327,0.02657418204126335,0.4134861032396192,0.12454461164926953,0.3165564874804514,0.04626715993673492,0.2881088024564402,0.054659448806266844,0.14893559751543767,0.3324554172292487,0.2998882992316206,0.2569075166348824,0.05538587853120984,0.22726186619632993,0.25742737576277863,0.36064791236587523,0.05052704510171367,0.115529633272233,0.045817430179554655
1636922714.802,0.04725361183722429,0.0506488181851823,0.1428258269451873,0.1916040440201442,0.12287523619468795,0.3358053520773959,0.22468871844985777,0.15073320183878486,0.1501686597385793,0.060465589869015963,0.04991725264712161,0.023295306709071158,0.35662494050687227,0.12354844750721362,0.22666970904594075,0.1385432606675378,0.13877010907371387,0.04597171865509625,0.4087808347259173,0.18662064819539342,0.26154968224524056,0.35446162111154605,0.20750555949407784,0.33097479825964327,0.02657418204126335,0.4134861032396192,0.12454461164926953,0.3165564874804514,0.04626715993673492,0.2881088024564402,0.054659448806266844,0.14893559751543767,0.3324554172292487,0.2998882992316206,0.2569075166348824,0.05538587853120984,0.22726186619632993,0.25742737576277863,0.36064791236587523,0.05052704510171367,0.115529633272233,0.045817430179554655
1636922729.827,0.047510698282202536,0.04964896861958939,0.1477296840134117,0.19070422249581315,0.12147609050050348,0.3358456744799615,0.20947607658533324,0.1432134484109671,0.14757333932599115,0.05981121477581185,0.04981997223339758,0.023175448963841216,0.3549641559995059,0.12342244167825325,0.2235279419724558,0.13860122913182454,0.13817224537022813,0.046045467475480995,0.3941859661501127,0.18423710594562062,0.2585654296813527,0.35357508079508304,0.21617302784323286,0.3304065959823893,0.02645686601642718,0.390851514851866,0.1239397522315561,0.313446266609858,0.04720691602255474,0.2758702135208049,0.055896241015041676,0.14855235600515573,0.3327168064701734,0.2869573427920461,0.24158029179196927,0.05505181774101908,0.22488830743419277,0.25448569875907956,0.36046208478938846,0.04992866399225737,0.12027335888121618,0.04535393065481747
1636922744.855,0.047510698282202536,0.04964896861958939,0.1477296840134117,0.19070422249581315,0.12147609050050348,0.3358456744799615,0.20947607658533324,0.1432134484109671,0.14757333932599115,0.05981121477581185,0.04981997223339758,0.023175448963841216,0.3549641559995059,0.12342244167825325,0.2235279419724558,0.13860122913182454,0.13817224537022813,0.046045467475480995,0.3941859661501127,0.18423710594562062,0.2585654296813527,0.35357508079508304,0.21617302784323286,0.3304065959823893,0.02645686601642718,0.390851514851866,0.1239397522315561,0.313446266609858,0.04720691602255474,0.2758702135208049,0.055896241015041676,0.14855235600515573,0.3327168064701734,0.2869573427920461,0.24158029179196927,0.05505181774101908,0.22488830743419277,0.25448569875907956,0.36046208478938846,0.04992866399225737,0.12027335888121618,0.04535393065481747
1636922759.904,0.04665269693006666,0.04920500427697945,0.14294230008454598,0.1835941346731615,0.12142310067324413,0.3370082363774403,0.22016404799325456,0.15618900746155953,0.15707844269391324,0.057844827968896284,0.04938983152191523,0.02318092434643713,0.3524255083009481,0.12362190358555693,0.22343082266775402,0.13818218944740668,0.13720924395109402,0.04618018914592449,0.42167951601332065,0.18370921978488053,0.25640301909932267,0.3509737978253779,0.2207060850417208,0.3294181389480604,0.02611080989451222,0.38281280196457285,0.12364301477966391,0.325979462024758,0.047181597287274155,0.2856268662459126,0.05717558160053415,0.14822484848046175,0.33406883455196695,0.28536452151434477,0.2441679848075562,0.05182552332367253,0.2248581060646429,0.25204219370047704,0.3571964782238562,0.05023632158628144,0.11804092768888973,0.045448550307802774
1636922774.94,0.04665269693006666,0.04920500427697945,0.14294230008454598,0.1835941346731615,0.12142310067324413,0.3370082363774403,0.22016404799325456,0.15618900746155953,0.15707844269391324,0.057844827968896284,0.04938983152191523,0.02318092434643713,0.3524255083009481,0.12362190358555693,0.22343082266775402,0.13818218944740668,0.13720924395109402,0.04618018914592449,0.42167951601332065,0.18370921978488053,0.25640301909932267,0.3509737978253779,0.2207060850417208,0.3294181389480604,0.02611080989451222,0.38281280196457285,0.12364301477966391,0.325979462024758,0.047181597287274155,0.2856268662459126,0.05717558160053415,0.14822484848046175,0.33406883455196695,0.28536452151434477,0.2441679848075562,0.05182552332367253,0.2248581060646429,0.25204219370047704,0.3571964782238562,0.05023632158628144,0.11804092768888973,0.045448550307802774
1636922790.005,0.04707108104271571,0.048940036575960515,0.14401246088899936,0.18200398636843612,0.11326801128393871,0.3378000801034423,0.21991113139258403,0.15982925140038387,0.1543859115776278,0.05565729684891054,0.04924500002679785,0.023101445960386886,0.351362950776245,0.12368643910058563,0.22337847253939053,0.1377420914551394,0.13669101648208265,0.0466231851857932,0.39569837827002285,0.183995138771724,0.25415790530104465,0.3485642040473214,0.21945690586933814,0.3288687857888906,0.02612940181214015,0.39428480826152845,0.1239284427662579,0.3253404817748232,0.04655828781105832,0.278316769640768,0.053769616855362766,0.14934145463098328,0.3339249981631306,0.29687188359247796,0.23124596989326807,0.05397236904120368,0.22428829736966505,0.2512617300744612,0.35514827496947604,0.04953923268875277,0.11500143007975402,0.045452729936250984
1636922805.036,0.04707108104271571,0.048940036575960515,0.14401246088899936,0.18200398636843612,0.11326801128393871,0.3378000801034423,0.21991113139258403,0.15982925140038387,0.1543859115776278,0.05565729684891054,0.04924500002679785,0.023101445960386886,0.351362950776245,0.12368643910058563,0.22337847253939053,0.1377420914551394,0.13669101648208265,0.0466231851857932,0.39569837827002285,0.183995138771724,0.25415790530104465,0.3485642040473214,0.21945690586933814,0.3288687857888906,0.02612940181214015,0.39428480826152845,0.1239284427662579,0.3253404817748232,0.04655828781105832,0.278316769640768,0.053769616855362766,0.14934145463098328,0.3339249981631306,0.29687188359247796,0.23124596989326807,0.05397236904120368,0.22428829736966505,0.2512617300744612,0.35514827496947604,0.04953923268875277,0.11500143007975402,0.045452729936250984
